# Time-averaged data for fix FEPout001
# TimeStep v_param v_param001 v_pe c_FEP001[1] c_FEP001[2] c_FEP001[3]
0 1 0.8 -6032.09 0.233164 11354.1 16788.3
1000 1 0.8 -6087.58 1.74199 902.338 16764.2
2000 1 0.8 -6063.4 1.29945 1915.05 16935.9
3000 1 0.8 -6134.91 1.2044 2226.25 16786.5
4000 1 0.8 -6083.87 0.50136 7290.6 16904.3
5000 1 0.8 -6141.14 1.06912 2735.17 16436.8
6000 1 0.8 -6214.22 0.269976 10709.4 16843.7
7000 1 0.8 -6187.22 0.242155 10953.3 16441.9
8000 1 0.8 -6105.6 0.432869 8079.74 16700.7
9000 1 0.8 -6097.76 0.224746 11499.6 16765.2
10000 1 0.8 -6170.65 -0.0769802 19090.4 16777.9
11000 1 0.8 -6066.47 0.0945651 14341.5 16806.7
12000 1 0.8 -6047.22 1.21472 2148.37 16482
13000 1 0.8 -6148.38 0.977512 3251.94 16758.9
14000 1 0.8 -6111.18 0.557958 6430.07 16393.8
15000 1 0.8 -6087.46 0.268473 10718 16814.9
16000 1 0.8 -6043.1 -0.430233 34648.3 16837
17000 1 0.8 -6093.9 0.543056 6755.75 16798.9
18000 1 0.8 -6037.62 0.801428 4423.15 16965.2
19000 1 0.8 -6097.88 1.10613 2630.35 16819.5
20000 1 0.8 -6080.49 0.618599 5928.12 16732.3
21000 1 0.8 -6147.97 1.22565 2144.67 16758
22000 1 0.8 -6126.84 0.0442008 15673.6 16879.8
23000 1 0.8 -6149.5 0.488494 7284.09 16528.6
24000 1 0.8 -6168.04 0.738601 4801.06 16572.8
25000 1 0.8 -6043.95 1.05083 2807.77 16363.5
26000 1 0.8 -6074.21 0.235573 11274.6 16738.3
27000 1 0.8 -6061.16 -0.305648 27733.2 16608.9
28000 1 0.8 -6160.51 -0.0528425 18309.1 16756
29000 1 0.8 -6104.27 -0.0626057 18294.7 16471
30000 1 0.8 -6128.33 -0.473142 36842.6 16659.9
31000 1 0.8 -6068.65 0.208104 11846.1 16794.9
32000 1 0.8 -6097.93 1.05834 2775.68 16381.4
33000 1 0.8 -6143.22 0.867283 3889.58 16661.1
34000 1 0.8 -6091.7 0.810383 4257.28 16576.1
35000 1 0.8 -6136.04 0.513342 6940.83 16420
36000 1 0.8 -6101.62 -0.371302 30936.4 16595.2
37000 1 0.8 -6104.15 -0.220033 24105.1 16665.5
38000 1 0.8 -6038.63 -0.204839 24101.5 17093.2
39000 1 0.8 -6068.91 0.0683725 14995.3 16817.6
40000 1 0.8 -6158.39 0.750111 4796.26 16879
41000 1 0.8 -6089.52 0.4001 8682.1 16986
42000 1 0.8 -6096.01 -0.424777 34638.9 16987.2
43000 1 0.8 -6071.41 1.26834 2000.62 16792.9
44000 1 0.8 -5977.35 1.54298 1279.65 17026.7
45000 1 0.8 -6060.98 0.765485 4725.09 17062.9
46000 1 0.8 -6059.09 0.678807 5399.9 16861.1
47000 1 0.8 -6111.39 0.190594 12241 16852.4
48000 1 0.8 -6094.1 0.889032 3770.23 16749.9
49000 1 0.8 -6089.27 0.547805 6625.63 16607.1
50000 1 0.8 -6093.88 -0.181589 22717.1 16752
51000 1 0.8 -6102.95 0.356148 9154.46 16637.2
52000 1 0.8 -6071.49 0.440265 7877 16484.9
53000 1 0.8 -6137.49 0.0471534 15233 16486.8
54000 1 0.8 -6098.17 0.145853 13113.9 16748.8
55000 1 0.8 -6062.43 0.447743 7833.79 16601.4
56000 1 0.8 -6129.38 0.71508 5018.86 16654.4
57000 1 0.8 -6180.41 0.629456 5785.23 16629.1
58000 1 0.8 -6065.22 0.141716 13391.8 16985.4
59000 1 0.8 -6087.99 1.33657 1786.42 16813.3
60000 1 0.8 -6136.11 0.316388 9973.81 16956.8
61000 1 0.8 -6077.2 0.282974 10542.8 16947.2
62000 1 0.8 -6066.96 0.433337 8262.1 17091.1
63000 1 0.8 -6113.71 0.427423 8243.26 16883.8
