# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
54000 1 0.01 302.733 353.198 16748.8 -6098.17 0.00366599 -0.00328424
55000 1 0.01 313.75 889.395 16601.4 -6062.43 0.0187927 -0.0184143
56000 1 0.01 294.516 596.817 16654.4 -6129.38 0.0321502 -0.0317708
57000 1 0.01 313.566 225.733 16629.1 -6180.41 0.0278109 -0.0274255
58000 1 0.01 304.682 -338.004 16985.4 -6065.22 0.00347284 -0.00309253
59000 1 0.01 291.704 341.344 16813.3 -6087.99 0.0632083 -0.0628272
60000 1 0.01 289.38 -1097.96 16956.8 -6136.11 0.0121721 -0.0117881
61000 1 0.01 304.299 -40.5682 16947.2 -6077.2 0.0104848 -0.0100992
62000 1 0.01 313.966 -253.655 17091.1 -6066.96 0.0179924 -0.0176056
63000 1 0.01 296.262 -234.861 16883.8 -6113.71 0.0177213 -0.0173371
64000 1 0.01 319.307 -376.585 16714.9 -6064.91 -0.0039138 0.00430876
65000 1 0.01 301.388 -275.812 16796.9 -6078.49 -0.021395 0.0217841
66000 1 0.01 297.341 495.694 16653.6 -6116.94 -0.0299983 0.0303795
67000 1 0.01 290.229 883.282 17044.2 -6086.64 -0.0130196 0.0134063
68000 1 0.01 302.701 533.844 16847 -6176.97 -0.0183534 0.0187423
69000 1 0.01 297.403 -428.206 16656.5 -6103.37 0.0129163 -0.0125341
70000 1 0.01 291.296 -631.009 16984.6 -6111.32 0.00134947 -0.000968881
71000 1 0.01 301.533 -502.061 16735.3 -6141.63 -0.0339542 0.0343343
72000 1 0.01 293.71 -770.46 16599.1 -6072.72 -0.0216081 0.0219925
73000 1 0.01 308.583 -33.616 16804 -6127.5 -0.0268955 0.0272857
74000 1 0.01 297.56 226.493 17033 -6129.28 0.030959 -0.030563
75000 1 0.01 301.997 151.081 16658.1 -6198.52 0.0431771 -0.0427959
76000 1 0.01 307.883 344.516 16867.5 -6114.7 0.0601875 -0.0597876
77000 1 0.01 299.836 23.464 16733.5 -6048.66 0.0420741 -0.0416841
78000 1 0.01 291.919 92.9824 16720 -6102.92 -0.0270069 0.0273983
79000 1 0.01 303.328 1253.77 16475.8 -6116.02 -0.00844423 0.00883757
80000 1 0.01 297.915 149.641 16772.1 -6153.52 -0.00837683 0.00876725
81000 1 0.01 314.056 299.128 16895.5 -6083.58 0.0327731 -0.0323819
82000 1 0.01 299.045 -338.363 16903.3 -6122.71 -0.00231616 0.00270249
83000 1 0.01 306.807 835.572 16731.4 -6109.85 0.00883123 -0.00844246
84000 1 0.01 296.138 171.878 16679.3 -6077.06 -0.0032148 0.00360355
85000 1 0.01 303.515 -457.808 16756.3 -5995.89 -0.000847298 0.00123227
86000 1 0.01 310.047 886.894 16391.6 -6078.57 0.00416075 -0.00377425
87000 1 0.01 307.345 72.6733 16316.5 -6125.73 0.00524104 -0.00485501
88000 1 0.01 295.151 297.178 16591.4 -6079.37 -0.0156362 0.0160189
89000 1 0.01 297.319 -953.038 16811.1 -6159.21 -0.00117073 0.00156002
90000 1 0.01 287.526 -501.388 16948.1 -6104.34 0.0180365 -0.0176491
91000 1 0.01 297.48 482.945 16782.9 -6113.19 0.00208988 -0.0017014
92000 1 0.01 296.587 790.87 16583.5 -6082.28 0.0177864 -0.0173999
93000 1 0.01 304.404 -175.527 17096.8 -6117.85 0.0130182 -0.0126345
94000 1 0.01 304.401 414.889 16792.2 -6107.22 -0.0076614 0.00804333
95000 1 0.01 302.123 674.411 16671.2 -6130.09 0.0676473 -0.0672629
96000 1 0.01 301.651 -224.013 16838.2 -6069.17 -0.00376621 0.0041494
97000 1 0.01 295.42 682.095 16785.6 -6138.98 -0.00686952 0.00725698
98000 1 0.01 299.893 -508.834 16960 -6164.34 -0.0212815 0.0216623
99000 1 0.01 299.378 -392.439 16974.5 -6098.83 0.0384878 -0.0381061
100000 1 0.01 299.768 -736.885 16811.7 -6082.21 0.00619731 -0.00581188
101000 1 0.01 300.127 -377.044 16536.5 -6073.31 -0.00265085 0.00303738
102000 1 0.01 304.46 24.9955 16668.4 -6078.54 -0.0119544 0.0123361
103000 1 0.01 292.078 -947.918 16727.6 -6026.77 0.00986485 -0.00947753
104000 1 0.01 313.359 -64.6889 16910.3 -6081.91 0.00138464 -0.000989668
105000 1 0.01 306.443 -18.6077 16714.8 -6078.52 0.0250446 -0.0246554
106000 1 0.01 296.695 309.213 16454.2 -6071.07 0.0219294 -0.0215394
107000 1 0.01 293.481 -42.1486 16729.1 -6096.91 -0.0150877 0.0154748
108000 1 0.01 303.759 845.135 16551.5 -6073.74 -0.00209691 0.00247983
109000 1 0.01 297.224 694.569 16570.8 -6108.49 -0.0361859 0.0365696
110000 1 0.01 300.761 -507.527 16674.8 -6126.3 -0.0189562 0.019334
111000 1 0.01 294.014 127.617 16690.5 -6109.71 0.0113272 -0.010943
112000 1 0.01 303.747 267.558 16767.2 -6097.07 0.0179638 -0.0175714
113000 1 0.01 297.342 -553.604 17040.7 -6107.44 0.0144397 -0.0140421
114000 1 0.01 290.963 -57.1792 16806.6 -6124.74 0.0112851 -0.0108904
115000 1 0.01 299.383 -212.26 16958.3 -6124.17 -0.00609434 0.00648305
116000 1 0.01 291.531 -545.452 16660 -6105.23 -0.0318809 0.0322641
117000 1 0.01 295.078 28.0186 16494.6 -6091.98 -0.00922535 0.00960269
118000 1 0.01 296.311 -796.676 16664.7 -6035.32 -0.0303975 0.0307756
119000 1 0.01 300.455 -126.351 17176 -6027.66 -0.00459044 0.00497363
120000 1 0.01 306.653 579.927 16780.3 -6132.51 -0.0195761 0.0199621
121000 1 0.01 316.632 397.843 16649.1 -6205.34 0.0222946 -0.0219011
122000 1 0.01 297.452 878.073 16496.6 -6102.59 0.0397769 -0.0393827
123000 1 0.01 299.928 137.701 16514.4 -6107.14 0.0189723 -0.0185869
124000 1 0.01 293.94 39.703 16591.1 -6081.77 0.0201641 -0.0197861
125000 1 0.01 319.131 -793.981 16889.3 -6081.4 0.0263026 -0.025914
126000 1 0.01 314.252 497.384 16542.1 -6085.05 0.0134888 -0.0131003
127000 1 0.01 296.869 247.03 16475.4 -6167.54 0.00817341 -0.00779063
128000 1 0.01 304.652 -240.513 16480.5 -6149.53 -0.00389647 0.00427507
129000 1 0.01 307.274 121.206 16918.7 -6072.52 0.0352758 -0.0349013
130000 1 0.01 301.809 -342.622 16918.2 -6147.48 0.00735036 -0.00697245
131000 1 0.01 303.154 -877.855 17003.7 -6068.3 0.0444225 -0.044039
132000 1 0.01 285.543 170.55 16650.7 -6077.41 0.0440088 -0.0436254
133000 1 0.01 289.424 359.949 16615.1 -6126.93 0.0218743 -0.0214901
134000 1 0.01 295.943 -211.875 16379.7 -6064.35 0.00222114 -0.0018399
135000 1 0.01 299.226 753.914 16463.9 -6093.08 0.0111786 -0.0107945
136000 1 0.01 298.834 -26.1502 16662.7 -6064.1 0.00990075 -0.00951065
137000 1 0.01 296.088 -982.907 16749.5 -6140.19 -0.0167967 0.0171843
138000 1 0.01 313.313 13.1418 16860.3 -6092.46 -0.0166638 0.0170441
139000 1 0.01 305.25 580.882 16638.4 -6086.34 -0.00325676 0.00364152
140000 1 0.01 287.979 -365.353 16727.9 -6132.95 -0.0125005 0.0128912
141000 1 0.01 295.602 183.259 16559.5 -6072.48 0.0140691 -0.0136793
142000 1 0.01 293.81 -312.347 16889.2 -6136.69 0.00510054 -0.00472062
143000 1 0.01 300.593 290.412 16818.8 -6110.49 0.0223275 -0.0219432
144000 1 0.01 295.565 -310.967 16592.6 -6073.3 -0.0228915 0.0232775
145000 1 0.01 304.466 509.696 16642.7 -6091.72 -0.0308185 0.0312035
146000 1 0.01 293.518 -61.5354 16803.9 -6122.39 0.00335336 -0.00297039
147000 1 0.01 303.067 279.14 16959.5 -6080.64 -0.00407138 0.00446384
148000 1 0.01 311.728 -608.65 16874.4 -6099.06 -0.0118456 0.0122316
149000 1 0.01 297.972 -277.373 16562.1 -6113.99 -0.00858094 0.00896675
150000 1 0.01 294.008 -470.092 16766.7 -6064.57 -0.00809356 0.00848001
151000 1 0.01 303.086 394.496 16812.7 -6071.4 -0.00529683 0.00569382
152000 1 0.01 304.363 174.532 16813.8 -6077.3 0.0153371 -0.0149483
153000 1 0.01 300.481 -230.146 17028.5 -6063.13 0.0369572 -0.0365723
154000 1 0.01 280.782 -878.561 17007.9 -6065.12 0.0480038 -0.0476166
155000 1 0.01 312.168 -1156.78 16765.4 -6060.35 -0.0312176 0.0316087
156000 1 0.01 299.044 226.8 16544.2 -6115.57 -0.012341 0.0127279
157000 1 0.01 291.721 630.583 16567.3 -6085.54 -0.00931776 0.00969836
158000 1 0.01 304.217 744.342 16625.1 -6079.58 0.0143764 -0.0139942
159000 1 0.01 299.405 664.358 16632.6 -6052.34 0.0484722 -0.0480805
160000 1 0.01 299.524 -389.765 16841.3 -6090.91 0.00628057 -0.00588848
161000 1 0.01 298.358 -39.6485 16676.3 -6111.38 0.0292074 -0.0288221
162000 1 0.01 300.767 -63.3137 16970.3 -6117.81 0.031698 -0.0313168
163000 1 0.01 308.517 -196.552 16701.1 -6062.18 -0.00144654 0.00183023
164000 1 0.01 300.088 -44.2375 16904.3 -6038.29 -0.00546249 0.00585102
165000 1 0.01 292.615 -194.942 16895.9 -6068.07 0.0118011 -0.011419
166000 1 0.01 300.566 -1339.55 16766.2 -6144.81 -0.0183941 0.0187798
167000 1 0.01 305.486 200.016 16523.7 -6092.57 -0.0338503 0.0342367
168000 1 0.01 306.25 189.639 16386.6 -6080.23 -0.0246791 0.0250703
169000 1 0.01 308.415 -262 16608.9 -6088.34 0.0134614 -0.0130797
170000 1 0.01 308.953 -5.64297 16747.2 -6073.95 0.0192448 -0.0188628
171000 1 0.01 300.453 37.9919 16853.3 -6112.78 0.000260553 0.000132088
172000 1 0.01 302.688 -484.773 16967 -6098.59 0.00123928 -0.00084623
173000 1 0.01 285.924 -22.8722 16963 -6071.48 0.0189932 -0.0186097
174000 1 0.01 293.043 -107.575 16883.6 -6097.56 -0.000150685 0.000534517
175000 1 0.01 300.049 -311.269 16769.2 -6110.47 -0.0170807 0.017469
176000 1 0.01 288.6 809.406 16604 -6080.41 0.0286204 -0.028231
177000 1 0.01 300.683 90.7525 16664.5 -6104.24 0.0426063 -0.0422243
178000 1 0.01 291.416 -363.699 16638.9 -6134.05 0.00257338 -0.00218723
179000 1 0.01 305.025 -169.209 16689.7 -6069.54 -0.0352677 0.0356578
180000 1 0.01 304.925 49.04 16900.1 -6122.09 0.0304462 -0.0300568
181000 1 0.01 304.138 -5.53189 16620 -6054.94 0.000745921 -0.000358449
182000 1 0.01 309.205 1.08478 16987 -6029.09 0.0297254 -0.029344
183000 1 0.01 285.524 129.163 16829.4 -6084.38 0.0267572 -0.026377
184000 1 0.01 288.108 -710.28 16910.8 -6126.44 0.0114673 -0.0110852
185000 1 0.01 305.663 374.998 16705.5 -6103.76 -0.00604242 0.0064293
186000 1 0.01 295.186 533.587 16567.7 -6087.43 0.00393781 -0.00355007
187000 1 0.01 313.459 445.373 16564.2 -6159.02 0.0165327 -0.0161433
188000 1 0.01 294.967 -361.018 16815.9 -6124.36 0.00137309 -0.000989699
189000 1 0.01 299.021 -132.317 16735.7 -6106.02 0.02305 -0.0226634
190000 1 0.01 302.656 475.993 16628.8 -6072.89 -0.00191665 0.00229373
191000 1 0.01 299.337 -323.31 16662.9 -6104.66 0.00989832 -0.0095184
192000 1 0.01 295.584 -1253.39 16971 -6108.39 0.0137638 -0.0133764
193000 1 0.01 308.932 675.806 16824 -6051.31 0.00840498 -0.00801722
194000 1 0.01 305.824 -984.991 17227.3 -6057.97 -0.0117944 0.0121773
195000 1 0.01 293.107 102.343 16740.9 -6039.33 0.0476751 -0.0472914
196000 1 0.01 295.517 -472.889 16943.2 -6119.63 0.00636642 -0.00597793
197000 1 0.01 296.394 -713.423 16650.5 -6103.27 -0.0199778 0.0203687
198000 1 0.01 299.906 33.4709 16732.2 -6129.24 0.0452999 -0.0449092
199000 1 0.01 295.76 10.1511 16800.8 -6127.9 0.00610847 -0.00572618
200000 1 0.01 287.702 851.098 16897.9 -6096.35 -0.02 0.0203869
201000 1 0.01 310.204 510.363 16926.3 -6074.25 -0.00107582 0.00146453
202000 1 0.01 309.846 -14.2589 16919.5 -6008.59 -0.0120854 0.0124788
203000 1 0.01 321.873 231.571 16886.6 -5993.08 -0.0110783 0.0114572
204000 1 0.01 298.384 224.695 17022.1 -6032.26 0.0348619 -0.0344786
205000 1 0.01 304.152 -785.267 17008.5 -6073.73 0.0553509 -0.0549649
206000 1 0.01 294.657 -68.9693 16591.3 -6114.86 0.000128331 0.00025998
207000 1 0.01 300.985 -953.273 16879.2 -6086.42 -0.0197339 0.0201143
208000 1 0.01 312.77 1131.87 16401.9 -6140.34 0.0354983 -0.0351164
209000 1 0.01 303.399 -210.638 16687.4 -6173.12 -0.00380064 0.00419433
210000 1 0.01 303.099 986.823 16707.7 -6116.51 0.0506138 -0.0502235
211000 1 0.01 304.722 -320.445 16707.8 -6070.57 0.00544793 -0.00506898
212000 1 0.01 285.775 -327.738 16871.6 -6053.65 0.000384907 -1.12148e-06
213000 1 0.01 291.42 577.879 16646.6 -6000.02 -0.00900318 0.00939314
214000 1 0.01 305.82 828.945 16560.3 -6062.28 0.0143145 -0.0139354
215000 1 0.01 303.768 345.37 16453.2 -6062.33 -0.0260714 0.0264575
216000 1 0.01 287.596 175.708 16448.7 -6124.66 0.00937428 -0.00898685
217000 1 0.01 296.27 -191.355 16763.1 -6139.39 0.0272409 -0.0268583
218000 1 0.01 289.811 121.981 16594.8 -6147.26 -0.0158088 0.0161873
219000 1 0.01 319.576 -131.063 16765.1 -6144.52 0.0163446 -0.015953
220000 1 0.01 291.834 964.21 16286.7 -6145.35 0.0205195 -0.0201317
221000 1 0.01 305.473 92.3898 16697.5 -6090.36 0.0111946 -0.0108032
222000 1 0.01 299.57 -100.646 16721.2 -6115.67 0.0452405 -0.0448581
223000 1 0.01 288.117 38.7823 16707 -6084.13 0.05357 -0.0531872
224000 1 0.01 288.008 717.023 16549.3 -6126.99 0.0336525 -0.0332663
225000 1 0.01 298.512 884.822 16579.2 -6056.6 0.0154581 -0.0150704
226000 1 0.01 297.629 577.4 16812.5 -6053.95 -0.00370164 0.00408882
227000 1 0.01 296.851 203.962 16416.4 -6163.7 0.00739456 -0.00701065
228000 1 0.01 306.458 775.073 16463.4 -6098.95 0.00987835 -0.00948682
229000 1 0.01 300.524 762.029 16570.4 -6108.53 -0.0198551 0.0202432
230000 1 0.01 314.581 -79.6065 16415.2 -6110.7 -0.0305276 0.0309111
231000 1 0.01 292.97 -108.941 16472.2 -6101.57 -0.0132331 0.0136115
232000 1 0.01 304.539 -343.179 16707.8 -6054.98 0.0175627 -0.0171719
233000 1 0.01 305.135 252.923 16616 -6078.56 0.0190388 -0.0186445
234000 1 0.01 305.282 749.082 16397.4 -6167.23 0.0313436 -0.0309604
235000 1 0.01 302.116 -37.9739 16598.6 -6080.38 0.0159629 -0.0155796
236000 1 0.01 298.778 -612.972 16802.4 -6019.43 -0.0115152 0.0118956
237000 1 0.01 308.179 548.347 16483.2 -6097.04 0.0183354 -0.0179501
238000 1 0.01 294.118 7.17636 16617.5 -6082.6 0.0167052 -0.0163179
239000 1 0.01 303.058 -22.0795 16579.1 -6189.78 0.0165022 -0.0161169
240000 1 0.01 295.653 -383.861 16619.2 -6103.53 0.00623754 -0.00585311
241000 1 0.01 298.946 -434.634 16733 -6113.85 0.029456 -0.0290715
242000 1 0.01 292.093 481.575 16799.5 -6112.92 -0.0162763 0.0166672
243000 1 0.01 289.136 206.355 16934.5 -6081.48 0.00379599 -0.0034135
244000 1 0.01 291.682 -674.583 16901.3 -6114.33 0.0149524 -0.0145656
245000 1 0.01 303.053 -314.378 16936.4 -6105.52 0.018721 -0.0183282
246000 1 0.01 297.631 323.517 16930.4 -6073.84 0.00293897 -0.00255161
247000 1 0.01 295.441 -71.8686 17002.5 -6112.55 -0.00173485 0.00211847
248000 1 0.01 307.963 511.82 16922.6 -6111.38 -0.00287469 0.00325957
249000 1 0.01 307.37 -533.404 16645 -6079.78 -0.0108803 0.0112613
250000 1 0.01 298.93 63.5294 16769.4 -6052.65 -0.000267977 0.000654858
251000 1 0.01 296.394 -222.929 16879.9 -6051.5 0.00933064 -0.00894231
252000 1 0.01 297.243 -350.449 16676.7 -6115.88 0.00129147 -0.000901921
253000 1 0.01 291.217 -151.818 16546.9 -6108.56 0.0172429 -0.0168584
254000 1 0.01 296.122 -542.227 16879.9 -6165.77 0.0186077 -0.0182282
255000 1 0.01 305.081 179.297 16757 -6101.8 0.012019 -0.011638
256000 1 0.01 300.251 -612.418 16912.6 -6106.84 0.0494316 -0.0490459
257000 1 0.01 287.298 -329.535 16855.7 -6112.44 -0.00194542 0.00232982
258000 1 0.01 299.629 215.634 16949.7 -6105.81 0.00820396 -0.00782019
259000 1 0.01 300.786 -28.0045 16864.2 -6104.33 0.0398515 -0.0394651
260000 1 0.01 287.636 -493.109 16659.4 -6181.77 -0.0010385 0.00141627
261000 1 0.01 316.88 134.669 16864.3 -6167.42 -0.00625434 0.00664551
262000 1 0.01 297.645 221.783 16882.1 -6056.93 0.0138915 -0.0135068
263000 1 0.01 305.603 -174.818 16739 -6017.38 0.0207402 -0.0203624
264000 1 0.01 297.549 -670.022 16868.1 -6084.35 0.018953 -0.0185713
265000 1 0.01 305.75 6.16007 16515.6 -6036.7 0.0275187 -0.0271397
266000 1 0.01 310.288 440.866 16737.4 -6088.97 -0.00127725 0.00165823
267000 1 0.01 306.179 -96.5137 16832.3 -6144.46 0.0106661 -0.0102842
268000 1 0.01 298.105 -502.051 16736.1 -6095.79 0.0239464 -0.0235606
269000 1 0.01 317.145 1534.05 16637 -6055.28 0.0178925 -0.0175056
270000 1 0.01 283.726 379.534 16540.4 -6058.11 -0.0143897 0.0147762
271000 1 0.01 307.256 862.494 16496.3 -6115.69 0.00919658 -0.00880802
272000 1 0.01 299.235 429.217 16408.9 -6176.56 0.00074177 -0.000351138
273000 1 0.01 303.492 -132.277 16779.8 -6157.15 0.0123751 -0.0119884
274000 1 0.01 290.662 -382.771 16859.2 -6092.39 -0.00259552 0.00297767
275000 1 0.01 299.131 -406.162 16772 -6089.84 -0.0187155 0.0190974
276000 1 0.01 304.033 176.415 16842.3 -6045.27 -0.0156046 0.0159894
277000 1 0.01 304.645 -237.655 16826.9 -6075.38 -0.0016001 0.00198659
278000 1 0.01 296.247 181.14 16598.2 -6128.14 0.00784126 -0.00745505
279000 1 0.01 295.181 2.37488 16639.7 -6086.36 0.00517865 -0.00479309
280000 1 0.01 297.297 -36.9215 16652.5 -6023.38 -0.0349962 0.0353823
281000 1 0.01 295.905 19.1885 16638.4 -6113.23 -0.0391303 0.0395134
282000 1 0.01 303.472 250.715 16583.3 -6066.96 0.0288102 -0.0284206
283000 1 0.01 298.223 -599.096 16759 -6036.67 -0.0182538 0.0186428
284000 1 0.01 296.993 -510.702 16688.9 -6093.38 0.0542943 -0.0539083
285000 1 0.01 313.179 519.888 16699.2 -6083.6 0.0146783 -0.0142948
286000 1 0.01 309.167 1048.54 16577.7 -6037.41 -0.0170328 0.0174175
287000 1 0.01 307.001 42.9381 16575.4 -6100.11 -0.008395 0.00877816
288000 1 0.01 298.876 -1557.47 16863.4 -6095.23 0.0144025 -0.0140181
289000 1 0.01 314.677 -464.89 16677.7 -6082.85 0.0280599 -0.027671
290000 1 0.01 305.351 767.679 16501.3 -6085.82 0.0265784 -0.0261876
291000 1 0.01 299.945 103.23 16801.5 -6080.56 0.0222741 -0.0218952
292000 1 0.01 295.851 232.951 16624.4 -6141.8 0.0189056 -0.0185148
293000 1 0.01 308.164 35.6999 17171.9 -6157.93 0.0256524 -0.0252594
294000 1 0.01 291.186 1272.22 16658 -6128.19 0.010764 -0.0103701
295000 1 0.01 302.438 94.3803 16584.2 -6148.91 0.00689248 -0.00650292
296000 1 0.01 299.211 419.251 16706.7 -6064.02 0.0173431 -0.0169604
297000 1 0.01 308.95 925.74 16611.8 -6112.95 0.0343096 -0.0339273
298000 1 0.01 309.097 855.305 16242.6 -6123.02 0.0557367 -0.0553564
299000 1 0.01 294.784 -277.719 16701.9 -6118.24 0.0167108 -0.0163275
300000 1 0.01 299.242 -293.195 16987.3 -6083.2 0.0259924 -0.0256062
301000 1 0.01 298.206 340.607 16885.3 -6154.08 0.0531652 -0.0527815
302000 1 0.01 301.274 633.858 16939.1 -6140.95 0.0119205 -0.011538
303000 1 0.01 315.4 108.388 16848.1 -6129.86 -0.0151735 0.0155606
304000 1 0.01 298.824 858.852 16882.9 -6118.12 -0.0126264 0.0130098
305000 1 0.01 292.914 268.061 16750.1 -6120.89 -0.0165053 0.0168899
306000 1 0.01 297.937 -639.927 16893.9 -6129.87 -0.0043918 0.00477577
307000 1 0.01 302.827 -499.281 16708.3 -6118.28 -0.00555029 0.00593342
308000 1 0.01 304.445 -481.349 16920.8 -6150.11 0.000707469 -0.000325885
309000 1 0.01 297.012 -547.078 16724.6 -6064.28 0.0539508 -0.0535638
310000 1 0.01 293.274 227.571 16627.8 -6144.9 0.0591084 -0.0587234
311000 1 0.01 296.032 268.397 16495.4 -6101.11 -0.0131697 0.0135564
312000 1 0.01 298.02 728.021 16727.7 -6076.2 0.00951955 -0.00913185
313000 1 0.01 294.371 1396.76 16696.7 -6078.38 -0.0056626 0.00605169
314000 1 0.01 294.761 950.844 16461.5 -6156.19 -0.0121938 0.0125794
315000 1 0.01 294.887 -599.961 16682 -6153.65 0.01081 -0.010429
316000 1 0.01 305.093 601.657 16702.2 -6066.83 -0.00529203 0.00567581
317000 1 0.01 291.267 -348.255 17012.6 -6124.42 0.0156656 -0.0152818
318000 1 0.01 290.708 -337.305 17017.6 -6035.95 -0.0226569 0.023044
319000 1 0.01 292.057 236.696 16705.3 -6131.52 0.0269795 -0.0265898
320000 1 0.01 303.26 1178.69 16661.1 -6110.89 0.00129735 -0.000913531
321000 1 0.01 310.116 422.204 16486.8 -6096.79 0.0356852 -0.0353018
322000 1 0.01 291.171 875.82 16757.2 -6101.98 -0.0155528 0.0159435
323000 1 0.01 302.082 1056.91 16764.4 -6084.51 0.00128504 -0.000894746
324000 1 0.01 281.776 -425.376 16737.8 -6149.15 0.0266995 -0.0263126
325000 1 0.01 302.239 -107 16901.8 -6162.38 0.0171809 -0.0167952
326000 1 0.01 286.021 -284.516 17066.7 -6176.31 0.0110167 -0.0106289
327000 1 0.01 303.5 449.479 16649.3 -6159.66 0.00872359 -0.00833251
328000 1 0.01 299.409 1502.38 16423.6 -6122.08 0.0191169 -0.0187338
329000 1 0.01 303.046 199.17 16794.1 -6112.58 -0.00098127 0.00136109
330000 1 0.01 300.869 -567.374 16812.4 -6113.97 -0.00672097 0.0071057
331000 1 0.01 300.069 -1082.92 16602 -6087.16 0.00233223 -0.00194239
332000 1 0.01 289.832 -261.092 16752 -6163.5 -0.00737888 0.00777052
333000 1 0.01 300.946 -53.4903 16839.6 -6103.21 0.0188577 -0.0184709
