# Time-averaged data for fix FEPout002
# TimeStep v_param v_param002 v_pe c_FEP002[1] c_FEP002[2] c_FEP002[3]
0 0 0.6 -6121.7 1.63667 1085.15 16895.8
1000 0 0.6 -6068.05 1.69263 965.51 16512.5
2000 0 0.6 -6099.67 0.400857 8495.76 16642.6
3000 0 0.6 -6110.93 0.970046 3234.55 16461.8
4000 0 0.6 -6079.21 0.531085 6876.13 16758.4
5000 0 0.6 -6038.99 0.850454 4096.46 17058.9
6000 0 0.6 -6073.4 0.80026 4369.2 16725.5
7000 0 0.6 -6085.45 0.228472 11313.9 16597.8
8000 0 0.6 -6072.2 0.682182 5344.7 16783.5
9000 0 0.6 -6167.82 0.494996 7253.23 16639
10000 0 0.6 -6118.5 0.142962 12934.9 16440.2
11000 0 0.6 -6159.91 1.55527 1252.92 17018.1
12000 0 0.6 -6075.89 0.601135 6190.04 16967.2
13000 0 0.6 -6100.15 0.434466 8181.47 16956.4
14000 0 0.6 -6055.23 0.638562 5827 17007
15000 0 0.6 -6098.33 1.21034 2207.2 16809.6
16000 0 0.6 -6070.38 1.02795 3030.71 16997.6
17000 0 0.6 -6079.09 1.29218 1946.44 17004.8
18000 0 0.6 -6090.97 0.935996 3504.61 16846.1
19000 0 0.6 -6078.99 0.0834264 14742 16956.3
20000 0 0.6 -6038.31 2.20289 421.819 16978.3
21000 0 0.6 -6059.88 0.0182995 16593.3 17110.6
22000 0 0.6 -6077.18 1.05154 2891.32 16870.5
23000 0 0.6 -6151.46 1.50903 1333.44 16760.2
24000 0 0.6 -6093.62 0.846481 3962.55 16391.6
25000 0 0.6 -6122.05 2.38403 307.017 16745.1
26000 0 0.6 -6152.53 0.500355 7129.86 16503.7
27000 0 0.6 -6104.17 1.90819 674.078 16550
28000 0 0.6 -6051.42 0.629019 5866.91 16851.5
29000 0 0.6 -6078.5 2.07916 516.785 16902.2
30000 0 0.6 -6054.37 -0.0569632 18556.1 16865.1
31000 0 0.6 -6081.09 0.360439 9235.3 16905.4
32000 0 0.6 -6103.61 1.39986 1585.21 16590.6
33000 0 0.6 -6105.59 0.967293 3371.84 17081.5
34000 0 0.6 -6048 0.57444 6507.9 17057.3
