# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
7104000 0.8 0.01 304.678 418.123 16681.8 -6054.73 -0.0313638 0.0317469
7105000 0.8 0.01 305.064 -24.3254 16569.1 -6114.15 0.00589475 -0.00551579
7106000 0.8 0.01 312.623 29.6448 16549.8 -6107.38 0.0167624 -0.0163811
7107000 0.8 0.01 293.678 -60.4377 16740.9 -6039.83 -0.00800938 0.0083989
7108000 0.8 0.01 296.215 -247.842 16532 -6133.66 -0.0216599 0.0220576
7109000 0.8 0.01 289.536 -584.104 16657.2 -6125.91 0.00479315 -0.00441336
7110000 0.8 0.01 300.528 -958.528 16509.8 -6103.24 0.0126253 -0.0122483
7111000 0.8 0.01 301.939 -1105.65 16907.9 -6049.26 -0.0206226 0.0210093
7112000 0.8 0.01 293.803 -532.36 17117.4 -6143.61 0.0252627 -0.0248848
7113000 0.8 0.01 301.709 703.226 16702.6 -6149.94 -0.0002329 0.000616649
7114000 0.8 0.01 302.215 -66.0248 16819.9 -6100.35 0.0117982 -0.0114008
7115000 0.8 0.01 282.412 -8.27658 16623.1 -6129.1 -0.00268991 0.00308084
7116000 0.8 0.01 292.193 -166.068 16801.7 -6060.29 -0.00594572 0.00633017
7117000 0.8 0.01 304.952 -257.03 16821.4 -6046.29 0.00576122 -0.00537999
7118000 0.8 0.01 286.5 60.5604 16594.9 -6103.01 0.0276528 -0.0272664
7119000 0.8 0.01 296.504 -636.175 16844.5 -6086.98 0.0131044 -0.0127092
7120000 0.8 0.01 285.619 -1429.04 17155.3 -6059.3 -0.0120309 0.0124132
7121000 0.8 0.01 297.456 -1401.9 17020.1 -6121.61 0.0126382 -0.0122568
7122000 0.8 0.01 292.733 -817.306 16885.4 -6109.44 0.00715878 -0.00676475
7123000 0.8 0.01 299.43 153.022 16978.4 -6116.98 0.0231675 -0.0227755
7124000 0.8 0.01 294.948 165.906 16831.3 -6068.33 0.0193492 -0.0189689
7125000 0.8 0.01 308.526 747.912 16427.3 -6202.13 0.022825 -0.0224438
7126000 0.8 0.01 299.939 -210.696 16963 -6111.6 -0.0120133 0.0123965
7127000 0.8 0.01 302.611 143.166 16774.3 -6083.98 -0.00443373 0.00481456
7128000 0.8 0.01 302.267 -312.272 16670.6 -6064.66 -0.0208525 0.0212374
7129000 0.8 0.01 294.756 693.273 16563.1 -6045.78 0.00973302 -0.00934596
7130000 0.8 0.01 303.629 65.4754 16540.5 -6083.66 0.0528821 -0.0524964
7131000 0.8 0.01 298.157 -645.428 16552.6 -6097.15 0.0205805 -0.0201984
7132000 0.8 0.01 302.875 554.419 16773.7 -6075.25 0.0281637 -0.0277868
7133000 0.8 0.01 299.041 -186.91 16674 -6085.97 0.0107867 -0.0104072
7134000 0.8 0.01 300.664 711.008 16713.9 -6092.38 -0.0360644 0.0364468
7135000 0.8 0.01 289.934 198.551 16846.8 -6094.2 0.016334 -0.0159421
7136000 0.8 0.01 288.84 -191.476 16741.8 -6084.49 0.0447104 -0.0443157
7137000 0.8 0.01 307.534 112.429 16660.7 -6107.15 -0.00862871 0.0090212
7138000 0.8 0.01 306.825 -139.728 16734.6 -6186.03 -0.00944662 0.00983719
7139000 0.8 0.01 301.779 -29.3856 17015.6 -6104.21 0.00739118 -0.00701204
7140000 0.8 0.01 304.226 408.133 16946.8 -6062.09 -0.0148374 0.015225
7141000 0.8 0.01 294.535 -360.296 16678.9 -6024.65 -0.0229654 0.023353
7142000 0.8 0.01 292.011 30.4181 16494.2 -6157.59 0.0157737 -0.0153981
7143000 0.8 0.01 296.423 590.285 16656.2 -6123.44 0.0288489 -0.028467
7144000 0.8 0.01 294.593 -656.611 17001.2 -6159.34 0.0215879 -0.0211956
7145000 0.8 0.01 306.896 -34.8692 16884.1 -6109.31 0.0283508 -0.0279702
7146000 0.8 0.01 295.76 321.861 16824.9 -6138.26 -0.00239586 0.00278401
7147000 0.8 0.01 302.646 25.2423 16557.1 -6127.08 0.00106162 -0.000680942
7148000 0.8 0.01 304.289 -600.842 16866 -6145.13 -0.0114869 0.0118712
7149000 0.8 0.01 294.783 -165.121 16702.9 -6148.48 0.0170441 -0.0166658
7150000 0.8 0.01 289.24 -1038.25 16750.3 -6203.75 0.0119859 -0.0116016
7151000 0.8 0.01 305.499 -237.46 16770.3 -6152.84 -0.0125813 0.0129661
7152000 0.8 0.01 307.602 681.738 16594.6 -6124.73 -0.00187938 0.0022649
7153000 0.8 0.01 300.571 680.775 16597.2 -6100.9 0.00896646 -0.00857448
7154000 0.8 0.01 304.405 -488.382 16692 -6066.67 -0.0089071 0.009291
7155000 0.8 0.01 306.368 -520.307 16781.7 -6126.67 0.00314546 -0.00276329
7156000 0.8 0.01 303.854 -754.613 17011.7 -6145.99 -0.00698196 0.00736591
7157000 0.8 0.01 312.402 -474.96 16902.7 -6077.35 -0.0111602 0.011543
7158000 0.8 0.01 300.025 -179.643 16568.5 -6125.81 -0.0230832 0.0234685
7159000 0.8 0.01 298.405 574.358 16747.5 -6152.12 0.0185591 -0.0181748
7160000 0.8 0.01 304.103 -518.626 16825.4 -6121.2 -0.00365128 0.00404104
7161000 0.8 0.01 310.116 533.206 16655.7 -6172.23 -0.0088954 0.00927877
7162000 0.8 0.01 301.097 315.133 16623.7 -6063.24 -0.00542842 0.00581691
7163000 0.8 0.01 303.786 -158.452 16815.3 -6112.05 -0.0200551 0.0204485
7164000 0.8 0.01 297.015 419.564 16896.5 -6120.96 0.0375397 -0.0371518
7165000 0.8 0.01 300.26 -63.5009 16705.4 -6115.76 0.0371277 -0.0367402
7166000 0.8 0.01 296.716 -267.01 16782.9 -6170.52 0.0291122 -0.0287257
7167000 0.8 0.01 298.263 -957.923 16959.3 -6175.22 0.0380818 -0.037697
7168000 0.8 0.01 301.494 -80.5052 16882.5 -6065.42 0.0114198 -0.0110325
7169000 0.8 0.01 310.723 -491.109 16425.8 -6095.81 -0.00011461 0.000504647
7170000 0.8 0.01 286.816 -416.467 16846.4 -6075.19 -0.0170279 0.0174156
7171000 0.8 0.01 305.679 -798.151 17039.9 -6098.94 0.0457717 -0.0453886
7172000 0.8 0.01 302.693 291.799 16519.2 -6064.74 0.0687217 -0.0683354
7173000 0.8 0.01 296.88 -1177.85 16873.6 -6078.53 0.00986273 -0.00948052
7174000 0.8 0.01 296.973 -1001.16 16746 -6055.34 -0.0280228 0.0284083
7175000 0.8 0.01 306.867 -15.4053 16621.7 -6126.04 0.00768181 -0.00729545
7176000 0.8 0.01 299.217 -341.025 16962 -6015.18 -0.0140454 0.0144339
7177000 0.8 0.01 294.442 -287.397 16852.7 -6105.09 0.00950894 -0.00912521
7178000 0.8 0.01 305.852 275.72 16867.7 -6118.98 -0.0338334 0.0342208
7179000 0.8 0.01 296.25 1556.75 16537.8 -6131.48 0.000212289 0.000172641
7180000 0.8 0.01 295.77 289.989 16524.5 -6151.93 -0.00912008 0.00950455
7181000 0.8 0.01 298.792 290.701 16893.7 -6116.46 0.0206401 -0.0202471
7182000 0.8 0.01 303.39 549.725 16784.2 -6162.69 -0.00535412 0.00573808
7183000 0.8 0.01 311.595 -103.772 16657.5 -6078.94 -0.0240437 0.0244306
7184000 0.8 0.01 305.385 -555.647 16725.6 -6065.09 0.0235741 -0.0231947
7185000 0.8 0.01 291.837 -130.675 16816.5 -6002.26 -0.0198234 0.0202106
7186000 0.8 0.01 300.078 636.479 16567.7 -6100.73 0.0180202 -0.0176278
7187000 0.8 0.01 306.098 572.7 16556.6 -6067.72 -0.012327 0.0127159
7188000 0.8 0.01 301.882 -369.662 16787 -6069.06 0.00391792 -0.00353975
7189000 0.8 0.01 294.575 850.931 16653.8 -6049.71 -0.022947 0.0233379
7190000 0.8 0.01 313.946 -221.823 16816.7 -6055.09 0.0167306 -0.0163436
7191000 0.8 0.01 304.78 -400.688 17054.7 -5995.78 0.00735847 -0.0069733
7192000 0.8 0.01 315.025 530.46 16877.1 -6084.01 -0.0202149 0.0206048
7193000 0.8 0.01 308.052 629.22 16677.7 -6097.96 -0.0152596 0.0156403
7194000 0.8 0.01 293.151 -661.304 16712.8 -6106.99 -0.00293046 0.00332636
7195000 0.8 0.01 306.743 -82.6318 16447.1 -6107.21 -0.00693742 0.00732251
7196000 0.8 0.01 287.173 496.288 16721.5 -6176.96 -0.0213389 0.0217249
7197000 0.8 0.01 308.386 -118.2 16983.8 -6117.71 -0.0156699 0.0160582
7198000 0.8 0.01 306.397 -764.972 16690.3 -6133.63 0.00895477 -0.00857017
7199000 0.8 0.01 306.456 71.0331 16933.7 -6056.84 0.0629311 -0.0625464
7200000 0.8 0.01 303.298 555.117 16896.9 -6121.85 -0.0135584 0.0139426
7201000 0.8 0.01 295.185 484.102 16752.2 -6126.43 -0.0104255 0.0108225
7202000 0.8 0.01 302.9 -190.159 16768.8 -6111.21 -0.0152902 0.0156725
7203000 0.8 0.01 283.834 -578.782 16656.4 -6130.14 0.0142186 -0.0138322
7204000 0.8 0.01 297.887 -852.727 16610.8 -6135.28 0.0409984 -0.0406107
7205000 0.8 0.01 299.995 -419.88 16647 -6085.2 -0.0247166 0.0251026
7206000 0.8 0.01 297.685 -63.4284 16614.2 -6112.67 0.0126392 -0.0122524
7207000 0.8 0.01 305.257 -403.47 16678.9 -6067.63 -0.0122944 0.0126774
7208000 0.8 0.01 294.507 -627.126 16960.2 -6111.18 -0.0143227 0.0147098
7209000 0.8 0.01 306.92 -239.587 16799.7 -6060.22 -0.0302262 0.0306137
7210000 0.8 0.01 290.272 -423.404 16943.3 -6078.85 0.0106058 -0.010219
7211000 0.8 0.01 299.248 227.038 16882.1 -6060.79 0.0290822 -0.0286979
7212000 0.8 0.01 300.779 278.317 16576.1 -6100.79 0.00555718 -0.0051678
7213000 0.8 0.01 298.773 749.838 16524 -6074.36 0.0163587 -0.0159722
7214000 0.8 0.01 287.32 689.344 16330.5 -6153.89 -0.00643164 0.00681181
7215000 0.8 0.01 305.485 289.842 16434.4 -6076.74 -0.013342 0.0137196
7216000 0.8 0.01 307.718 1285.79 16521.3 -6097.14 -0.0276277 0.0280125
7217000 0.8 0.01 291.001 -121.881 16717.7 -6126.16 -0.0350949 0.0354798
7218000 0.8 0.01 309.965 -326.944 16932.5 -6126.04 -0.0204483 0.0208348
7219000 0.8 0.01 309.744 35.485 16986.7 -6118.99 -0.0245856 0.0249723
7220000 0.8 0.01 310.149 327.738 16846.8 -6111.07 -0.0357161 0.0361057
7221000 0.8 0.01 287.455 -187.29 16395.5 -6138.89 -0.01214 0.0125274
7222000 0.8 0.01 292.987 428.414 16476.8 -6083.31 -0.0126168 0.012999
7223000 0.8 0.01 314.985 409.655 16630.9 -6085.41 -0.0238235 0.0242126
7224000 0.8 0.01 295.999 35.4866 16890.7 -6112.21 0.03027 -0.0298852
7225000 0.8 0.01 305.169 -12.873 16921.5 -6033.99 0.00333427 -0.00294836
7226000 0.8 0.01 289.336 535.757 16880.5 -6118.72 0.0225006 -0.0221081
7227000 0.8 0.01 307.133 -249.041 16847.7 -6047.18 0.0175233 -0.017138
7228000 0.8 0.01 300.643 -577.095 17020.1 -6070.49 0.0258658 -0.0254782
7229000 0.8 0.01 298.972 -1564.26 16867 -6116.96 0.0104337 -0.0100446
7230000 0.8 0.01 302.586 21.7584 16864.2 -6045.11 0.000185849 0.000196904
7231000 0.8 0.01 288.689 190.676 16820.7 -6084.52 0.0133429 -0.0129549
7232000 0.8 0.01 296.66 2.41222 16321.2 -6102.02 -0.00476104 0.00514855
7233000 0.8 0.01 293.029 1131.56 16589.6 -6056.68 0.00472004 -0.00433287
7234000 0.8 0.01 310.473 19.7859 16888.6 -6122.85 -0.0216251 0.022008
7235000 0.8 0.01 293.831 553.317 16671.6 -6086.68 -0.0147334 0.0151149
7236000 0.8 0.01 297.52 -446.165 17025.2 -6068.69 0.0233098 -0.0229258
7237000 0.8 0.01 308.892 -85.1861 16835.5 -6143.54 -0.0145498 0.014931
7238000 0.8 0.01 295.299 57.5993 16737.6 -6103.75 -0.00683846 0.00721513
7239000 0.8 0.01 295.651 -92.6981 16662.4 -6019.25 0.0232673 -0.0228858
7240000 0.8 0.01 303.658 391.417 16764.6 -6062.04 0.025988 -0.0256001
7241000 0.8 0.01 292.085 1480.21 16175.8 -6131.7 0.0206695 -0.0202827
7242000 0.8 0.01 314.524 -119.084 16742.4 -6155.46 0.00726028 -0.00687677
7243000 0.8 0.01 291.947 52.7968 16808.5 -6086.33 -0.0068459 0.00723939
7244000 0.8 0.01 294.545 53.6944 16951.2 -6056.17 -0.00792962 0.00832118
7245000 0.8 0.01 304.504 486.089 16706.1 -6043.61 -0.0273967 0.0277874
7246000 0.8 0.01 297.65 360.881 16636.3 -6112.9 -0.00908174 0.00947174
7247000 0.8 0.01 286.645 394.038 16720.9 -6088.42 0.0204505 -0.0200645
7248000 0.8 0.01 303.563 -979.152 16799 -6102.92 0.0379829 -0.037592
7249000 0.8 0.01 302.75 -788.257 16698.8 -6159.43 0.0210821 -0.0206957
7250000 0.8 0.01 298.237 -219.984 16670.6 -6060.14 0.0284779 -0.0280903
7251000 0.8 0.01 303.191 -1230.59 16857.8 -6125.31 0.0102784 -0.00989666
7252000 0.8 0.01 288.054 793.715 16546.7 -6149.27 0.0173441 -0.0169572
7253000 0.8 0.01 300.764 309.736 16737.6 -6133.3 0.0104695 -0.010084
7254000 0.8 0.01 295.107 326.048 16652.3 -6088.37 0.0100925 -0.00970981
7255000 0.8 0.01 305.963 -579.074 16866.9 -6092.65 0.0130144 -0.012624
7256000 0.8 0.01 293.447 -480.696 16803.4 -6058.95 -0.0405706 0.040957
7257000 0.8 0.01 290.388 -270.852 16926.2 -6057.94 -0.00229247 0.00268165
7258000 0.8 0.01 301.951 382.292 16921.1 -6017.78 -0.00469425 0.00508074
7259000 0.8 0.01 291.213 570.717 16614.3 -6126.65 0.0156686 -0.0152855
7260000 0.8 0.01 299.191 -254.586 16982.7 -6055.41 -0.00111416 0.00149589
7261000 0.8 0.01 294.32 247.358 16907.7 -6046.08 -0.0479838 0.0483662
7262000 0.8 0.01 302.862 775.106 16528.7 -6157.81 -0.0124606 0.0128539
7263000 0.8 0.01 285.559 1380.44 16655.9 -6094.69 -0.0123666 0.0127545
7264000 0.8 0.01 299.103 1260.5 16799.1 -6063.15 -0.0308268 0.031211
7265000 0.8 0.01 302.075 187.955 16573.4 -6146.79 -0.0189491 0.0193365
7266000 0.8 0.01 297.136 624.748 16797.4 -6046.45 0.0116493 -0.0112647
7267000 0.8 0.01 302.353 -937.317 17204.2 -6025.89 -0.0141717 0.0145553
7268000 0.8 0.01 299.78 184.642 16724.6 -6083.5 0.018534 -0.0181444
7269000 0.8 0.01 289.786 445.805 16629.7 -6060.35 -0.0132222 0.0136096
7270000 0.8 0.01 301.832 655.925 16569.6 -6075.52 -0.00513359 0.00552173
7271000 0.8 0.01 285.66 125.683 17054.6 -6090.38 0.0357843 -0.035396
7272000 0.8 0.01 287.611 1205.16 16551.1 -6134.37 0.0376882 -0.0373031
7273000 0.8 0.01 299.069 129.613 16852.1 -6156.46 0.0222528 -0.0218644
7274000 0.8 0.01 300.728 29.0365 16965.1 -6085.59 0.00706803 -0.0066768
7275000 0.8 0.01 297.321 -1372.44 16863.5 -6095.82 -0.00315558 0.00354043
7276000 0.8 0.01 296.791 411.254 16732 -6124.67 0.0102766 -0.00988622
7277000 0.8 0.01 307.277 -49.9307 16923.1 -6120.73 0.0275953 -0.0272057
7278000 0.8 0.01 310.851 -305.349 16988 -6088.42 -0.00567525 0.00605773
7279000 0.8 0.01 299.11 -877.475 16750.8 -6086.39 0.00629989 -0.00591775
7280000 0.8 0.01 308.751 -1090.6 16639.8 -6086.23 0.000507267 -0.000120267
7281000 0.8 0.01 313.474 613.558 16729 -6055.67 0.0202724 -0.019885
7282000 0.8 0.01 305.416 -250.448 16571 -6118.41 0.0165226 -0.0161337
7283000 0.8 0.01 301.767 560.728 16574.2 -6102.6 -0.0216176 0.0220008
7284000 0.8 0.01 301.379 -737.51 16861.6 -6104.24 -0.0201072 0.0204944
7285000 0.8 0.01 305.206 -278.431 16766.3 -6092.94 0.0347074 -0.0343215
7286000 0.8 0.01 309.833 301.994 16863.3 -6088.18 -0.01074 0.0111282
7287000 0.8 0.01 296.357 -497.17 16956.9 -6063.33 -0.0102866 0.0106731
7288000 0.8 0.01 295.942 -242.779 16850 -6057.03 -0.000330513 0.00071741
7289000 0.8 0.01 293.086 637.869 16742.6 -6070.87 -0.0156473 0.0160305
7290000 0.8 0.01 307.409 -526.664 16947.1 -6081.78 0.0467549 -0.0463707
7291000 0.8 0.01 305.531 1611.03 16813.9 -6132.18 0.0238899 -0.0234939
7292000 0.8 0.01 297.934 272.909 16770.6 -6081.44 0.0214347 -0.0210495
7293000 0.8 0.01 304.614 -316.728 16522.5 -6121.75 -0.0137537 0.0141391
7294000 0.8 0.01 306.47 250.835 16646.7 -6101.09 0.0651139 -0.064727
7295000 0.8 0.01 289.959 -0.0114988 16869.6 -6104.55 0.0378353 -0.0374503
7296000 0.8 0.01 299.528 243.214 16696.2 -6072.6 0.0216414 -0.0212608
7297000 0.8 0.01 297.819 -411.01 17059.7 -6094.4 0.0329481 -0.032562
7298000 0.8 0.01 304.215 -294.517 16663.5 -6076.91 0.00963248 -0.00924506
7299000 0.8 0.01 295.397 -411.144 16854.4 -6135.4 0.0337061 -0.0333255
7300000 0.8 0.01 310.935 189.787 16958.9 -6114.02 -0.00367993 0.00406522
7301000 0.8 0.01 294.634 -19.572 16918.8 -6071.99 -0.0244769 0.0248646
7302000 0.8 0.01 301.508 23.8936 16796.5 -6067.45 -0.0145395 0.0149231
7303000 0.8 0.01 300.684 -799.181 16871 -6045.73 0.000587742 -0.000201127
7304000 0.8 0.01 291.865 -541.615 16785.8 -6064.13 -0.0128924 0.0132737
7305000 0.8 0.01 298.718 4.74178 16570.2 -6117.46 0.00937179 -0.00899136
7306000 0.8 0.01 298.833 -786.368 16923 -6084.11 -0.0364623 0.0368436
7307000 0.8 0.01 316.098 -851.155 16829.3 -6119.11 -0.0120032 0.0123981
7308000 0.8 0.01 298.202 521.852 16647 -6061.02 -0.0228341 0.0232187
7309000 0.8 0.01 294.247 323.268 16623.7 -6106.82 -0.022973 0.0233626
7310000 0.8 0.01 303.691 590.26 16718.6 -6090.39 -0.0126112 0.0129957
7311000 0.8 0.01 309.76 604.154 16405.4 -6065.23 -0.000753224 0.00114352
