# Time-averaged data for fix FEPout002
# TimeStep v_param v_param002 v_pe c_FEP002[1] c_FEP002[2] c_FEP002[3]
28000000 0.2 0.6 -6140.26 0.792332 4363.78 16484.1
28001000 0.2 0.6 -6140 0.991432 3155.62 16646.7
28002000 0.2 0.6 -6064.8 0.810672 4336.88 16894.2
28003000 0.2 0.6 -6105.61 0.411747 8315.07 16588.9
28004000 0.2 0.6 -6025.35 0.501636 7314.62 16967.8
28005000 0.2 0.6 -6065.22 0.204317 11823 16655.9
28006000 0.2 0.6 -6132.69 0.305422 9986.6 16669.1
28007000 0.2 0.6 -6054.86 1.44345 1488.39 16759
28008000 0.2 0.6 -6102.01 0.789074 4410.63 16570.2
28009000 0.2 0.6 -6089.14 0.588385 6184.83 16594.2
28010000 0.2 0.6 -6071.7 0.494748 7316.47 16777.1
28011000 0.2 0.6 -6125.55 0.270618 10628.1 16733.9
28012000 0.2 0.6 -6053.92 1.26696 2005.6 16795.8
28013000 0.2 0.6 -6062.51 0.960888 3335.62 16717.4
28014000 0.2 0.6 -6059.2 0.534096 6770.87 16585.4
28015000 0.2 0.6 -6093.05 0.922068 3573.82 16782
28016000 0.2 0.6 -6061.37 -0.142888 21145.2 16638.7
28017000 0.2 0.6 -6072.18 0.281518 10389.5 16660.1
28018000 0.2 0.6 -6141.99 0.969819 3282.32 16698.5
28019000 0.2 0.6 -6166.33 0.404531 8441.36 16638.2
28020000 0.2 0.6 -6022.36 0.504165 7084.3 16503.4
28021000 0.2 0.6 -6117.26 0.360842 9040.63 16560.2
28022000 0.2 0.6 -6111.27 -0.619595 47301.9 16730.7
28023000 0.2 0.6 -6143.79 0.83594 4179.01 16984.1
28024000 0.2 0.6 -6084.15 -0.361783 31085.3 16943.5
28025000 0.2 0.6 -6072.13 0.278564 10539.7 16817.4
28026000 0.2 0.6 -6103.13 0.545225 6670.5 16647.4
28027000 0.2 0.6 -6131.48 2.17347 426.182 16328
28028000 0.2 0.6 -6049.3 0.555352 6470.49 16424.9
28029000 0.2 0.6 -6091.64 0.608925 6045.22 16788.2
28030000 0.2 0.6 -6003.47 1.18935 2238.16 16455.6
28031000 0.2 0.6 -6029.22 1.08235 2728.31 16763.6
28032000 0.2 0.6 -6114.28 -0.250532 24930.8 16376.7
28033000 0.2 0.6 -6139.11 0.582409 6205.89 16484.7
28034000 0.2 0.6 -6096.21 -0.277262 26310 16524.9
28035000 0.2 0.6 -6137.36 -0.219985 24503.4 16942.3
28036000 0.2 0.6 -6085.92 0.642918 5594.35 16447.7
28037000 0.2 0.6 -6065.4 0.655262 5648.84 16955.4
28038000 0.2 0.6 -6042.71 -0.153635 21660.4 16739.6
28039000 0.2 0.6 -6114.91 -0.195697 22909.3 16498.7
28040000 0.2 0.6 -6153.72 0.28474 10341.9 16673.6
28041000 0.2 0.6 -6163 0.622441 5818.29 16528.5
28042000 0.2 0.6 -6069.62 2.02293 559.973 16666.4
28043000 0.2 0.6 -6122.53 0.761603 4643.46 16659.3
28044000 0.2 0.6 -6052.62 0.227181 11441.3 16748.4
28045000 0.2 0.6 -6184.1 0.583235 6286.43 16721.7
28046000 0.2 0.6 -6131.61 0.844875 4081.97 16840.2
28047000 0.2 0.6 -6110.9 1.41017 1565.45 16669.4
28048000 0.2 0.6 -6121.97 0.535943 6720.89 16514
28049000 0.2 0.6 -6108.84 0.75303 4769.47 16867.1
28050000 0.2 0.6 -6141.8 0.584083 6228.94 16592.4
28051000 0.2 0.6 -6073.48 1.01526 2990.72 16420
28052000 0.2 0.6 -6085.71 1.22195 2129.19 16534.2
28053000 0.2 0.6 -6052.42 1.21688 2220.2 17095
28054000 0.2 0.6 -6145.69 0.937621 3444.08 16600.3
28055000 0.2 0.6 -6159.15 0.625412 5866.27 16748.1
28056000 0.2 0.6 -6150.63 0.808461 4240.43 16457.4
28057000 0.2 0.6 -6032.26 0.983868 3186.02 16595.1
28058000 0.2 0.6 -6078.93 0.907708 3660.58 16780.3
28059000 0.2 0.6 -6084.44 1.45742 1451.16 16727.3
28060000 0.2 0.6 -6116 0.581396 6245.29 16561.1
28061000 0.2 0.6 -6032.65 2.13455 468.804 16825.8
28062000 0.2 0.6 -6085.22 0.745658 4745.15 16574.8
28063000 0.2 0.6 -6069.88 -0.0419224 17816.2 16606.3
28064000 0.2 0.6 -6105.03 0.96659 3280.45 16598.9
28065000 0.2 0.6 -6141.21 0.406642 8405.36 16626
28066000 0.2 0.6 -6097.21 0.867382 3856.16 16520.7
28067000 0.2 0.6 -6136.29 0.281443 10509.9 16851
28068000 0.2 0.6 -6150.32 0.715067 5090.74 16892.6
28069000 0.2 0.6 -6112.98 0.192313 11870.5 16389.5
28070000 0.2 0.6 -6015.19 0.79912 4379.68 16733.5
28071000 0.2 0.6 -6019.25 0.87011 3883.86 16715.7
28072000 0.2 0.6 -5997.59 -0.025459 17446.5 16717.1
28073000 0.2 0.6 -6096.78 -0.618468 46409.4 16446.1
28074000 0.2 0.6 -6051.93 -0.0186267 17199 16670
28075000 0.2 0.6 -6189.16 0.228616 11220.4 16464.6
28076000 0.2 0.6 -6065.13 0.168516 12567 16672.2
28077000 0.2 0.6 -6005.93 1.25736 2034.3 16764.2
28078000 0.2 0.6 -6093.87 0.75498 4623.5 16404.4
28079000 0.2 0.6 -6082.64 0.49329 7278.86 16650.1
28080000 0.2 0.6 -6064.71 0.681656 5369.54 16846.6
28081000 0.2 0.6 -6085.13 -0.160937 21793.7 16637.6
28082000 0.2 0.6 -6119.01 0.882586 3743.75 16453.4
28083000 0.2 0.6 -6078.77 0.811057 4243.15 16539.8
28084000 0.2 0.6 -6109.22 0.801565 4330.37 16613.2
28085000 0.2 0.6 -6093.99 0.675264 5360.72 16639.6
28086000 0.2 0.6 -6154.88 1.31163 1846.39 16665.9
28087000 0.2 0.6 -6083.86 0.00246314 16528.4 16596.9
28088000 0.2 0.6 -6086.79 0.0984803 14112.4 16647.2
28089000 0.2 0.6 -6066.87 1.47522 1406.81 16707.4
28090000 0.2 0.6 -6101.84 0.0362637 15678.5 16661.8
28091000 0.2 0.6 -6079.5 0.116636 13742.1 16711.7
28092000 0.2 0.6 -6120.84 0.0692874 14991.5 16839.2
28093000 0.2 0.6 -6099.11 0.475702 7579.34 16833.4
28094000 0.2 0.6 -6121.55 0.741895 4805 16678.3
28095000 0.2 0.6 -6126.45 0.313792 9782.15 16558.7
28096000 0.2 0.6 -6150.62 -0.29884 28010.1 16967.4
28097000 0.2 0.6 -6111.09 0.845592 4108.55 16970.3
28098000 0.2 0.6 -6036.46 0.0643879 15111.5 16835
28099000 0.2 0.6 -6108.02 0.566065 6464.07 16706.1
28100000 0.2 0.6 -6071.96 0.65067 5594.2 16662.5
28101000 0.2 0.6 -6090.44 -0.0195539 17313.3 16754.6
28102000 0.2 0.6 -6072.66 1.04672 2966.99 17172.4
28103000 0.2 0.6 -6170.35 1.1527 2453.57 16963.8
28104000 0.2 0.6 -6092.45 0.232505 11529.2 17028.4
28105000 0.2 0.6 -6137.49 0.127567 13379.3 16571.6
28106000 0.2 0.6 -6126.73 0.477068 7661.3 17054.5
28107000 0.2 0.6 -6169.22 1.01696 3041.19 16744.9
28108000 0.2 0.6 -6101 0.418002 8296.55 16726.5
28109000 0.2 0.6 -6105.11 0.591749 6337.36 17099.7
28110000 0.2 0.6 -6217.63 0.601159 6126.73 16794.4
28111000 0.2 0.6 -6063.6 0.256927 10845.4 16688.3
28112000 0.2 0.6 -6095.98 0.457767 7703.1 16601.3
28113000 0.2 0.6 -6073.01 0.360218 9181.53 16800.7
28114000 0.2 0.6 -6035.81 0.101942 14183.1 16828
