# Time-averaged data for fix FEPout003
# TimeStep v_param v_param003 v_pe c_FEP003[1] c_FEP003[2] c_FEP003[3]
28000000 0.2 0.4 -6140.26 0.318907 9654.85 16484.1
28001000 0.2 0.4 -6140 0.419096 8241.82 16646.7
28002000 0.2 0.4 -6064.8 0.328487 9737.35 16894.2
28003000 0.2 0.4 -6105.61 0.130552 13326.4 16588.9
28004000 0.2 0.4 -6025.35 0.17364 12680.4 16967.8
28005000 0.2 0.4 -6065.22 0.0229547 16026.8 16655.9
28006000 0.2 0.4 -6132.69 0.0746589 14707 16669.1
28007000 0.2 0.4 -6054.86 0.644772 5682.52 16759
28008000 0.2 0.4 -6102.01 0.319522 9695.32 16570.2
28009000 0.2 0.4 -6089.14 0.215402 11562.2 16594.2
28010000 0.2 0.4 -6071.7 0.170106 12612.4 16777.1
28011000 0.2 0.4 -6125.55 0.0603281 15123.4 16733.9
28012000 0.2 0.4 -6053.92 0.555712 6612.63 16795.8
28013000 0.2 0.4 -6062.51 0.404519 8481.69 16717.4
28014000 0.2 0.4 -6059.2 0.188857 12082.2 16585.4
28015000 0.2 0.4 -6093.05 0.383584 8818.79 16782
28016000 0.2 0.4 -6061.37 -0.149373 21376.5 16638.7
28017000 0.2 0.4 -6072.18 0.0624843 15002.3 16660.1
28018000 0.2 0.4 -6141.99 0.410131 8392.75 16698.5
28019000 0.2 0.4 -6166.33 0.122738 13542.4 16638.2
28020000 0.2 0.4 -6022.36 0.176318 12278 16503.4
28021000 0.2 0.4 -6117.26 0.103413 13923 16560.2
28022000 0.2 0.4 -6111.27 -0.387504 32048.2 16730.7
28023000 0.2 0.4 -6143.79 0.339739 9606.12 16984.1
28024000 0.2 0.4 -6084.15 -0.257439 26094.1 16943.5
28025000 0.2 0.4 -6072.13 0.061031 15181 16817.4
28026000 0.2 0.4 -6103.13 0.194046 12022.3 16647.4
28027000 0.2 0.4 -6131.48 1.00936 3003.52 16328
28028000 0.2 0.4 -6049.3 0.200634 11731.2 16424.9
28029000 0.2 0.4 -6091.64 0.227523 11461.9 16788.2
28030000 0.2 0.4 -6003.47 0.516957 6913.82 16455.6
28031000 0.2 0.4 -6029.22 0.462979 7710.69 16763.6
28032000 0.2 0.4 -6114.28 -0.202578 23003.9 16376.7
28033000 0.2 0.4 -6139.11 0.214576 11501.8 16484.7
28034000 0.2 0.4 -6096.21 -0.215012 23701.3 16524.9
28035000 0.2 0.4 -6137.36 -0.188149 23229.2 16942.3
28036000 0.2 0.4 -6085.92 0.243388 10934.5 16447.7
28037000 0.2 0.4 -6065.4 0.248988 11166.7 16955.4
28038000 0.2 0.4 -6042.71 -0.154963 21708.7 16739.6
28039000 0.2 0.4 -6114.91 -0.176296 22175.8 16498.7
28040000 0.2 0.4 -6153.72 0.0633078 14993.8 16673.6
28041000 0.2 0.4 -6163 0.234071 11161.4 16528.5
28042000 0.2 0.4 -6069.62 0.933078 3484.25 16666.4
28043000 0.2 0.4 -6122.53 0.302046 10037.4 16659.3
28044000 0.2 0.4 -6052.62 0.0350326 15792.6 16748.4
28045000 0.2 0.4 -6184.1 0.213893 11680.6 16721.7
28046000 0.2 0.4 -6131.61 0.345334 9435.77 16840.2
28047000 0.2 0.4 -6110.9 0.627692 5816.45 16669.4
28048000 0.2 0.4 -6121.97 0.190001 12007.1 16514
28049000 0.2 0.4 -6108.84 0.298933 10215.8 16867.1
28050000 0.2 0.4 -6141.8 0.214632 11575.9 16592.4
28051000 0.2 0.4 -6073.48 0.43106 7968.07 16420
28052000 0.2 0.4 -6085.71 0.533096 6761.33 16534.2
28053000 0.2 0.4 -6052.42 0.53075 7018.19 17095
28054000 0.2 0.4 -6145.69 0.390321 8625.27 16600.3
28055000 0.2 0.4 -6159.15 0.234903 11293.8 16748.1
28056000 0.2 0.4 -6150.63 0.325831 9527.93 16457.4
28057000 0.2 0.4 -6032.26 0.412733 8304.46 16595.1
28058000 0.2 0.4 -6078.93 0.374881 8947.57 16780.3
28059000 0.2 0.4 -6084.44 0.649294 5628.93 16727.3
28060000 0.2 0.4 -6116 0.211623 11612.5 16561.1
28061000 0.2 0.4 -6032.65 0.988283 3206.48 16825.8
28062000 0.2 0.4 -6085.22 0.295404 10098.4 16574.8
28063000 0.2 0.4 -6069.88 -0.0985157 19590.3 16606.3
28064000 0.2 0.4 -6105.03 0.404368 8423.7 16598.9
28065000 0.2 0.4 -6141.21 0.124575 13490.8 16626
28066000 0.2 0.4 -6097.21 0.354791 9111.07 16520.7
28067000 0.2 0.4 -6136.29 0.0602094 15232.2 16851
28068000 0.2 0.4 -6150.32 0.278694 10584.6 16892.6
28069000 0.2 0.4 -6112.98 0.0196772 15857.3 16389.5
28070000 0.2 0.4 -6015.19 0.322907 9735.45 16733.5
28071000 0.2 0.4 -6019.25 0.357751 9172.97 16715.7
28072000 0.2 0.4 -5997.59 -0.0913498 19485.4 16717.1
28073000 0.2 0.4 -6096.78 -0.388385 31549.6 16446.1
28074000 0.2 0.4 -6051.93 -0.0875039 19305.4 16670
28075000 0.2 0.4 -6189.16 0.0366183 15483.7 16464.6
28076000 0.2 0.4 -6065.13 0.00655044 16490 16672.2
28077000 0.2 0.4 -6005.93 0.550629 6656.68 16764.2
28078000 0.2 0.4 -6093.87 0.297758 9955.19 16404.4
28079000 0.2 0.4 -6082.64 0.170334 12512.1 16650.1
28080000 0.2 0.4 -6064.71 0.264854 10803.7 16846.6
