# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
21157000 0.4 0.01 305.541 -541.406 16591.4 -6088.12 0.0216566 -0.0212781
21158000 0.4 0.01 301.15 -504.172 16799.2 -6156.34 -0.00419691 0.00458915
21159000 0.4 0.01 303.399 586.529 16573.1 -6108.73 0.00267317 -0.00228963
21160000 0.4 0.01 293.882 71.1398 16847.6 -6154.68 0.0069934 -0.00660689
21161000 0.4 0.01 288.746 481.223 16497.5 -6076.79 -0.000744927 0.00112601
21162000 0.4 0.01 281.965 -490.212 16748.1 -6079.78 -0.0136899 0.0140815
21163000 0.4 0.01 309.915 -1132.54 16858.7 -6056.03 0.000367378 1.52162e-05
21164000 0.4 0.01 299.248 -589.612 16826 -6110.28 -0.00108539 0.00146484
21165000 0.4 0.01 302.156 -665.351 16968.7 -5973.77 0.0202043 -0.0198115
21166000 0.4 0.01 305.937 1090.31 16581.1 -6133.49 -0.013604 0.0139892
21167000 0.4 0.01 310.06 526.826 16573.6 -6100.6 -0.0133515 0.013731
21168000 0.4 0.01 309.466 891.523 16614 -6061.29 -0.02011 0.0205035
21169000 0.4 0.01 291.477 -764.555 16718.5 -6086.14 0.0102078 -0.00981725
21170000 0.4 0.01 310.973 49.0897 17018.7 -6049.03 -0.0215452 0.0219251
21171000 0.4 0.01 289.472 623.635 16800 -6095.95 -0.025055 0.0254382
21172000 0.4 0.01 306.102 126.531 16628.2 -6092.5 -0.010739 0.011126
21173000 0.4 0.01 326.213 230.714 16684.8 -6068.13 -0.0190562 0.0194466
21174000 0.4 0.01 316.768 371.827 16945.1 -6083.39 -0.0109029 0.011281
21175000 0.4 0.01 285.528 -621.281 16758.4 -6128.6 -0.0105204 0.0109021
21176000 0.4 0.01 300.673 182.901 16699.6 -6133.65 -0.00352222 0.00390413
21177000 0.4 0.01 287.837 -907.271 16677.6 -6167.09 0.0296471 -0.0292651
21178000 0.4 0.01 297.443 -299.267 16842.8 -6067.85 0.0141042 -0.0137122
21179000 0.4 0.01 305.795 389.255 16663 -6035.39 0.0202952 -0.0199122
21180000 0.4 0.01 303.715 1216.29 16738 -6055.77 -0.0130127 0.0133948
21181000 0.4 0.01 305.061 0.470927 16548.7 -6133.94 -0.00643453 0.00681536
21182000 0.4 0.01 294.691 34.5603 17002.1 -6102.27 -0.0339646 0.0343495
21183000 0.4 0.01 295.195 699.717 16654.7 -6109.22 -0.0204403 0.0208305
21184000 0.4 0.01 296.037 587.151 16508.2 -6108.9 -0.00247832 0.0028674
21185000 0.4 0.01 307.622 224.157 16845.3 -6071.91 -0.00457412 0.00495391
21186000 0.4 0.01 299.528 -469.052 16944.6 -6096.73 0.0040184 -0.00363713
21187000 0.4 0.01 289.813 143.05 16644.1 -6046.3 0.0118075 -0.0114231
21188000 0.4 0.01 292.969 1212.7 16379 -6144.78 -0.0127432 0.013136
21189000 0.4 0.01 288.189 530.003 16420.3 -6083.29 -0.00602456 0.00641692
21190000 0.4 0.01 313.114 828.436 16766.4 -6091.07 -0.0123912 0.0127811
21191000 0.4 0.01 295.557 251.141 16853.8 -6118.78 -0.00412578 0.00450515
21192000 0.4 0.01 300.633 -446.013 17212.7 -6116.65 -0.0115873 0.0119685
21193000 0.4 0.01 298.209 1657.31 16930 -6078.72 -0.0082989 0.00868698
21194000 0.4 0.01 299.499 1415.53 16920.4 -6095.56 -0.0320587 0.0324475
21195000 0.4 0.01 305.548 -206.893 17028 -6044.98 0.0342259 -0.0338399
21196000 0.4 0.01 293.724 256.753 16761.4 -6128.95 -0.00930571 0.00969443
21197000 0.4 0.01 308.931 444.874 16628.4 -6164.63 0.0288016 -0.0284128
21198000 0.4 0.01 307.667 -373.562 16633.8 -6109.64 -0.0115492 0.0119299
21199000 0.4 0.01 296.947 -394.013 16852.1 -6154.09 -0.0136396 0.0140249
21200000 0.4 0.01 305.465 -261.827 16846.4 -6073.32 0.00761038 -0.00721615
21201000 0.4 0.01 303.171 -205.885 16626 -6136.92 -0.0186392 0.0190252
21202000 0.4 0.01 297.543 -211.553 16857.3 -6085.86 -0.0129949 0.0133722
21203000 0.4 0.01 304.596 1787.11 16557 -6054.27 0.0165286 -0.0161421
21204000 0.4 0.01 301.318 -130.538 16568.3 -6134.87 -0.00254195 0.00292849
21205000 0.4 0.01 298.546 -1236.18 17072.9 -6046.13 -0.0108124 0.011205
21206000 0.4 0.01 301.71 -468.345 16857.9 -6073.87 -0.0088334 0.00921475
21207000 0.4 0.01 286.935 -348.998 16600.1 -6100.98 -0.0286756 0.0290529
21208000 0.4 0.01 312.562 263.893 16599.6 -6101.43 -0.0122075 0.012597
21209000 0.4 0.01 299.006 -115.567 16872 -6117.01 -0.0178127 0.0181976
21210000 0.4 0.01 294.051 194.468 16749.4 -6078.54 -0.00324032 0.00362561
21211000 0.4 0.01 315.892 778.039 16402.2 -6113.22 -0.00640999 0.00679893
21212000 0.4 0.01 315.675 268.045 16834.3 -6033.38 -0.013022 0.013398
21213000 0.4 0.01 303.471 1246.71 16797 -6020.59 -0.00659849 0.00698044
21214000 0.4 0.01 321.213 473.433 16581.7 -6082.82 0.00848885 -0.00809739
21215000 0.4 0.01 294.791 374.946 16617.7 -6019.17 -0.00579544 0.00619634
21216000 0.4 0.01 300.165 -1143.99 16778.1 -6124.86 0.00933024 -0.00893181
21217000 0.4 0.01 294.19 329.249 16744.6 -6087.32 -0.0213735 0.0217583
21218000 0.4 0.01 299.574 -1085.29 16873.3 -6157.11 0.0463778 -0.0460027
21219000 0.4 0.01 306.758 -14.9364 16770.5 -6087.02 0.002651 -0.00227227
21220000 0.4 0.01 307.018 -316.155 16799.3 -5992.87 -0.0081635 0.00855051
21221000 0.4 0.01 289.398 762.641 16689.5 -6113.38 -0.0233367 0.0237231
21222000 0.4 0.01 293.962 -926.903 16955.9 -6073.13 -0.0161764 0.0165608
21223000 0.4 0.01 288.643 1007.11 16719.9 -6043.1 -0.016211 0.0165919
21224000 0.4 0.01 302.308 185.151 16619.6 -6105.38 -0.00963225 0.0100244
21225000 0.4 0.01 296.959 -388.527 16581.4 -6038.84 0.0110888 -0.0106882
21226000 0.4 0.01 293.083 -2.47571 16388.4 -6104.15 -0.0369678 0.0373627
21227000 0.4 0.01 310.583 227.505 16483.1 -6086.56 -0.00922568 0.00960637
21228000 0.4 0.01 318.385 -917.195 16882.7 -6038.3 -0.0101707 0.0105509
21229000 0.4 0.01 296.668 830.291 16933.4 -6046.92 0.00891055 -0.00852889
21230000 0.4 0.01 289.626 224.481 16932 -6038.59 -0.0254512 0.0258363
21231000 0.4 0.01 308.993 43.4148 16560.7 -6112.09 -0.0203039 0.0206724
21232000 0.4 0.01 293.724 -677.183 16947.9 -6186.96 -0.0264638 0.0268488
21233000 0.4 0.01 299.842 -1148.87 17331.5 -6045.18 -0.0121512 0.012538
21234000 0.4 0.01 304.948 -1295.11 17120.8 -6067.42 -0.0195215 0.0199063
21235000 0.4 0.01 297.819 -476.875 17071.2 -6081.34 -0.0132614 0.0136448
21236000 0.4 0.01 302.018 -670.258 17129.1 -6127.83 -0.0240662 0.0244475
21237000 0.4 0.01 293.761 -484.607 17061.1 -6062.68 0.0136306 -0.0132512
21238000 0.4 0.01 293.146 -383.024 16845.6 -6156.32 0.0206555 -0.0202748
21239000 0.4 0.01 295.176 -547.071 16723.3 -6144.09 0.0140692 -0.0136801
21240000 0.4 0.01 299.894 -546.356 16968.7 -6026.84 0.000669629 -0.000276596
21241000 0.4 0.01 303.54 -331.596 16710.4 -6122.55 -0.0228089 0.0232022
21242000 0.4 0.01 305.293 -657.845 16737.6 -6075.61 -6.04644e-05 0.000451252
21243000 0.4 0.01 308.334 459.745 16909.5 -6053.28 -0.0164493 0.0168413
21244000 0.4 0.01 296.104 200.116 16809.1 -5979.63 -0.0144079 0.0147968
21245000 0.4 0.01 300.159 -420.318 16807.4 -6162.62 0.0263838 -0.0259957
21246000 0.4 0.01 288.285 -132.442 16692.8 -6107.93 -0.00488086 0.0052714
21247000 0.4 0.01 301.023 260.729 16575.9 -6074.97 0.0199488 -0.0195635
21248000 0.4 0.01 300.402 1189.69 16338.7 -6160.67 -0.0184006 0.018788
21249000 0.4 0.01 285.62 1020.04 16631.2 -6076.19 0.000747114 -0.000354988
21250000 0.4 0.01 298.812 299.786 16758.6 -6077.47 -0.0124376 0.0128278
21251000 0.4 0.01 296.132 -266.796 16838.1 -6070.47 -0.00467362 0.00506491
21252000 0.4 0.01 298.84 -208.55 16701.1 -6086.38 0.0193833 -0.0189916
21253000 0.4 0.01 289.746 -679.251 16632.6 -6127.62 -0.0206816 0.0210685
21254000 0.4 0.01 292.692 -1125.47 16945.9 -6066.92 -0.00257673 0.00296186
21255000 0.4 0.01 304.481 -695.639 16514 -6103.35 0.0229436 -0.0225565
21256000 0.4 0.01 303.964 -239.84 16953.1 -5993.84 0.00118195 -0.000805024
21257000 0.4 0.01 297.79 -1217.17 16905 -6102.13 -0.00110174 0.00148482
21258000 0.4 0.01 308.72 -713.33 16886.1 -6044.73 -0.0346322 0.0350154
21259000 0.4 0.01 302.301 -315.519 16719 -6088.21 -0.00205566 0.00244553
21260000 0.4 0.01 288.056 -275.077 16837.6 -6094.94 -0.0243016 0.0246899
21261000 0.4 0.01 297.074 -529.631 16796.8 -6052.53 -0.00519485 0.00557727
21262000 0.4 0.01 304.638 40.0633 16820 -6042.11 0.0316995 -0.0313164
21263000 0.4 0.01 304.939 379.138 16633 -6090.62 0.0300494 -0.0296639
21264000 0.4 0.01 298.653 414.067 16611.9 -6128.62 -0.017202 0.017588
21265000 0.4 0.01 294.26 -84.1447 16795.4 -6192.17 -0.00863488 0.00902163
21266000 0.4 0.01 291.413 -785.791 16746.5 -6136.98 -0.0179654 0.0183502
