# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
14000000 0.6 1 -6114.21 1.2728 1982.86 16769
14001000 0.6 1 -6156.64 0.378994 8814.42 16645
14002000 0.6 1 -6159.76 0.888539 3806.35 16896.5
14003000 0.6 1 -6096.49 1.43099 1501.04 16552
14004000 0.6 1 -6165.15 0.345104 9316.05 16620.1
14005000 0.6 1 -6079.95 -1.45829 192024 16634.8
14006000 0.6 1 -6172.13 0.774137 4565.05 16726
14007000 0.6 1 -6135.72 -0.0399206 18044 16875.3
14008000 0.6 1 -6088.01 1.04665 2870.56 16612.4
14009000 0.6 1 -6081.39 -0.565978 43451.3 16815
14010000 0.6 1 -6076.79 0.615932 5935.85 16679.4
14011000 0.6 1 -6037.37 -1.04537 95317.6 16505.7
14012000 0.6 1 -6044.09 0.636508 5707.75 16601.6
14013000 0.6 1 -6121 -0.00702956 17018.7 16819.2
14014000 0.6 1 -6095.12 0.588742 6289.17 16884.3
14015000 0.6 1 -6113.18 1.75368 888.07 16825.9
14016000 0.6 1 -6075.89 0.610924 6032.04 16807.9
14017000 0.6 1 -6120.92 0.639618 5626.17 16449.9
14018000 0.6 1 -6046.17 0.98493 3193.44 16663.4
14019000 0.6 1 -6061.3 0.58481 6229.89 16615.2
14020000 0.6 1 -6039.89 0.637023 5602.45 16309.4
14021000 0.6 1 -6078.9 1.14279 2464.92 16761.2
14022000 0.6 1 -6110.86 -0.364714 30934.3 16778.5
14023000 0.6 1 -6087 -1.26969 139066 16529.9
14024000 0.6 1 -6025.7 0.580587 6326.59 16754
14025000 0.6 1 -6095.59 0.300865 9807.18 16245
14026000 0.6 1 -6088.61 0.369209 8933.79 16595.8
14027000 0.6 1 -6067.7 1.48245 1392.85 16743.5
14028000 0.6 1 -6163.01 0.881853 3741.01 16421.2
14029000 0.6 1 -6127.08 0.010973 16165.6 16465.9
14030000 0.6 1 -6070.72 0.827609 4093.77 16406.8
14031000 0.6 1 -6094.72 -0.106261 19511.6 16326.1
14032000 0.6 1 -6073.02 0.779095 4465.44 16497.7
14033000 0.6 1 -6095.86 0.240634 10997.2 16465.8
14034000 0.6 1 -6092.59 -1.9966 471926 16572.2
14035000 0.6 1 -6051.01 1.17957 2345.27 16962.7
14036000 0.6 1 -6107.18 0.43393 8216.9 17014.5
14037000 0.6 1 -6105.53 0.364079 9192.53 16930.1
14038000 0.6 1 -6101.61 0.69128 5277.38 16826.9
14039000 0.6 1 -6138.95 0.997591 3099.28 16519.2
14040000 0.6 1 -6127.72 1.07745 2765.15 16851
14041000 0.6 1 -6117.86 0.934807 3487.6 16730.8
14042000 0.6 1 -6079.81 1.06474 2824.05 16846.8
14043000 0.6 1 -6102.48 1.21102 2210.86 16856.6
14044000 0.6 1 -6090.05 0.544231 6809.38 16965.7
14045000 0.6 1 -6098.13 0.0179241 16533.9 17038.5
14046000 0.6 1 -6073.94 0.989842 3244.32 17069
14047000 0.6 1 -6091.19 0.277518 10604.8 16891.5
14048000 0.6 1 -6122.53 0.0656986 14931.4 16671
14049000 0.6 1 -6095.94 0.924403 3485.32 16430.7
14050000 0.6 1 -6089.54 1.37436 1647.12 16516.7
14051000 0.6 1 -6031.79 -0.835977 68451.9 16841.8
14052000 0.6 1 -6043.44 0.312817 10140.1 17136.6
14053000 0.6 1 -6053.94 0.391376 8741.48 16853.7
14054000 0.6 1 -6111.48 1.09704 2664.54 16780.2
14055000 0.6 1 -6143.47 -0.499674 38876.3 16814.3
14056000 0.6 1 -6054.16 1.17444 2370.51 16998.2
14057000 0.6 1 -6093.41 -0.451752 35478.9 16629.4
14058000 0.6 1 -6152.28 0.486053 7233.75 16347.3
14059000 0.6 1 -6109.76 0.860701 3882.05 16446.3
14060000 0.6 1 -6078.9 0.591706 6249.87 16862.4
14061000 0.6 1 -6025.6 0.961043 3347.7 16782.3
14062000 0.6 1 -6128.95 1.43069 1496.85 16497.4
14063000 0.6 1 -6175.95 1.27998 1923.19 16461.4
14064000 0.6 1 -6034.25 0.196804 11889.3 16539.5
14065000 0.6 1 -6081.13 -1.01746 92302.8 16750
14066000 0.6 1 -5994 0.188393 12381.1 16982.5
14067000 0.6 1 -6109.52 0.882041 3806.08 16712.1
14068000 0.6 1 -6129.74 1.48362 1383.26 16660.9
14069000 0.6 1 -6124.35 0.456933 7746.56 16671.6
14070000 0.6 1 -6170.3 0.567355 6472.46 16764
14071000 0.6 1 -6109.1 0.548122 6690.52 16778.7
