# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
7000000 0.8 1 -6074.81 0.175869 12315.1 16540.8
7001000 0.8 1 -6071.14 0.493093 7260.43 16602.5
7002000 0.8 1 -6098.31 -0.312319 28211.7 16707.4
7003000 0.8 1 -6068.27 -0.32003 29114.2 17020.4
7004000 0.8 1 -6121.87 -0.413433 33275.1 16631.9
7005000 0.8 1 -6094.66 0.584305 6279.38 16733
7006000 0.8 1 -6058.47 0.867108 3905.22 16723.2
7007000 0.8 1 -6074.02 0.891392 3775.81 16841.3
7008000 0.8 1 -6049.26 0.163142 12650.6 16632.5
7009000 0.8 1 -6106.49 0.618186 5937.15 16746.2
7010000 0.8 1 -6128.1 0.203679 11886.9 16728.1
7011000 0.8 1 -6156.3 1.09359 2663.07 16674.2
7012000 0.8 1 -6147.25 -0.396738 32298.1 16602
7013000 0.8 1 -6123.12 0.446987 7836.58 16586.3
7014000 0.8 1 -6157.75 0.128128 13322.1 16516.2
7015000 0.8 1 -6121.8 0.563979 6520.44 16792.9
7016000 0.8 1 -6175.6 0.490327 7422.78 16895.2
7017000 0.8 1 -6140.55 -0.338573 29875 16930.3
7018000 0.8 1 -6103.59 -0.00490106 16883.4 16745.2
7019000 0.8 1 -6104.37 0.212379 11842 16909.9
7020000 0.8 1 -6103.13 -0.882678 73624.8 16749.7
7021000 0.8 1 -6141.29 -0.0625993 18640.7 16782.6
7022000 0.8 1 -6075.63 -0.0990751 19982.7 16923.1
7023000 0.8 1 -6136.69 -0.173066 22461.3 16801.9
7024000 0.8 1 -6133.02 0.0769549 14933.4 16991
7025000 0.8 1 -6078.53 -0.116772 20747.4 17056.8
7026000 0.8 1 -6124.87 0.0111601 16438.4 16749.1
7027000 0.8 1 -6082.84 0.309957 9902.59 16655.1
7028000 0.8 1 -6093.07 0.0212334 16085.3 16668.5
7029000 0.8 1 -6099.69 -0.620693 47933.7 16922.9
7030000 0.8 1 -6207.51 -0.808846 65168.5 16780.5
7031000 0.8 1 -6110.59 0.10667 14227.1 17014.7
7032000 0.8 1 -6075.58 -0.273131 26882 17001.6
7033000 0.8 1 -6110.38 -0.0609418 18743.9 16922.5
7034000 0.8 1 -6136.85 -0.466318 36384.8 16642.4
7035000 0.8 1 -6156.9 0.322712 9701.37 16669.6
7036000 0.8 1 -6128.25 0.296605 10008.4 16460.2
7037000 0.8 1 -6083.68 0.0578195 14866.2 16380.3
7038000 0.8 1 -6067.71 -0.642076 49659.3 16914.5
7039000 0.8 1 -6156.28 0.120398 13772.6 16854.8
7040000 0.8 1 -6097.7 0.364794 9158.46 16887.6
7041000 0.8 1 -6083.38 0.673899 5351.64 16573.4
7042000 0.8 1 -6058.37 0.44082 8198.47 17173.7
7043000 0.8 1 -6184.07 -0.16838 22090.4 16654.9
7044000 0.8 1 -6081.46 -0.0515227 18285.6 16771.7
7045000 0.8 1 -6114.08 -0.235726 24979.8 16821.6
7046000 0.8 1 -6153.21 0.133402 13409.2 16772
7047000 0.8 1 -6090.43 0.595034 6260.4 16985.4
7048000 0.8 1 -6092.92 0.888297 3783.74 16789.2
7049000 0.8 1 -6063.09 -0.00055768 16893 16877.2
7050000 0.8 1 -6123.48 0.181698 12262.4 16631.9
7051000 0.8 1 -6057.33 0.41227 8435.22 16843.3
7052000 0.8 1 -6066.5 0.22452 11555.8 16840.6
7053000 0.8 1 -6090.79 0.921581 3611.84 16946.7
7054000 0.8 1 -6158.25 0.49632 7310.56 16807.9
7055000 0.8 1 -6185.42 0.464924 7722.86 16844.9
7056000 0.8 1 -6103.83 -0.163303 22133.3 16829.9
7057000 0.8 1 -6171.32 -0.0172494 17131 16642.4
7058000 0.8 1 -6113.1 -0.696519 53258.4 16557.1
7059000 0.8 1 -6092.92 0.293505 10135.4 16582.7
7060000 0.8 1 -6154.25 0.229521 11429.3 16796.6
7061000 0.8 1 -6073.16 0.614816 5977.93 16766.2
7062000 0.8 1 -6107.21 0.193913 12291.4 17016.3
7063000 0.8 1 -6108.92 -0.0214874 17422.2 16805.5
7064000 0.8 1 -6051.32 -0.117618 20668.4 16967.8
7065000 0.8 1 -6098.12 0.354859 9490.51 17210.7
7066000 0.8 1 -6110.8 -0.341386 29494.7 16636
7067000 0.8 1 -6059.87 -0.58785 44754.5 16695.4
7068000 0.8 1 -6081.29 0.342298 9318.45 16546.3
7069000 0.8 1 -6051.27 -0.329574 28740 16534.7
7070000 0.8 1 -6092.49 0.115294 13364.2 16215.5
7071000 0.8 1 -6076.42 -0.0713297 18625.4 16525.1
7072000 0.8 1 -6163.79 0.651103 5605.52 16708.4
7073000 0.8 1 -6141.41 0.368375 8827.57 16375.6
7074000 0.8 1 -6165.24 -0.580099 43608.3 16480.7
7075000 0.8 1 -6099.9 -0.593466 45193.4 16701.1
7076000 0.8 1 -6111.91 0.426535 8167.87 16704.5
7077000 0.8 1 -6129.23 0.503634 7243.59 16859.4
