# Time-averaged data for fix FEPout005
# TimeStep v_param v_param005 v_pe c_FEP005[1] c_FEP005[2] c_FEP005[3]
0 1 0 -6032.09 2.67727 188.217 16788.3
1000 1 0 -6087.58 10.2331 0.000588491 16764.2
2000 1 0 -6063.4 8.00922 0.0247866 16935.9
3000 1 0 -6134.91 7.55393 0.0527285 16786.5
4000 1 0 -6083.87 4.04589 19.0821 16904.3
5000 1 0 -6141.14 6.85303 0.167299 16436.8
6000 1 0 -6214.22 2.87582 135.346 16843.7
7000 1 0 -6187.22 2.7589 160.746 16441.9
8000 1 0 -6105.6 3.72294 32.4064 16700.7
9000 1 0 -6097.76 2.7174 175.723 16765.2
10000 1 0 -6170.65 1.154 2421.39 16777.9
11000 1 0 -6066.47 2.00946 577.589 16806.7
12000 1 0 -6047.22 7.61791 0.0465034 16482
13000 1 0 -6148.38 6.42512 0.349663 16758.9
14000 1 0 -6111.18 4.32827 11.5239 16393.8
15000 1 0 -6087.46 2.86741 137.035 16814.9
16000 1 0 -6043.1 -0.608881 46754.5 16837
17000 1 0 -6093.9 4.25804 13.2851 16798.9
18000 1 0 -6037.62 5.54953 1.5375 16965.2
19000 1 0 -6097.88 7.06625 0.119719 16819.5
20000 1 0 -6080.49 4.63742 7.00273 16732.3
21000 1 0 -6147.97 7.66937 0.0433721 16758
22000 1 0 -6126.84 1.76373 876.025 16879.8
23000 1 0 -6149.5 3.98299 20.7344 16528.6
24000 1 0 -6168.04 5.23625 2.54022 16572.8
25000 1 0 -6043.95 6.8088 0.17938 16363.5
26000 1 0 -6074.21 2.73035 171.67 16738.3
27000 1 0 -6061.16 0.00107526 16579 16608.9
28000 1 0 -6160.51 1.28845 1930 16756
29000 1 0 -6104.27 1.22413 2113.28 16471
30000 1 0 -6128.33 -0.848798 69184.5 16659.9
31000 1 0 -6068.65 2.54757 234.051 16794.9
32000 1 0 -6097.93 6.80583 0.180473 16381.4
33000 1 0 -6143.22 5.90488 0.831947 16661.1
34000 1 0 -6091.7 5.56425 1.4656 16576.1
35000 1 0 -6136.04 4.08952 17.2274 16420
36000 1 0 -6101.62 -0.283866 26716.1 16595.2
37000 1 0 -6104.15 0.462488 7671.9 16665.5
38000 1 0 -6038.63 0.560973 6670.57 17093.2
39000 1 0 -6068.91 1.86499 736.461 16817.6
40000 1 0 -6158.39 5.26176 2.47881 16879
41000 1 0 -6089.52 3.54089 44.7307 16986
42000 1 0 -6096.01 -0.537402 41841.8 16987.2
43000 1 0 -6071.41 7.91283 0.0288904 16792.9
44000 1 0 -5977.35 9.26439 0.0030351 17026.7
45000 1 0 -6060.98 5.36873 2.09421 17062.9
46000 1 0 -6059.09 4.89256 4.59972 16861.1
47000 1 0 -6111.39 2.4906 258.402 16852.4
48000 1 0 -6094.1 6.03193 0.675844 16749.9
49000 1 0 -6089.27 4.29724 12.2977 16607.1
50000 1 0 -6093.88 0.648392 5645.78 16752
51000 1 0 -6102.95 3.3201 63.4517 16637.2
52000 1 0 -6071.49 3.7265 31.7972 16484.9
53000 1 0 -6137.49 1.78865 820.602 16486.8
54000 1 0 -6098.17 2.25627 380.476 16748.8
55000 1 0 -6062.43 3.75218 30.6718 16601.4
56000 1 0 -6129.38 5.09281 3.2471 16654.4
57000 1 0 -6180.41 4.68912 6.3815 16629.1
58000 1 0 -6065.22 2.22982 403.356 16985.4
59000 1 0 -6087.99 8.20717 0.0176546 16813.3
60000 1 0 -6136.11 3.11766 90.8191 16956.8
61000 1 0 -6077.2 2.95756 118.73 16947.2
62000 1 0 -6066.96 3.71382 33.6751 17091.1
63000 1 0 -6113.71 3.67389 35.5713 16883.8
64000 1 0 -6064.91 1.56363 1213.45 16714.9
65000 1 0 -6078.49 -0.213565 24033 16796.9
66000 1 0 -6116.94 -1.11332 107781 16653.6
67000 1 0 -6086.64 0.612174 6104.05 17044.2
68000 1 0 -6176.97 0.0897361 14492.7 16847
69000 1 0 -6103.37 3.18359 79.8709 16656.5
70000 1 0 -6111.32 2.01887 574.564 16984.6
71000 1 0 -6141.63 -1.5141 212144 16735.3
72000 1 0 -6072.72 -0.258269 25599.4 16599.1
73000 1 0 -6127.5 -0.758098 59934.1 16804
74000 1 0 -6129.28 5.056 3.53243 17033
75000 1 0 -6198.52 6.20443 0.503264 16658.1
76000 1 0 -6114.7 7.99811 0.0251513 16867.5
77000 1 0 -6048.66 6.1376 0.565516 16733.5
78000 1 0 -6102.92 -0.763669 60194.4 16720
79000 1 0 -6116.02 1.10265 2591.71 16475.8
80000 1 0 -6153.52 1.0949 2672.83 16772.1
81000 1 0 -6083.58 5.21341 2.69081 16895.5
82000 1 0 -6122.71 1.68068 1008.37 16903.3
83000 1 0 -6109.85 2.80755 150.755 16731.4
84000 1 0 -6077.06 1.60285 1133.77 16679.3
85000 1 0 -5995.89 1.82089 790.11 16756.3
86000 1 0 -6078.57 2.32921 329.478 16391.6
87000 1 0 -6125.73 2.43497 274.656 16316.5
88000 1 0 -6079.37 0.330927 9523.74 16591.4
89000 1 0 -6159.21 1.8099 807.447 16811.1
90000 1 0 -6104.34 3.72127 32.9788 16948.1
91000 1 0 -6113.19 2.13196 469.644 16782.9
92000 1 0 -6082.28 3.6918 33.9047 16583.5
93000 1 0 -6117.85 3.2011 79.6087 17096.8
94000 1 0 -6107.22 1.12444 2546.66 16792.2
95000 1 0 -6130.09 8.66751 0.00808766 16671.2
96000 1 0 -6069.17 1.52019 1314.8 16838.2
97000 1 0 -6138.98 1.23097 2129.08 16785.6
98000 1 0 -6164.34 -0.243433 25513.1 16960
99000 1 0 -6098.83 5.73861 1.12024 16974.5
100000 1 0 -6082.21 2.52762 242.26 16811.7
101000 1 0 -6073.31 1.64822 1041.7 16536.5
102000 1 0 -6078.54 0.693931 5204.46 16668.4
103000 1 0 -6026.77 2.90374 128.265 16727.6
104000 1 0 -6081.91 2.09355 504.698 16910.3
105000 1 0 -6078.52 4.43092 9.89111 16714.8
106000 1 0 -6071.07 4.12336 16.3107 16454.2
107000 1 0 -6096.91 0.407302 8448.11 16729.1
108000 1 0 -6073.74 1.68579 978.961 16551.5
109000 1 0 -6108.49 -1.71944 296435 16570.8
110000 1 0 -6126.3 -0.0252598 17396.5 16674.8
111000 1 0 -6109.71 3.03473 102.735 16690.5
112000 1 0 -6097.07 3.73906 31.6678 16767.2
113000 1 0 -6107.44 3.41211 55.6956 17040.7
114000 1 0 -6124.74 3.08221 95.5296 16806.6
115000 1 0 -6124.17 1.31469 1869.18 16958.3
116000 1 0 -6105.23 -1.2917 145432 16660
117000 1 0 -6091.98 0.945336 3378.15 16494.6
118000 1 0 -6035.32 -1.1679 118194 16664.7
119000 1 0 -6027.66 1.43773 1540.14 17176
120000 1 0 -6132.51 -0.0470343 18157.8 16780.3
121000 1 0 -6205.34 4.17721 15.0786 16649.1
122000 1 0 -6102.59 5.92855 0.791665 16496.6
123000 1 0 -6107.14 3.80499 27.9248 16514.4
124000 1 0 -6081.77 3.88756 24.4259 16591.1
125000 1 0 -6081.4 4.55399 8.13022 16889.3
126000 1 0 -6085.05 3.2718 68.4124 16542.1
127000 1 0 -6167.54 2.71206 174.239 16475.4
128000 1 0 -6149.53 1.48442 1366.45 16480.5
129000 1 0 -6072.52 5.3813 2.0332 16918.7
130000 1 0 -6147.48 2.60569 213.869 16918.2
131000 1 0 -6068.3 6.34063 0.408784 17003.7
132000 1 0 -6077.41 6.29872 0.429452 16650.7
133000 1 0 -6126.93 4.08932 17.4379 16615.1
134000 1 0 -6064.35 2.10927 476.14 16379.7
135000 1 0 -6093.08 3.01916 104.021 16463.9
136000 1 0 -6064.1 2.92107 124.106 16662.7
137000 1 0 -6140.19 0.239175 11214.2 16749.5
138000 1 0 -6092.46 0.216031 11735.2 16860.3
139000 1 0 -6086.34 1.57885 1177.46 16638.4
140000 1 0 -6132.95 0.684127 5309.65 16727.9
141000 1 0 -6072.48 3.33669 61.4219 16559.5
142000 1 0 -6136.69 2.39067 306.226 16889.2
143000 1 0 -6110.49 4.13542 16.3382 16818.8
144000 1 0 -6073.3 -0.378624 31313.8 16592.6
145000 1 0 -6091.72 -1.17619 119690 16642.7
146000 1 0 -6122.39 2.23103 398.233 16803.9
147000 1 0 -6080.64 1.53551 1290.68 16959.5
148000 1 0 -6099.06 0.726184 4991.32 16874.4
149000 1 0 -6113.99 1.05171 2837.67 16562.1
150000 1 0 -6064.57 1.10359 2633.28 16766.7
151000 1 0 -6071.4 1.43538 1513.52 16812.7
152000 1 0 -6077.3 3.45829 50.858 16813.8
153000 1 0 -6063.13 5.60084 1.41597 17028.5
154000 1 0 -6065.12 6.71686 0.217532 17007.9
155000 1 0 -6060.35 -1.18598 122570 16765.4
156000 1 0 -6115.57 0.681207 5277.11 16544.2
157000 1 0 -6085.54 0.952171 3354.36 16567.3
158000 1 0 -6079.58 3.32992 62.3696 16625.1
159000 1 0 -6052.34 6.78659 0.189249 16632.6
160000 1 0 -6090.91 2.56892 226.443 16841.3
161000 1 0 -6111.38 4.82792 5.07034 16676.3
162000 1 0 -6117.81 5.05633 3.51752 16970.3
163000 1 0 -6062.18 1.75463 880.093 16701.1
164000 1 0 -6038.29 1.37696 1678.43 16904.3
165000 1 0 -6068.07 3.07161 97.7602 16895.9
166000 1 0 -6144.81 0.0695236 14920.7 16766.2
167000 1 0 -6092.57 -1.47217 195235 16523.7
168000 1 0 -6080.23 -0.531474 39963.1 16386.6
169000 1 0 -6088.34 3.23533 73.0216 16608.9
170000 1 0 -6073.95 3.81528 27.8337 16747.2
171000 1 0 -6112.78 1.96963 619.217 16853.3
172000 1 0 -6098.59 2.06951 527.231 16967
173000 1 0 -6071.48 3.79756 29.0427 16963
174000 1 0 -6097.56 1.8849 715.068 16883.6
175000 1 0 -6110.47 0.214003 11711.6 16769.2
176000 1 0 -6080.41 4.78956 5.38383 16604
177000 1 0 -6104.24 6.15154 0.550169 16664.5
178000 1 0 -6134.05 2.16879 437.719 16638.9
179000 1 0 -6069.54 -1.59566 242586 16689.7
180000 1 0 -6122.09 4.97232 4.03304 16900.1
181000 1 0 -6054.94 1.99258 587.584 16620
182000 1 0 -6029.09 4.86047 4.89038 16987
183000 1 0 -6084.38 4.55757 8.05288 16829.4
184000 1 0 -6126.44 3.03797 103.527 16910.8
185000 1 0 -6103.76 1.31084 1853.25 16705.5
186000 1 0 -6087.43 2.31307 342.157 16567.7
187000 1 0 -6159.02 3.58079 40.7964 16564.2
188000 1 0 -6124.36 2.03511 553.573 16815.9
189000 1 0 -6106.02 4.21894 14.1322 16735.7
190000 1 0 -6072.89 1.67486 1001.74 16628.8
191000 1 0 -6104.66 2.87043 135.11 16662.9
192000 1 0 -6108.39 3.29418 67.601 16971
193000 1 0 -6051.31 2.7599 164.204 16824
