# Time-averaged data for fix FEPout003
# TimeStep v_param v_param003 v_pe c_FEP003[1] c_FEP003[2] c_FEP003[3]
35000000 1 0.6 14.3689 -1.2229 129085 16596.4
35001000 1 0.6 19.9848 -1.25254 135665 16596.4
35002000 1 0.6 15.1396 -1.23491 131712 16596.4
35003000 1 0.6 15.1366 -1.22843 130289 16596.4
35004000 1 0.6 14.0993 -1.24482 133919 16596.4
35005000 1 0.6 12.9168 -1.23784 132360 16596.4
35006000 1 0.6 14.4964 -1.19832 123872 16596.4
35007000 1 0.6 16.9785 -1.25669 136614 16596.4
35008000 1 0.6 18.5022 -1.22983 130594 16596.4
35009000 1 0.6 16.1875 -1.23126 130910 16596.4
35010000 1 0.6 11.2831 -1.23924 132674 16596.4
35011000 1 0.6 17.1401 -1.21988 128434 16596.4
35012000 1 0.6 12.9401 -1.2493 134931 16596.4
35013000 1 0.6 14.2617 -1.24273 133453 16596.4
35014000 1 0.6 20.0514 -1.20758 125811 16596.4
35015000 1 0.6 14.4294 -1.23684 132140 16596.4
35016000 1 0.6 15.9266 -1.24091 133045 16596.4
35017000 1 0.6 13.3118 -1.23412 131538 16596.4
35018000 1 0.6 17.564 -1.23255 131191 16596.4
35019000 1 0.6 11.7053 -1.23425 131568 16596.4
35020000 1 0.6 15.961 -1.22959 130543 16596.4
35021000 1 0.6 15.0025 -1.24391 133715 16596.4
35022000 1 0.6 17.104 -1.23069 130784 16596.4
35023000 1 0.6 14.6063 -1.22162 128809 16596.4
35024000 1 0.6 15.9166 -1.25938 137230 16596.4
35025000 1 0.6 15.9902 -1.22245 128989 16596.4
35026000 1 0.6 15.1813 -1.24227 133350 16596.4
35027000 1 0.6 16.4965 -1.2343 131579 16596.4
35028000 1 0.6 24.1658 -1.2603 137444 16596.4
35029000 1 0.6 20.4706 -1.22691 129957 16596.4
35030000 1 0.6 14.7553 -1.25087 135286 16596.4
35031000 1 0.6 18.8003 -1.2257 129693 16596.4
35032000 1 0.6 15.0273 -1.23881 132576 16596.4
35033000 1 0.6 17.3718 -1.26764 139147 16596.4
35034000 1 0.6 21.4497 -1.20453 125170 16596.4
35035000 1 0.6 18.5687 -1.26479 138482 16596.4
35036000 1 0.6 13.5216 -1.19949 124114 16596.4
35037000 1 0.6 15.6455 -1.25381 135956 16596.4
35038000 1 0.6 17.1826 -1.23522 131782 16596.4
35039000 1 0.6 14.6445 -1.24196 133279 16596.4
35040000 1 0.6 15.0467 -1.23491 131712 16596.4
35041000 1 0.6 13.5543 -1.22151 128785 16596.4
35042000 1 0.6 14.4272 -1.24867 134787 16596.4
35043000 1 0.6 19.5479 -1.19909 124032 16596.4
35044000 1 0.6 17.4028 -1.26682 138956 16596.4
35045000 1 0.6 12.7067 -1.20486 125239 16596.4
35046000 1 0.6 12.1538 -1.24771 134571 16596.4
35047000 1 0.6 16.2795 -1.2266 129889 16596.4
35048000 1 0.6 13.5202 -1.24018 132881 16596.4
35049000 1 0.6 13.7045 -1.2268 129933 16596.4
35050000 1 0.6 17.6114 -1.22184 128856 16596.4
35051000 1 0.6 17.8829 -1.24167 133215 16596.4
35052000 1 0.6 14.5358 -1.23021 130679 16596.4
35053000 1 0.6 11.5186 -1.2345 131622 16596.4
35054000 1 0.6 17.6662 -1.22373 129266 16596.4
35055000 1 0.6 12.6416 -1.23054 130751 16596.4
35056000 1 0.6 17.4066 -1.22951 130525 16596.4
35057000 1 0.6 13.6588 -1.24111 133091 16596.4
35058000 1 0.6 19.9085 -1.22816 130229 16596.4
35059000 1 0.6 10.008 -1.23191 131052 16596.4
35060000 1 0.6 15.1018 -1.23957 132747 16596.4
35061000 1 0.6 20.1883 -1.25271 135704 16596.4
35062000 1 0.6 17.969 -1.23175 131015 16596.4
35063000 1 0.6 17.6464 -1.23288 131264 16596.4
35064000 1 0.6 13.4724 -1.2363 132019 16596.4
35065000 1 0.6 18.9697 -1.23942 132713 16596.4
35066000 1 0.6 14.9484 -1.2453 134027 16596.4
35067000 1 0.6 14.5241 -1.23424 131564 16596.4
35068000 1 0.6 17.3217 -1.225 129541 16596.4
35069000 1 0.6 22.9274 -1.27405 140650 16596.4
35070000 1 0.6 16.563 -1.2079 125878 16596.4
35071000 1 0.6 13.4823 -1.25693 136669 16596.4
35072000 1 0.6 18.9467 -1.21366 127100 16596.4
35073000 1 0.6 15.3995 -1.25745 136787 16596.4
35074000 1 0.6 16.0115 -1.22558 129666 16596.4
35075000 1 0.6 15.1669 -1.24174 133231 16596.4
35076000 1 0.6 12.8378 -1.23817 132435 16596.4
35077000 1 0.6 15.0079 -1.221 128676 16596.4
35078000 1 0.6 10.0281 -1.23152 130967 16596.4
35079000 1 0.6 17.0876 -1.23897 132613 16596.4
35080000 1 0.6 16.127 -1.22909 130433 16596.4
35081000 1 0.6 12.7529 -1.23181 131029 16596.4
35082000 1 0.6 16.6603 -1.25255 135669 16596.4
35083000 1 0.6 13.7799 -1.23863 132537 16596.4
35084000 1 0.6 10.9766 -1.2194 128330 16596.4
35085000 1 0.6 19.5266 -1.2466 134322 16596.4
35086000 1 0.6 18.4099 -1.21091 126516 16596.4
35087000 1 0.6 14.3877 -1.25868 137070 16596.4
35088000 1 0.6 20.4679 -1.22465 129464 16596.4
35089000 1 0.6 13.0244 -1.23018 130671 16596.4
35090000 1 0.6 17.3756 -1.24347 133618 16596.4
35091000 1 0.6 14.4326 -1.21884 128209 16596.4
35092000 1 0.6 15.3441 -1.25785 136880 16596.4
35093000 1 0.6 15.157 -1.21326 127016 16596.4
35094000 1 0.6 14.2797 -1.23461 131647 16596.4
35095000 1 0.6 17.1496 -1.26034 137452 16596.4
35096000 1 0.6 14.7284 -1.22934 130487 16596.4
35097000 1 0.6 16.4041 -1.24929 134928 16596.4
35098000 1 0.6 14.4505 -1.21999 128456 16596.4
35099000 1 0.6 16.0648 -1.23544 131830 16596.4
35100000 1 0.6 18.4783 -1.2474 134502 16596.4
35101000 1 0.6 14.9493 -1.21646 127698 16596.4
35102000 1 0.6 14.6279 -1.25009 135109 16596.4
35103000 1 0.6 18.4062 -1.20602 125482 16596.4
35104000 1 0.6 13.7335 -1.26341 138162 16596.4
35105000 1 0.6 14.4605 -1.21234 126819 16596.4
35106000 1 0.6 22.1613 -1.21769 127962 16596.4
35107000 1 0.6 17.7302 -1.25706 136699 16596.4
35108000 1 0.6 13.733 -1.22081 128633 16596.4
35109000 1 0.6 11.8893 -1.23728 132237 16596.4
35110000 1 0.6 15.2831 -1.23163 130990 16596.4
35111000 1 0.6 10.4293 -1.23061 130765 16596.4
35112000 1 0.6 11.7581 -1.23028 130693 16596.4
35113000 1 0.6 19.68 -1.23427 131571 16596.4
35114000 1 0.6 15.7751 -1.25011 135113 16596.4
35115000 1 0.6 15.1847 -1.21342 127050 16596.4
35116000 1 0.6 17.1488 -1.26617 138804 16596.4
35117000 1 0.6 14.5574 -1.21535 127460 16596.4
35118000 1 0.6 17.1875 -1.25091 135295 16596.4
35119000 1 0.6 13.8546 -1.22971 130569 16596.4
35120000 1 0.6 13.8888 -1.22882 130375 16596.4
35121000 1 0.6 13.0038 -1.2444 133827 16596.4
35122000 1 0.6 17.0339 -1.22964 130554 16596.4
35123000 1 0.6 16.5583 -1.24265 133434 16596.4
35124000 1 0.6 16.3621 -1.21694 127801 16596.4
35125000 1 0.6 18.6787 -1.24512 133988 16596.4
35126000 1 0.6 17.5243 -1.22516 129577 16596.4
35127000 1 0.6 15.4338 -1.22604 129767 16596.4
35128000 1 0.6 12.0446 -1.23951 132733 16596.4
35129000 1 0.6 14.1766 -1.23621 131999 16596.4
35130000 1 0.6 11.1227 -1.22702 129982 16596.4
35131000 1 0.6 18.3912 -1.23844 132494 16596.4
35132000 1 0.6 14.5658 -1.23555 131854 16596.4
35133000 1 0.6 16.5119 -1.2289 130393 16596.4
35134000 1 0.6 18.1563 -1.24537 134043 16596.4
35135000 1 0.6 15.548 -1.24116 133100 16596.4
35136000 1 0.6 14.6713 -1.23498 131728 16596.4
35137000 1 0.6 17.5327 -1.2561 136478 16596.4
35138000 1 0.6 14.4224 -1.21104 126543 16596.4
35139000 1 0.6 13.6291 -1.24203 133296 16596.4
35140000 1 0.6 21.5041 -1.22482 129503 16596.4
35141000 1 0.6 14.6721 -1.2266 129890 16596.4
35142000 1 0.6 14.9448 -1.24593 134171 16596.4
35143000 1 0.6 15.3414 -1.21723 127864 16596.4
35144000 1 0.6 14.1167 -1.24727 134472 16596.4
35145000 1 0.6 17.9158 -1.24825 134693 16596.4
35146000 1 0.6 17.2379 -1.21806 128043 16596.4
35147000 1 0.6 13.9257 -1.25579 136407 16596.4
35148000 1 0.6 14.5855 -1.22569 129691 16596.4
35149000 1 0.6 18.4958 -1.24038 132927 16596.4
35150000 1 0.6 15.0273 -1.25142 135411 16596.4
35151000 1 0.6 16.9085 -1.22231 128959 16596.4
35152000 1 0.6 15.1995 -1.24028 132904 16596.4
35153000 1 0.6 18.3427 -1.2426 133422 16596.4
35154000 1 0.6 16.1946 -1.23287 131262 16596.4
35155000 1 0.6 15.2522 -1.24006 132855 16596.4
35156000 1 0.6 13.9686 -1.23458 131639 16596.4
35157000 1 0.6 15.4822 -1.23396 131503 16596.4
35158000 1 0.6 14.8142 -1.23143 130945 16596.4
35159000 1 0.6 19.5473 -1.23444 131609 16596.4
