# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
35115000 1 0.01 311.861 -74.0635 16596.4 15.1847 -0.0377299 0.0381091
35116000 1 0.01 295.885 301.554 16596.4 17.1488 -0.0393701 0.0397657
35117000 1 0.01 212.568 -125.153 16596.4 14.5574 -0.0377897 0.0381695
35118000 1 0.01 328.766 -93.9101 16596.4 17.1875 -0.0388954 0.0392863
35119000 1 0.01 380.742 44.8702 16596.4 13.8546 -0.0382363 0.0386206
35120000 1 0.01 323.281 133.253 16596.4 13.8888 -0.0382088 0.0385928
35121000 1 0.01 240.378 -19.6506 16596.4 13.0038 -0.0386932 0.039082
35122000 1 0.01 322.636 -181.638 16596.4 17.0339 -0.0382342 0.0386185
35123000 1 0.01 214.657 111.387 16596.4 16.5583 -0.0386386 0.039027
35124000 1 0.01 219.471 67.5346 16596.4 16.3621 -0.0378392 0.0382195
35125000 1 0.01 319.484 -53.7593 16596.4 18.6787 -0.0387154 0.0391045
35126000 1 0.01 348.58 -183.659 16596.4 17.5243 -0.0380949 0.0384778
35127000 1 0.01 245.603 93.8076 16596.4 15.4338 -0.0381221 0.0385053
35128000 1 0.01 199.443 117.449 16596.4 12.0446 -0.038541 0.0389283
35129000 1 0.01 369.472 -42.7546 16596.4 14.1766 -0.0384383 0.0388246
35130000 1 0.01 181.788 -141.993 16596.4 11.1227 -0.0381528 0.0385362
35131000 1 0.01 299.047 133.362 16596.4 18.3912 -0.0385076 0.0388946
35132000 1 0.01 351.269 185.489 16596.4 14.5658 -0.0384179 0.038804
35133000 1 0.01 249.864 -108.224 16596.4 16.5119 -0.0382113 0.0385953
35134000 1 0.01 448.648 -189.946 16596.4 18.1563 -0.0387231 0.0391123
35135000 1 0.01 397.689 101.158 16596.4 15.548 -0.0385922 0.03898
35136000 1 0.01 207.78 161.805 16596.4 14.6713 -0.0384002 0.0387861
35137000 1 0.01 373.849 -42.9827 16596.4 17.5327 -0.0390569 0.0394494
35138000 1 0.01 237.069 -270.776 16596.4 14.4224 -0.0376557 0.0380342
35139000 1 0.01 410.063 133.025 16596.4 13.6291 -0.0386195 0.0390076
35140000 1 0.01 286.872 183.293 16596.4 21.5041 -0.0380843 0.0384671
35141000 1 0.01 280.162 -57.9801 16596.4 14.6721 -0.0381396 0.0385229
35142000 1 0.01 339.511 -118.653 16596.4 14.9448 -0.0387408 0.0391301
35143000 1 0.01 240.394 -160.024 16596.4 15.3414 -0.0378482 0.0382286
35144000 1 0.01 334.813 243.506 16596.4 14.1167 -0.0387823 0.039172
35145000 1 0.01 289.403 119.652 16596.4 17.9158 -0.0388128 0.0392028
35146000 1 0.01 362.962 -247.959 16596.4 17.2379 -0.0378742 0.0382548
35147000 1 0.01 307.065 -68.6448 16596.4 13.9257 -0.0390472 0.0394396
35148000 1 0.01 320.946 36.8068 16596.4 14.5855 -0.0381112 0.0384943
35149000 1 0.01 364.058 265.451 16596.4 18.4958 -0.0385681 0.0389557
35150000 1 0.01 336.964 69.3919 16596.4 15.0273 -0.0389113 0.0393024
35151000 1 0.01 185.382 -250.164 16596.4 16.9085 -0.0380063 0.0383883
35152000 1 0.01 306.154 -138.803 16596.4 15.1995 -0.0385649 0.0389525
35153000 1 0.01 377.787 129.859 16596.4 18.3427 -0.0386371 0.0390254
35154000 1 0.01 326.684 212.751 16596.4 16.1946 -0.0383345 0.0387198
35155000 1 0.01 215.485 64.026 16596.4 15.2522 -0.0385581 0.0389456
35156000 1 0.01 307.098 -129.351 16596.4 13.9686 -0.0383876 0.0387735
35157000 1 0.01 204.192 -214.013 16596.4 15.4822 -0.0383685 0.0387541
35158000 1 0.01 332.767 -8.6825 16596.4 14.8142 -0.0382896 0.0386745
35159000 1 0.01 367.364 265.257 16596.4 19.5473 -0.0383834 0.0387691
35160000 1 0.01 236.645 170.233 16596.4 18.7091 -0.0381455 0.0385289
35161000 1 0.01 279.676 -7.54888 16596.4 13.7811 -0.0385163 0.0389034
35162000 1 0.01 212.678 -249.285 16596.4 15.1629 -0.0383952 0.0387811
