# Time-averaged data for fix FEPout005
# TimeStep v_param v_param005 v_pe c_FEP005[1] c_FEP005[2] c_FEP005[3]
21000000 0.6 1 13.563 1.26453 1989.88 16596.4
21001000 0.6 1 14.1176 1.24207 2066.27 16596.4
21002000 0.6 1 15.7253 1.20768 2188.98 16596.4
21003000 0.6 1 12.9203 1.25526 2021.04 16596.4
21004000 0.6 1 13.1859 1.2188 2148.51 16596.4
21005000 0.6 1 11.9757 1.22435 2128.6 16596.4
21006000 0.6 1 12.0298 1.2502 2038.29 16596.4
21007000 0.6 1 16.8413 1.21978 2144.99 16596.4
21008000 0.6 1 15.0269 1.23892 2077.23 16596.4
21009000 0.6 1 14.4969 1.25007 2038.73 16596.4
21010000 0.6 1 14.5552 1.22524 2125.43 16596.4
21011000 0.6 1 16.0685 1.22676 2120.01 16596.4
21012000 0.6 1 11.3294 1.26381 1992.28 16596.4
21013000 0.6 1 11.0455 1.24512 2055.71 16596.4
21014000 0.6 1 14.8819 1.21606 2158.43 16596.4
21015000 0.6 1 9.51614 1.22835 2114.38 16596.4
21016000 0.6 1 11.3756 1.25379 2026.05 16596.4
21017000 0.6 1 12.579 1.19725 2227.6 16596.4
21018000 0.6 1 12.1212 1.26095 2001.86 16596.4
21019000 0.6 1 12.4781 1.22785 2116.13 16596.4
21020000 0.6 1 14.8787 1.23368 2095.57 16596.4
21021000 0.6 1 13.2789 1.26106 2001.49 16596.4
21022000 0.6 1 12.189 1.22867 2113.23 16596.4
21023000 0.6 1 11.4705 1.23633 2086.26 16596.4
21024000 0.6 1 13.6518 1.22464 2127.57 16596.4
21025000 0.6 1 16.4746 1.23862 2078.26 16596.4
21026000 0.6 1 12.3388 1.20593 2195.4 16596.4
21027000 0.6 1 15.129 1.27944 1940.71 16596.4
21028000 0.6 1 21.6283 1.23353 2096.07 16596.4
21029000 0.6 1 15.1518 1.23625 2086.55 16596.4
21030000 0.6 1 12.6643 1.25208 2031.87 16596.4
21031000 0.6 1 13.0369 1.22018 2143.55 16596.4
21032000 0.6 1 11.5443 1.24626 2051.81 16596.4
21033000 0.6 1 14.6693 1.21052 2178.56 16596.4
21034000 0.6 1 11.7444 1.2437 2060.62 16596.4
21035000 0.6 1 12.19 1.22852 2113.77 16596.4
21036000 0.6 1 13.076 1.24197 2066.63 16596.4
21037000 0.6 1 13.1847 1.22812 2115.2 16596.4
21038000 0.6 1 14.9888 1.21451 2164.02 16596.4
21039000 0.6 1 15.1765 1.26224 1997.52 16596.4
21040000 0.6 1 19.9673 1.26336 1993.8 16596.4
21041000 0.6 1 15.7551 1.21686 2155.5 16596.4
21042000 0.6 1 9.54381 1.24387 2060.04 16596.4
21043000 0.6 1 12.7042 1.26439 1990.34 16596.4
21044000 0.6 1 20.9513 1.1999 2217.73 16596.4
21045000 0.6 1 11.9054 1.26035 2003.87 16596.4
21046000 0.6 1 13.8801 1.21879 2148.54 16596.4
21047000 0.6 1 17.7112 1.27647 1950.4 16596.4
21048000 0.6 1 15.1643 1.22877 2112.87 16596.4
21049000 0.6 1 17.0155 1.24009 2073.13 16596.4
21050000 0.6 1 17.7079 1.26004 2004.93 16596.4
21051000 0.6 1 13.4841 1.2091 2183.77 16596.4
21052000 0.6 1 15.5516 1.27968 1939.93 16596.4
21053000 0.6 1 12.1994 1.22755 2117.23 16596.4
21054000 0.6 1 12.2671 1.21769 2152.53 16596.4
21055000 0.6 1 16.5113 1.26307 1994.75 16596.4
21056000 0.6 1 15.9859 1.21003 2180.36 16596.4
21057000 0.6 1 10.7328 1.2296 2109.94 16596.4
21058000 0.6 1 13.2401 1.23842 2078.96 16596.4
21059000 0.6 1 18.6822 1.239 2076.95 16596.4
21060000 0.6 1 14.6803 1.21767 2152.61 16596.4
21061000 0.6 1 15.0226 1.26409 1991.35 16596.4
21062000 0.6 1 16.1443 1.22432 2128.7 16596.4
21063000 0.6 1 18.4099 1.26481 1988.93 16596.4
21064000 0.6 1 15.691 1.23496 2091.06 16596.4
21065000 0.6 1 17.3318 1.2779 1945.73 16596.4
21066000 0.6 1 16.1881 1.20644 2193.51 16596.4
21067000 0.6 1 11.393 1.23811 2080.03 16596.4
21068000 0.6 1 13.55 1.2494 2041.01 16596.4
21069000 0.6 1 13.9509 1.22017 2143.59 16596.4
21070000 0.6 1 13.4353 1.26408 1991.36 16596.4
21071000 0.6 1 14.3473 1.26385 1992.15 16596.4
21072000 0.6 1 17.4655 1.21064 2178.14 16596.4
21073000 0.6 1 16.6258 1.2779 1945.76 16596.4
21074000 0.6 1 11.74 1.22442 2128.35 16596.4
21075000 0.6 1 12.4132 1.2058 2195.87 16596.4
21076000 0.6 1 16.3006 1.2699 1972.02 16596.4
21077000 0.6 1 11.9304 1.23947 2075.29 16596.4
21078000 0.6 1 13.3531 1.21829 2150.35 16596.4
21079000 0.6 1 12.2297 1.2571 2014.82 16596.4
21080000 0.6 1 11.3269 1.23213 2101.02 16596.4
21081000 0.6 1 13.4044 1.22433 2128.69 16596.4
21082000 0.6 1 14.9004 1.22588 2123.16 16596.4
21083000 0.6 1 14.347 1.26233 1997.23 16596.4
21084000 0.6 1 11.5055 1.21409 2165.57 16596.4
21085000 0.6 1 16.2426 1.23977 2074.25 16596.4
21086000 0.6 1 14.352 1.26102 2001.62 16596.4
21087000 0.6 1 13.9821 1.23892 2077.22 16596.4
21088000 0.6 1 15.7298 1.2133 2168.45 16596.4
21089000 0.6 1 17.4514 1.26362 1992.93 16596.4
21090000 0.6 1 12.228 1.25374 2026.23 16596.4
21091000 0.6 1 14.67 1.27225 1964.27 16596.4
21092000 0.6 1 13.8828 1.23885 2077.47 16596.4
21093000 0.6 1 12.2762 1.25537 2020.68 16596.4
21094000 0.6 1 17.9967 1.28247 1930.89 16596.4
21095000 0.6 1 14.4247 1.20588 2195.6 16596.4
21096000 0.6 1 12.8679 1.2313 2103.92 16596.4
21097000 0.6 1 16.9104 1.28292 1929.42 16596.4
21098000 0.6 1 13.6885 1.21354 2167.57 16596.4
21099000 0.6 1 17.5793 1.27904 1942.03 16596.4
21100000 0.6 1 16.212 1.229 2112.08 16596.4
21101000 0.6 1 16.2861 1.2409 2070.32 16596.4
21102000 0.6 1 14.7344 1.24304 2062.92 16596.4
21103000 0.6 1 13.3023 1.25985 2005.56 16596.4
21104000 0.6 1 11.3065 1.22443 2128.33 16596.4
21105000 0.6 1 13.5388 1.25306 2028.52 16596.4
21106000 0.6 1 12.0911 1.24634 2051.51 16596.4
21107000 0.6 1 14.8627 1.2424 2065.14 16596.4
21108000 0.6 1 18.4431 1.23954 2075.07 16596.4
21109000 0.6 1 12.8142 1.21984 2144.77 16596.4
21110000 0.6 1 13.5094 1.27909 1941.85 16596.4
21111000 0.6 1 13.0291 1.23079 2105.75 16596.4
21112000 0.6 1 13.5307 1.2449 2056.48 16596.4
21113000 0.6 1 13.8577 1.27197 1965.2 16596.4
21114000 0.6 1 14.9472 1.19908 2220.76 16596.4
21115000 0.6 1 14.6169 1.24509 2055.82 16596.4
21116000 0.6 1 13.8718 1.26214 1997.87 16596.4
21117000 0.6 1 12.9164 1.20575 2196.05 16596.4
21118000 0.6 1 13.5816 1.2806 1936.94 16596.4
21119000 0.6 1 12.2975 1.23836 2079.16 16596.4
21120000 0.6 1 13.5749 1.19607 2232.01 16596.4
21121000 0.6 1 15.4076 1.26736 1980.45 16596.4
21122000 0.6 1 12.5763 1.21907 2147.55 16596.4
21123000 0.6 1 13.2618 1.23939 2075.58 16596.4
21124000 0.6 1 16.0133 1.26238 1997.05 16596.4
21125000 0.6 1 19.7327 1.24578 2053.46 16596.4
21126000 0.6 1 14.9836 1.20306 2206.01 16596.4
21127000 0.6 1 12.5627 1.26803 1978.23 16596.4
21128000 0.6 1 12.9441 1.2093 2183.01 16596.4
21129000 0.6 1 10.9454 1.21703 2154.91 16596.4
21130000 0.6 1 14.4775 1.27822 1944.69 16596.4
