# Time-averaged data for fix FEPout004
# TimeStep v_param v_param004 v_pe c_FEP004[1] c_FEP004[2] c_FEP004[3]
0 0 0.8 10.4986 1.25482 2022.53 16596.4
1000 0 0.8 13.9669 1.22924 2111.23 16596.4
2000 0 0.8 14.1235 1.22484 2126.87 16596.4
3000 0 0.8 12.7233 1.2668 1982.32 16596.4
4000 0 0.8 13.7905 1.22448 2128.14 16596.4
5000 0 0.8 11.034 1.24025 2072.59 16596.4
6000 0 0.8 14.4309 1.22944 2110.52 16596.4
7000 0 0.8 15.4706 1.21171 2174.24 16596.4
8000 0 0.8 14.0454 1.26149 2000.06 16596.4
9000 0 0.8 12.8451 1.24637 2051.41 16596.4
10000 0 0.8 12.6273 1.24513 2055.7 16596.4
11000 0 0.8 11.1129 1.25478 2022.69 16596.4
12000 0 0.8 13.1664 1.22257 2134.99 16596.4
13000 0 0.8 13.7033 1.24793 2046.05 16596.4
14000 0 0.8 14.739 1.25088 2035.96 16596.4
15000 0 0.8 14.3146 1.22935 2110.83 16596.4
16000 0 0.8 13.9541 1.24656 2050.78 16596.4
17000 0 0.8 10.23 1.23696 2084.05 16596.4
18000 0 0.8 12.8372 1.22146 2138.97 16596.4
19000 0 0.8 13.4603 1.24775 2046.66 16596.4
20000 0 0.8 11.253 1.24438 2058.29 16596.4
21000 0 0.8 17.2583 1.22874 2113 16596.4
22000 0 0.8 21.8303 1.29142 1902.11 16596.4
23000 0 0.8 12.6926 1.21326 2168.57 16596.4
24000 0 0.8 9.55964 1.22672 2120.17 16596.4
25000 0 0.8 13.3604 1.26196 1998.49 16596.4
26000 0 0.8 12.1356 1.20492 2199.13 16596.4
27000 0 0.8 12.2229 1.23476 2091.76 16596.4
28000 0 0.8 11.2416 1.24416 2059.03 16596.4
29000 0 0.8 14.42 1.2119 2173.53 16596.4
30000 0 0.8 15.3058 1.26857 1976.42 16596.4
31000 0 0.8 13.4598 1.23833 2079.27 16596.4
32000 0 0.8 12.2418 1.20875 2185.05 16596.4
33000 0 0.8 16.1496 1.26662 1982.9 16596.4
34000 0 0.8 14.5745 1.25561 2019.89 16596.4
35000 0 0.8 11.7112 1.22442 2128.37 16596.4
36000 0 0.8 20.4759 1.25355 2026.88 16596.4
37000 0 0.8 14.6737 1.24411 2059.23 16596.4
