# Time-averaged data for fix FEPout003
# TimeStep v_param v_param003 v_pe c_FEP003[1] c_FEP003[2] c_FEP003[3]
0 0 0.6 10.4986 0.705839 5079.52 16596.4
1000 0 0.6 13.9669 0.691445 5203.65 16596.4
2000 0 0.6 14.1235 0.688971 5225.29 16596.4
3000 0 0.6 12.7233 0.712574 5022.46 16596.4
4000 0 0.6 13.7905 0.688771 5227.05 16596.4
5000 0 0.6 11.034 0.69764 5149.86 16596.4
6000 0 0.6 14.4309 0.691558 5202.67 16596.4
7000 0 0.6 15.4706 0.681584 5290.44 16596.4
8000 0 0.6 14.0454 0.709585 5047.7 16596.4
9000 0 0.6 12.8451 0.701085 5120.19 16596.4
10000 0 0.6 12.6273 0.700384 5126.21 16596.4
11000 0 0.6 11.1129 0.705813 5079.74 16596.4
12000 0 0.6 13.1664 0.687693 5236.51 16596.4
13000 0 0.6 13.7033 0.701962 5112.66 16596.4
14000 0 0.6 14.739 0.703619 5098.47 16596.4
15000 0 0.6 14.3146 0.69151 5203.09 16596.4
16000 0 0.6 13.9541 0.701188 5119.31 16596.4
17000 0 0.6 10.23 0.695791 5165.86 16596.4
18000 0 0.6 12.8372 0.687069 5241.99 16596.4
19000 0 0.6 13.4603 0.701862 5113.52 16596.4
20000 0 0.6 11.253 0.699962 5129.84 16596.4
21000 0 0.6 17.2583 0.691164 5206.1 16596.4
22000 0 0.6 21.8303 0.726424 4907.12 16596.4
23000 0 0.6 12.6926 0.68246 5282.67 16596.4
24000 0 0.6 9.55964 0.690028 5216.03 16596.4
25000 0 0.6 13.3604 0.70985 5045.46 16596.4
26000 0 0.6 12.1356 0.677767 5324.42 16596.4
27000 0 0.6 12.2229 0.694554 5176.59 16596.4
28000 0 0.6 11.2416 0.699841 5130.89 16596.4
29000 0 0.6 14.42 0.681693 5289.48 16596.4
30000 0 0.6 15.3058 0.713573 5014.05 16596.4
31000 0 0.6 13.4598 0.696561 5159.19 16596.4
32000 0 0.6 12.2418 0.679921 5305.22 16596.4
33000 0 0.6 16.1496 0.712475 5023.3 16596.4
34000 0 0.6 14.5745 0.706278 5075.78 16596.4
35000 0 0.6 11.7112 0.688735 5227.36 16596.4
36000 0 0.6 20.4759 0.705119 5085.66 16596.4
37000 0 0.6 14.6737 0.699809 5131.16 16596.4
38000 0 0.6 13.3956 0.695984 5164.19 16596.4
39000 0 0.6 12.1835 0.699386 5134.8 16596.4
40000 0 0.6 14.6526 0.688043 5233.43 16596.4
41000 0 0.6 9.75936 0.693572 5185.12 16596.4
42000 0 0.6 11.277 0.700882 5121.93 16596.4
43000 0 0.6 12.2616 0.698132 5145.61 16596.4
44000 0 0.6 17.3486 0.699843 5130.87 16596.4
45000 0 0.6 14.8052 0.710169 5042.76 16596.4
46000 0 0.6 11.8492 0.684883 5261.25 16596.4
47000 0 0.6 16.4893 0.710489 5040.05 16596.4
48000 0 0.6 12.7194 0.691481 5203.34 16596.4
49000 0 0.6 12.9407 0.702231 5110.36 16596.4
50000 0 0.6 14.3108 0.693479 5185.93 16596.4
51000 0 0.6 11.4846 0.701651 5115.33 16596.4
52000 0 0.6 11.2927 0.693535 5185.45 16596.4
53000 0 0.6 15.5757 0.692693 5192.77 16596.4
54000 0 0.6 16.2064 0.704941 5087.18 16596.4
55000 0 0.6 14.4988 0.687725 5236.22 16596.4
56000 0 0.6 13.7201 0.715152 5000.78 16596.4
57000 0 0.6 14.6476 0.691918 5199.53 16596.4
58000 0 0.6 15.7171 0.699141 5136.91 16596.4
59000 0 0.6 14.4722 0.696936 5155.94 16596.4
60000 0 0.6 13.7619 0.695289 5170.21 16596.4
61000 0 0.6 14.7214 0.706849 5070.93 16596.4
62000 0 0.6 17.3513 0.697104 5154.5 16596.4
63000 0 0.6 14.9143 0.693282 5187.65 16596.4
64000 0 0.6 10.5473 0.699342 5135.18 16596.4
65000 0 0.6 18.6522 0.693627 5184.64 16596.4
66000 0 0.6 14.5962 0.701193 5119.26 16596.4
67000 0 0.6 13.9502 0.692292 5196.27 16596.4
68000 0 0.6 15.688 0.69788 5147.79 16596.4
69000 0 0.6 9.80707 0.693383 5186.76 16596.4
70000 0 0.6 14.9861 0.699349 5135.12 16596.4
71000 0 0.6 17.5156 0.701363 5117.8 16596.4
72000 0 0.6 13.0331 0.69157 5202.57 16596.4
73000 0 0.6 11.3609 0.697772 5148.72 16596.4
74000 0 0.6 16.72 0.688434 5230 16596.4
75000 0 0.6 12.3838 0.693631 5184.61 16596.4
76000 0 0.6 9.9352 0.687447 5238.67 16596.4
77000 0 0.6 15.556 0.697481 5151.24 16596.4
78000 0 0.6 13.161 0.691972 5199.05 16596.4
79000 0 0.6 14.1344 0.696932 5155.98 16596.4
80000 0 0.6 12.6701 0.696641 5158.5 16596.4
81000 0 0.6 11.8126 0.687834 5235.27 16596.4
82000 0 0.6 14.5538 0.708083 5060.44 16596.4
83000 0 0.6 10.8333 0.683418 5274.19 16596.4
84000 0 0.6 14.8927 0.705703 5080.68 16596.4
85000 0 0.6 14.5276 0.686151 5250.07 16596.4
86000 0 0.6 12.5987 0.711716 5029.69 16596.4
87000 0 0.6 14.5125 0.679021 5313.24 16596.4
88000 0 0.6 10.4357 0.709002 5052.64 16596.4
89000 0 0.6 11.3456 0.680844 5297.01 16596.4
90000 0 0.6 12.814 0.688359 5230.66 16596.4
91000 0 0.6 17.3228 0.700756 5123.02 16596.4
92000 0 0.6 13.5623 0.682104 5285.83 16596.4
