# Time-averaged data for fix FEPout001
# TimeStep v_param v_param001 v_pe c_FEP001[1] c_FEP001[2] c_FEP001[3]
21000000 0.6 0.2 13.563 -0.632263 47930.2 16596.4
21001000 0.6 0.2 14.1176 -0.621035 47035.9 16596.4
21002000 0.6 0.2 15.7253 -0.603838 45698.4 16596.4
21003000 0.6 0.2 12.9203 -0.627632 47559.3 16596.4
21004000 0.6 0.2 13.1859 -0.609401 46126.9 16596.4
21005000 0.6 0.2 11.9757 -0.612177 46342.1 16596.4
21006000 0.6 0.2 12.0298 -0.6251 47357.6 16596.4
21007000 0.6 0.2 16.8413 -0.60989 46164.7 16596.4
21008000 0.6 0.2 15.0269 -0.619458 46911.6 16596.4
21009000 0.6 0.2 14.4969 -0.625034 47352.5 16596.4
21010000 0.6 0.2 14.5552 -0.612621 46376.7 16596.4
21011000 0.6 0.2 16.0685 -0.613381 46435.8 16596.4
21012000 0.6 0.2 11.3294 -0.631904 47901.3 16596.4
21013000 0.6 0.2 11.0455 -0.622562 47156.5 16596.4
21014000 0.6 0.2 14.8819 -0.608028 46020.7 16596.4
21015000 0.6 0.2 9.51614 -0.614174 46497.6 16596.4
21016000 0.6 0.2 11.3756 -0.626894 47500.4 16596.4
21017000 0.6 0.2 12.579 -0.598626 45300.6 16596.4
21018000 0.6 0.2 12.1212 -0.630474 47786.5 16596.4
21019000 0.6 0.2 12.4781 -0.613927 46478.4 16596.4
21020000 0.6 0.2 14.8787 -0.616838 46705.9 16596.4
21021000 0.6 0.2 13.2789 -0.630529 47790.9 16596.4
21022000 0.6 0.2 12.189 -0.614337 46510.3 16596.4
21023000 0.6 0.2 11.4705 -0.618165 46810 16596.4
21024000 0.6 0.2 13.6518 -0.61232 46353.3 16596.4
21025000 0.6 0.2 16.4746 -0.61931 46900 16596.4
21026000 0.6 0.2 12.3388 -0.602966 45631.6 16596.4
21027000 0.6 0.2 15.129 -0.639722 48533.6 16596.4
21028000 0.6 0.2 21.6283 -0.616767 46700.3 16596.4
21029000 0.6 0.2 15.1518 -0.618124 46806.8 16596.4
21030000 0.6 0.2 12.6643 -0.62604 47432.4 16596.4
21031000 0.6 0.2 13.0369 -0.61009 46180.2 16596.4
21032000 0.6 0.2 11.5443 -0.623128 47201.3 16596.4
21033000 0.6 0.2 14.6693 -0.60526 45807.6 16596.4
21034000 0.6 0.2 11.7444 -0.621851 47100.3 16596.4
21035000 0.6 0.2 12.19 -0.61426 46504.4 16596.4
21036000 0.6 0.2 13.076 -0.620983 47031.8 16596.4
21037000 0.6 0.2 13.1847 -0.614059 46488.7 16596.4
21038000 0.6 0.2 14.9888 -0.607257 45961.3 16596.4
21039000 0.6 0.2 15.1765 -0.631122 47838.5 16596.4
21040000 0.6 0.2 19.9673 -0.631678 47883.1 16596.4
21041000 0.6 0.2 15.7551 -0.608432 46052 16596.4
21042000 0.6 0.2 9.54381 -0.621935 47106.9 16596.4
