# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
35000000 1 0 14.3689 -1.91077 409245 16596.4
35001000 1 0 19.9848 -1.95709 442305 16596.4
35002000 1 0 15.1396 -1.92954 422333 16596.4
35003000 1 0 15.1366 -1.91942 415226 16596.4
35004000 1 0 14.0993 -1.94502 433445 16596.4
35005000 1 0 12.9168 -1.93412 425588 16596.4
35006000 1 0 14.4964 -1.87238 383719 16596.4
35007000 1 0 16.9785 -1.96358 447151 16596.4
35008000 1 0 18.5022 -1.9216 416747 16596.4
35009000 1 0 16.1875 -1.92385 418321 16596.4
35010000 1 0 11.2831 -1.93632 427162 16596.4
35011000 1 0 17.1401 -1.90607 406027 16596.4
35012000 1 0 12.9401 -1.95204 438574 16596.4
35013000 1 0 14.2617 -1.94177 431087 16596.4
35014000 1 0 20.0514 -1.88685 393147 16596.4
35015000 1 0 14.4294 -1.93256 424480 16596.4
35016000 1 0 15.9266 -1.93892 429031 16596.4
35017000 1 0 13.3118 -1.92831 421464 16596.4
35018000 1 0 17.564 -1.92585 419728 16596.4
35019000 1 0 11.7053 -1.92852 421611 16596.4
35020000 1 0 15.961 -1.92124 416491 16596.4
35021000 1 0 15.0025 -1.9436 432414 16596.4
35022000 1 0 17.104 -1.92296 417696 16596.4
35023000 1 0 14.6063 -1.90878 407882 16596.4
35024000 1 0 15.9166 -1.96777 450306 16596.4
35025000 1 0 15.9902 -1.91008 408772 16596.4
35026000 1 0 15.1813 -1.94105 430568 16596.4
35027000 1 0 16.4965 -1.9286 421667 16596.4
35028000 1 0 24.1658 -1.96923 451403 16596.4
35029000 1 0 20.4706 -1.91704 413572 16596.4
35030000 1 0 14.7553 -1.95448 440374 16596.4
35031000 1 0 18.8003 -1.91516 412265 16596.4
35032000 1 0 15.0273 -1.93564 426673 16596.4
35033000 1 0 17.3718 -1.98069 460169 16596.4
35034000 1 0 21.4497 -1.88209 390018 16596.4
35035000 1 0 18.5687 -1.97623 456741 16596.4
35036000 1 0 13.5216 -1.8742 384892 16596.4
35037000 1 0 15.6455 -1.95908 443789 16596.4
35038000 1 0 17.1826 -1.93004 422686 16596.4
35039000 1 0 14.6445 -1.94056 430213 16596.4
35040000 1 0 15.0467 -1.92954 422335 16596.4
35041000 1 0 13.5543 -1.90861 407759 16596.4
35042000 1 0 14.4272 -1.95104 437842 16596.4
35043000 1 0 19.5479 -1.87358 384494 16596.4
35044000 1 0 17.4028 -1.97941 459182 16596.4
35045000 1 0 12.7067 -1.8826 390354 16596.4
35046000 1 0 12.1538 -1.94955 436745 16596.4
35047000 1 0 16.2795 -1.91656 413235 16596.4
35048000 1 0 13.5202 -1.93778 428208 16596.4
35049000 1 0 13.7045 -1.91687 413454 16596.4
35050000 1 0 17.6114 -1.90912 408111 16596.4
35051000 1 0 17.8829 -1.94011 429888 16596.4
35052000 1 0 14.5358 -1.92221 417170 16596.4
35053000 1 0 11.5186 -1.92891 421886 16596.4
35054000 1 0 17.6662 -1.91208 410145 16596.4
35055000 1 0 12.6416 -1.92272 417529 16596.4
35056000 1 0 17.4066 -1.92111 416401 16596.4
35057000 1 0 13.6588 -1.93924 429261 16596.4
35058000 1 0 19.9085 -1.919 414929 16596.4
35059000 1 0 10.008 -1.92486 419031 16596.4
35060000 1 0 15.1018 -1.93683 427529 16596.4
35061000 1 0 20.1883 -1.95736 442506 16596.4
35062000 1 0 17.969 -1.9246 418849 16596.4
35063000 1 0 17.6464 -1.92637 420091 16596.4
35064000 1 0 13.4724 -1.93171 423873 16596.4
35065000 1 0 18.9697 -1.9366 427360 16596.4
35066000 1 0 14.9484 -1.94577 433990 16596.4
35067000 1 0 14.5241 -1.9285 421595 16596.4
35068000 1 0 17.3217 -1.91406 411506 16596.4
35069000 1 0 22.9274 -1.9907 467962 16596.4
35070000 1 0 16.563 -1.88734 393470 16596.4
35071000 1 0 13.4823 -1.96395 447430 16596.4
35072000 1 0 18.9467 -1.89634 399456 16596.4
35073000 1 0 15.3995 -1.96476 448037 16596.4
35074000 1 0 16.0115 -1.91496 412130 16596.4
35075000 1 0 15.1669 -1.94023 429970 16596.4
35076000 1 0 12.8378 -1.93464 425962 16596.4
35077000 1 0 15.0079 -1.90782 407222 16596.4
35078000 1 0 10.0281 -1.92426 418606 16596.4
35079000 1 0 17.0876 -1.93589 426858 16596.4
35080000 1 0 16.127 -1.92045 415941 16596.4
35081000 1 0 12.7529 -1.9247 418915 16596.4
35082000 1 0 16.6603 -1.95711 442325 16596.4
35083000 1 0 13.7799 -1.93536 426477 16596.4
35084000 1 0 10.9766 -1.90531 405514 16596.4
35085000 1 0 19.5266 -1.94782 435482 16596.4
35086000 1 0 18.4099 -1.89205 396593 16596.4
35087000 1 0 14.3877 -1.96669 449485 16596.4
35088000 1 0 20.4679 -1.91351 411127 16596.4
35089000 1 0 13.0244 -1.92215 417130 16596.4
35090000 1 0 17.3756 -1.94292 431921 16596.4
35091000 1 0 14.4326 -1.90443 404914 16596.4
35092000 1 0 15.3441 -1.96539 448511 16596.4
35093000 1 0 15.157 -1.89572 399041 16596.4
35094000 1 0 14.2797 -1.92908 422007 16596.4
35095000 1 0 17.1496 -1.96928 451442 16596.4
35096000 1 0 14.7284 -1.92084 416211 16596.4
35097000 1 0 16.4041 -1.95201 438555 16596.4
35098000 1 0 14.4505 -1.90623 406136 16596.4
35099000 1 0 16.0648 -1.93038 422927 16596.4
35100000 1 0 18.4783 -1.94907 436395 16596.4
35101000 1 0 14.9493 -1.90071 402395 16596.4
35102000 1 0 14.6279 -1.95326 439475 16596.4
35103000 1 0 18.4062 -1.88441 391541 16596.4
35104000 1 0 13.7335 -1.97408 455090 16596.4
35105000 1 0 14.4605 -1.89428 398078 16596.4
35106000 1 0 22.1613 -1.90264 403697 16596.4
35107000 1 0 17.7302 -1.96416 447585 16596.4
35108000 1 0 13.733 -1.90751 407012 16596.4
35109000 1 0 11.8893 -1.93325 424968 16596.4
35110000 1 0 15.2831 -1.92442 418724 16596.4
35111000 1 0 10.4293 -1.92282 417600 16596.4
35112000 1 0 11.7581 -1.92231 417239 16596.4
35113000 1 0 19.68 -1.92855 421628 16596.4
35114000 1 0 15.7751 -1.95329 439499 16596.4
35115000 1 0 15.1847 -1.89598 399212 16596.4
35116000 1 0 17.1488 -1.97839 458399 16596.4
35117000 1 0 14.5574 -1.89898 401228 16596.4
35118000 1 0 17.1875 -1.95454 440422 16596.4
35119000 1 0 13.8546 -1.92142 416622 16596.4
35120000 1 0 13.8888 -1.92004 415654 16596.4
35121000 1 0 13.0038 -1.94438 432977 16596.4
35122000 1 0 17.0339 -1.92132 416546 16596.4
35123000 1 0 16.5583 -1.94164 430992 16596.4
35124000 1 0 16.3621 -1.90147 402905 16596.4
35125000 1 0 18.6787 -1.9455 433791 16596.4
35126000 1 0 17.5243 -1.91432 411684 16596.4
35127000 1 0 15.4338 -1.91569 412630 16596.4
35128000 1 0 12.0446 -1.93673 427458 16596.4
35129000 1 0 14.1766 -1.93157 423774 16596.4
35130000 1 0 11.1227 -1.91722 413697 16596.4
35131000 1 0 18.3912 -1.93506 426258 16596.4
35132000 1 0 14.5658 -1.93055 423047 16596.4
35133000 1 0 16.5119 -1.92016 415742 16596.4
35134000 1 0 18.1563 -1.94588 434071 16596.4
35135000 1 0 15.548 -1.93931 429307 16596.4
35136000 1 0 14.6713 -1.92966 422416 16596.4
35137000 1 0 17.5327 -1.96266 446457 16596.4
35138000 1 0 14.4224 -1.89225 396722 16596.4
35139000 1 0 13.6291 -1.94068 430296 16596.4
35140000 1 0 21.5041 -1.91378 411317 16596.4
35141000 1 0 14.6721 -1.91656 413239 16596.4
35142000 1 0 14.9448 -1.94677 434717 16596.4
35143000 1 0 15.3414 -1.90192 403213 16596.4
35144000 1 0 14.1167 -1.94886 436241 16596.4
35145000 1 0 17.9158 -1.95039 437364 16596.4
35146000 1 0 17.2379 -1.90323 404096 16596.4
35147000 1 0 13.9257 -1.96217 446091 16596.4
35148000 1 0 14.5855 -1.91514 412251 16596.4
35149000 1 0 18.4958 -1.9381 428438 16596.4
35150000 1 0 15.0273 -1.95534 441011 16596.4
35151000 1 0 16.9085 -1.90986 408621 16596.4
35152000 1 0 15.1995 -1.93793 428321 16596.4
35153000 1 0 18.3427 -1.94156 430935 16596.4
35154000 1 0 16.1946 -1.92636 420083 16596.4
35155000 1 0 15.2522 -1.93759 428075 16596.4
35156000 1 0 13.9686 -1.92903 421969 16596.4
35157000 1 0 15.4822 -1.92807 421289 16596.4
35158000 1 0 14.8142 -1.9241 418498 16596.4
35159000 1 0 19.5473 -1.92881 421817 16596.4
35160000 1 0 18.7091 -1.91686 413445 16596.4
35161000 1 0 13.7811 -1.93549 426571 16596.4
35162000 1 0 15.1629 -1.92941 422240 16596.4
35163000 1 0 15.2243 -1.92308 417782 16596.4
35164000 1 0 14.9037 -1.92331 417938 16596.4
35165000 1 0 18.0337 -1.97328 454483 16596.4
35166000 1 0 15.5485 -1.91388 411383 16596.4
35167000 1 0 14.6455 -1.92972 422457 16596.4
35168000 1 0 15.2562 -1.92735 420784 16596.4
35169000 1 0 14.709 -1.9117 409881 16596.4
35170000 1 0 17.1179 -1.95195 438512 16596.4
35171000 1 0 14.6071 -1.91524 412320 16596.4
35172000 1 0 13.874 -1.93351 425157 16596.4
35173000 1 0 17.2964 -1.89787 400479 16596.4
35174000 1 0 15.5991 -1.91976 415463 16596.4
35175000 1 0 17.0565 -1.9821 461258 16596.4
35176000 1 0 16.6196 -1.90304 403969 16596.4
35177000 1 0 13.3758 -1.90299 403933 16596.4
35178000 1 0 16.8697 -1.94151 430895 16596.4
35179000 1 0 14.4599 -1.94126 430713 16596.4
35180000 1 0 18.1709 -1.93034 422900 16596.4
35181000 1 0 14.327 -1.92159 416741 16596.4
35182000 1 0 13.1677 -1.9336 425217 16596.4
35183000 1 0 17.5291 -1.92432 418653 16596.4
35184000 1 0 16.799 -1.90703 406685 16596.4
35185000 1 0 13.0127 -1.91942 415222 16596.4
35186000 1 0 17.9735 -1.92004 415655 16596.4
35187000 1 0 15.315 -1.9224 417304 16596.4
35188000 1 0 14.1816 -1.9344 425787 16596.4
35189000 1 0 18.7708 -1.88849 394228 16596.4
35190000 1 0 15.9879 -1.95299 439274 16596.4
35191000 1 0 16.7807 -1.91503 412179 16596.4
35192000 1 0 17.3439 -1.95895 443691 16596.4
35193000 1 0 16.462 -1.94634 434401 16596.4
35194000 1 0 11.436 -1.91808 414291 16596.4
35195000 1 0 15.1801 -1.92619 419966 16596.4
35196000 1 0 15.9007 -1.92896 421920 16596.4
35197000 1 0 14.2591 -1.95558 441188 16596.4
35198000 1 0 11.9391 -1.91098 409387 16596.4
35199000 1 0 17.3519 -1.94916 436464 16596.4
35200000 1 0 12.1329 -1.91132 409618 16596.4
35201000 1 0 14.2389 -1.9524 438843 16596.4
35202000 1 0 17.4154 -1.91883 414809 16596.4
35203000 1 0 15.6158 -1.93249 424424 16596.4
35204000 1 0 14.3525 -1.95616 441615 16596.4
35205000 1 0 16.2532 -1.88663 393005 16596.4
35206000 1 0 15.303 -1.9534 439578 16596.4
35207000 1 0 13.2354 -1.89829 400761 16596.4
35208000 1 0 19.4035 -1.91572 412658 16596.4
35209000 1 0 18.0213 -1.93798 428353 16596.4
35210000 1 0 18.0743 -1.87815 387453 16596.4
35211000 1 0 15.3007 -1.95328 439488 16596.4
35212000 1 0 18.4835 -1.88888 394489 16596.4
35213000 1 0 13.9696 -1.95734 442496 16596.4
35214000 1 0 14.2275 -1.92908 422008 16596.4
35215000 1 0 18.8505 -1.90741 406940 16596.4
35216000 1 0 17.6148 -1.95271 439066 16596.4
35217000 1 0 13.9952 -1.92045 415945 16596.4
35218000 1 0 16.2668 -1.92282 417595 16596.4
35219000 1 0 13.9222 -1.942 431251 16596.4
35220000 1 0 15.4321 -1.9031 404013 16596.4
35221000 1 0 18.5363 -1.96274 446519 16596.4
35222000 1 0 14.2297 -1.92587 419738 16596.4
35223000 1 0 17.832 -1.93282 424659 16596.4
35224000 1 0 19.1185 -1.95185 438438 16596.4
35225000 1 0 17.7241 -1.95543 441078 16596.4
35226000 1 0 15.1339 -1.90915 408131 16596.4
35227000 1 0 18.1196 -1.95702 442255 16596.4
35228000 1 0 18.0939 -1.92827 421435 16596.4
35229000 1 0 13.7939 -1.92087 416233 16596.4
35230000 1 0 17.0026 -1.94759 435311 16596.4
35231000 1 0 16.4472 -1.93524 426392 16596.4
35232000 1 0 14.898 -1.88112 389389 16596.4
35233000 1 0 16.0722 -1.97025 452179 16596.4
35234000 1 0 13.2543 -1.94258 431670 16596.4
35235000 1 0 16.1033 -1.90663 406412 16596.4
35236000 1 0 17.1178 -1.88835 394138 16596.4
35237000 1 0 17.3752 -1.96241 446269 16596.4
35238000 1 0 13.3987 -1.9283 421458 16596.4
35239000 1 0 18.7823 -1.91055 409090 16596.4
35240000 1 0 14.818 -1.95207 438596 16596.4
35241000 1 0 15.4951 -1.92487 419037 16596.4
35242000 1 0 11.9303 -1.91098 409384 16596.4
35243000 1 0 14.8043 -1.93413 425596 16596.4
35244000 1 0 13.1786 -1.91472 411966 16596.4
35245000 1 0 14.8564 -1.96055 444878 16596.4
35246000 1 0 23.0863 -1.90832 407567 16596.4
35247000 1 0 18.1547 -1.95952 444111 16596.4
35248000 1 0 13.0278 -1.92705 420575 16596.4
35249000 1 0 16.3039 -1.93895 429048 16596.4
35250000 1 0 13.1278 -1.94567 433913 16596.4
35251000 1 0 15.9942 -1.90739 406928 16596.4
35252000 1 0 17.2303 -1.97912 458961 16596.4
35253000 1 0 15.8363 -1.88346 390920 16596.4
35254000 1 0 19.3045 -1.96656 449389 16596.4
35255000 1 0 15.8897 -1.89553 398911 16596.4
35256000 1 0 16.7911 -1.92897 421930 16596.4
35257000 1 0 14.1352 -1.96187 445865 16596.4
35258000 1 0 15.8871 -1.90676 406498 16596.4
35259000 1 0 14.7881 -1.95313 439379 16596.4
35260000 1 0 12.5579 -1.89967 401692 16596.4
35261000 1 0 17.2741 -1.96728 449932 16596.4
35262000 1 0 14.2603 -1.88175 389801 16596.4
35263000 1 0 12.2168 -1.96614 449076 16596.4
35264000 1 0 17.4098 -1.91333 411007 16596.4
35265000 1 0 17.2403 -1.89913 401328 16596.4
35266000 1 0 13.9435 -1.94224 431423 16596.4
35267000 1 0 17.865 -1.92879 421802 16596.4
35268000 1 0 19.0118 -1.91204 410118 16596.4
35269000 1 0 15.2206 -1.94748 435233 16596.4
35270000 1 0 18.5036 -1.89059 395623 16596.4
35271000 1 0 14.2572 -1.94996 437045 16596.4
35272000 1 0 17.8153 -1.90508 405358 16596.4
35273000 1 0 15.3996 -1.95698 442227 16596.4
35274000 1 0 18.9796 -1.91914 415026 16596.4
35275000 1 0 16.7855 -1.92517 419246 16596.4
35276000 1 0 14.8361 -1.9787 458631 16596.4
35277000 1 0 16.5916 -1.87604 386081 16596.4
35278000 1 0 16.5924 -1.96857 450909 16596.4
35279000 1 0 13.1285 -1.93458 425919 16596.4
35280000 1 0 14.766 -1.91047 409037 16596.4
35281000 1 0 15.0877 -1.91977 415469 16596.4
35282000 1 0 14.6166 -1.92769 421024 16596.4
35283000 1 0 15.4759 -1.92412 418508 16596.4
35284000 1 0 16.5953 -1.9249 419059 16596.4
35285000 1 0 11.9812 -1.90746 406978 16596.4
35286000 1 0 12.5155 -1.91823 414393 16596.4
35287000 1 0 14.8676 -1.93272 424588 16596.4
35288000 1 0 12.4214 -1.90813 407431 16596.4
35289000 1 0 15.9101 -1.93879 428933 16596.4
35290000 1 0 22.1132 -1.95854 443384 16596.4
35291000 1 0 14.5568 -1.90191 403206 16596.4
35292000 1 0 15.0212 -1.92327 417915 16596.4
35293000 1 0 15.7337 -1.94529 433637 16596.4
35294000 1 0 17.4409 -1.90928 408223 16596.4
35295000 1 0 17.03 -1.95178 438383 16596.4
35296000 1 0 12.2129 -1.89631 399439 16596.4
35297000 1 0 14.1079 -1.9441 432777 16596.4
35298000 1 0 16.3392 -1.91977 415466 16596.4
35299000 1 0 14.3022 -1.92149 416668 16596.4
35300000 1 0 14.9155 -1.92955 422340 16596.4
35301000 1 0 16.812 -1.91682 413415 16596.4
35302000 1 0 15.751 -1.93174 423892 16596.4
35303000 1 0 15.3595 -1.87882 387890 16596.4
35304000 1 0 14.4899 -1.9869 464985 16596.4
35305000 1 0 17.2795 -1.87517 385519 16596.4
35306000 1 0 13.0193 -1.97325 454460 16596.4
35307000 1 0 16.9181 -1.89726 400070 16596.4
35308000 1 0 12.5633 -1.95756 442653 16596.4
35309000 1 0 14.1022 -1.94321 432130 16596.4
35310000 1 0 16.1016 -1.90082 402466 16596.4
35311000 1 0 15.7512 -1.93622 427088 16596.4
35312000 1 0 17.2558 -1.94386 432601 16596.4
35313000 1 0 17.1805 -1.89267 397004 16596.4
35314000 1 0 16.7582 -1.9684 450781 16596.4
35315000 1 0 19.4212 -1.90162 403008 16596.4
35316000 1 0 15.3883 -1.94024 429979 16596.4
35317000 1 0 14.7201 -1.92684 420423 16596.4
35318000 1 0 18.6023 -1.90694 406623 16596.4
35319000 1 0 17.8707 -1.97464 455523 16596.4
35320000 1 0 14.1835 -1.89815 400673 16596.4
35321000 1 0 15.3178 -1.92973 422470 16596.4
35322000 1 0 15.8419 -1.92715 420642 16596.4
35323000 1 0 13.3594 -1.92089 416247 16596.4
35324000 1 0 14.5945 -1.94257 431663 16596.4
35325000 1 0 18.924 -1.93216 424191 16596.4
35326000 1 0 12.7703 -1.91689 413462 16596.4
35327000 1 0 18.1164 -1.9206 416044 16596.4
35328000 1 0 14.1276 -1.89594 399188 16596.4
35329000 1 0 19.5924 -1.95108 437870 16596.4
35330000 1 0 18.229 -1.88974 395056 16596.4
35331000 1 0 12.9478 -1.94538 433707 16596.4
35332000 1 0 18.201 -1.89897 401224 16596.4
35333000 1 0 13.4933 -1.96022 444639 16596.4
35334000 1 0 15.0024 -1.8863 392785 16596.4
35335000 1 0 12.2212 -1.94147 430869 16596.4
35336000 1 0 14.407 -1.89014 395320 16596.4
35337000 1 0 16.7841 -1.93424 425676 16596.4
35338000 1 0 12.3483 -1.90973 408526 16596.4
35339000 1 0 17.1884 -1.93603 426958 16596.4
35340000 1 0 16.6478 -1.92884 421834 16596.4
35341000 1 0 14.4107 -1.91416 411575 16596.4
35342000 1 0 19.7195 -1.92075 416148 16596.4
35343000 1 0 12.8267 -1.93091 423307 16596.4
35344000 1 0 12.1458 -1.90856 407731 16596.4
35345000 1 0 17.5978 -1.94628 434362 16596.4
35346000 1 0 15.3797 -1.91954 415304 16596.4
35347000 1 0 15.8346 -1.92256 417416 16596.4
35348000 1 0 18.0079 -1.91793 414188 16596.4
35349000 1 0 20.7687 -1.94927 436540 16596.4
35350000 1 0 14.7945 -1.91203 410109 16596.4
35351000 1 0 13.6383 -1.92968 422435 16596.4
35352000 1 0 21.2617 -1.90726 406839 16596.4
35353000 1 0 16.8925 -1.94418 432831 16596.4
35354000 1 0 16.1239 -1.93104 423399 16596.4
35355000 1 0 18.1549 -1.94443 433014 16596.4
35356000 1 0 16.0868 -1.90783 407232 16596.4
35357000 1 0 13.6769 -1.91943 415230 16596.4
