# Time-averaged data for fix FEPout005
# TimeStep v_param v_param005 v_pe c_FEP005[1] c_FEP005[2] c_FEP005[3]
0 0 1 10.4986 1.96066 619.019 16596.4
1000 0 1 13.9669 1.92068 661.957 16596.4
2000 0 1 14.1235 1.91381 669.631 16596.4
3000 0 1 12.7233 1.97937 599.894 16596.4
4000 0 1 13.7905 1.91325 670.258 16596.4
5000 0 1 11.034 1.93789 643.123 16596.4
6000 0 1 14.4309 1.92099 661.609 16596.4
7000 0 1 15.4706 1.89329 693.08 16596.4
8000 0 1 14.0454 1.97107 608.305 16596.4
9000 0 1 12.8451 1.94746 632.883 16596.4
10000 0 1 12.6273 1.94551 634.953 16596.4
11000 0 1 11.1129 1.96059 619.093 16596.4
12000 0 1 13.1664 1.91026 673.631 16596.4
13000 0 1 13.7033 1.94989 630.301 16596.4
14000 0 1 14.739 1.9545 625.453 16596.4
15000 0 1 14.3146 1.92086 661.759 16596.4
16000 0 1 13.9541 1.94774 632.579 16596.4
17000 0 1 10.23 1.93275 648.687 16596.4
18000 0 1 12.8372 1.90852 675.594 16596.4
19000 0 1 13.4603 1.94962 630.596 16596.4
20000 0 1 11.253 1.94434 636.201 16596.4
21000 0 1 17.2583 1.9199 662.824 16596.4
22000 0 1 21.8303 2.01784 562.404 16596.4
23000 0 1 12.6926 1.89572 690.258 16596.4
24000 0 1 9.55964 1.91675 666.341 16596.4
25000 0 1 13.3604 1.9718 607.557 16596.4
26000 0 1 12.1356 1.88269 705.517 16596.4
27000 0 1 12.2229 1.92932 652.439 16596.4
28000 0 1 11.2416 1.944 636.562 16596.4
29000 0 1 14.42 1.89359 692.73 16596.4
30000 0 1 15.3058 1.98215 597.109 16596.4
31000 0 1 13.4598 1.93489 646.365 16596.4
32000 0 1 12.2418 1.88867 698.473 16596.4
33000 0 1 16.1496 1.9791 600.171 16596.4
34000 0 1 14.5745 1.96188 617.753 16596.4
35000 0 1 11.7112 1.91315 670.369 16596.4
36000 0 1 20.4759 1.95866 621.097 16596.4
37000 0 1 14.6737 1.94391 636.655 16596.4
38000 0 1 13.3956 1.93329 648.105 16596.4
39000 0 1 12.1835 1.94274 637.913 16596.4
40000 0 1 14.6526 1.91123 672.533 16596.4
41000 0 1 9.75936 1.92659 655.43 16596.4
42000 0 1 11.277 1.94689 633.481 16596.4
43000 0 1 12.2616 1.93926 641.649 16596.4
44000 0 1 17.3486 1.94401 636.555 16596.4
45000 0 1 14.8052 1.97269 606.655 16596.4
46000 0 1 11.8492 1.90245 682.51 16596.4
47000 0 1 16.4893 1.97358 605.75 16596.4
48000 0 1 12.7194 1.92078 661.848 16596.4
49000 0 1 12.9407 1.95064 629.513 16596.4
50000 0 1 14.3108 1.92633 655.714 16596.4
51000 0 1 11.4846 1.94903 631.217 16596.4
52000 0 1 11.2927 1.92649 655.543 16596.4
53000 0 1 15.5757 1.92415 658.119 16596.4
54000 0 1 16.2064 1.95817 621.613 16596.4
55000 0 1 14.4988 1.91035 673.53 16596.4
56000 0 1 13.7201 1.98653 592.73 16596.4
57000 0 1 14.6476 1.922 660.499 16596.4
58000 0 1 15.7171 1.94206 638.641 16596.4
59000 0 1 14.4722 1.93593 645.235 16596.4
60000 0 1 13.7619 1.93136 650.207 16596.4
61000 0 1 14.7214 1.96347 616.112 16596.4
62000 0 1 17.3513 1.9364 644.732 16596.4
63000 0 1 14.9143 1.92578 656.317 16596.4
64000 0 1 10.5473 1.94262 638.044 16596.4
65000 0 1 18.6522 1.92674 655.261 16596.4
66000 0 1 14.5962 1.94776 632.564 16596.4
67000 0 1 13.9502 1.92303 659.35 16596.4
68000 0 1 15.688 1.93856 642.404 16596.4
69000 0 1 9.80707 1.92606 656.006 16596.4
70000 0 1 14.9861 1.94264 638.021 16596.4
71000 0 1 17.5156 1.94823 632.064 16596.4
72000 0 1 13.0331 1.92103 661.573 16596.4
73000 0 1 11.3609 1.93826 642.728 16596.4
74000 0 1 16.72 1.91232 671.309 16596.4
75000 0 1 12.3838 1.92675 655.25 16596.4
76000 0 1 9.9352 1.90957 674.405 16596.4
77000 0 1 15.556 1.93745 643.601 16596.4
78000 0 1 13.161 1.92215 660.333 16596.4
79000 0 1 14.1344 1.93592 645.247 16596.4
80000 0 1 12.6701 1.93511 646.124 16596.4
81000 0 1 11.8126 1.91065 673.19 16596.4
82000 0 1 14.5538 1.9669 612.58 16596.4
83000 0 1 10.8333 1.89838 687.183 16596.4
84000 0 1 14.8927 1.96029 619.41 16596.4
85000 0 1 14.5276 1.90597 678.49 16596.4
86000 0 1 12.5987 1.97699 602.297 16596.4
87000 0 1 14.5125 1.88617 701.409 16596.4
88000 0 1 10.4357 1.96945 609.962 16596.4
89000 0 1 11.3456 1.89123 695.474 16596.4
90000 0 1 12.814 1.91211 671.544 16596.4
91000 0 1 17.3228 1.94654 633.854 16596.4
92000 0 1 13.5623 1.89473 691.405 16596.4
93000 0 1 11.4843 1.94346 637.14 16596.4
94000 0 1 12.2865 1.90572 678.78 16596.4
95000 0 1 10.4505 1.91073 673.099 16596.4
96000 0 1 14.3475 1.93637 644.766 16596.4
97000 0 1 15.1494 1.92006 662.651 16596.4
98000 0 1 10.4827 1.95315 626.865 16596.4
99000 0 1 14.0882 1.90829 675.855 16596.4
100000 0 1 14.4988 1.94507 635.425 16596.4
101000 0 1 8.65622 1.91396 669.467 16596.4
102000 0 1 15.317 1.92698 655.003 16596.4
103000 0 1 11.1558 1.94014 640.696 16596.4
104000 0 1 13.3037 1.9212 661.378 16596.4
105000 0 1 13.2001 1.94327 637.347 16596.4
106000 0 1 9.44913 1.91709 665.96 16596.4
107000 0 1 12.4099 1.92561 656.507 16596.4
108000 0 1 12.9406 1.9323 649.184 16596.4
109000 0 1 11.3529 1.93327 648.121 16596.4
110000 0 1 13.548 1.90105 684.122 16596.4
111000 0 1 12.2503 1.93313 648.281 16596.4
112000 0 1 15.3601 1.92108 661.512 16596.4
113000 0 1 10.2354 1.9251 657.063 16596.4
114000 0 1 12.0032 1.93128 650.297 16596.4
115000 0 1 14.442 1.9255 656.625 16596.4
116000 0 1 15.0471 1.9961 583.292 16596.4
117000 0 1 15.4937 1.88424 703.68 16596.4
118000 0 1 15.3549 1.99528 584.099 16596.4
119000 0 1 15.08 1.90875 675.337 16596.4
120000 0 1 14.0972 1.95273 627.307 16596.4
121000 0 1 9.44872 1.92101 661.587 16596.4
122000 0 1 12.6343 1.91609 667.073 16596.4
123000 0 1 11.0995 1.94191 638.796 16596.4
124000 0 1 11.2802 1.93044 651.207 16596.4
125000 0 1 13.8976 1.9625 617.109 16596.4
126000 0 1 14.3087 1.92538 656.764 16596.4
127000 0 1 16.3043 1.93388 647.466 16596.4
128000 0 1 10.3517 1.95244 627.62 16596.4
129000 0 1 15.5017 1.90057 684.668 16596.4
130000 0 1 15.454 1.96898 610.439 16596.4
131000 0 1 13.7852 1.91806 664.875 16596.4
132000 0 1 14.4815 1.90196 683.069 16596.4
133000 0 1 11.449 1.93319 648.21 16596.4
134000 0 1 15.1766 1.93699 644.099 16596.4
135000 0 1 14.8776 1.94557 634.893 16596.4
136000 0 1 10.4085 1.91351 669.965 16596.4
137000 0 1 13.291 1.94859 631.677 16596.4
138000 0 1 15.6372 1.92568 656.426 16596.4
139000 0 1 13.7713 1.95133 628.789 16596.4
140000 0 1 14.313 1.93795 643.056 16596.4
141000 0 1 15.6386 1.91636 666.776 16596.4
142000 0 1 16.7391 1.93621 644.938 16596.4
143000 0 1 9.92702 1.93914 641.77 16596.4
144000 0 1 12.8727 1.9315 650.049 16596.4
145000 0 1 15.9242 1.93525 645.981 16596.4
146000 0 1 11.8447 1.93238 649.092 16596.4
147000 0 1 10.3942 1.92637 655.669 16596.4
148000 0 1 10.9278 1.96465 614.888 16596.4
149000 0 1 14.2663 1.88847 698.702 16596.4
150000 0 1 14.8549 1.94609 634.336 16596.4
151000 0 1 11.6844 1.92258 659.85 16596.4
152000 0 1 15.9315 1.95391 626.074 16596.4
153000 0 1 8.99813 1.94086 639.925 16596.4
154000 0 1 14.2845 1.9187 664.157 16596.4
155000 0 1 19.6969 1.95374 626.245 16596.4
156000 0 1 16.0446 1.9217 660.829 16596.4
157000 0 1 11.1055 1.92498 657.206 16596.4
158000 0 1 11.1544 1.92501 657.165 16596.4
159000 0 1 15.644 1.93384 647.502 16596.4
160000 0 1 11.2562 1.94497 635.53 16596.4
161000 0 1 11.9013 1.91604 667.128 16596.4
162000 0 1 16.3095 1.96282 616.783 16596.4
163000 0 1 13.2396 1.92361 658.718 16596.4
164000 0 1 11.0906 1.92518 656.979 16596.4
165000 0 1 11.3064 1.93615 645.005 16596.4
166000 0 1 14.0774 1.90704 677.283 16596.4
167000 0 1 15.6385 1.96678 612.703 16596.4
168000 0 1 13.1456 1.92403 658.246 16596.4
169000 0 1 21.4264 1.93376 647.592 16596.4
170000 0 1 17.0116 1.93672 644.383 16596.4
171000 0 1 11.822 1.90889 675.183 16596.4
172000 0 1 16.7966 1.94042 640.395 16596.4
173000 0 1 14.146 1.93475 646.523 16596.4
174000 0 1 11.3202 1.9107 673.135 16596.4
175000 0 1 13.299 1.94391 636.66 16596.4
176000 0 1 14.126 1.92143 661.127 16596.4
177000 0 1 16.066 1.91912 663.691 16596.4
178000 0 1 11.2598 1.95616 623.711 16596.4
179000 0 1 11.0518 1.92287 659.535 16596.4
180000 0 1 14.8028 1.90707 677.243 16596.4
181000 0 1 10.4417 1.96779 611.664 16596.4
182000 0 1 13.8266 1.87424 715.583 16596.4
183000 0 1 12.3932 1.94541 635.065 16596.4
184000 0 1 10.4579 1.93895 641.981 16596.4
185000 0 1 13.4146 1.89547 690.555 16596.4
186000 0 1 10.4128 1.97061 608.771 16596.4
187000 0 1 15.5051 1.86492 726.861 16596.4
188000 0 1 14.3385 1.94892 631.33 16596.4
189000 0 1 9.92756 1.94843 631.856 16596.4
190000 0 1 15.0063 1.86849 722.517 16596.4
191000 0 1 13.2692 1.96251 617.102 16596.4
192000 0 1 13.29 1.90879 675.296 16596.4
193000 0 1 10.7709 1.92472 657.482 16596.4
194000 0 1 10.965 1.93556 645.639 16596.4
195000 0 1 11.988 1.91784 665.122 16596.4
196000 0 1 15.7077 1.94139 639.358 16596.4
197000 0 1 15.2439 1.87572 713.807 16596.4
198000 0 1 12.3074 1.96651 612.974 16596.4
199000 0 1 11.4852 1.88325 704.857 16596.4
200000 0 1 19.7586 1.95789 621.909 16596.4
201000 0 1 14.7224 1.93935 641.554 16596.4
202000 0 1 10.8847 1.90044 684.816 16596.4
203000 0 1 16.119 1.9872 592.072 16596.4
204000 0 1 15.2463 1.90291 681.984 16596.4
205000 0 1 14.1844 1.94645 633.951 16596.4
206000 0 1 15.9921 1.9605 619.19 16596.4
207000 0 1 13.3666 1.89032 696.536 16596.4
208000 0 1 17.2584 1.98731 591.959 16596.4
209000 0 1 16.5955 1.90254 682.411 16596.4
210000 0 1 11.0304 1.965 614.529 16596.4
211000 0 1 13.7666 1.88749 699.852 16596.4
212000 0 1 15.566 1.96779 611.659 16596.4
213000 0 1 13.5688 1.90747 676.793 16596.4
214000 0 1 13.8439 1.92488 657.306 16596.4
215000 0 1 11.8008 1.94701 633.358 16596.4
216000 0 1 14.6242 1.90757 676.675 16596.4
217000 0 1 12.5962 1.94778 632.543 16596.4
218000 0 1 14.9268 1.92845 653.392 16596.4
219000 0 1 15.6609 1.9771 602.183 16596.4
220000 0 1 9.8481 1.90069 684.53 16596.4
221000 0 1 11.938 1.93914 641.773 16596.4
222000 0 1 12.2619 1.92654 655.485 16596.4
223000 0 1 12.43 1.92278 659.633 16596.4
224000 0 1 17.0076 1.94493 635.57 16596.4
225000 0 1 13.1151 1.93121 650.366 16596.4
226000 0 1 12.5886 1.91755 665.442 16596.4
227000 0 1 13.7044 1.93454 646.746 16596.4
228000 0 1 14.6621 1.91252 671.079 16596.4
229000 0 1 12.6991 1.91912 663.688 16596.4
230000 0 1 16.8507 1.95861 621.159 16596.4
231000 0 1 16.736 1.90133 683.797 16596.4
232000 0 1 12.2719 1.95558 624.321 16596.4
233000 0 1 13.7066 1.90399 680.753 16596.4
234000 0 1 13.9869 1.96077 618.912 16596.4
235000 0 1 12.5465 1.90743 676.836 16596.4
236000 0 1 18.718 1.98453 594.727 16596.4
237000 0 1 13.3176 1.89747 688.235 16596.4
238000 0 1 11.739 1.95793 621.862 16596.4
239000 0 1 13.3965 1.86852 722.483 16596.4
240000 0 1 10.3125 1.95851 621.263 16596.4
241000 0 1 12.0056 1.90919 674.839 16596.4
242000 0 1 16.7182 1.95725 622.576 16596.4
243000 0 1 14.4499 1.94287 637.772 16596.4
244000 0 1 14.3698 1.92749 654.439 16596.4
245000 0 1 14.3235 1.97903 600.236 16596.4
246000 0 1 12.917 1.89082 695.96 16596.4
247000 0 1 12.5683 1.9548 625.133 16596.4
248000 0 1 15.5516 1.9336 647.768 16596.4
249000 0 1 12.3211 1.931 650.602 16596.4
250000 0 1 14.6524 1.95165 628.443 16596.4
251000 0 1 14.3239 1.9248 657.4 16596.4
252000 0 1 9.98479 1.94451 636.016 16596.4
253000 0 1 15.2869 1.88432 703.585 16596.4
254000 0 1 13.1174 1.95022 629.956 16596.4
255000 0 1 13.5476 1.95588 624.005 16596.4
256000 0 1 17.5346 1.8873 700.08 16596.4
257000 0 1 13.3616 1.945 635.496 16596.4
258000 0 1 14.9578 1.91607 667.102 16596.4
259000 0 1 12.6419 1.94025 640.585 16596.4
260000 0 1 11.7593 1.9269 655.093 16596.4
261000 0 1 13.8174 1.935 646.243 16596.4
262000 0 1 13.5905 1.96534 614.179 16596.4
263000 0 1 14.1738 1.92605 656.02 16596.4
264000 0 1 11.7029 1.9441 636.458 16596.4
265000 0 1 15.4326 1.93911 641.808 16596.4
266000 0 1 12.4928 1.93893 641.996 16596.4
267000 0 1 16.3014 1.94509 635.399 16596.4
268000 0 1 14.4937 1.91924 663.556 16596.4
269000 0 1 14.8899 1.95111 629.013 16596.4
270000 0 1 16.1444 1.92943 652.312 16596.4
271000 0 1 7.89855 1.91702 666.038 16596.4
272000 0 1 15.3145 1.94271 637.942 16596.4
273000 0 1 10.0299 1.90956 674.421 16596.4
274000 0 1 11.5569 1.96195 617.686 16596.4
275000 0 1 14.0724 1.91646 666.658 16596.4
276000 0 1 12.6465 1.92742 654.521 16596.4
277000 0 1 12.3196 1.93446 646.837 16596.4
278000 0 1 12.3434 1.90862 675.481 16596.4
279000 0 1 16.0124 1.95227 627.791 16596.4
280000 0 1 13.4803 1.91192 671.755 16596.4
281000 0 1 14.0965 1.94062 640.189 16596.4
282000 0 1 13.0689 1.96104 618.628 16596.4
283000 0 1 10.6545 1.90765 676.584 16596.4
284000 0 1 15.5168 1.94823 632.059 16596.4
285000 0 1 15.0653 1.94099 639.789 16596.4
286000 0 1 11.9004 1.92552 656.6 16596.4
287000 0 1 11.3962 1.93317 648.235 16596.4
288000 0 1 13.1296 1.89557 690.429 16596.4
