# Time-averaged data for fix FEPout014
# TimeStep v_param v_param014 v_param2 v_pe c_FEP014[1] c_FEP014[2] c_FEP014[3]
0 1 0.05 0 -6049.71 11.0203 0.000158419 16901.1
1000 1 0.05 0 -6120.54 11.3752 8.6252e-05 16687.6
2000 1 0.05 0 -6113.07 10.0472 0.000799329 16670.6
3000 1 0.05 0 -6078.22 10.9887 0.000167724 16969.5
4000 1 0.05 0 -6051.19 11.0079 0.000160421 16762.4
5000 1 0.05 0 -6080.9 11.2327 0.000111084 16923.3
6000 1 0.05 0 -6020.09 11.9629 3.2448e-05 16824.5
7000 1 0.05 0 -6012.69 10.5846 0.000329362 16920
8000 1 0.05 0 -6028.28 11.6069 5.91602e-05 16884.5
9000 1 0.05 0 -6065.84 12.0347 2.86681e-05 16768.6
10000 1 0.05 0 -6147.12 10.3445 0.000489556 16812.6
11000 1 0.05 0 -6077.15 11.0405 0.000151007 16666.5
12000 1 0.05 0 -6135.48 10.6267 0.000304083 16763.4
13000 1 0.05 0 -6086.68 9.99478 0.000878212 16774.1
14000 1 0.05 0 -6104.04 10.151 0.000672964 16705.7
15000 1 0.05 0 -6065.03 10.6492 0.000291051 16663.1
16000 1 0.05 0 -6151.89 8.08311 0.0208905 16157.3
17000 1 0.05 0 -6074.13 12.7792 8.18592e-06 16693.2
18000 1 0.05 0 -6149.75 11.6192 5.83514e-05 17000.2
19000 1 0.05 0 -6117.98 11.1392 0.000130777 17033.2
20000 1 0.05 0 -6138.5 11.6501 5.51779e-05 16929.4
21000 1 0.05 0 -6042.88 11.0434 0.000152846 16951.6
22000 1 0.05 0 -6131.2 9.96537 0.0009179 16688.2
23000 1 0.05 0 -6092.5 10.2084 0.000608097 16619.4
24000 1 0.05 0 -6053.94 10.0301 0.000841981 17064
25000 1 0.05 0 -6137.46 11.1099 0.00013449 16675.7
26000 1 0.05 0 -6118.38 12.2419 2.01225e-05 16660.8
27000 1 0.05 0 -6093.63 9.15941 0.00353005 16606.1
28000 1 0.05 0 -6133.82 10.6201 0.000301504 16437.6
29000 1 0.05 0 -6064.39 8.8017 0.00648074 16731.1
30000 1 0.05 0 -6068.97 10.3823 0.000461641 16889.5
31000 1 0.05 0 -6056.83 8.91526 0.00537292 16781.6
32000 1 0.05 0 -6084.64 11.5974 5.99511e-05 16839.8
33000 1 0.05 0 -6079.13 8.30082 0.0148988 16602.2
34000 1 0.05 0 -6044.55 8.84761 0.00601722 16778
35000 1 0.05 0 -6087.91 11.2716 0.000100971 16421.4
36000 1 0.05 0 -6027.16 12.2766 1.89162e-05 16602.2
37000 1 0.05 0 -6122.64 10.8812 0.000197119 16654.6
38000 1 0.05 0 -6129.31 10.3963 0.000439793 16473.7
39000 1 0.05 0 -6106.15 11.7364 4.71545e-05 16722.5
40000 1 0.05 0 -6071.49 10.862 0.000203385 16638.8
41000 1 0.05 0 -6055.7 10.3815 0.000453877 16584.5
42000 1 0.05 0 -6048.35 12.1902 2.15812e-05 16385.2
43000 1 0.05 0 -6093.84 10.7181 0.000265586 17067.4
44000 1 0.05 0 -6032.05 10.4379 0.000415683 16695
45000 1 0.05 0 -6015.66 10.5932 0.000327471 17065.6
46000 1 0.05 0 -6103.74 10.7004 0.00027259 17004.1
47000 1 0.05 0 -6138.88 11.3969 8.30091e-05 16657.9
48000 1 0.05 0 -6074.6 10.3575 0.000473043 16603
49000 1 0.05 0 -6058.86 9.79574 0.00122041 16693.5
50000 1 0.05 0 -6017.61 9.99525 0.000897498 17156
51000 1 0.05 0 -6145.21 10.4723 0.000401655 17089.8
52000 1 0.05 0 -6058.77 8.44522 0.0118771 16862.4
53000 1 0.05 0 -6009.71 11.1748 0.000121966 16861
54000 1 0.05 0 -6114.89 10.8681 0.000203686 16833.3
55000 1 0.05 0 -6131.09 11.2971 9.75516e-05 16556.4
56000 1 0.05 0 -6080.16 10.9519 0.000176162 16757.2
57000 1 0.05 0 -6084.03 9.98583 0.000898839 16912.3
58000 1 0.05 0 -6100.11 12.2309 2.08311e-05 16932.6
59000 1 0.05 0 -6157.85 11.815 4.13242e-05 16720.9
60000 1 0.05 0 -6016.63 11.4989 7.07625e-05 16847.6
61000 1 0.05 0 -6053.27 10.8901 0.000192665 16522.7
62000 1 0.05 0 -6027.73 11.3985 8.24014e-05 16579.1
63000 1 0.05 0 -6077.04 10.9776 0.000168221 16706.4
64000 1 0.05 0 -6070.97 9.76518 0.00127325 16546
65000 1 0.05 0 -6063.65 7.94702 0.0272902 16799
66000 1 0.05 0 -6096.43 10.0076 0.000867557 16929.3
67000 1 0.05 0 -6080.72 10.2488 0.000573355 16768.5
68000 1 0.05 0 -6143.04 9.32331 0.00266945 16531.2
69000 1 0.05 0 -6094.49 9.09922 0.00395347 16811.8
70000 1 0.05 0 -6083.78 10.4216 0.000427824 16719.7
71000 1 0.05 0 -6176.23 10.3713 0.00046313 16634.4
72000 1 0.05 0 -6089.52 9.31807 0.0027012 16581.5
73000 1 0.05 0 -6054.47 10.8182 0.000217302 16518.4
74000 1 0.05 0 -6046.82 11.5414 6.5237e-05 16680.3
75000 1 0.05 0 -6144.15 11.17 0.000120154 16477.4
76000 1 0.05 0 -6114.32 12.1028 2.56415e-05 16813.6
77000 1 0.05 0 -6086.46 9.07597 0.00415821 17006.1
78000 1 0.05 0 -6042.96 11.0623 0.000147867 16925.7
79000 1 0.05 0 -6054.99 11.0669 0.000144375 16656
80000 1 0.05 0 -6092.74 8.31292 0.014456 16439.2
81000 1 0.05 0 -6039.89 10.9193 0.000184 16570.7
82000 1 0.05 0 -6045.06 9.73028 0.00139052 17042.2
83000 1 0.05 0 -6130.69 11.1199 0.000132172 16664.3
84000 1 0.05 0 -6125.64 11.8379 3.96415e-05 16667.9
85000 1 0.05 0 -6158.96 10.8281 0.000216782 16754.3
86000 1 0.05 0 -6062.6 12.0139 2.94707e-05 16645.8
87000 1 0.05 0 -6133.92 10.3281 0.00049989 16700.6
88000 1 0.05 0 -6101.59 12.2525 1.9415e-05 16364.5
89000 1 0.05 0 -6116.91 11.0696 0.000146117 16933.4
90000 1 0.05 0 -6103.28 10.2672 0.000557548 16817.7
