# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
2000000 0.5 0.01 0 301.993 589.576 16590 -6079.22 -0.119012 0.135962
2001000 0.5 0.01 0 287.029 -387.261 16907.2 -6123.05 -0.233852 0.268293
2002000 0.5 0.01 0 297.222 298.645 16726 -6143.29 -0.167794 0.188886
2003000 0.5 0.01 0 297.534 -105.67 17034.8 -6087.57 -0.252779 0.284527
2004000 0.5 0.01 0 306.434 -541.454 16811.9 -6079.59 -0.334752 0.38463
2005000 0.5 0.01 0 304.584 48.7595 16919.4 -6089.39 -0.596838 0.679748
2006000 0.5 0.01 0 287.739 -920.758 16821 -6067.46 -0.80187 0.919515
2007000 0.5 0.01 0 301.08 656.564 16630 -6023.99 -0.121561 0.138745
2008000 0.5 0.01 0 292.979 -760.022 16684.1 -6092.07 -0.29036 0.330019
2009000 0.5 0.01 0 296.118 -515.287 16648 -6199.04 -0.114133 0.128534
2010000 0.5 0.01 0 287.046 -313.694 16573.7 -6136.26 -0.0479999 0.0558038
2011000 0.5 0.01 0 302.91 758.967 16640 -6096.41 -0.156078 0.181726
2012000 0.5 0.01 0 305.268 221.843 16613 -6119.88 -0.306817 0.352722
2013000 0.5 0.01 0 297.48 -729.403 16838 -6072.88 -0.207411 0.233827
2014000 0.5 0.01 0 301.319 -29.4179 16660.7 -6115.28 -0.0640494 0.0736288
2015000 0.5 0.01 0 302.456 303.273 16523.4 -6098.28 -0.14931 0.168761
2016000 0.5 0.01 0 292.553 61.0968 16764.3 -6076.27 -0.212183 0.244044
2017000 0.5 0.01 0 288.239 59.775 16595.2 -6111.39 -0.085163 0.0974294
2018000 0.5 0.01 0 298.106 426.186 16637.1 -6109.12 -0.138606 0.156571
2019000 0.5 0.01 0 297.924 -1534.16 16598.2 -6123.24 -0.0888554 0.10194
2020000 0.5 0.01 0 304.884 80.1137 16451.4 -6079.85 -0.359869 0.407418
2021000 0.5 0.01 0 312.204 -912.994 16636.5 -6106.57 -0.126718 0.143547
2022000 0.5 0.01 0 292.266 428.307 16610 -6059.42 -0.365618 0.416615
2023000 0.5 0.01 0 303.682 1109.93 16404.4 -6069.3 -0.360327 0.410471
2024000 0.5 0.01 0 309.532 -44.5172 16483 -6118.35 -0.179371 0.201718
2025000 0.5 0.01 0 292.726 1570.27 16437.1 -6088.26 -0.120872 0.140133
2026000 0.5 0.01 0 307.97 -63.856 16936.2 -6075.63 -0.131521 0.155377
2027000 0.5 0.01 0 299.61 -88.5935 16936.2 -6109.48 0.00752162 -0.00642865
2028000 0.5 0.01 0 307.679 -576.691 16675.4 -6087.03 -0.0325504 0.0390624
2029000 0.5 0.01 0 304.587 175.525 16597.8 -6172.39 -0.08806 0.0992971
2030000 0.5 0.01 0 290.186 -316.7 16835.6 -6114.24 -0.243016 0.275779
2031000 0.5 0.01 0 308.165 -533.438 16972.3 -6107.86 -0.356023 0.411257
2032000 0.5 0.01 0 295.638 -327.386 16758.7 -6115.3 -0.493221 0.573441
2033000 0.5 0.01 0 307.453 340.133 16795 -6075.9 -0.0420691 0.0490965
2034000 0.5 0.01 0 303.044 -684.276 17056.8 -5969.41 -0.0913782 0.108528
2035000 0.5 0.01 0 309.757 1028.9 16564.9 -6116.07 -0.154287 0.175624
2036000 0.5 0.01 0 306.637 270.527 16597.8 -6119.36 -0.779785 0.903501
2037000 0.5 0.01 0 290.439 -781.874 17013.5 -6027.93 -0.111142 0.126031
2038000 0.5 0.01 0 286.703 82.0516 16682.5 -6077.28 -0.0572092 0.0663373
2039000 0.5 0.01 0 299.465 -194.148 16714.3 -6035.09 -0.218108 0.245677
2040000 0.5 0.01 0 305.817 -81.5207 16845 -6071.88 -0.327892 0.371674
2041000 0.5 0.01 0 303.792 305.816 16872.8 -6092.35 -0.112571 0.129184
2042000 0.5 0.01 0 292.944 314.164 16584.9 -6072.16 -0.274142 0.31013
2043000 0.5 0.01 0 308.003 584.96 16532.3 -6057.17 -0.54738 0.629373
