# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
35090000 0.75 0.01 0 316.74 398.601 16569.4 -6108.56 -0.0661552 0.0739318
35091000 0.75 0.01 0 312.314 -105.314 16563.1 -6077.98 0.105699 -0.108547
35092000 0.75 0.01 0 294.077 379.186 16599.2 -6124.35 0.094624 -0.0973992
35093000 0.75 0.01 0 307.375 -137.072 16730.5 -6097.78 0.105588 -0.109041
35094000 0.75 0.01 0 310.366 994.055 16669 -6066.77 0.170545 -0.177216
35095000 0.75 0.01 0 299.785 -712.366 16878.2 -6071.15 0.183595 -0.191005
35096000 0.75 0.01 0 303.143 -46.9758 16658 -6136.97 0.14164 -0.146577
35097000 0.75 0.01 0 298.631 -343.484 17179.3 -6056 0.0391131 -0.0389891
35098000 0.75 0.01 0 307.248 -862.894 17021.4 -6131.44 0.158759 -0.164827
35099000 0.75 0.01 0 297.416 98.7367 16682.2 -6177.62 0.0422754 -0.0420773
35100000 0.75 0.01 0 308.612 923.578 16659.5 -6123.98 0.16279 -0.16915
35101000 0.75 0.01 0 300.357 -110.28 16890.6 -6077.3 0.131142 -0.135677
35102000 0.75 0.01 0 289.686 122.093 16637 -5990.02 -0.0433777 0.0485031
35103000 0.75 0.01 0 291.257 -141.868 16465.6 -6087.07 0.150096 -0.155873
35104000 0.75 0.01 0 303.934 61.0349 16718.6 -6083.35 0.11065 -0.114184
35105000 0.75 0.01 0 299.616 417.226 16735.3 -6020.21 0.139863 -0.144954
35106000 0.75 0.01 0 292.138 884.513 16762.5 -6057.12 0.10646 -0.110228
35107000 0.75 0.01 0 307.092 107.316 17014.7 -6029.8 -0.0162962 0.0196838
35108000 0.75 0.01 0 301.394 728.587 16732.1 -6114.24 0.0269768 -0.0251456
35109000 0.75 0.01 0 289.017 -574.49 16939.8 -6043.69 0.107271 -0.110617
35110000 0.75 0.01 0 300.509 -665.124 17253.6 -6044.74 0.154935 -0.160916
35111000 0.75 0.01 0 305.337 282.742 17079.4 -6056.92 -0.00137321 0.00374935
35112000 0.75 0.01 0 299.977 -811.869 17012.3 -6063.82 0.152683 -0.158746
35113000 0.75 0.01 0 300.333 -426.87 16754.1 -6109.73 0.13617 -0.140952
35114000 0.75 0.01 0 302.508 140.723 16875.7 -6101.64 0.131261 -0.136203
35115000 0.75 0.01 0 300.792 -253.1 16770.1 -6079.52 0.131331 -0.136017
35116000 0.75 0.01 0 297.454 -115.45 16702 -6104 0.174018 -0.180953
35117000 0.75 0.01 0 303.137 853.093 16296.3 -6061.65 0.00122424 0.000954382
35118000 0.75 0.01 0 297.756 -970.477 16651.3 -6106.53 0.161866 -0.168239
35119000 0.75 0.01 0 295.914 229.993 16677.7 -6075.7 0.130461 -0.135143
35120000 0.75 0.01 0 304.784 202.706 16608.7 -6106.93 0.150599 -0.156415
35121000 0.75 0.01 0 286.519 218.249 16866.7 -5987.72 0.125534 -0.129857
35122000 0.75 0.01 0 290.345 -1001.53 16720.9 -6060.33 0.12119 -0.125564
35123000 0.75 0.01 0 309.734 229.196 16594.4 -6188.19 0.0907961 -0.0932759
35124000 0.75 0.01 0 313.661 -26.6172 16550.9 -6140.15 0.11797 -0.121895
35125000 0.75 0.01 0 300.782 -404.388 16720.6 -6088.67 0.0434757 -0.0430135
35126000 0.75 0.01 0 303.814 44.2555 16715 -6066.84 0.120481 -0.124611
35127000 0.75 0.01 0 298.706 -447.021 17033.1 -6016.28 0.137982 -0.142956
35128000 0.75 0.01 0 305.811 -186.568 16713.4 -6130.1 0.143902 -0.149284
35129000 0.75 0.01 0 305.395 -12.721 16815.2 -6071.18 0.121832 -0.125914
35130000 0.75 0.01 0 302.308 -249.645 16676.3 -6117.78 0.00348759 -0.00105573
35131000 0.75 0.01 0 306.082 -105.263 16780.3 -6035.97 0.131393 -0.136013
35132000 0.75 0.01 0 303.021 -881.769 16870.4 -6079.79 0.13407 -0.139073
35133000 0.75 0.01 0 301.54 -198.78 17009.6 -6072.68 0.134574 -0.139795
35134000 0.75 0.01 0 311.637 942.459 16541.7 -6113.24 0.0984763 -0.101385
35135000 0.75 0.01 0 295.029 386.43 16684.2 -6104.78 0.177308 -0.184379
35136000 0.75 0.01 0 303.483 280.566 16798.7 -6074.2 0.0791862 -0.0810111
35137000 0.75 0.01 0 306.448 202.268 16946.7 -6062.22 0.175906 -0.182758
35138000 0.75 0.01 0 308.712 -178.497 16770.9 -6077.89 0.105419 -0.108403
35139000 0.75 0.01 0 314.02 51.7072 16511.1 -6104.81 -0.0172425 0.0209028
35140000 0.75 0.01 0 294.531 1241.19 16469.8 -6140.32 0.102867 -0.105915
35141000 0.75 0.01 0 306.126 283.501 16534.9 -6055.88 0.0100403 -0.00823287
35142000 0.75 0.01 0 300.111 -312.683 16831 -6034.7 0.112162 -0.115751
35143000 0.75 0.01 0 301.869 1263.84 16536.3 -6110.81 0.0757666 -0.07773
35144000 0.75 0.01 0 312.962 -496.926 16828.8 -6133.07 0.153051 -0.1589
35145000 0.75 0.01 0 307.35 -263.097 16542 -6083.2 0.113426 -0.117261
35146000 0.75 0.01 0 292.74 752.626 16628.7 -6099.6 0.140755 -0.14601
35147000 0.75 0.01 0 299.085 -169.737 16770.7 -6059.77 -0.0109227 0.0155226
35148000 0.75 0.01 0 291.524 -1015.48 17110.2 -6074.54 0.0858777 -0.0882968
35149000 0.75 0.01 0 293.154 -153.525 16955.6 -6063.77 0.12343 -0.127713
35150000 0.75 0.01 0 299.751 188.738 16833.5 -6051.77 0.148159 -0.153578
35151000 0.75 0.01 0 310.198 296.026 16621.1 -6080.78 0.101999 -0.105175
35152000 0.75 0.01 0 296.697 466.636 16681.1 -6055.95 0.0823649 -0.0843988
35153000 0.75 0.01 0 290.373 435.513 16687 -6123.83 0.180466 -0.187611
35154000 0.75 0.01 0 306.527 1173.67 16566.4 -6119.71 0.100662 -0.103722
35155000 0.75 0.01 0 302.084 503.679 16828.8 -6154.36 0.146726 -0.152274
35156000 0.75 0.01 0 300.414 -552.438 16917.3 -6024.37 0.11189 -0.115747
35157000 0.75 0.01 0 316.993 1089.9 16777.5 -6125.42 0.170988 -0.177741
35158000 0.75 0.01 0 295.357 717.376 16612.8 -6171.71 0.110768 -0.114211
35159000 0.75 0.01 0 301.975 -144.009 16815.2 -6092.18 0.071242 -0.0724315
35160000 0.75 0.01 0 301.039 186.469 16722.5 -6067.29 0.105289 -0.10868
35161000 0.75 0.01 0 292.269 -416.217 16658.1 -6092.18 0.0311757 -0.0303403
35162000 0.75 0.01 0 291.602 236.853 16672.7 -6035.74 0.0142134 -0.0107632
35163000 0.75 0.01 0 300.59 347.427 16516.5 -6098 0.0337059 -0.0331776
35164000 0.75 0.01 0 323.927 -70.5288 16659.7 -6060.52 0.0346125 -0.0341636
35165000 0.75 0.01 0 297.432 -267.542 16541.6 -6133.53 0.100042 -0.103048
35166000 0.75 0.01 0 299.977 652.199 16480.2 -6080.99 -0.0216262 0.0254856
35167000 0.75 0.01 0 303.977 711.524 16573.9 -6124.16 0.0484821 -0.0486623
35168000 0.75 0.01 0 297.021 265.081 16503.2 -6082.84 0.11765 -0.121574
35169000 0.75 0.01 0 297.31 -480.956 16871 -6154.39 0.12437 -0.128844
35170000 0.75 0.01 0 291.996 90.5598 16726 -6009.37 0.10603 -0.10953
35171000 0.75 0.01 0 301.418 120.715 16449.6 -6100.07 0.00939425 -0.00735629
35172000 0.75 0.01 0 308.193 173.683 16458.8 -6080.24 0.0689979 -0.0704196
35173000 0.75 0.01 0 292.807 506.328 16660.7 -6038.81 0.0724894 -0.0741711
35174000 0.75 0.01 0 300.949 383.308 16895.3 -6048.49 -0.0397723 0.0437928
35175000 0.75 0.01 0 303.606 -88.6627 16849.5 -6132.67 0.150005 -0.155858
35176000 0.75 0.01 0 296.808 -871.022 16951.4 -6062.73 0.160988 -0.167424
35177000 0.75 0.01 0 300.265 -597.945 16892 -6054.02 0.162029 -0.16857
35178000 0.75 0.01 0 292.069 -237.802 16665 -6049.06 0.144036 -0.149544
35179000 0.75 0.01 0 298.577 124.977 16609.1 -6152.02 0.0796773 -0.0817306
35180000 0.75 0.01 0 302.713 134.634 16654.3 -6118.89 0.137473 -0.142538
35181000 0.75 0.01 0 302.203 -524.374 16662.6 -6146.21 0.00559054 -0.00372104
35182000 0.75 0.01 0 299.841 1444.37 16580 -6087.99 0.132199 -0.136939
35183000 0.75 0.01 0 303.476 21.5419 16759.8 -6108.45 0.14989 -0.155481
35184000 0.75 0.01 0 317.363 550.39 16500.6 -6056.62 0.172545 -0.179198
35185000 0.75 0.01 0 307.649 391.328 16511.2 -6128.4 0.0705821 -0.0719156
35186000 0.75 0.01 0 297.099 -794.872 16661.5 -6186.36 -0.0131107 0.0166168
35187000 0.75 0.01 0 303.367 -617.159 16844.5 -6156.92 0.0887726 -0.0913655
35188000 0.75 0.01 0 304.149 941.31 16861.5 -6092.99 0.137422 -0.142842
35189000 0.75 0.01 0 289.304 -591.563 16988.7 -6103.11 0.145539 -0.151319
35190000 0.75 0.01 0 298.529 502.821 16814.7 -6120.04 -0.018276 0.021079
35191000 0.75 0.01 0 298.117 186.262 16906.6 -6057.3 0.157713 -0.163782
35192000 0.75 0.01 0 295.095 -755.385 17076.3 -6107.84 0.022678 -0.0213241
35193000 0.75 0.01 0 315.093 1367.52 16717.9 -6113.01 0.0525622 -0.051577
35194000 0.75 0.01 0 305.151 37.4537 17085.4 -6000.73 0.0915477 -0.0941319
35195000 0.75 0.01 0 296.4 -795.292 16947.5 -6097.95 0.170441 -0.177225
35196000 0.75 0.01 0 289.913 494.887 16746.9 -6042.84 0.08241 -0.0839784
35197000 0.75 0.01 0 305.47 451.494 16939.8 -6121.09 0.127436 -0.131954
35198000 0.75 0.01 0 297.536 1000.05 16679.2 -6043.6 -0.0693008 0.0780321
35199000 0.75 0.01 0 288.688 -675.898 16957.5 -6076.48 0.12011 -0.124206
35200000 0.75 0.01 0 299.681 680.936 17016.1 -6076.21 0.13122 -0.135719
35201000 0.75 0.01 0 302.69 988.926 16681.4 -6085.87 0.116204 -0.120063
35202000 0.75 0.01 0 309.492 45.0093 16944.5 -6087.94 0.0740633 -0.0757192
35203000 0.75 0.01 0 302.213 -672.352 17165.5 -6061.38 0.0243757 -0.0228315
35204000 0.75 0.01 0 291.257 -289.967 17009.2 -6101.94 0.130496 -0.135201
35205000 0.75 0.01 0 303.889 295.41 16899.9 -6075.97 0.162921 -0.169273
35206000 0.75 0.01 0 288.06 -265.322 16943.1 -6077.45 0.107932 -0.111364
35207000 0.75 0.01 0 295.383 -742.506 16760 -6011.29 0.0804557 -0.0825341
35208000 0.75 0.01 0 286.731 410.264 16811.2 -6112.14 0.13639 -0.141662
35209000 0.75 0.01 0 298.5 235.096 16683.3 -6068.09 0.117775 -0.121911
35210000 0.75 0.01 0 301.115 -568.613 16693 -6078.67 0.0777239 -0.0795298
35211000 0.75 0.01 0 294.068 -623.093 17016.8 -5982.22 0.0125746 -0.0110418
35212000 0.75 0.01 0 292.205 30.9815 16761.3 -6034.26 0.123488 -0.127846
35213000 0.75 0.01 0 305.941 -691.494 16617.7 -6136.51 0.144277 -0.149534
35214000 0.75 0.01 0 306.157 292.699 16597.4 -6062.75 0.115022 -0.118742
35215000 0.75 0.01 0 312.107 -198.507 16729.1 -6056.34 0.127277 -0.131731
35216000 0.75 0.01 0 313.429 -337.29 16904.2 -6078.23 0.105748 -0.109015
35217000 0.75 0.01 0 299.353 10.6155 17038.2 -6118.46 0.122686 -0.126931
35218000 0.75 0.01 0 304.184 -1181.98 17179.2 -6074.46 0.0587886 -0.0599276
35219000 0.75 0.01 0 312.73 -498.341 16908.8 -6102.99 0.10226 -0.105743
35220000 0.75 0.01 0 294.277 161.426 16859.5 -6081.29 -0.0234857 0.0275234
35221000 0.75 0.01 0 278.715 -320.316 16713.5 -6100.69 0.153741 -0.159623
35222000 0.75 0.01 0 295.907 -428.006 16821.8 -6050.77 0.105589 -0.108927
35223000 0.75 0.01 0 285.732 160.73 16538.6 -6080.71 0.143449 -0.148587
35224000 0.75 0.01 0 289.905 -302.739 16650 -6101.65 0.10849 -0.112192
35225000 0.75 0.01 0 293.266 -1070 16968.6 -6083.55 0.0716437 -0.0727739
35226000 0.75 0.01 0 311.492 585.19 16374.4 -6120.71 0.109907 -0.113617
35227000 0.75 0.01 0 301.802 -70.7228 16679.1 -6081.97 0.129152 -0.133816
35228000 0.75 0.01 0 312.516 216.704 16681.1 -6029.79 0.144266 -0.149692
35229000 0.75 0.01 0 298.877 -336.722 16705.2 -6079.49 0.0891295 -0.0916133
35230000 0.75 0.01 0 307.354 425.531 16726.9 -6075.9 0.0832704 -0.0854207
35231000 0.75 0.01 0 288.313 854.652 16548.6 -6040.62 0.127116 -0.131686
35232000 0.75 0.01 0 309.335 -437.628 16830.4 -6099.98 0.0693253 -0.0706889
35233000 0.75 0.01 0 299.528 -717.562 16724.8 -6152.75 0.030387 -0.0297545
35234000 0.75 0.01 0 305.499 124.087 16809.2 -6084.2 0.0646558 -0.0659422
35235000 0.75 0.01 0 307.962 -98.9281 16614.7 -6118.64 0.119428 -0.12367
35236000 0.75 0.01 0 311.958 119.455 17053.7 -6066.3 0.139759 -0.144944
35237000 0.75 0.01 0 307.935 219.046 16669 -6142.28 0.0198418 -0.0183752
35238000 0.75 0.01 0 288.507 566.863 16760 -6177.95 -0.0544682 0.0605926
35239000 0.75 0.01 0 309.618 124.91 16520.7 -6178.44 0.109008 -0.112002
35240000 0.75 0.01 0 300.178 632.544 16762.5 -6112.05 0.0723262 -0.0743092
35241000 0.75 0.01 0 295.748 -526.269 17053.9 -6044.33 -0.0624531 0.0681361
35242000 0.75 0.01 0 312.186 -385.473 17009.3 -6076.91 0.0851846 -0.0875327
35243000 0.75 0.01 0 302.783 -84.6423 16924.4 -6122.84 0.125031 -0.129318
35244000 0.75 0.01 0 287.181 -672.388 16838.3 -6053.02 0.144692 -0.150035
35245000 0.75 0.01 0 308.402 -204.963 16502.1 -6094.97 0.0333432 -0.0329955
35246000 0.75 0.01 0 302.752 939.714 16453.8 -6109.09 0.149213 -0.154728
35247000 0.75 0.01 0 305.486 621.214 16762.6 -6013.28 0.149995 -0.155621
35248000 0.75 0.01 0 289.597 506.459 16582.1 -6049.38 0.0921841 -0.0945691
35249000 0.75 0.01 0 295.625 778.603 16616.1 -6054.78 0.144422 -0.149897
35250000 0.75 0.01 0 305.85 -1974.83 16889.7 -6107.89 0.0383665 -0.0373715
35251000 0.75 0.01 0 300.399 -713.22 16778.6 -6071.22 0.105091 -0.108294
35252000 0.75 0.01 0 301.735 119.249 16927.2 -6028.33 0.0634503 -0.0645964
35253000 0.75 0.01 0 301.858 378.216 17146.7 -6049.96 0.179326 -0.186465
35254000 0.75 0.01 0 308.69 674.017 16795.7 -6119.8 -0.0711326 0.0794665
35255000 0.75 0.01 0 298.616 869.303 16791.1 -6060.3 -0.01013 0.0132601
35256000 0.75 0.01 0 314.216 293.552 16725.1 -6058.11 0.134133 -0.139142
35257000 0.75 0.01 0 299.179 656.475 16887.4 -6112.46 0.114526 -0.118316
35258000 0.75 0.01 0 302.78 -709.478 16806.7 -6101.44 -0.0666765 0.0740133
35259000 0.75 0.01 0 299.106 -298.642 16808.9 -6086.11 0.121601 -0.125841
35260000 0.75 0.01 0 294.611 -139.732 16599.5 -6038.17 0.166984 -0.173539
35261000 0.75 0.01 0 306.352 124.209 16673.1 -6149.33 0.0887949 -0.0913017
35262000 0.75 0.01 0 300.46 -155.254 16699 -6076.59 0.15394 -0.159852
35263000 0.75 0.01 0 295.341 919.294 16748.5 -6055.45 0.0609488 -0.0619236
35264000 0.75 0.01 0 275.659 465.644 16978.6 -6065.47 0.143321 -0.148553
35265000 0.75 0.01 0 292.682 -144.115 16795.9 -6003.35 0.138975 -0.144084
35266000 0.75 0.01 0 295.171 117.146 16349.8 -6102.4 0.0425138 -0.0417001
35267000 0.75 0.01 0 293.523 746.528 16395.1 -6168.1 0.126487 -0.130996
35268000 0.75 0.01 0 307.398 191.23 16307.9 -6091.44 0.140573 -0.145879
35269000 0.75 0.01 0 287.488 -263.923 16600.8 -6141.56 0.101062 -0.104301
35270000 0.75 0.01 0 308.392 177.126 16630.2 -6141.07 0.09731 -0.100276
35271000 0.75 0.01 0 293.251 239.07 16926.9 -6201.94 0.160729 -0.16704
35272000 0.75 0.01 0 295.351 -1112.27 17135.9 -6131.17 0.0814034 -0.0835996
35273000 0.75 0.01 0 293.071 -617.955 17042.6 -6134.88 0.0496753 -0.0499915
35274000 0.75 0.01 0 307.532 -1027.43 17118.8 -6119.56 -0.0940937 0.101175
35275000 0.75 0.01 0 305.181 548.546 16943.9 -6126.96 0.0817544 -0.0839888
35276000 0.75 0.01 0 312.306 -1347.18 16852.6 -6204.7 0.128351 -0.132769
35277000 0.75 0.01 0 304.472 156.51 16768 -6084.59 0.0985394 -0.101637
35278000 0.75 0.01 0 297.44 -196.948 16600.7 -6146.62 0.081928 -0.0839827
35279000 0.75 0.01 0 310.674 817.958 16521.9 -6101.09 0.169415 -0.175939
35280000 0.75 0.01 0 304.912 653.569 16671.5 -6123.23 0.0156137 -0.0139187
35281000 0.75 0.01 0 299.553 -741.623 16938.7 -6105.46 0.168114 -0.174778
35282000 0.75 0.01 0 299.955 -799.83 16753.7 -6097.33 0.117956 -0.122072
35283000 0.75 0.01 0 308.119 -930.315 17045.4 -6130.97 0.0605882 -0.061582
35284000 0.75 0.01 0 298.657 244.177 16822.8 -6055.4 0.0649574 -0.0661755
35285000 0.75 0.01 0 291.968 -61.7294 16737.4 -6009.41 0.0103676 -0.00807835
35286000 0.75 0.01 0 305.81 -765.412 16962.1 -6121.08 0.0593854 -0.0600713
35287000 0.75 0.01 0 295.766 -749.065 16923.1 -6173.76 0.0922452 -0.0949726
35288000 0.75 0.01 0 296.1 1287.59 16951.3 -6069.95 0.0585546 -0.0594912
35289000 0.75 0.01 0 301.07 -656.857 17114.5 -6112.66 0.101461 -0.104804
35290000 0.75 0.01 0 297.474 481.151 16938 -6050.16 -0.0994946 0.10713
35291000 0.75 0.01 0 301.632 407.236 16758.7 -6128.21 0.122127 -0.12642
35292000 0.75 0.01 0 305.267 -377.02 16648 -6114.56 0.0515124 -0.0516017
35293000 0.75 0.01 0 300.841 -148.164 16973.9 -6080.94 0.0717388 -0.0738103
35294000 0.75 0.01 0 303.961 -104.992 17023.5 -6060.34 0.15043 -0.156509
35295000 0.75 0.01 0 296.676 326.605 16858.5 -6089.72 -0.0217386 0.0251707
35296000 0.75 0.01 0 296.022 -336.028 16845.1 -6056.39 0.100997 -0.104194
35297000 0.75 0.01 0 295.221 -526.669 16947.1 -6059.68 0.114396 -0.118542
35298000 0.75 0.01 0 293.451 129.626 17019 -6129.64 0.0391223 -0.0379501
35299000 0.75 0.01 0 291.434 -90.8231 16888.4 -6168.11 0.110557 -0.114313
35300000 0.75 0.01 0 284.515 646.167 16765.5 -6047.01 0.0838128 -0.0860178
35301000 0.75 0.01 0 302.52 -1031.14 16818 -6042.43 0.149431 -0.155098
35302000 0.75 0.01 0 291.349 -356.071 16953.6 -6099.82 0.16547 -0.17202
35303000 0.75 0.01 0 294.045 255.526 16765.7 -6066.11 0.157763 -0.163925
35304000 0.75 0.01 0 300.127 -322.417 16792.8 -6106.61 0.167477 -0.17416
35305000 0.75 0.01 0 308.245 -824.024 16999 -6047.24 0.145012 -0.150572
35306000 0.75 0.01 0 309 363.949 16676.1 -6127.31 0.123622 -0.127914
