# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_param2 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
2000000 0.5 1 0 -6079.22 123.795 1.0901e-86 16590
2001000 0.5 1 0 -6123.05 798.436 0 16907.2
2002000 0.5 1 0 -6143.29 99.2419 8.45735e-69 16726
2003000 0.5 1 0 -6087.57 166.925 4.25469e-118 17034.8
2004000 0.5 1 0 -6079.59 2302.64 0 16811.9
2005000 0.5 1 0 -6089.39 1725.32 0 16919.4
2006000 0.5 1 0 -6067.46 11760.9 0 16821
2007000 0.5 1 0 -6023.99 110.938 2.53849e-77 16630
2008000 0.5 1 0 -6092.07 490.926 0 16684.1
2009000 0.5 1 0 -6199.04 61.5183 2.54823e-41 16648
2010000 0.5 1 0 -6136.26 40.3503 6.68199e-26 16573.7
2011000 0.5 1 0 -6096.41 836.842 0 16640
2012000 0.5 1 0 -6119.88 1927.15 0 16613
2013000 0.5 1 0 -6072.88 144.19 1.53522e-101 16838
2014000 0.5 1 0 -6115.28 44.5341 6.01626e-29 16660.7
2015000 0.5 1 0 -6098.28 93.963 5.85515e-65 16523.4
2016000 0.5 1 0 -6076.27 377.298 2.33984e-271 16764.3
2017000 0.5 1 0 -6111.39 65.2575 4.79681e-44 16595.2
2018000 0.5 1 0 -6109.12 90.5062 1.94443e-62 16637.1
2019000 0.5 1 0 -6123.24 70.5772 6.39343e-48 16598.2
2020000 0.5 1 0 -6079.85 398.049 1.75376e-286 16451.4
2021000 0.5 1 0 -6106.57 84.2599 6.90341e-58 16636.5
2022000 0.5 1 0 -6059.42 978.964 0 16610
2023000 0.5 1 0 -6069.3 426.432 3.67956e-307 16404.4
2024000 0.5 1 0 -6118.35 102.346 4.56912e-71 16483
2025000 0.5 1 0 -6088.26 262.138 1.78782e-187 16437.1
2026000 0.5 1 0 -6075.63 1635.7 0 16936.2
2027000 0.5 1 0 -6109.48 4.93754 4.28447 16936.2
2028000 0.5 1 0 -6087.03 40.779 3.27499e-26 16675.4
2029000 0.5 1 0 -6172.39 45.1276 2.21459e-29 16597.8
2030000 0.5 1 0 -6114.24 319.975 1.347e-229 16835.6
2031000 0.5 1 0 -6107.86 5496.07 0 16972.3
2032000 0.5 1 0 -6115.3 46074.9 0 16758.7
2033000 0.5 1 0 -6075.9 31.8847 9.94761e-20 16795
2034000 0.5 1 0 -5969.41 469.353 0 17056.8
2035000 0.5 1 0 -6116.07 158.656 4.37457e-112 16564.9
2036000 0.5 1 0 -6119.36 6.48997e+07 0 16597.8
2037000 0.5 1 0 -6027.93 69.3271 5.33453e-47 17013.5
2038000 0.5 1 0 -6077.28 47.2506 6.32354e-31 16682.5
2039000 0.5 1 0 -6035.09 145.086 3.38887e-102 16714.3
2040000 0.5 1 0 -6071.88 331.488 5.53427e-238 16845
2041000 0.5 1 0 -6092.35 137.715 8.01632e-97 16872.8
2042000 0.5 1 0 -6072.16 225.871 4.74898e-161 16584.9
2043000 0.5 1 0 -6057.17 3695.4 0 16532.3
2044000 0.5 1 0 -6011.34 96.6418 6.59428e-67 16641.9
2045000 0.5 1 0 -6052.05 44.803 3.80422e-29 16539.4
2046000 0.5 1 0 -6115.83 2590.03 0 16527.4
2047000 0.5 1 0 -6059.85 2046.44 0 16472.6
2048000 0.5 1 0 -6036.97 144.718 6.26562e-102 16650.8
2049000 0.5 1 0 -6051.46 256.041 4.99861e-183 16626
2050000 0.5 1 0 -6076.58 223.941 1.22512e-159 16815.5
2051000 0.5 1 0 -6066.05 740.226 0 16939.7
2052000 0.5 1 0 -6084.28 72.1685 4.44687e-49 16659.9
2053000 0.5 1 0 -6012.54 324.108 1.33074e-232 17047.4
2054000 0.5 1 0 -6070.76 212.736 1.78867e-151 16879.2
2055000 0.5 1 0 -6117.32 157.857 1.665e-111 16504.9
2056000 0.5 1 0 -6073.81 529.799 0 16971.3
2057000 0.5 1 0 -6067.29 610.94 0 16681.9
2058000 0.5 1 0 -6044.9 319.698 2.11353e-229 16588.7
