# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
28000000 0.8 0.01 0 299.804 -278.302 16548.9 -6114.97 0.141993 -0.147074
28001000 0.8 0.01 0 293.087 -220.797 16727.1 -6073.4 0.0571616 -0.0582663
28002000 0.8 0.01 0 300.629 744.829 16790.9 -6066.31 -0.00165795 0.002987
28003000 0.8 0.01 0 300.188 75.3244 16632.3 -6124.48 0.17219 -0.178312
28004000 0.8 0.01 0 291.76 463.882 16829.6 -6083.09 0.213706 -0.221747
28005000 0.8 0.01 0 303.403 283.025 16782.4 -6012.99 0.132814 -0.137354
28006000 0.8 0.01 0 295.388 -181.397 16707.1 -6076.12 0.0700606 -0.0717907
28007000 0.8 0.01 0 311.032 22.3481 16847.5 -6119.66 0.15036 -0.155548
28008000 0.8 0.01 0 281.857 -731.069 16780.1 -6133.52 0.174824 -0.181203
28009000 0.8 0.01 0 295.465 112.769 16677.5 -6132.61 0.16263 -0.168326
28010000 0.8 0.01 0 299.839 1146.34 16669.4 -6081.93 0.130276 -0.134491
28011000 0.8 0.01 0 308.936 670.084 16576 -6149.39 0.217753 -0.225907
28012000 0.8 0.01 0 288.523 534.992 16653.8 -6109.5 0.146448 -0.151528
28013000 0.8 0.01 0 291.936 -829.456 16892 -6054.71 0.18579 -0.192533
28014000 0.8 0.01 0 303.696 -807.513 16829.9 -6030.81 0.085681 -0.0877047
28015000 0.8 0.01 0 279.324 262.988 16552.8 -6001.11 0.0400953 -0.0404345
28016000 0.8 0.01 0 285.284 781.692 16650 -6067.12 0.0911921 -0.093875
28017000 0.8 0.01 0 306.611 -434.222 16564.5 -6102.66 0.0617306 -0.0628834
28018000 0.8 0.01 0 303.896 724.614 16778.6 -6082.84 0.171321 -0.177284
28019000 0.8 0.01 0 299.668 767.422 16582.7 -6116.42 0.243783 -0.252985
28020000 0.8 0.01 0 293.019 -233.765 16809.2 -6071.19 0.228182 -0.236811
28021000 0.8 0.01 0 284.187 472.843 16628.7 -6126.17 0.194014 -0.201189
28022000 0.8 0.01 0 311.95 -604.113 16810.6 -6127.81 0.199466 -0.206949
28023000 0.8 0.01 0 296.809 -489.696 16781.6 -6062.04 0.17955 -0.186185
28024000 0.8 0.01 0 309.806 12.8391 16862.8 -6078.4 0.173326 -0.179659
28025000 0.8 0.01 0 299.554 292.178 16721.1 -6056.87 0.187376 -0.194277
28026000 0.8 0.01 0 300.133 125.78 16556 -6116.19 0.192272 -0.199317
28027000 0.8 0.01 0 297.051 113.611 16738 -6025.96 0.185795 -0.192531
28028000 0.8 0.01 0 306.138 609.673 16736.9 -6044.13 0.0918577 -0.0945177
28029000 0.8 0.01 0 298.911 -548.32 16827.8 -6018.18 0.100414 -0.10342
28030000 0.8 0.01 0 305.132 -415.998 16971.5 -6148.96 0.171455 -0.177475
28031000 0.8 0.01 0 302.897 214.066 16675.7 -6094.72 0.183285 -0.190036
28032000 0.8 0.01 0 317.017 1019.47 16819.7 -6094.56 0.152199 -0.157646
28033000 0.8 0.01 0 305.62 -229.522 16883.3 -6139 0.166856 -0.172998
28034000 0.8 0.01 0 308.992 90.2185 16742.3 -6104.83 0.0999615 -0.102833
28035000 0.8 0.01 0 291.917 -665.29 16649.6 -6089.26 0.192491 -0.199575
28036000 0.8 0.01 0 300.773 -24.48 16846.3 -6060.03 0.145039 -0.149906
28037000 0.8 0.01 0 286.652 -1668.1 16805.7 -6146.83 0.175843 -0.18216
28038000 0.8 0.01 0 309.912 -56.6026 16791.5 -6053.87 0.162265 -0.167974
28039000 0.8 0.01 0 301.72 138.567 16605.3 -6054.94 0.112584 -0.116008
28040000 0.8 0.01 0 296.556 -875.856 16785.3 -6099.54 0.153207 -0.158543
28041000 0.8 0.01 0 303.995 -518.029 16737.2 -6056.7 0.208978 -0.216782
28042000 0.8 0.01 0 287.039 -1146.95 16735.6 -6146.75 0.205055 -0.212694
28043000 0.8 0.01 0 294.742 387.229 16669.3 -6065.53 0.145443 -0.150413
28044000 0.8 0.01 0 295.14 -36.7765 16609.5 -6038.26 0.104797 -0.107899
28045000 0.8 0.01 0 287.824 43.3374 16537.1 -6060.32 0.121235 -0.125282
28046000 0.8 0.01 0 302.49 -305.776 16537.4 -6084.36 0.198719 -0.206176
28047000 0.8 0.01 0 299.069 -878.98 16846.9 -6028.86 0.169841 -0.176122
28048000 0.8 0.01 0 303.57 -303.275 16738.4 -6107.86 0.0732388 -0.0748961
28049000 0.8 0.01 0 295.026 63.9953 16784.7 -6081.47 0.143217 -0.148206
28050000 0.8 0.01 0 303.254 -610.003 16520.8 -6077.42 0.176565 -0.182874
28051000 0.8 0.01 0 286.011 -10.5749 16505.3 -6110.79 0.219456 -0.22774
28052000 0.8 0.01 0 287.869 -369.853 16928.9 -6071.06 0.0904401 -0.0930181
28053000 0.8 0.01 0 294.78 30.9596 16523.6 -6088.91 0.187739 -0.194586
28054000 0.8 0.01 0 301.643 -1718.31 16896.2 -6111.91 0.135625 -0.140425
28055000 0.8 0.01 0 302.487 1313.46 16583.1 -6065.88 0.131819 -0.136138
28056000 0.8 0.01 0 304.007 -809.915 16943.1 -6049.62 0.157922 -0.163435
28057000 0.8 0.01 0 298.865 696.36 16594.2 -6114.67 0.174642 -0.180961
28058000 0.8 0.01 0 295.312 -0.969512 16403.8 -6095.17 0.0703842 -0.0720524
28059000 0.8 0.01 0 300.051 1464.22 16713.3 -6101.61 0.152644 -0.158007
28060000 0.8 0.01 0 297.178 393.993 16853.3 -6103.11 0.0884623 -0.0907398
28061000 0.8 0.01 0 301.591 -398.722 16599.2 -6118.89 0.167052 -0.173024
28062000 0.8 0.01 0 299.62 85.7291 16762.8 -6053.81 0.159776 -0.165422
28063000 0.8 0.01 0 302.57 262.171 16796.5 -6120.17 0.149325 -0.154702
28064000 0.8 0.01 0 302.6 567.505 16499.7 -6076.61 -0.00517918 0.00707333
28065000 0.8 0.01 0 293.767 1245.13 16804.7 -5985.73 0.181568 -0.188391
28066000 0.8 0.01 0 297.772 -345.485 16765.4 -6083.48 -0.0548725 0.058772
28067000 0.8 0.01 0 298.609 1105.62 16384.2 -6176.36 0.0933471 -0.0961046
28068000 0.8 0.01 0 302.718 1428.03 16650.6 -6117.57 0.200276 -0.207659
28069000 0.8 0.01 0 301.32 -291.872 16871.6 -6176.47 0.120585 -0.124533
28070000 0.8 0.01 0 309.028 684.195 16881.6 -6136.2 0.150056 -0.155298
28071000 0.8 0.01 0 298.855 701.166 16551.6 -6094.08 0.158966 -0.164643
28072000 0.8 0.01 0 289.431 -332.351 16590.1 -6116.43 0.112321 -0.115843
28073000 0.8 0.01 0 295.034 -842.698 16697.1 -6118.56 0.150036 -0.155267
28074000 0.8 0.01 0 292.865 -156.088 16880.9 -6066.84 0.187866 -0.194822
28075000 0.8 0.01 0 291.144 1015.16 16702.8 -6076.83 0.02862 -0.0282915
28076000 0.8 0.01 0 298.463 180.643 16908.4 -6140.39 0.130204 -0.13459
28077000 0.8 0.01 0 286.694 -78.48 16925.8 -6050.05 0.240496 -0.249625
28078000 0.8 0.01 0 302.597 -184.589 17087.2 -6084.09 0.157114 -0.162578
28079000 0.8 0.01 0 303.017 -832.271 16725.9 -6055.92 0.20691 -0.214726
28080000 0.8 0.01 0 283.502 -289.141 16898.4 -6084.92 0.190785 -0.197861
28081000 0.8 0.01 0 297.358 494.446 16910.7 -6070.99 0.112285 -0.115998
28082000 0.8 0.01 0 306.085 610.927 16891.9 -6170.06 0.197316 -0.204751
