# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
42025000 0.7 0.01 0 288.576 -392.793 16836.6 -6093.35 0.00818732 -0.00617164
42026000 0.7 0.01 0 292.408 -363.48 16875.1 -6054.09 -0.0667123 0.0750658
42027000 0.7 0.01 0 304.518 1059.12 16310.4 -6098.04 0.131872 -0.137198
42028000 0.7 0.01 0 302.707 658.348 16733.1 -6140.71 0.115126 -0.119456
42029000 0.7 0.01 0 303.68 1397.01 16542.1 -6178.97 -0.0799283 0.0880903
42030000 0.7 0.01 0 307.063 728.958 16904.7 -6085.77 0.0202695 -0.0188604
42031000 0.7 0.01 0 297.262 -742.431 16833.7 -6120.7 0.106762 -0.11063
42032000 0.7 0.01 0 305.191 -469.246 16806 -6035.71 -0.0194611 0.0230411
42033000 0.7 0.01 0 297.187 -461.992 16712.3 -6093.22 0.131823 -0.137382
42034000 0.7 0.01 0 302.367 -267.931 16769.7 -6064.53 0.0565633 -0.0572482
42035000 0.7 0.01 0 300.152 -127.94 16622 -6113.4 0.0725409 -0.0743828
42036000 0.7 0.01 0 312.375 99.9955 16766.9 -6055.89 -0.0596585 0.0661477
42037000 0.7 0.01 0 289.635 49.9087 16743.4 -6059.86 0.0659916 -0.0666995
42038000 0.7 0.01 0 315.649 440.693 16628.9 -6129.36 0.0648282 -0.0664964
42039000 0.7 0.01 0 296.157 -1200.6 16739.9 -6116.2 0.130506 -0.135711
42040000 0.7 0.01 0 299.73 423.116 16733 -6083.44 0.0128008 -0.0112066
42041000 0.7 0.01 0 300.159 -870.847 17067.4 -6081.88 -0.0224639 0.026585
42042000 0.7 0.01 0 303.957 420.54 16592.5 -6127.28 0.0339852 -0.0333829
42043000 0.7 0.01 0 295.788 -344.506 16768.6 -6095.48 0.117502 -0.122271
42044000 0.7 0.01 0 300.212 -366.261 16833.9 -6112.82 0.114685 -0.119134
42045000 0.7 0.01 0 305.281 56.8646 16603.6 -6091.33 0.0549837 -0.0556658
42046000 0.7 0.01 0 294.865 -492 16664.2 -6138.16 -0.0600203 0.0686201
42047000 0.7 0.01 0 294.136 -396.673 16790.8 -6130.21 0.138238 -0.143987
42048000 0.7 0.01 0 300.29 400.049 16825.7 -6016.12 0.088971 -0.0918176
42049000 0.7 0.01 0 297.085 333.884 16489.7 -6121.62 0.0764963 -0.0787278
42050000 0.7 0.01 0 299.982 451.816 16883 -6097.79 -0.00575528 0.00968932
42051000 0.7 0.01 0 298.769 -387.767 17009.9 -6039.9 0.102132 -0.106212
42052000 0.7 0.01 0 289.786 -919.873 16956 -6145.32 0.0893459 -0.0927698
42053000 0.7 0.01 0 299.142 -261.011 16722.4 -6211.15 0.132068 -0.1376
42054000 0.7 0.01 0 304.554 185.23 16872.6 -6084.07 0.0217867 -0.0205686
42055000 0.7 0.01 0 303.509 631.195 16705.1 -6127.83 -0.0583058 0.0652998
42056000 0.7 0.01 0 300.895 73.4967 16567.1 -6065.31 0.077374 -0.0796823
42057000 0.7 0.01 0 303.948 21.5839 16558.5 -6017.28 0.067408 -0.0691159
42058000 0.7 0.01 0 307.564 325.244 16926.5 -5966.05 0.0959315 -0.0992549
42059000 0.7 0.01 0 307.58 -275.687 17084.1 -6010.38 -0.252229 0.271584
42060000 0.7 0.01 0 279.528 526.346 16833.2 -6076.96 -0.0456051 0.0511355
42061000 0.7 0.01 0 304.627 -1245.3 16728.1 -6129.81 0.0495147 -0.0501741
42062000 0.7 0.01 0 289.177 -236.464 16657.3 -6113.29 0.0182468 -0.0167579
42063000 0.7 0.01 0 286.096 -93.1459 17101.8 -6078.23 0.0567503 -0.0574492
42064000 0.7 0.01 0 299.112 -864.71 17039.1 -6068.13 -0.0423334 0.0473584
42065000 0.7 0.01 0 296.324 -200.221 16732.7 -6093.03 0.0333549 -0.0320103
42066000 0.7 0.01 0 312.169 141.544 16908.9 -6069.18 0.0546564 -0.0556591
42067000 0.7 0.01 0 298.631 -192.466 16984.7 -6086.54 0.106107 -0.110095
42068000 0.7 0.01 0 291.849 -847.628 17158 -6033.15 0.0338138 -0.0333674
42069000 0.7 0.01 0 293.185 -475.739 16938.7 -6066.45 -0.0440879 0.0493393
42070000 0.7 0.01 0 292.396 -375.244 16604.6 -6129.88 0.0737758 -0.0755542
42071000 0.7 0.01 0 297.766 -253.698 16749 -6055.76 0.0436348 -0.043634
42072000 0.7 0.01 0 301.556 503.575 16397 -6154.58 0.0939809 -0.0972105
42073000 0.7 0.01 0 303.217 278.359 16748.3 -6085.35 0.0958991 -0.0992229
42074000 0.7 0.01 0 304.571 -512.939 16894.4 -6084.7 0.127435 -0.132253
42075000 0.7 0.01 0 301.936 -38.1427 16836 -6143.98 -0.052208 0.0583015
42076000 0.7 0.01 0 296.65 43.0525 16849.6 -6102.61 0.10548 -0.109148
42077000 0.7 0.01 0 294.78 1003.68 16699.3 -6114.35 -0.145748 0.15898
42078000 0.7 0.01 0 284.984 -52.756 16798 -6132.88 0.00552664 -0.00305411
42079000 0.7 0.01 0 299.418 219.526 16685 -6062.04 0.0143067 -0.0126676
42080000 0.7 0.01 0 294.376 -47.0752 16660.2 -6092.54 0.0816625 -0.0841824
42081000 0.7 0.01 0 299.306 -441.2 16724.8 -6075.56 0.0513118 -0.0520678
42082000 0.7 0.01 0 292.065 -493.572 16465.7 -6030.55 -0.0274839 0.0316598
42083000 0.7 0.01 0 305.283 -496.613 16800.1 -6089.03 -0.0126716 0.0167167
42084000 0.7 0.01 0 301.615 -484.255 16803.7 -6085.44 0.132688 -0.138022
42085000 0.7 0.01 0 306.897 807.432 16745.1 -6026.71 0.0668419 -0.0684112
42086000 0.7 0.01 0 297.241 -562.176 16806.3 -6159.99 0.092408 -0.0955793
42087000 0.7 0.01 0 301.559 240.886 16741.3 -6091.52 -0.212712 0.233654
42088000 0.7 0.01 0 303.358 336.501 16680.5 -6095.13 0.0111618 -0.00890325
42089000 0.7 0.01 0 289.707 -176.223 16841.3 -6099.25 0.11511 -0.119422
42090000 0.7 0.01 0 304.794 341.845 16456 -6086.73 0.1609 -0.167857
42091000 0.7 0.01 0 301.261 -454.955 16611.3 -6089.15 0.149933 -0.156287
42092000 0.7 0.01 0 289.822 54.2954 16687.1 -6093.12 -0.0237222 0.0279607
42093000 0.7 0.01 0 299.661 1225 16558.9 -6131.44 0.050408 -0.0506994
42094000 0.7 0.01 0 300.379 288.288 16772.4 -6065.08 0.104079 -0.10786
42095000 0.7 0.01 0 288.308 462.364 16949.8 -6021.03 -0.0663749 0.0741043
42096000 0.7 0.01 0 295.975 -610.837 16423.4 -6062.53 0.0990056 -0.102138
42097000 0.7 0.01 0 292.409 -510.622 16534.6 -6050.86 0.0965921 -0.099712
42098000 0.7 0.01 0 287.219 199.905 16680.7 -6050.67 0.0475117 -0.0476597
42099000 0.7 0.01 0 303.792 651.393 16430.5 -6044.22 0.0915127 -0.0942248
42100000 0.7 0.01 0 311.086 -617.475 16837.2 -5990.78 0.0974456 -0.100576
42101000 0.7 0.01 0 303.745 -810.396 16760.6 -6108.24 0.0641534 -0.0655799
42102000 0.7 0.01 0 307.145 234.819 16824 -5976.97 0.113032 -0.1174
42103000 0.7 0.01 0 288.108 -307.078 16807 -6038.15 0.0619862 -0.0627492
42104000 0.7 0.01 0 296.03 8.90944 16466.2 -6141.47 0.102926 -0.10682
42105000 0.7 0.01 0 301.443 -427.644 16784.1 -6139.79 -0.00164184 0.0042283
42106000 0.7 0.01 0 301.828 -458.632 16661.9 -6067.68 0.0378672 -0.0378806
42107000 0.7 0.01 0 293.667 -286.175 16865.5 -6107.42 0.11407 -0.118517
42108000 0.7 0.01 0 300.289 254.569 16697 -6149.07 0.0691086 -0.0710041
42109000 0.7 0.01 0 311.904 184.423 16819.7 -6136.18 0.0194432 -0.0175776
42110000 0.7 0.01 0 289.772 189.102 17162.9 -6116.15 0.131114 -0.136449
42111000 0.7 0.01 0 309.589 -361.966 16659.6 -6096.04 -0.18274 0.19866
42112000 0.7 0.01 0 304.191 -751.929 16961.5 -6092.99 0.0966364 -0.0999174
42113000 0.7 0.01 0 302.666 -1266.5 17017.3 -6109.14 0.0557497 -0.0565643
42114000 0.7 0.01 0 306.951 -514.418 16997.9 -6032.49 0.039642 -0.0396479
42115000 0.7 0.01 0 289.035 -170.421 16784.5 -6084.73 0.0215239 -0.0199462
42116000 0.7 0.01 0 294.366 159.653 16806.4 -6100.34 0.118219 -0.122736
42117000 0.7 0.01 0 299.464 -350.45 16731.6 -6033.5 -0.240854 0.266245
42118000 0.7 0.01 0 315.855 438.763 16516 -6129.49 -0.0131843 0.0168975
42119000 0.7 0.01 0 318.706 457.951 16432.7 -6128.64 -0.00883205 0.0123676
42120000 0.7 0.01 0 288.474 -255.1 16854.9 -6103.66 -0.0273224 0.0324015
42121000 0.7 0.01 0 295.017 -912.634 16536.8 -6073.74 -0.00280517 0.00663325
42122000 0.7 0.01 0 302.563 -678.146 16727.9 -6119.58 -0.0711696 0.0782996
42123000 0.7 0.01 0 311.099 285.152 16858.2 -6049.18 0.104663 -0.108587
42124000 0.7 0.01 0 311.336 -227.556 16655.5 -6079.11 -0.0109832 0.0146458
42125000 0.7 0.01 0 296.023 597.104 16361.7 -6128.17 0.107761 -0.111606
42126000 0.7 0.01 0 289.82 -356.993 16908.1 -6066.31 0.12634 -0.131258
42127000 0.7 0.01 0 303.332 -368.641 16732.7 -6082.28 0.122698 -0.127471
42128000 0.7 0.01 0 297.264 605.088 16540.3 -6068.14 0.0607873 -0.061741
42129000 0.7 0.01 0 308.167 -161.357 16810.2 -6068.81 0.0949393 -0.097942
42130000 0.7 0.01 0 304.854 857.691 16594.3 -6026.35 0.0581585 -0.0590213
42131000 0.7 0.01 0 289.229 -159.655 16837.9 -6061.84 0.0256655 -0.024652
42132000 0.7 0.01 0 290.293 243.869 16851.6 -6068.16 -0.0256315 0.0299796
42133000 0.7 0.01 0 302.104 -813.43 16918 -6068.84 0.0805559 -0.0827491
42134000 0.7 0.01 0 297.244 -103.519 16966.1 -6116.25 0.0193881 -0.0179974
42135000 0.7 0.01 0 285.594 -244.202 16871 -6073.32 0.115683 -0.120442
42136000 0.7 0.01 0 312.054 -1094.51 16727.7 -6028.93 0.0466372 -0.0469075
42137000 0.7 0.01 0 294.447 -70.4001 16841.2 -6048.31 0.105729 -0.109714
42138000 0.7 0.01 0 305.452 194.57 16556.1 -6130.29 -0.206731 0.223497
42139000 0.7 0.01 0 301.764 401.116 16745.1 -6045.17 -0.266761 0.289852
42140000 0.7 0.01 0 301.422 1074.36 16759.4 -6048.34 0.087583 -0.0902914
42141000 0.7 0.01 0 295.566 -407.337 16907.2 -6137.41 -0.0791968 0.0876786
42142000 0.7 0.01 0 304.526 -954.036 17113.8 -6068.74 0.0162906 -0.0149926
42143000 0.7 0.01 0 293.303 -674.066 16868.2 -6013.21 0.0846813 -0.0871437
42144000 0.7 0.01 0 299.027 -649.406 16616.5 -6080.15 0.0400914 -0.0399943
42145000 0.7 0.01 0 292.685 932.139 16601.9 -6086.39 -0.0228909 0.0277458
42146000 0.7 0.01 0 290.482 1833.84 16450 -6048.9 0.0736843 -0.0755264
42147000 0.7 0.01 0 279.946 -81.09 16595.7 -6087.51 0.0141805 -0.0122199
42148000 0.7 0.01 0 306.155 256.328 16703.8 -6098.35 0.11904 -0.123988
42149000 0.7 0.01 0 312.65 -63.911 16693.8 -6070.38 0.121087 -0.125872
42150000 0.7 0.01 0 288.718 123.398 16942.4 -6105.05 0.125239 -0.130331
42151000 0.7 0.01 0 300.61 486.64 16942.4 -6054.48 0.101795 -0.105185
42152000 0.7 0.01 0 295.051 248.396 16566.5 -6099.1 0.0569782 -0.0577394
42153000 0.7 0.01 0 289.04 -88.2941 16918.3 -6091.41 0.104232 -0.108162
42154000 0.7 0.01 0 309.194 -253.2 16761.9 -6055.9 -0.0803332 0.0895757
42155000 0.7 0.01 0 289.112 475.015 16555.5 -6042.81 -0.105228 0.115444
42156000 0.7 0.01 0 303.419 60.5314 16794 -6037.54 -0.0455746 0.0508924
42157000 0.7 0.01 0 286.778 -532.881 16989.8 -6061.75 0.0254051 -0.023816
42158000 0.7 0.01 0 293.554 119.559 16664.4 -6048.49 0.0772704 -0.0795126
42159000 0.7 0.01 0 301.979 -28.1438 16819.1 -6099.38 -0.117332 0.128912
42160000 0.7 0.01 0 298.152 126.075 16906.2 -6103.77 -0.0127372 0.0167028
42161000 0.7 0.01 0 305.541 -996.791 17009 -6036.57 0.0465032 -0.0469036
42162000 0.7 0.01 0 301.241 -752.19 16698.5 -6073.68 0.0637052 -0.0650505
42163000 0.7 0.01 0 297.473 493.231 16730 -6035.46 0.0383518 -0.0376562
42164000 0.7 0.01 0 289.685 237.931 16670.9 -6050.92 0.142513 -0.148487
42165000 0.7 0.01 0 289.742 232.248 16568.1 -6129.08 -0.184764 0.1998
42166000 0.7 0.01 0 294.116 841.698 16657.5 -6101.39 0.0306537 -0.0296537
42167000 0.7 0.01 0 296.506 1233.24 16560.8 -6085.31 0.0195736 -0.0182125
42168000 0.7 0.01 0 286.667 -26.5305 17001.6 -6089.84 0.0832735 -0.0860401
42169000 0.7 0.01 0 290.519 116.31 16650.1 -6075.62 0.0388638 -0.0383202
42170000 0.7 0.01 0 313.24 661.21 16971.5 -6045.18 0.0970714 -0.100653
42171000 0.7 0.01 0 294.825 195.282 16756.5 -6012.61 0.12867 -0.133923
42172000 0.7 0.01 0 306.158 1108.47 16458.7 -6110.03 -0.00374696 0.00724814
42173000 0.7 0.01 0 289.884 -233.265 16801.2 -6089.23 0.0938182 -0.0969095
42174000 0.7 0.01 0 310.246 385.109 16921.5 -6069.91 0.0958484 -0.0991168
42175000 0.7 0.01 0 299.972 -548.761 16983.5 -6040.27 -0.0464228 0.051636
42176000 0.7 0.01 0 311.444 250.081 16833.9 -6111.99 0.135089 -0.140791
42177000 0.7 0.01 0 299.049 -239.188 16973.8 -6149.11 -0.0325614 0.0394246
42178000 0.7 0.01 0 304.861 227.018 17031.2 -6136.18 0.0719634 -0.0738154
42179000 0.7 0.01 0 298.344 549.717 16520.8 -6133.84 0.110581 -0.114824
42180000 0.7 0.01 0 301.685 -29.764 16829.8 -6104.83 0.0947429 -0.0984217
42181000 0.7 0.01 0 305.77 -1248.82 17008.4 -6155.32 -0.118036 0.12809
42182000 0.7 0.01 0 301.624 -134.324 16889.8 -6046.21 0.0368596 -0.0369172
42183000 0.7 0.01 0 295.319 234.923 16532 -6125.29 0.124797 -0.129949
42184000 0.7 0.01 0 304.931 -541.424 16692 -6080.87 0.125192 -0.13024
42185000 0.7 0.01 0 301.677 146.151 16964.4 -5990.04 0.0519854 -0.0530268
42186000 0.7 0.01 0 299.107 12.4077 16929.5 -6052.41 0.0625957 -0.0640944
42187000 0.7 0.01 0 299.1 844.365 16802.8 -6108.17 0.12493 -0.129939
42188000 0.7 0.01 0 309.216 551.145 16355 -6081.05 0.109905 -0.113921
42189000 0.7 0.01 0 296.311 -1019.94 16661.5 -6075.48 0.12046 -0.125173
42190000 0.7 0.01 0 290.95 224.964 16609.9 -6089.21 -0.0305141 0.0362071
42191000 0.7 0.01 0 299.926 -418.37 16748.3 -6138.38 -0.206866 0.222483
42192000 0.7 0.01 0 304.892 -178.785 16967.9 -6102.16 0.0710016 -0.0726578
42193000 0.7 0.01 0 301.84 1094.39 16487.3 -6048.65 0.0754084 -0.0774677
42194000 0.7 0.01 0 312.872 656.798 16649.2 -6120.07 0.0661329 -0.0670916
42195000 0.7 0.01 0 304.854 -294.946 17004.6 -6071.74 0.128013 -0.133165
42196000 0.7 0.01 0 297.427 417.734 16639.5 -6026.84 0.0731579 -0.0745925
42197000 0.7 0.01 0 303.276 -136.105 16267.2 -6082.68 0.141426 -0.147105
42198000 0.7 0.01 0 302.958 -112.377 16730.8 -6082.25 -0.133802 0.146196
42199000 0.7 0.01 0 300.782 270.141 16443.3 -5999.75 0.1119 -0.116007
42200000 0.7 0.01 0 298.644 8.28329 16456 -6106.86 0.114291 -0.118477
42201000 0.7 0.01 0 302.889 1.22573 16756.2 -6009.49 0.019821 -0.0176792
42202000 0.7 0.01 0 300.692 -490.642 16735.3 -6082.34 -0.105243 0.118115
42203000 0.7 0.01 0 303.38 537.798 16698.9 -6080.13 0.153455 -0.160046
42204000 0.7 0.01 0 297.983 -61.4906 16959.3 -6106.47 0.0885908 -0.0915789
42205000 0.7 0.01 0 304.026 -342.123 16975.8 -6094.21 -0.0139738 0.0174966
42206000 0.7 0.01 0 309.067 -857.766 17070.1 -6082.01 0.138875 -0.144835
42207000 0.7 0.01 0 299.812 -548.958 17006.2 -6085.22 0.111526 -0.115695
42208000 0.7 0.01 0 305.001 -69.8738 16973.1 -6060.86 0.0183972 -0.0170913
42209000 0.7 0.01 0 298.811 -53.3369 16917.2 -6116.92 0.0537203 -0.0545423
42210000 0.7 0.01 0 305.368 888.968 16728.7 -6100.77 0.023076 -0.0219709
42211000 0.7 0.01 0 295.042 633.421 16809.3 -6084.5 0.116319 -0.120833
42212000 0.7 0.01 0 296.216 476.899 16900.9 -6081.84 -0.0452118 0.0524293
42213000 0.7 0.01 0 297.935 343.361 16755.8 -6114.07 0.0552804 -0.0553582
42214000 0.7 0.01 0 290.243 282.568 16854.5 -6147.77 -0.207393 0.229747
42215000 0.7 0.01 0 293.924 203.071 16754.2 -6113.2 0.0661465 -0.0671752
42216000 0.7 0.01 0 304.377 -40.9687 16995.2 -6078.03 -0.0386709 0.0437234
42217000 0.7 0.01 0 300.563 -566.555 16887.5 -6144.59 0.0608001 -0.0618975
42218000 0.7 0.01 0 300.967 46.3602 16753.6 -6092.41 -0.0349323 0.0397493
42219000 0.7 0.01 0 307.088 -842.819 16727.9 -6071.75 -0.0839516 0.0931574
42220000 0.7 0.01 0 298.032 -607.246 16634.5 -6089.72 0.0802263 -0.0825292
42221000 0.7 0.01 0 290.714 835.882 16621.7 -6059.19 0.102069 -0.105532
42222000 0.7 0.01 0 298.678 -1251.82 16767.2 -6133.96 -0.0120942 0.0160984
42223000 0.7 0.01 0 298.049 -292.523 16732.3 -6086.05 0.0247485 -0.0240569
42224000 0.7 0.01 0 303.092 758.658 16561.6 -6084.97 0.0579478 -0.0588622
42225000 0.7 0.01 0 296.186 -715.26 16815.7 -6090.22 0.0865255 -0.0892051
42226000 0.7 0.01 0 297.635 -834.612 16827.1 -6154.88 0.052596 -0.0535389
42227000 0.7 0.01 0 307.14 -131.841 16614.7 -6098.69 0.00887279 -0.00678324
42228000 0.7 0.01 0 312.991 1238.43 16558.6 -6086.26 0.0293047 -0.0285901
42229000 0.7 0.01 0 292.603 -180.489 16635.2 -6057.75 0.0640207 -0.0653804
42230000 0.7 0.01 0 299.969 702.109 16550.8 -6048.55 0.113885 -0.118507
42231000 0.7 0.01 0 290.891 -297.017 16888.2 -6022.43 0.0433391 -0.0430283
42232000 0.7 0.01 0 307.411 964.776 16900.7 -6033.71 0.0644762 -0.0659275
42233000 0.7 0.01 0 300.624 653.655 16761.9 -6022.28 0.0281569 -0.0275222
42234000 0.7 0.01 0 307.957 129.851 17126.6 -6060.94 -0.0026476 0.00572993
42235000 0.7 0.01 0 303.971 1069.05 16677.3 -6114.24 0.119813 -0.124248
42236000 0.7 0.01 0 294.232 769.038 16767.9 -6073.95 -0.035563 0.0401212
42237000 0.7 0.01 0 304.243 46.7876 16595.5 -6125.63 0.0591657 -0.0600002
42238000 0.7 0.01 0 302.432 -269.315 16926.2 -6081.2 -0.0475711 0.0535222
42239000 0.7 0.01 0 312.791 430.282 16731.3 -6114.9 0.0942624 -0.0970123
42240000 0.7 0.01 0 305.958 1064.96 16390.9 -6110.87 0.0426441 -0.0426612
42241000 0.7 0.01 0 302.063 -200.621 16680.6 -6124.07 -0.00626399 0.00949619
42242000 0.7 0.01 0 301.236 -1199.61 16823.7 -6105.01 -0.0640952 0.0710572
42243000 0.7 0.01 0 298.53 1049.33 16455.1 -6113.7 -0.0340066 0.0389452
42244000 0.7 0.01 0 290.729 845.464 16713.9 -6087.18 0.0898537 -0.093013
42245000 0.7 0.01 0 299.57 -615.839 16844.8 -6053.52 0.0836252 -0.0864304
42246000 0.7 0.01 0 307.777 -1036.85 17010.5 -6035.98 0.107917 -0.112046
42247000 0.7 0.01 0 298.236 -652.454 16776.8 -6116.13 0.0382647 -0.0379342
42248000 0.7 0.01 0 298.944 -153.209 16585.1 -6047.37 0.0996401 -0.103167
42249000 0.7 0.01 0 305.935 -811.899 16591.5 -6077.58 0.102366 -0.106086
42250000 0.7 0.01 0 313.628 102.59 16299.6 -6122.84 0.0112914 -0.00866336
42251000 0.7 0.01 0 289.085 261.949 16826.5 -6076.58 0.112993 -0.117394
42252000 0.7 0.01 0 300.778 -200.7 16639.1 -6026.06 0.142763 -0.148645
42253000 0.7 0.01 0 304.415 -458.22 16789.8 -6089.26 0.0823108 -0.0849342
42254000 0.7 0.01 0 297.253 -483.032 17047.2 -6019.22 0.0996342 -0.103224
42255000 0.7 0.01 0 293.513 91.0165 16773.9 -6022.89 0.127149 -0.132444
42256000 0.7 0.01 0 296.812 259.663 16738.8 -6061 0.0548401 -0.0555907
42257000 0.7 0.01 0 290.017 -350.526 16671.5 -6051.64 0.121838 -0.12675
42258000 0.7 0.01 0 290.176 -869.593 16828.6 -6115.7 0.128687 -0.133907
42259000 0.7 0.01 0 287.932 -742.772 16952.4 -6031.68 0.0926848 -0.0955711
42260000 0.7 0.01 0 288.334 -65.2559 16824.7 -6131.67 0.134025 -0.139398
42261000 0.7 0.01 0 300.187 80.7257 16569.6 -6045.53 0.0959628 -0.099144
42262000 0.7 0.01 0 302.315 955.005 16565.6 -6006.49 0.165626 -0.1727
42263000 0.7 0.01 0 296.236 190.07 16630.3 -6040.53 0.0624148 -0.0632934
42264000 0.7 0.01 0 277.969 417.224 16546 -6084.64 0.019566 -0.0179703
42265000 0.7 0.01 0 288.875 1001.3 16610.7 -6049.27 -0.0436696 0.0487504
42266000 0.7 0.01 0 295.778 -73.4028 16635.9 -6098.69 -0.0273144 0.0316805
42267000 0.7 0.01 0 297.782 -477.101 16904.5 -6044.96 0.0598297 -0.0607913
42268000 0.7 0.01 0 306.413 138.026 16849 -6132.17 0.0482391 -0.0483011
42269000 0.7 0.01 0 294.762 634.841 16978 -6149.75 0.0634457 -0.0647787
42270000 0.7 0.01 0 307.101 313.534 16766.9 -6042.29 0.0238501 -0.022579
42271000 0.7 0.01 0 301.516 726.153 16891.4 -6064.89 0.0264161 -0.0234904
42272000 0.7 0.01 0 305.145 116.028 16896.6 -6048.62 0.0956181 -0.0986991
42273000 0.7 0.01 0 306.098 -258.473 16877.2 -6063.37 0.0760194 -0.0781427
42274000 0.7 0.01 0 314.446 -26.2618 16830.7 -6084.31 0.150977 -0.157414
42275000 0.7 0.01 0 307.385 452.681 16525.9 -6091.86 -0.152306 0.166051
42276000 0.7 0.01 0 299.42 227.112 16538.1 -6031.83 -0.0396502 0.0450896
42277000 0.7 0.01 0 296.999 441.501 16337.1 -6100.77 0.0980062 -0.101239
42278000 0.7 0.01 0 309.943 -9.21305 16430.9 -6138.94 0.115648 -0.119838
42279000 0.7 0.01 0 296.85 324.388 16706.8 -6075.32 0.0481135 -0.048168
42280000 0.7 0.01 0 311.144 -885.998 16639.1 -6164.37 0.088559 -0.0912866
42281000 0.7 0.01 0 303.034 -160.469 16784.5 -6104.37 0.099635 -0.103124
42282000 0.7 0.01 0 304.759 1366.27 16398.9 -6101.58 -0.000338195 0.00339246
42283000 0.7 0.01 0 305.259 -1284.46 16690.3 -6045.96 0.073774 -0.0755023
42284000 0.7 0.01 0 306.392 592.76 16461.8 -6097.32 -0.0589886 0.0666068
42285000 0.7 0.01 0 304.944 136.875 16765.2 -6089.22 0.164661 -0.171691
42286000 0.7 0.01 0 291.156 -791.352 16861.5 -6103.52 -0.0196005 0.0237905
42287000 0.7 0.01 0 303.316 370.829 17044.8 -6184.71 0.0581942 -0.0590703
42288000 0.7 0.01 0 298.923 32.7197 16850.2 -6137.33 0.0736969 -0.0754055
42289000 0.7 0.01 0 284.152 -773.943 16945.1 -6171.45 -0.131594 0.142556
42290000 0.7 0.01 0 311.597 -11.7536 17074 -6157.95 0.0747337 -0.076597
42291000 0.7 0.01 0 318.322 325.787 16912.3 -6111.71 -0.019828 0.0241973
42292000 0.7 0.01 0 285.526 -37.8168 17003.5 -6059.22 0.105524 -0.109499
42293000 0.7 0.01 0 294.967 -824.901 16960.2 -6019.88 -0.0357815 0.0409842
42294000 0.7 0.01 0 300.329 685.529 16623.5 -6063.95 0.131416 -0.136638
42295000 0.7 0.01 0 300.184 -370.648 16756.8 -6124.22 0.0850335 -0.08759
42296000 0.7 0.01 0 300.739 251.687 16598.1 -6113.63 0.0995146 -0.103228
42297000 0.7 0.01 0 296.607 225.887 16681.9 -6113.15 0.069936 -0.071107
42298000 0.7 0.01 0 291.128 -630.978 16975.4 -6067 0.13431 -0.140079
42299000 0.7 0.01 0 307.91 -113.057 16619.5 -6163.73 0.106854 -0.110992
42300000 0.7 0.01 0 286.461 -821.278 16487 -6162.77 0.120778 -0.125587
42301000 0.7 0.01 0 292.27 -736.435 16848.4 -6137.13 0.0952851 -0.0985029
