# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_param2 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
49000000 0.65 1 0 -6168.61 -7.74456 7.37723e+09 16830.7
49001000 0.65 1 0 -6061.29 41.034 2.15235e-26 16807.9
49002000 0.65 1 0 -6069.34 1.42939 1521.03 16727.3
49003000 0.65 1 0 -6005.36 2.7074 180.454 16930.2
49004000 0.65 1 0 -6107.83 3.74764 30.8604 16576.7
49005000 0.65 1 0 -6091.23 -5.12815 9.14132e+07 16797.1
49006000 0.65 1 0 -6093.75 -5.27027 1.16153e+08 16816.1
49007000 0.65 1 0 -6103.26 1.8245 788.107 16815.3
49008000 0.65 1 0 -6081.8 -3.06309 2.87597e+06 16879.9
49009000 0.65 1 0 -6058.04 -6.11508 4.69545e+08 16479.2
49010000 0.65 1 0 -6115.74 -2.60609 1.3094e+06 16541.5
49011000 0.65 1 0 -6027.47 22.825 3.92871e-13 16669.6
49012000 0.65 1 0 -6120.05 13.5632 2.16412e-06 16437.9
49013000 0.65 1 0 -6122.85 8.84241 0.00599977 16584.1
49014000 0.65 1 0 -6090.92 9.16083 0.00355016 16740.3
49015000 0.65 1 0 -6106.17 8.68196 0.0079173 16720.5
49016000 0.65 1 0 -6090.62 9.19776 0.0033574 16843.3
49017000 0.65 1 0 -6032.12 13.0509 5.2555e-06 16903.7
49018000 0.65 1 0 -6072.99 0.570669 6415.79 16709.9
49019000 0.65 1 0 -6053.07 4.33081 11.8037 16863.3
49020000 0.65 1 0 -6113.51 5.68684 1.197 16629.2
49021000 0.65 1 0 -6118.51 -5.89226 3.25885e+08 16620.7
49022000 0.65 1 0 -6094.83 0.815623 4259.78 16732.3
49023000 0.65 1 0 -6056.67 -0.398787 32807.7 16806.1
49024000 0.65 1 0 -6080.87 4.10027 17.0251 16522.3
49025000 0.65 1 0 -6114.29 -8.50795 2.6945e+10 17083.3
49026000 0.65 1 0 -6061.78 -7.83813 8.59817e+09 16767.1
49027000 0.65 1 0 -6083.87 -3.11295 3.10651e+06 16770.3
49028000 0.65 1 0 -6075.82 -0.345088 29721.1 16660
49029000 0.65 1 0 -6060.22 12.5495 1.22242e-05 16955.7
49030000 0.65 1 0 -6041.55 4.93018 4.25642 16618.8
49031000 0.65 1 0 -6097.97 5.82484 0.947524 16591.9
49032000 0.65 1 0 -6112.43 -3.15046 3.28373e+06 16645.9
49033000 0.65 1 0 -6055.14 2.60717 209.169 16587.4
49034000 0.65 1 0 -6120.94 -3.88247 1.1223e+07 16664.5
49035000 0.65 1 0 -6072.02 -4.19917 1.89976e+07 16583.2
49036000 0.65 1 0 -6113.88 -4.5648 3.57473e+07 16898.9
49037000 0.65 1 0 -6089.62 4.75335 5.80759 16855.2
49038000 0.65 1 0 -6026.34 -0.245893 25031.9 16571.6
49039000 0.65 1 0 -6067.01 13.8538 1.35201e-06 16721.8
49040000 0.65 1 0 -6073.5 3.74257 31.3189 16680.4
49041000 0.65 1 0 -6053.82 15.492 8.7055e-08 16807.2
49042000 0.65 1 0 -6091.62 -1.15809 116159 16649.8
49043000 0.65 1 0 -6034.22 15.4658 9.03115e-08 16684.1
49044000 0.65 1 0 -6144.9 1.31893 1821.25 16641.5
49045000 0.65 1 0 -6092.67 44.0962 1.28146e-28 17025.1
49046000 0.65 1 0 -6113.17 1.11534 2597.68 16869.1
49047000 0.65 1 0 -6110.89 0.947564 3445.64 16887.1
49048000 0.65 1 0 -6123.7 2.08571 501.431 16581.2
49049000 0.65 1 0 -6083.84 9.60154 0.00167601 16551.8
49050000 0.65 1 0 -6041.78 2.6078 208.761 16572.5
49051000 0.65 1 0 -6065.09 6.64075 0.239838 16504.4
49052000 0.65 1 0 -6110.06 4.96792 4.01544 16702.6
49053000 0.65 1 0 -6072.38 4.87668 4.73361 16895.6
49054000 0.65 1 0 -6061.45 1.8458 764.722 16909.8
49055000 0.65 1 0 -6110.8 12.9559 6.09346e-06 16710.9
49056000 0.65 1 0 -6062.46 -0.626828 47182.3 16487.1
49057000 0.65 1 0 -6050.3 -0.41249 32847.5 16444.1
49058000 0.65 1 0 -6029.1 17.1229 5.6531e-09 16827.5
49059000 0.65 1 0 -6046.95 -0.543586 41479.3 16666.3
49060000 0.65 1 0 -6056.1 -1.0311 93610.8 16603.1
49061000 0.65 1 0 -6036.72 -2.30244 792664 16664.7
49062000 0.65 1 0 -6079.5 -6.11639 4.69583e+08 16444.6
49063000 0.65 1 0 -6052 3.36866 60.1741 17116.8
49064000 0.65 1 0 -6054.72 30.568 8.97302e-19 16642.6
49065000 0.65 1 0 -6081.61 0.65517 5665.06 17001.4
49066000 0.65 1 0 -6111.48 5.64551 1.30109 16864.5
49067000 0.65 1 0 -6122.7 13.6433 1.94362e-06 16886
49068000 0.65 1 0 -6125.72 4.80615 5.36431 17010.5
49069000 0.65 1 0 -6027.1 15.3458 1.11789e-07 16887.1
49070000 0.65 1 0 -6046.92 -3.88807 1.1433e+07 16817.5
49071000 0.65 1 0 -6044.82 2.798 154.055 16825.9
49072000 0.65 1 0 -6109.25 2.9167 126.452 16853.7
49073000 0.65 1 0 -6020.97 -0.541502 41906.1 16896.7
49074000 0.65 1 0 -6044.81 1.66544 1007.6 16463.8
49075000 0.65 1 0 -6076.44 10.0311 0.000828471 16818.4
49076000 0.65 1 0 -6033.91 -3.79184 9.50643e+06 16433.3
49077000 0.65 1 0 -6022.92 -0.0281452 17196.4 16403.4
49078000 0.65 1 0 -6090.21 9.11707 0.00378904 16602.4
49079000 0.65 1 0 -5995.28 7.02443 0.124937 16363.5
49080000 0.65 1 0 -6107.52 -0.362472 30478.2 16593.4
49081000 0.65 1 0 -6096.79 29.4964 5.39231e-18 16573.1
49082000 0.65 1 0 -6074.62 6.64134 0.24597 16943
49083000 0.65 1 0 -6060.68 8.90377 0.00535343 16401.7
49084000 0.65 1 0 -6162.88 -7.6136 5.79996e+09 16483
49085000 0.65 1 0 -6122.52 -6.9172 1.79854e+09 16438.1
49086000 0.65 1 0 -6036.38 -5.66506 2.24864e+08 16788.5
49087000 0.65 1 0 -6088.45 -7.10368 2.48979e+09 16643.7
49088000 0.65 1 0 -6034.07 -2.72529 1.59138e+06 16460.5
49089000 0.65 1 0 -6070.32 -8.3317 1.9457e+10 16579.4
49090000 0.65 1 0 -6110.69 21.7415 2.36398e-12 16292
49091000 0.65 1 0 -6106.17 0.0269109 15536.3 16253.7
49092000 0.65 1 0 -6068.73 -7.69751 6.58289e+09 16252
49093000 0.65 1 0 -6138.14 -7.44291 4.44313e+09 16813
49094000 0.65 1 0 -6094.04 5.05629 3.42034 16500.6
49095000 0.65 1 0 -6089.17 9.41627 0.00232332 16815.6
49096000 0.65 1 0 -6038.18 6.57926 0.273037 16947.5
49097000 0.65 1 0 -6045.01 -6.9956 2.05791e+09 16490.8
49098000 0.65 1 0 -6077.28 -8.10079 1.29646e+10 16272.8
49099000 0.65 1 0 -6142.38 6.90663 0.153304 16478.8
49100000 0.65 1 0 -6082.32 -4.09851 1.61743e+07 16715.9
49101000 0.65 1 0 -6069.8 -6.61156 1.10948e+09 16931.9
49102000 0.65 1 0 -6095.15 2.31262 339.79 16440.7
49103000 0.65 1 0 -6133.28 4.59559 7.39931 16481.7
49104000 0.65 1 0 -6084.41 12.4971 1.29864e-05 16498.5
49105000 0.65 1 0 -6150.64 0.893749 3782.51 16938
49106000 0.65 1 0 -6047 7.43003 0.064441 16665.5
49107000 0.65 1 0 -6068.6 8.75513 0.00707588 16894.8
49108000 0.65 1 0 -6047.74 -6.51241 9.32357e+08 16803.3
49109000 0.65 1 0 -6024.88 14.7558 3.04305e-07 17087.5
49110000 0.65 1 0 -6074.49 5.40275 1.93027 16650.8
49111000 0.65 1 0 -6084 29.9896 2.41356e-18 16967.7
49112000 0.65 1 0 -6089.45 4.89083 4.58363 16753.2
49113000 0.65 1 0 -6062.41 -6.92825 1.91661e+09 17195.5
49114000 0.65 1 0 -6029.71 -3.08528 2.9795e+06 16848.6
49115000 0.65 1 0 -6053.92 -7.54305 5.26023e+09 16827.3
49116000 0.65 1 0 -6052.96 0.710099 5072.39 16692
49117000 0.65 1 0 -6055.95 -3.52574 6.166e+06 16655.6
49118000 0.65 1 0 -6112.89 -3.32163 4.41406e+06 16791.3
49119000 0.65 1 0 -6052.55 7.60636 0.0494371 17185.7
49120000 0.65 1 0 -6122.22 18.1789 9.58059e-10 16766.5
49121000 0.65 1 0 -6079.63 7.75422 0.0374054 16663.3
49122000 0.65 1 0 -6087.35 12.1852 2.22274e-05 16735.6
49123000 0.65 1 0 -6134.82 5.40579 1.94138 16832.4
49124000 0.65 1 0 -6139.05 18.0108 1.26853e-09 16743.7
