# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
9000000 0.4 0.01 0 291.891 373.21 16488.3 -6061.2 -0.424306 0.495561
9001000 0.4 0.01 0 297.09 -357.047 16720.5 -6156.9 -0.427704 0.498026
9002000 0.4 0.01 0 308.436 -226.508 16685.6 -6046.66 -0.426016 0.496396
9003000 0.4 0.01 0 296.429 -313.14 16724.2 -6070.6 -0.413757 0.4843
9004000 0.4 0.01 0 297.649 -411.255 16275 -6157 -0.427029 0.497236
9005000 0.4 0.01 0 308.157 185.42 16675.6 -6056.45 -0.525411 0.611632
9006000 0.4 0.01 0 299.919 18.4955 16718.5 -6107.67 -0.497349 0.578473
9007000 0.4 0.01 0 297.597 -778.131 16506.5 -6030.3 -0.29982 0.348535
9008000 0.4 0.01 0 294.206 -587.083 16541 -6068.57 -0.339992 0.395297
9009000 0.4 0.01 0 303.56 -368.789 16601.5 -6078.09 -0.331511 0.38489
9010000 0.4 0.01 0 305.065 -501.714 16756.7 -6045.88 -0.390262 0.456058
9011000 0.4 0.01 0 305.283 -122.327 16433.2 -6129.97 -0.393615 0.460397
9012000 0.4 0.01 0 301.925 -474.72 16845.7 -6031.52 -0.365421 0.425285
9013000 0.4 0.01 0 307.713 -161.524 16847.3 -6085.92 -0.318881 0.370585
9014000 0.4 0.01 0 307.091 270.06 16773.4 -6059.63 -0.272396 0.316261
9015000 0.4 0.01 0 307.603 -1832.35 17148.2 -6077.5 -0.497784 0.579249
9016000 0.4 0.01 0 303.816 -1420.9 16997.2 -6029.82 -0.27853 0.324621
9017000 0.4 0.01 0 291.354 897.881 16433.8 -6110.59 -0.412561 0.480986
9018000 0.4 0.01 0 307.296 -326.762 16634 -6128.96 -0.506735 0.592623
9019000 0.4 0.01 0 304.229 271.091 16834.1 -6026.05 -0.4798 0.559885
9020000 0.4 0.01 0 314.857 265.286 16648.6 -6051.6 -0.487194 0.568524
9021000 0.4 0.01 0 304.17 -146.857 16537.1 -6111.86 -0.441116 0.515593
9022000 0.4 0.01 0 294.584 377.131 16665.8 -6171.92 -0.430809 0.505395
9023000 0.4 0.01 0 311.451 332.238 16691.2 -6119.81 -0.435372 0.508264
9024000 0.4 0.01 0 303.391 685.302 16392.2 -6124.61 -0.597794 0.698233
9025000 0.4 0.01 0 288.872 -572.054 16650.6 -6085.57 -0.52788 0.614779
9026000 0.4 0.01 0 291.944 -366.072 16670 -6122.65 -0.418122 0.489369
9027000 0.4 0.01 0 306.24 -561.022 16589.6 -6128.23 -0.483684 0.56267
9028000 0.4 0.01 0 289.213 -305.482 16744.6 -6116.13 -0.337309 0.39205
9029000 0.4 0.01 0 294.81 -595.228 16742 -6073.71 -0.431239 0.503626
9030000 0.4 0.01 0 315.761 -734.5 16673.2 -6039.87 -0.371565 0.431072
9031000 0.4 0.01 0 294.936 -277.214 16952.1 -6056.03 -0.512666 0.600939
9032000 0.4 0.01 0 295.509 54.8963 16537.2 -6124.83 -0.480949 0.562314
9033000 0.4 0.01 0 288.053 717.687 16512.4 -6045.01 -0.465333 0.541542
9034000 0.4 0.01 0 314.23 1456.5 16599.5 -6031.03 -0.344621 0.401013
9035000 0.4 0.01 0 307.214 78.32 16625.7 -6050.86 -0.267403 0.312154
9036000 0.4 0.01 0 305.632 125.671 16477.7 -6103 -0.349009 0.408038
9037000 0.4 0.01 0 301.886 414.145 16572.5 -6108.34 -0.324156 0.379117
9038000 0.4 0.01 0 313.874 328.541 16633.3 -6096.22 -0.303505 0.354131
9039000 0.4 0.01 0 284.328 -154.395 16605.3 -6131.33 -0.208542 0.24338
9040000 0.4 0.01 0 301.09 416.793 16130.3 -6103.83 -0.486673 0.567687
9041000 0.4 0.01 0 294.817 -491.439 16488.9 -6104.64 -0.573433 0.669599
9042000 0.4 0.01 0 312.795 1074.32 16541.8 -6128.09 -0.563612 0.658408
9043000 0.4 0.01 0 300.837 306.96 16839.9 -6051.01 -0.171934 0.201123
