# Time-averaged data for fix FEPout001
# TimeStep v_param v_param001 v_param2 v_pe c_FEP001[1] c_FEP001[2] c_FEP001[3]
44000000 0 0.95 0 -6103.31 325945 0 16648.8
44001000 0 0.95 0 -6169.78 129405 0 16749.3
44002000 0 0.95 0 -6090.76 485656 0 16802.4
44003000 0 0.95 0 -6109.77 97794.4 0 16683
44004000 0 0.95 0 -6092.16 527740 0 16318.2
44005000 0 0.95 0 -6092.19 807779 0 16609
44006000 0 0.95 0 -6088.67 290057 0 16624.6
44007000 0 0.95 0 -6159.01 499872 0 16573.9
44008000 0 0.95 0 -6092.72 123057 0 16454.2
44009000 0 0.95 0 -6112.24 223673 0 16527.6
44010000 0 0.95 0 -6145.05 143918 0 16311.9
44011000 0 0.95 0 -6139.23 152467 0 16589.5
44012000 0 0.95 0 -6134.59 236286 0 16643.2
44013000 0 0.95 0 -6085.46 491140 0 16865.4
44014000 0 0.95 0 -6136.41 454616 0 16317.5
44015000 0 0.95 0 -6123.89 162832 0 16551.4
44016000 0 0.95 0 -6101.71 222032 0 16422.4
44017000 0 0.95 0 -6148.9 358784 0 16390
44018000 0 0.95 0 -6097.87 364915 0 16519.4
44019000 0 0.95 0 -6078.55 332553 0 16764.5
44020000 0 0.95 0 -6074.09 228852 0 16644.4
44021000 0 0.95 0 -6103.93 312849 0 16635.5
44022000 0 0.95 0 -6110.58 333383 0 16614.7
44023000 0 0.95 0 -6112.56 50679.8 0 16719.4
44024000 0 0.95 0 -6100.78 233266 0 16791.1
44025000 0 0.95 0 -6117.67 197219 0 16750.4
44026000 0 0.95 0 -6193.72 484744 0 16721.7
44027000 0 0.95 0 -6087.6 83641.1 0 16609.7
44028000 0 0.95 0 -6045 250386 0 16738.1
44029000 0 0.95 0 -6029.24 241325 0 16645.6
44030000 0 0.95 0 -6005.42 121196 0 16556.1
44031000 0 0.95 0 -6126.04 675641 0 16325.4
44032000 0 0.95 0 -6196.12 379705 0 16454
44033000 0 0.95 0 -6129.8 415149 0 16510.9
44034000 0 0.95 0 -6157.06 273607 0 16808.1
44035000 0 0.95 0 -6106.45 181853 0 17035.8
44036000 0 0.95 0 -6168.98 179114 0 16686.7
44037000 0 0.95 0 -6115.88 81530.3 0 16316.4
44038000 0 0.95 0 -6133.98 307646 0 16516.3
44039000 0 0.95 0 -6062.52 562940 0 16500.5
44040000 0 0.95 0 -6070 317944 0 16650.9
44041000 0 0.95 0 -6143.52 356939 0 16560.2
44042000 0 0.95 0 -6121.07 513950 0 16663.1
44043000 0 0.95 0 -6115.41 403022 0 16684
44044000 0 0.95 0 -6130.86 85469 0 16385.8
44045000 0 0.95 0 -6147.22 127781 0 16533.5
44046000 0 0.95 0 -6032.1 365201 0 16645.5
44047000 0 0.95 0 -6037.62 42128.4 0 16416.2
44048000 0 0.95 0 -6024.44 295233 0 16812.4
44049000 0 0.95 0 -6095.13 273371 0 16465.4
44050000 0 0.95 0 -6175.82 287596 0 16428.8
44051000 0 0.95 0 -6132.91 235736 0 16303.6
44052000 0 0.95 0 -6173.64 381676 0 16138.8
44053000 0 0.95 0 -6069.19 311153 0 16543.4
44054000 0 0.95 0 -6116.37 94128.4 0 16466.6
44055000 0 0.95 0 -6106.09 530822 0 16449.3
44056000 0 0.95 0 -6123.67 122706 0 16416.5
44057000 0 0.95 0 -6130.86 14482.5 0 16678
44058000 0 0.95 0 -6138.29 182932 0 16622.2
44059000 0 0.95 0 -6098.16 145954 0 16380.8
44060000 0 0.95 0 -6062.05 53160.7 0 16592.9
44061000 0 0.95 0 -6050.75 320200 0 16376.4
44062000 0 0.95 0 -6117.41 184660 0 16853.3
44063000 0 0.95 0 -6122.07 80711.7 0 16575.6
44064000 0 0.95 0 -6165.97 139842 0 16585.7
44065000 0 0.95 0 -6085.9 516874 0 16541.5
44066000 0 0.95 0 -6147.85 490944 0 16414.2
44067000 0 0.95 0 -6133.24 281872 0 16470.2
44068000 0 0.95 0 -6085.48 99833.2 0 16741.5
44069000 0 0.95 0 -6147.56 331403 0 16516.3
44070000 0 0.95 0 -6127.8 314318 0 16287
44071000 0 0.95 0 -6122.73 177483 0 16284.4
44072000 0 0.95 0 -6058.92 2218.19 0 16555.6
44073000 0 0.95 0 -6090.56 142050 0 16304
44074000 0 0.95 0 -6046.99 419635 0 16790.5
44075000 0 0.95 0 -6122.9 561307 0 16779
44076000 0 0.95 0 -6149.35 264545 0 16483.6
44077000 0 0.95 0 -6122.09 348998 0 16781
44078000 0 0.95 0 -6131.77 144985 0 16588.2
44079000 0 0.95 0 -6120.17 469693 0 16908.2
44080000 0 0.95 0 -6125.98 151357 0 16750.9
44081000 0 0.95 0 -6149.38 457294 0 16980
44082000 0 0.95 0 -6135.22 289118 0 16587.9
44083000 0 0.95 0 -6116.21 22192.6 0 16484.8
44084000 0 0.95 0 -6118.84 335629 0 16293.1
44085000 0 0.95 0 -6105.99 180565 0 16409.1
44086000 0 0.95 0 -6097.18 383808 0 16521.6
44087000 0 0.95 0 -6122.08 322798 0 16660
44088000 0 0.95 0 -6134.07 191050 0 16359.4
44089000 0 0.95 0 -6090.29 123199 0 16493.9
44090000 0 0.95 0 -6162.44 583655 0 16540.8
44091000 0 0.95 0 -6111.52 40061.1 0 16449.5
44092000 0 0.95 0 -6080.97 501446 0 16537.4
44093000 0 0.95 0 -6126.67 144099 0 16233.4
44094000 0 0.95 0 -6093.26 13570 0 16539.8
44095000 0 0.95 0 -6149.63 412304 0 16620.2
44096000 0 0.95 0 -6132.06 336172 0 16586.6
44097000 0 0.95 0 -6037.75 183828 0 16375
44098000 0 0.95 0 -6129.61 16309.5 0 16763.4
44099000 0 0.95 0 -6103.38 263420 0 16487.1
44100000 0 0.95 0 -6193.46 507667 0 16150
44101000 0 0.95 0 -6173.35 474597 0 16459.2
44102000 0 0.95 0 -6176.95 192615 0 16295.9
44103000 0 0.95 0 -6119.31 204597 0 16721.9
44104000 0 0.95 0 -6115.82 414736 0 16429.1
44105000 0 0.95 0 -6051.96 62318.3 0 16682.7
44106000 0 0.95 0 -6043.27 194939 0 16810.8
44107000 0 0.95 0 -6080.54 290675 0 16893.8
44108000 0 0.95 0 -6066 193430 0 16786
44109000 0 0.95 0 -6113.59 490104 0 16588.8
44110000 0 0.95 0 -6076.96 358032 0 16583.6
44111000 0 0.95 0 -6056.62 193773 0 16673.3
44112000 0 0.95 0 -6117.8 311277 0 16742.7
44113000 0 0.95 0 -6072.87 191188 0 16762
44114000 0 0.95 0 -6067.94 388353 0 16481
44115000 0 0.95 0 -6099.65 133745 0 16541.3
44116000 0 0.95 0 -6065.46 298218 0 16470
44117000 0 0.95 0 -6099.74 271674 0 16622.5
44118000 0 0.95 0 -6154.14 332829 0 16605.9
44119000 0 0.95 0 -6090.26 233638 0 16830.5
44120000 0 0.95 0 -6094.87 87701.4 0 16878.5
44121000 0 0.95 0 -6104.67 294714 0 16604
44122000 0 0.95 0 -6073.76 299317 0 16320.9
44123000 0 0.95 0 -6082.06 216393 0 16628.8
44124000 0 0.95 0 -6085.13 132293 0 16561.9
44125000 0 0.95 0 -6096.87 163666 0 16457.9
44126000 0 0.95 0 -6147.76 42345.1 0 16267.8
44127000 0 0.95 0 -6025.73 372287 0 16483.4
44128000 0 0.95 0 -6177.22 194682 0 16521
44129000 0 0.95 0 -6148.62 394955 0 16511.4
44130000 0 0.95 0 -6090.64 293966 0 16733.5
44131000 0 0.95 0 -6121.72 313540 0 16665.6
44132000 0 0.95 0 -6100.47 366841 0 16371.2
44133000 0 0.95 0 -6169.05 338310 0 16441.8
44134000 0 0.95 0 -6106.9 21826.8 0 16674.9
44135000 0 0.95 0 -6106.14 579383 0 16616.9
44136000 0 0.95 0 -6125.21 22664 0 16168.2
44137000 0 0.95 0 -6080.72 84933.2 0 16598.2
44138000 0 0.95 0 -6185.13 115450 0 16443.1
44139000 0 0.95 0 -6131.38 149428 0 16487.7
44140000 0 0.95 0 -6069.43 80548.2 0 16555.2
44141000 0 0.95 0 -6071.16 158903 0 16486.7
44142000 0 0.95 0 -6096.03 520428 0 16842.3
44143000 0 0.95 0 -6161.63 165980 0 16433.9
44144000 0 0.95 0 -6117.38 194292 0 16599.4
44145000 0 0.95 0 -6142.13 271948 0 16649.7
44146000 0 0.95 0 -6111.48 187718 0 16510.3
44147000 0 0.95 0 -6082.99 91780.3 0 16744.3
44148000 0 0.95 0 -6119.05 604144 0 16552.2
44149000 0 0.95 0 -6123.44 373115 0 16551.4
44150000 0 0.95 0 -6078.65 267483 0 16432.2
44151000 0 0.95 0 -6171.47 124416 0 16219.4
44152000 0 0.95 0 -6088.33 239992 0 16488
44153000 0 0.95 0 -6088.83 204065 0 16616
44154000 0 0.95 0 -6135.65 280763 0 16530.2
44155000 0 0.95 0 -6082.91 427249 0 16410.5
44156000 0 0.95 0 -6124.66 307829 0 16582.5
44157000 0 0.95 0 -6055.81 52287.2 0 16740.8
44158000 0 0.95 0 -6116.47 222942 0 16539
44159000 0 0.95 0 -6113.97 17693.9 0 16599.8
44160000 0 0.95 0 -6142.27 447442 0 16583.8
44161000 0 0.95 0 -6086.98 228406 0 16763.9
44162000 0 0.95 0 -6159.84 579117 0 16721.2
44163000 0 0.95 0 -6087.44 132556 0 17334
44164000 0 0.95 0 -6051.22 293241 0 16514.6
44165000 0 0.95 0 -6014.91 79804.3 0 16482.8
44166000 0 0.95 0 -6061.42 366948 0 16681.8
44167000 0 0.95 0 -6120.69 73119.4 0 16388.3
44168000 0 0.95 0 -6086.82 261241 0 16384.4
44169000 0 0.95 0 -6105.56 287062 0 16741.6
44170000 0 0.95 0 -6118.36 307228 0 16774.8
44171000 0 0.95 0 -6119.07 85204.7 0 16383.6
44172000 0 0.95 0 -6096.51 223235 0 16477.2
44173000 0 0.95 0 -6094.15 355171 0 16643.5
44174000 0 0.95 0 -6071.7 28657 0 16558
44175000 0 0.95 0 -6111.47 293806 0 16860.8
44176000 0 0.95 0 -6091.71 476183 0 16517.8
44177000 0 0.95 0 -6123.81 374198 0 16771.9
44178000 0 0.95 0 -6092.9 356886 0 16477.4
44179000 0 0.95 0 -6086.85 129789 0 16551.2
44180000 0 0.95 0 -6002.16 54896.6 0 16590.4
44181000 0 0.95 0 -6081.86 171948 0 16734.8
44182000 0 0.95 0 -6062.42 417967 0 16708.5
44183000 0 0.95 0 -6053.03 14116.6 0 16870.8
44184000 0 0.95 0 -6078.42 200821 0 16683
44185000 0 0.95 0 -6077.88 141693 0 16685.8
44186000 0 0.95 0 -6157.63 311431 0 16471.6
44187000 0 0.95 0 -6100.71 475575 0 16921.2
44188000 0 0.95 0 -6107.94 173301 0 16855
44189000 0 0.95 0 -6092.72 682492 0 16577.4
44190000 0 0.95 0 -6113.36 351724 0 16774.7
44191000 0 0.95 0 -6080.01 170690 0 17017.1
44192000 0 0.95 0 -6064.38 356936 0 16597.7
44193000 0 0.95 0 -6021.5 375066 0 16771.9
44194000 0 0.95 0 -6069.68 395642 0 16662.1
44195000 0 0.95 0 -6114.02 339470 0 16544.8
44196000 0 0.95 0 -6114.64 139598 0 16892.8
44197000 0 0.95 0 -6070.27 242113 0 16536.3
44198000 0 0.95 0 -6136.5 357910 0 16652
44199000 0 0.95 0 -6119.21 445103 0 16441.9
44200000 0 0.95 0 -6055.22 521986 0 16428.4
44201000 0 0.95 0 -6078.81 3053.91 0 16448.5
44202000 0 0.95 0 -6089.6 304450 0 16524.7
44203000 0 0.95 0 -6054.32 68611.8 0 16388.9
44204000 0 0.95 0 -6154.08 159050 0 16527
44205000 0 0.95 0 -6147.93 403132 0 16351.6
44206000 0 0.95 0 -6145.74 130277 0 16726.2
44207000 0 0.95 0 -6148.16 298399 0 16451.5
44208000 0 0.95 0 -6184.06 73991.3 0 16411.2
44209000 0 0.95 0 -6098.57 272848 0 16790
44210000 0 0.95 0 -6102.84 48290.6 0 16818.7
44211000 0 0.95 0 -6136.47 226803 0 16652.6
44212000 0 0.95 0 -6085.1 236055 0 16575.4
44213000 0 0.95 0 -6092.73 356525 0 16637.8
44214000 0 0.95 0 -6113.05 176811 0 16698.7
44215000 0 0.95 0 -6135.79 108481 0 16546.9
44216000 0 0.95 0 -6075.67 21338 0 16693.3
44217000 0 0.95 0 -6151.84 641428 0 16741.5
44218000 0 0.95 0 -6122.89 35485.7 0 16775.8
44219000 0 0.95 0 -6132.53 279909 0 16612.4
44220000 0 0.95 0 -6049.98 260640 0 16664.8
44221000 0 0.95 0 -6072.47 299553 0 16428.4
44222000 0 0.95 0 -6070.19 159122 0 16701.7
44223000 0 0.95 0 -6147.55 297958 0 16540.4
44224000 0 0.95 0 -6142.29 211198 0 16668.2
44225000 0 0.95 0 -6093.7 94096.4 0 16414.1
44226000 0 0.95 0 -6121.51 136154 0 16407.2
44227000 0 0.95 0 -6088.71 356158 0 16520.7
44228000 0 0.95 0 -6109.75 610800 0 16587.4
44229000 0 0.95 0 -6087.36 479966 0 16966.3
44230000 0 0.95 0 -6190.44 186472 0 16442.5
44231000 0 0.95 0 -6133.39 85628.5 0 16315.3
44232000 0 0.95 0 -6082.82 403262 0 16523
44233000 0 0.95 0 -6183.57 510685 0 16765.6
44234000 0 0.95 0 -6144 81943.4 0 16897.6
44235000 0 0.95 0 -6064.89 330962 0 16801.5
44236000 0 0.95 0 -6138.96 41661.3 0 16369
44237000 0 0.95 0 -6086.99 139463 0 16712.4
44238000 0 0.95 0 -6136.02 297015 0 16604.9
44239000 0 0.95 0 -6072.21 30877.5 0 16613.1
44240000 0 0.95 0 -6041.56 127852 0 16883
44241000 0 0.95 0 -6118.96 380486 0 16604.9
44242000 0 0.95 0 -6053.5 250182 0 16744.4
44243000 0 0.95 0 -6087.14 404285 0 16593.9
44244000 0 0.95 0 -6054.77 38362.3 0 16841.4
44245000 0 0.95 0 -6007.39 316335 0 16179.6
44246000 0 0.95 0 -6124.71 194779 0 16538.8
44247000 0 0.95 0 -6026.27 171916 0 16495.4
44248000 0 0.95 0 -6124.27 409165 0 16478.4
