# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_param2 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
16000000 0.3 1 0 -6186.95 2.7371e+07 0 16490.9
16001000 0.3 1 0 -6133.43 1.01778e+08 0 16636.4
16002000 0.3 1 0 -6094.44 7.4494e+07 0 16789
16003000 0.3 1 0 -6154.83 5.64387e+07 0 16434.8
16004000 0.3 1 0 -6124.94 921985 0 16688.1
16005000 0.3 1 0 -6116.19 9.64081e+07 0 16687.4
16006000 0.3 1 0 -6078.58 125502 0 16624.4
16007000 0.3 1 0 -6115.11 2.71566e+07 0 16704.4
16008000 0.3 1 0 -6089.95 1.06053e+06 0 16645.2
16009000 0.3 1 0 -6042.96 1.11491e+06 0 17121.6
16010000 0.3 1 0 -6071.12 721420 0 16932.4
16011000 0.3 1 0 -6101.06 5.5985e+06 0 16855.8
16012000 0.3 1 0 -6079.17 3.90137e+06 0 16466.1
16013000 0.3 1 0 -6048.4 5.70384e+08 0 16441.6
16014000 0.3 1 0 -6097.95 7.00863e+11 0 16410.5
16015000 0.3 1 0 -6069 6.42638e+06 0 16903.4
16016000 0.3 1 0 -6128.22 1.43693e+06 0 16678.8
16017000 0.3 1 0 -6098.42 2.21653e+09 0 16949.5
16018000 0.3 1 0 -6064.59 7.2005e+07 0 17077.6
16019000 0.3 1 0 -6069.93 7.60371e+09 0 16605.9
16020000 0.3 1 0 -6057.24 5.99921e+06 0 16704.2
16021000 0.3 1 0 -6088.34 5.98794e+08 0 16647.5
16022000 0.3 1 0 -6071.87 5.00137e+08 0 16605.1
16023000 0.3 1 0 -6057.37 1.56767e+08 0 16395.1
16024000 0.3 1 0 -6082.89 1.6637e+09 0 16953.2
16025000 0.3 1 0 -6086.41 2.63428e+08 0 16569.2
16026000 0.3 1 0 -6121.14 2.51362e+07 0 16784.2
16027000 0.3 1 0 -6122.44 4.85551e+07 0 16446.1
16028000 0.3 1 0 -6109.79 1.1552e+07 0 16580
16029000 0.3 1 0 -6045.13 2.2217e+07 0 16662.4
16030000 0.3 1 0 -6100.24 2.91617e+06 0 16769.7
16031000 0.3 1 0 -6183.76 7.54159e+07 0 16644.3
16032000 0.3 1 0 -6120.4 222803 0 16584.6
16033000 0.3 1 0 -6034.78 5.05142e+07 0 16474.4
16034000 0.3 1 0 -6037.8 83532.1 0 16426.9
16035000 0.3 1 0 -6115.45 3.95224e+06 0 16360.1
16036000 0.3 1 0 -6085.75 1.96547e+06 0 16518.2
16037000 0.3 1 0 -6078.31 7.24022e+14 0 16270.8
16038000 0.3 1 0 -6148.66 183104 0 16443.7
16039000 0.3 1 0 -6103.06 4.63973e+07 0 16246.4
16040000 0.3 1 0 -6096.3 8.19719e+07 0 16396.6
16041000 0.3 1 0 -6081.14 2547.48 0 16229.7
16042000 0.3 1 0 -6101.59 5.9107e+08 0 16806.2
16043000 0.3 1 0 -6122.78 7.31125e+06 0 16623.3
16044000 0.3 1 0 -6099.14 2.15532e+08 0 16658.7
16045000 0.3 1 0 -6119.51 471480 0 16585.6
