# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
83000 1 0.01 0 308.932 153.38 16664.3 -6130.69 0.437948 -0.451754
84000 1 0.01 0 297.996 316.802 16667.9 -6125.64 0.46646 -0.480674
85000 1 0.01 0 289.879 -406.406 16754.3 -6158.96 0.426362 -0.440005
86000 1 0.01 0 289.607 288.494 16645.8 -6062.6 0.473224 -0.488003
87000 1 0.01 0 297.938 207.094 16700.6 -6133.92 0.406481 -0.419897
88000 1 0.01 0 305.001 379.704 16364.5 -6101.59 0.482745 -0.497566
89000 1 0.01 0 315.293 -175.385 16933.4 -6116.91 0.436034 -0.449643
90000 1 0.01 0 300.673 -130.983 16817.7 -6103.28 0.404065 -0.41744
91000 1 0.01 0 288.725 1065.22 16673.1 -6188.96 0.413039 -0.42591
92000 1 0.01 0 302.119 -898.808 16650 -6162.41 0.42682 -0.440431
93000 1 0.01 0 298.947 -499.706 16834.1 -6140.98 0.400677 -0.413972
94000 1 0.01 0 294.554 -657.527 16735 -6159.23 0.411516 -0.425397
95000 1 0.01 0 294.202 -893.179 17158.4 -6098.96 0.37091 -0.383345
96000 1 0.01 0 294.433 -268.64 17136.1 -6048.56 0.400687 -0.413787
97000 1 0.01 0 294.059 -442.166 16831.7 -6122.81 0.444171 -0.458358
98000 1 0.01 0 311.136 -93.3549 16898.5 -6120.35 0.470704 -0.48547
99000 1 0.01 0 289.7 259.49 16721.9 -6129.13 0.469634 -0.484749
100000 1 0.01 0 285.793 -571.675 16898.8 -6125.34 0.374833 -0.38738
101000 1 0.01 0 303.378 -508.724 16891.1 -6167.61 0.38928 -0.401971
102000 1 0.01 0 303.095 815.315 16440 -6168.21 0.488302 -0.503736
103000 1 0.01 0 298.359 396.139 16659.5 -6137.53 0.32367 -0.336004
104000 1 0.01 0 301.87 60.551 16849.3 -6122.08 0.451383 -0.465717
105000 1 0.01 0 312.91 184.997 16637 -6158.66 0.430062 -0.444243
106000 1 0.01 0 309.644 402.08 16279.2 -6118.2 0.377574 -0.391067
107000 1 0.01 0 295.854 43.8637 16741.9 -6138.31 0.44481 -0.459152
108000 1 0.01 0 289.686 29.7174 16718.8 -6105.07 0.344636 -0.357906
109000 1 0.01 0 309.35 1226.8 16849.5 -6091.94 0.364718 -0.377143
110000 1 0.01 0 298.855 637.379 16552 -6103.01 0.434597 -0.448171
111000 1 0.01 0 304.522 279.088 16510.7 -6096.6 0.375387 -0.388345
112000 1 0.01 0 301.146 -1188.98 16906.6 -6115.52 0.412902 -0.42713
113000 1 0.01 0 284.773 18.4544 16688.5 -6106.8 0.436053 -0.450346
114000 1 0.01 0 304.417 328.407 16786.4 -6087.74 0.391143 -0.404393
115000 1 0.01 0 305.286 156.864 16739 -6083.86 0.460637 -0.474825
116000 1 0.01 0 297.64 793.654 16758.3 -6095.37 0.443895 -0.457563
117000 1 0.01 0 293.934 266.01 16920.5 -6110.05 0.395239 -0.408835
118000 1 0.01 0 302.364 -14.1361 16657.5 -6138.44 0.478512 -0.493754
119000 1 0.01 0 303.53 -135.788 16900.4 -6053.02 0.4134 -0.425985
120000 1 0.01 0 302.157 -461.933 16599.5 -6168.32 0.400159 -0.412719
121000 1 0.01 0 305.543 16.437 16729.7 -6129.41 0.411943 -0.425079
122000 1 0.01 0 300.046 144.581 16862.4 -6174.77 0.381769 -0.393792
123000 1 0.01 0 293.692 -367.308 16724.7 -6054.18 0.378503 -0.391316
124000 1 0.01 0 294.345 681.505 16151.9 -6045.59 0.437312 -0.451311
125000 1 0.01 0 326.589 66.9111 16771.4 -6076.62 0.444604 -0.458704
126000 1 0.01 0 306.313 -725.187 16928.8 -6151.08 0.407431 -0.420901
127000 1 0.01 0 306.268 -104.895 16831.6 -6208.14 0.458259 -0.472332
128000 1 0.01 0 298.326 121.028 16800.9 -6096.79 0.400684 -0.413208
129000 1 0.01 0 297.002 262.577 16582 -6141.27 0.452497 -0.466516
130000 1 0.01 0 304.342 580.033 16514 -6116.64 0.444654 -0.459227
131000 1 0.01 0 302.716 127.777 16590.6 -6035.4 0.397826 -0.411049
132000 1 0.01 0 296.027 -1387.71 17019.9 -6041.04 0.373611 -0.385948
133000 1 0.01 0 304.69 214.046 16698.7 -6127 0.401403 -0.414817
134000 1 0.01 0 287.63 -27.0658 16486.3 -6107.62 0.381372 -0.394463
135000 1 0.01 0 300.521 -202.873 16767.4 -6066.36 0.306658 -0.318629
136000 1 0.01 0 298.819 -1491.51 17298.3 -6054.56 0.377505 -0.389481
137000 1 0.01 0 292.942 921.57 16816.4 -6081.9 0.396749 -0.409336
138000 1 0.01 0 290.631 -786.057 17030.5 -6080.52 0.401192 -0.413601
139000 1 0.01 0 292.685 -568.99 16835.9 -6091.6 0.412097 -0.424786
140000 1 0.01 0 299.289 52.3226 16550.7 -6064.66 0.407942 -0.42136
141000 1 0.01 0 293.152 -1518.65 16982.9 -6075.8 0.402446 -0.415561
142000 1 0.01 0 302.743 827.968 16680.1 -6066.07 0.420271 -0.433413
143000 1 0.01 0 296.748 -120.478 16664.6 -6090.04 0.411592 -0.424905
144000 1 0.01 0 316.638 109.399 16522.6 -6106.98 0.372541 -0.384922
145000 1 0.01 0 287.291 -68.337 16707.6 -6149.94 0.331537 -0.342724
146000 1 0.01 0 283.061 -1644.48 16946.8 -6040.59 0.350807 -0.362944
147000 1 0.01 0 303.364 -18.0422 17067.8 -6071.84 0.402749 -0.415256
148000 1 0.01 0 299.897 150.703 16784.2 -6086.32 0.415444 -0.428757
149000 1 0.01 0 288.367 -404.875 17010.5 -6121.5 0.41289 -0.426102
150000 1 0.01 0 306.057 1087.63 16831.9 -6064.2 0.436139 -0.449662
151000 1 0.01 0 304.369 781.929 16779.1 -6082.69 0.434894 -0.449335
152000 1 0.01 0 289.306 849.706 16527 -6136.1 0.492551 -0.507846
153000 1 0.01 0 300.587 -731.822 16734.4 -6074.14 0.389722 -0.40322
154000 1 0.01 0 292.887 -1268.2 16684.5 -6110.97 0.465325 -0.480322
155000 1 0.01 0 295.248 -866.464 16474.4 -6117.89 0.31612 -0.32886
156000 1 0.01 0 312.109 752.041 16706.2 -6049.29 0.46977 -0.48455
157000 1 0.01 0 305.416 -711.057 16661.8 -6050.85 0.483981 -0.49917
158000 1 0.01 0 310.058 -493.286 16703.2 -6080.77 0.451249 -0.465035
159000 1 0.01 0 299.517 -214.427 16766.2 -6046.51 0.377864 -0.389669
160000 1 0.01 0 299.661 358.291 16715 -6065.88 0.452907 -0.467977
161000 1 0.01 0 299.805 -572.618 16570.2 -5981.78 0.490571 -0.506001
162000 1 0.01 0 296.993 -853.019 16945.8 -6063.04 0.474952 -0.489853
163000 1 0.01 0 292.392 214.441 16755.9 -6073.03 0.434704 -0.448637
164000 1 0.01 0 305.289 -351.536 16939.7 -6085.92 0.40359 -0.416393
165000 1 0.01 0 298.142 -244.943 16886.3 -6149.48 0.411891 -0.425399
166000 1 0.01 0 310.324 -82.437 16791 -6104.93 0.42129 -0.435159
167000 1 0.01 0 288.482 580.359 16642.6 -6115.09 0.467663 -0.482326
168000 1 0.01 0 303.571 718.238 16684.2 -6085.73 0.371508 -0.384664
169000 1 0.01 0 299.891 -660.351 16674.1 -5990.96 0.417667 -0.431987
170000 1 0.01 0 300.646 217.709 16798 -6126.81 0.422607 -0.435779
171000 1 0.01 0 310.634 5.95938 16676.6 -6070.59 0.417093 -0.430632
172000 1 0.01 0 295.663 22.7938 16747.9 -6132.8 0.447873 -0.462124
173000 1 0.01 0 298.018 372.936 16460.6 -6097.87 0.42537 -0.438735
174000 1 0.01 0 306.46 -53.2161 16728.8 -6116.64 0.400916 -0.413923
175000 1 0.01 0 310.008 -154.84 16893.8 -6107.75 0.37947 -0.392148
176000 1 0.01 0 285.434 -142.703 17108.8 -6085.1 0.427283 -0.440563
177000 1 0.01 0 308.523 -389.985 16851.7 -6077.71 0.394432 -0.407655
178000 1 0.01 0 297.775 83.7074 16536 -6149.78 0.420553 -0.43396
179000 1 0.01 0 296.667 617.148 16586.6 -6126.79 0.349878 -0.362634
180000 1 0.01 0 301.518 297.668 16566.4 -6076.11 0.274946 -0.286482
181000 1 0.01 0 311.07 -34.2888 16838.6 -6159.71 0.447658 -0.462109
182000 1 0.01 0 291.59 60.6109 16611.8 -6126.09 0.458334 -0.472876
183000 1 0.01 0 293.776 771.835 16523.5 -6138.28 0.281488 -0.293171
184000 1 0.01 0 299.538 956.67 16454.3 -6113.05 0.365765 -0.379635
185000 1 0.01 0 289.015 -355.526 16950.4 -6146.38 0.420862 -0.434297
186000 1 0.01 0 310.238 300.84 16719.1 -6161.47 0.426839 -0.440803
187000 1 0.01 0 300.963 737.02 16663.2 -6095.51 0.43396 -0.4478
188000 1 0.01 0 299.4 -637.788 16650 -6100.02 0.464982 -0.479332
189000 1 0.01 0 318.316 1124.67 16466.8 -6070.14 0.449857 -0.464582
190000 1 0.01 0 308.365 -121.325 16372.9 -6119.83 0.472176 -0.487094
191000 1 0.01 0 299.674 -575.361 16602.1 -6014.55 0.44381 -0.457788
192000 1 0.01 0 303.961 56.2102 16725.4 -6027.28 0.455168 -0.469179
193000 1 0.01 0 301.064 -790.638 16918.1 -6116.08 0.365721 -0.378295
194000 1 0.01 0 304.23 -189.16 17011.3 -6092.55 0.393568 -0.407012
195000 1 0.01 0 301.266 -302.509 16814.7 -6095.28 0.434701 -0.448468
196000 1 0.01 0 292.899 210.705 16743.9 -6093.64 0.418148 -0.431309
197000 1 0.01 0 285.988 215.554 16757.6 -6134.66 0.41191 -0.424898
198000 1 0.01 0 305.65 616.882 16525.7 -6151.46 0.37269 -0.385909
199000 1 0.01 0 299.01 -234.562 16697.4 -6061.43 0.409877 -0.424202
200000 1 0.01 0 297.389 210.806 16894.5 -6169.38 0.422933 -0.437314
201000 1 0.01 0 295.318 -88.7693 16735.7 -6085.62 0.449119 -0.463803
202000 1 0.01 0 308.507 511.34 16575.5 -6114.62 0.374444 -0.387626
203000 1 0.01 0 286.327 481.955 16582.3 -6071.12 0.372252 -0.384702
204000 1 0.01 0 301.383 -262.136 17060.9 -6112.57 0.382896 -0.395212
205000 1 0.01 0 290.95 308.162 17116 -6052.17 0.367752 -0.379634
206000 1 0.01 0 301.759 180.662 16751.9 -6104.88 0.414994 -0.428028
207000 1 0.01 0 301.041 -35.6653 16632.8 -6129.14 0.409831 -0.423098
208000 1 0.01 0 311.412 107.412 16555.9 -6107.54 0.44575 -0.460056
209000 1 0.01 0 301.08 -1028.62 16884.4 -6115.19 0.442676 -0.456493
210000 1 0.01 0 296.029 238.773 17046 -6054.67 0.438743 -0.452048
211000 1 0.01 0 293.648 -770.339 17027 -6086.85 0.411211 -0.42385
212000 1 0.01 0 309.043 119.768 16837.5 -6135.54 0.451837 -0.466168
213000 1 0.01 0 304.537 158.005 16777.8 -6125.37 0.408373 -0.421563
214000 1 0.01 0 287.575 -522.505 16696.4 -6079.49 0.420729 -0.434391
215000 1 0.01 0 301.244 -814.95 16638.8 -6087.48 0.445089 -0.459269
216000 1 0.01 0 308.96 69.1326 16581.9 -6070.98 0.483234 -0.498412
217000 1 0.01 0 289.758 -278.94 16461.3 -6092.56 0.388456 -0.401013
218000 1 0.01 0 293.243 302.634 16696.3 -6075.43 0.425589 -0.439539
219000 1 0.01 0 295.799 -416.663 16784.7 -6146.28 0.47021 -0.484884
220000 1 0.01 0 303.19 330.081 16560.2 -6116.34 0.467347 -0.481869
221000 1 0.01 0 291.907 404.266 16825.6 -6073.36 0.391403 -0.404445
222000 1 0.01 0 296.516 1454.42 16504 -6077.92 0.478547 -0.493587
223000 1 0.01 0 296.587 -36.5053 16595.8 -6073.38 0.451599 -0.466103
224000 1 0.01 0 293.017 406.397 17025.3 -6063.08 0.421896 -0.434952
225000 1 0.01 0 298.995 26.1086 16802.9 -6080.75 0.370418 -0.382347
226000 1 0.01 0 289.82 187.042 16873 -6075.82 0.330617 -0.342437
227000 1 0.01 0 295.687 227.609 16722.7 -6138.62 0.357606 -0.370448
228000 1 0.01 0 278.684 16.8666 16764.3 -6133.01 0.421406 -0.435093
229000 1 0.01 0 310.197 -327.181 16895.7 -6071.12 0.414244 -0.42804
230000 1 0.01 0 290.757 149.119 16882.7 -6081.78 0.420158 -0.434167
231000 1 0.01 0 299.91 -713.682 16705.2 -6068.2 0.443155 -0.457202
232000 1 0.01 0 296.816 126.631 16656.8 -6143.36 0.434657 -0.449003
233000 1 0.01 0 306.988 899.11 16919.8 -6095.49 0.406686 -0.419816
234000 1 0.01 0 297.599 579.104 16513.3 -6169.72 0.432265 -0.445938
235000 1 0.01 0 312.413 112.14 16845.1 -6135.57 0.428864 -0.442759
236000 1 0.01 0 306.828 253.757 16810.5 -6110.33 0.431568 -0.445268
237000 1 0.01 0 303.755 668.843 16662.9 -6119.37 0.42642 -0.440246
238000 1 0.01 0 289.421 641.8 16658.7 -6060.49 0.453114 -0.467926
239000 1 0.01 0 300.334 -392.9 16844.9 -6125.54 0.436964 -0.450849
240000 1 0.01 0 298.872 234.857 16892.3 -6047.62 0.361088 -0.373472
241000 1 0.01 0 299.067 74.5603 16772.7 -6109.59 0.446873 -0.46099
242000 1 0.01 0 300.93 219.958 16867.3 -6088.95 0.345885 -0.357918
243000 1 0.01 0 293.737 271.261 16806.6 -6029.77 0.468369 -0.482975
244000 1 0.01 0 300.661 -161.046 16997.8 -6075.44 0.293735 -0.30558
245000 1 0.01 0 298.667 -323.102 17087.9 -6117.29 0.38967 -0.403283
246000 1 0.01 0 304.18 -343.539 16861.1 -6101.58 0.415198 -0.428958
247000 1 0.01 0 287.59 -334.995 16829.1 -6105.75 0.455317 -0.4695
248000 1 0.01 0 300.902 -238.727 16556.4 -6127.97 0.391225 -0.403682
249000 1 0.01 0 294.804 -291.188 16601.2 -6117.64 0.44786 -0.461862
250000 1 0.01 0 292.122 -1351.81 16854.7 -6119.15 0.414978 -0.428251
251000 1 0.01 0 316.781 1736.66 16376.9 -6120.27 0.331195 -0.34354
252000 1 0.01 0 294.044 79.1023 16743.4 -6139.19 0.446287 -0.460628
253000 1 0.01 0 296.013 -476.053 16764.7 -6154.25 0.384055 -0.397302
254000 1 0.01 0 297.777 -64.0915 16623.3 -6127.26 0.430948 -0.444204
255000 1 0.01 0 308.486 38.3387 16438.9 -6139.9 0.445093 -0.458902
256000 1 0.01 0 306.086 -302.521 17009.8 -6039.83 0.420722 -0.43387
257000 1 0.01 0 296.715 1230.57 16460.4 -6126.28 0.399891 -0.413316
258000 1 0.01 0 304.208 302.422 16577.7 -6086.4 0.391318 -0.404985
259000 1 0.01 0 309.075 525.617 16492.8 -6127.27 0.419491 -0.433508
260000 1 0.01 0 302.125 -981.341 16703.4 -6040.49 0.448801 -0.463551
261000 1 0.01 0 302.226 -309.953 16734.8 -6106.71 0.317201 -0.329296
262000 1 0.01 0 305.471 -334.659 16847 -6014.29 0.414037 -0.427852
263000 1 0.01 0 305.236 408.581 16903.9 -6081.43 0.456222 -0.470556
264000 1 0.01 0 304.418 -403 16885 -6127.17 0.446155 -0.460382
265000 1 0.01 0 299.478 93.957 16587 -6118.94 0.471182 -0.486013
266000 1 0.01 0 299.577 398.849 16595.5 -6131.48 0.438913 -0.452879
267000 1 0.01 0 293.424 -581.869 17093.5 -6084.19 0.437482 -0.451451
268000 1 0.01 0 304.16 298.78 16986.6 -6101.72 0.446401 -0.461107
269000 1 0.01 0 305.156 48.5306 16708 -6079.03 0.453663 -0.467565
270000 1 0.01 0 287.729 -278.652 16834.9 -6120.15 0.45306 -0.466968
271000 1 0.01 0 295.526 650.122 16969.6 -6049.21 0.414775 -0.427612
272000 1 0.01 0 293.651 91.1196 16897.5 -6047.52 0.414201 -0.427433
273000 1 0.01 0 293.686 336.923 16807.1 -6101.3 0.456354 -0.47059
274000 1 0.01 0 303.458 8.52357 16716.7 -6095.71 0.427191 -0.440694
275000 1 0.01 0 287.856 765.151 16750.4 -6102.67 0.425265 -0.438965
276000 1 0.01 0 296.817 -1369.71 16947.7 -6053.26 0.444383 -0.45834
277000 1 0.01 0 305.047 -853.784 16612.5 -6077.28 0.376724 -0.390453
278000 1 0.01 0 303.105 222.022 16805.2 -6028.63 0.385385 -0.397915
279000 1 0.01 0 300.415 345.758 16536.8 -6122 0.42603 -0.439691
280000 1 0.01 0 282.524 -1890.59 16871.5 -6085.23 0.366998 -0.37958
281000 1 0.01 0 308.697 -666.017 16782.6 -6059.85 0.388556 -0.401541
282000 1 0.01 0 306.97 -615.871 16631.5 -6097.88 0.401668 -0.415284
283000 1 0.01 0 294.253 -285.074 16571.7 -6100.95 0.372481 -0.385691
284000 1 0.01 0 294.956 429.613 16781.2 -6052.68 0.404253 -0.417489
285000 1 0.01 0 309.984 109.403 16673.4 -6064.06 0.39279 -0.405885
286000 1 0.01 0 315.719 416.056 16502.4 -6108.07 0.410493 -0.42371
287000 1 0.01 0 295.93 1098.25 16663.1 -6116.81 0.33523 -0.347492
288000 1 0.01 0 301.444 -38.6631 16708.9 -6047.55 0.378307 -0.390717
289000 1 0.01 0 308.625 -809.376 16703.1 -6138.03 0.432218 -0.44607
290000 1 0.01 0 297.611 -1191.75 17009.3 -6032.67 0.441812 -0.455988
291000 1 0.01 0 292.834 758.445 16633.6 -6109.34 0.384113 -0.396166
292000 1 0.01 0 302.616 551.38 16841.6 -6093.5 0.437257 -0.451103
293000 1 0.01 0 293.526 -570.655 16803.1 -6166.89 0.380797 -0.393349
294000 1 0.01 0 298.579 166.204 16859.5 -6097.36 0.427513 -0.441016
295000 1 0.01 0 300.228 16.0461 16923.7 -6110.42 0.427218 -0.440709
296000 1 0.01 0 295.189 265.424 16667.8 -6107.01 0.447351 -0.4611
297000 1 0.01 0 303.071 -237.186 16801.6 -6142.88 0.41029 -0.423111
298000 1 0.01 0 307.925 -209.129 16925.9 -6083.65 0.421415 -0.434432
299000 1 0.01 0 292.212 -1224.32 16610.7 -6107.89 0.354983 -0.36793
300000 1 0.01 0 295.621 484.797 16657.2 -6121.98 0.42008 -0.433296
301000 1 0.01 0 304.594 -781.956 16779.2 -6122.07 0.403384 -0.416996
302000 1 0.01 0 316.55 -105.646 16710.8 -6114.94 0.436129 -0.44993
303000 1 0.01 0 288.424 243.236 16581.7 -6078.21 0.406483 -0.419934
304000 1 0.01 0 294.983 -712.168 16320.7 -6128.82 0.430692 -0.444462
305000 1 0.01 0 302.274 -669.691 16799.8 -6088.27 0.324541 -0.336849
306000 1 0.01 0 299.493 -203.517 16701.8 -6170.99 0.444058 -0.458013
307000 1 0.01 0 302.562 298.945 16697.2 -6119.08 0.469372 -0.484328
308000 1 0.01 0 293.455 330.736 16626.1 -6065.54 0.368973 -0.382137
309000 1 0.01 0 298.198 107.971 16773.9 -6083.94 0.458215 -0.472347
310000 1 0.01 0 297.739 -494.31 16805 -6101.77 0.403594 -0.416886
311000 1 0.01 0 312.716 348.285 16813.1 -6018.53 0.332638 -0.344963
312000 1 0.01 0 298.119 -1236.49 16765.3 -6064.37 0.457616 -0.47162
313000 1 0.01 0 306.003 142.509 17020.2 -6076.93 0.357579 -0.370224
314000 1 0.01 0 293.394 -249.102 16795.4 -6126.19 0.433979 -0.448509
315000 1 0.01 0 294.71 40.5072 16712.1 -6052.41 0.447017 -0.461358
316000 1 0.01 0 298.994 743.813 16211.9 -6129.15 0.497585 -0.513105
317000 1 0.01 0 311.591 559.48 16668.5 -6058.98 0.419177 -0.432654
318000 1 0.01 0 295.661 496.241 16857 -6089.78 0.438946 -0.453248
319000 1 0.01 0 306.952 565.563 16602.7 -6089.33 0.431348 -0.4457
320000 1 0.01 0 301.831 -477.467 16918.3 -6064.53 0.401675 -0.415708
321000 1 0.01 0 302.538 162.243 16776.7 -6090.21 0.381375 -0.394528
322000 1 0.01 0 298.865 -83.0497 16680.3 -6074.81 0.458759 -0.473013
323000 1 0.01 0 297.228 388.201 16540 -6047.86 0.405096 -0.418268
324000 1 0.01 0 284.972 578.362 16604.3 -6084.71 0.441715 -0.456175
325000 1 0.01 0 288.14 -770.037 16911.1 -6088.2 0.373099 -0.385569
326000 1 0.01 0 286.24 -424.778 16997 -6079.91 0.422084 -0.435392
327000 1 0.01 0 311.708 -123.691 16803.9 -6070.13 0.361504 -0.373743
328000 1 0.01 0 294.756 922.934 16542.2 -6026.55 0.442341 -0.456528
329000 1 0.01 0 299.841 -364.501 16959 -6077.13 0.439016 -0.452563
330000 1 0.01 0 300.688 -133.409 16873.2 -6062.09 0.428175 -0.441464
331000 1 0.01 0 303.883 2.76985 16720.1 -6140.93 0.418648 -0.432038
332000 1 0.01 0 301.352 485.984 16708.7 -6072.95 0.447717 -0.461707
333000 1 0.01 0 313.597 773.467 16720.6 -6090.11 0.416025 -0.42913
