# Time-averaged data for fix FEPout008
# TimeStep v_param v_param008 v_param2 v_pe c_FEP008[1] c_FEP008[2] c_FEP008[3]
56000000 0.6 0.6 0 -6022.14 0 17090.8 17090.8
56001000 0.6 0.6 0 -6020.36 0 17099.1 17099.1
56002000 0.6 0.6 0 -6081.49 0 16861.7 16861.7
56003000 0.6 0.6 0 -6053.74 0 16641.9 16641.9
56004000 0.6 0.6 0 -6093.74 0 16652.1 16652.1
56005000 0.6 0.6 0 -6061.71 0 16621.5 16621.5
56006000 0.6 0.6 0 -6073.21 0 16262.8 16262.8
56007000 0.6 0.6 0 -6035.41 0 16414.5 16414.5
56008000 0.6 0.6 0 -6045.65 0 16719.3 16719.3
56009000 0.6 0.6 0 -6083.52 0 16598.9 16598.9
56010000 0.6 0.6 0 -6075.14 0 16840.2 16840.2
56011000 0.6 0.6 0 -6036.96 0 16749.7 16749.7
56012000 0.6 0.6 0 -6090.89 0 16687.6 16687.6
56013000 0.6 0.6 0 -6076.1 0 17037.2 17037.2
56014000 0.6 0.6 0 -6028.59 0 16910.7 16910.7
56015000 0.6 0.6 0 -6119.6 0 16621.9 16621.9
56016000 0.6 0.6 0 -6079.22 0 16750.7 16750.7
56017000 0.6 0.6 0 -6060.23 0 16801.9 16801.9
56018000 0.6 0.6 0 -6046.1 0 16610.1 16610.1
56019000 0.6 0.6 0 -6051.5 0 16752.2 16752.2
56020000 0.6 0.6 0 -6058.35 0 16471.4 16471.4
56021000 0.6 0.6 0 -6077.94 0 16860.4 16860.4
56022000 0.6 0.6 0 -6075.05 0 16658.6 16658.6
56023000 0.6 0.6 0 -6024.8 0 16848.4 16848.4
56024000 0.6 0.6 0 -6061.92 0 16841.3 16841.3
56025000 0.6 0.6 0 -6107.74 0 16556.6 16556.6
56026000 0.6 0.6 0 -6087.8 0 16353.6 16353.6
56027000 0.6 0.6 0 -6107.73 0 16493.8 16493.8
56028000 0.6 0.6 0 -6034.47 0 16652.9 16652.9
56029000 0.6 0.6 0 -6056.42 0 16966.9 16966.9
56030000 0.6 0.6 0 -6042.45 0 16926.3 16926.3
56031000 0.6 0.6 0 -6096.17 0 16707 16707
56032000 0.6 0.6 0 -6145.34 0 16806.7 16806.7
56033000 0.6 0.6 0 -5990.02 0 16960 16960
56034000 0.6 0.6 0 -6101.31 0 16746.3 16746.3
56035000 0.6 0.6 0 -6052.22 0 16579.2 16579.2
56036000 0.6 0.6 0 -6074.3 0 16829.3 16829.3
56037000 0.6 0.6 0 -6046.22 0 16675.4 16675.4
56038000 0.6 0.6 0 -6055.23 0 16749.9 16749.9
56039000 0.6 0.6 0 -6074.42 0 16615.5 16615.5
56040000 0.6 0.6 0 -6049.37 0 16702.4 16702.4
56041000 0.6 0.6 0 -6092.67 0 16658.5 16658.5
