# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_param2 v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
23000000 0.2 0.01 0 307.64 2007.02 16412.1 -6089.54 -0.0141991 0.0179935
23001000 0.2 0.01 0 301.913 -1083.29 16802.7 -6028.57 -0.00965139 0.0122762
23002000 0.2 0.01 0 315.958 -522.122 16503.2 -6137.19 -0.0145351 0.0183673
23003000 0.2 0.01 0 296.925 384.525 16464.6 -6051.26 -0.013408 0.0170008
23004000 0.2 0.01 0 299.741 -168.233 16495.1 -6088.33 -0.011814 0.0150038
23005000 0.2 0.01 0 297.078 815.589 16438.3 -6074.55 -0.0132908 0.0168698
23006000 0.2 0.01 0 307.722 697.534 16708.5 -6108.1 -0.0131798 0.016678
23007000 0.2 0.01 0 304.74 1165.6 16500.8 -6124.39 -0.0129746 0.0164699
23008000 0.2 0.01 0 309.716 -63.0584 16608 -6064.21 -0.00953402 0.0121522
23009000 0.2 0.01 0 299.971 -233.88 16949.2 -6179.31 -0.0102442 0.0130121
23010000 0.2 0.01 0 287.766 271.421 16910.9 -6090.98 -0.0102711 0.0130729
23011000 0.2 0.01 0 311.609 296.753 17023.8 -6086.51 -0.0117073 0.0148528
23012000 0.2 0.01 0 306.39 -83.1444 16876.9 -6109.22 -0.0131712 0.0166595
23013000 0.2 0.01 0 290.386 -465.122 16674.2 -6025.09 -0.0124647 0.0158125
23014000 0.2 0.01 0 299.404 304.857 16239.2 -6101.59 -0.0115336 0.0146162
23015000 0.2 0.01 0 301.403 -563.756 16487.7 -6124.09 -0.00887237 0.0112909
23016000 0.2 0.01 0 304.542 -857.457 16681.7 -6078.77 -0.00604802 0.00782972
23017000 0.2 0.01 0 302.252 -198.234 16561.6 -6091.13 -0.0135244 0.0171006
23018000 0.2 0.01 0 302.548 -394.45 16772.1 -6123.55 -0.0109835 0.013941
23019000 0.2 0.01 0 290.991 566.409 16496.8 -6178.77 -0.0120325 0.0152809
23020000 0.2 0.01 0 301.342 -469.083 16576.9 -6159.53 -0.0108984 0.0138209
23021000 0.2 0.01 0 293.687 -247.695 16557.8 -6079.69 -0.0109578 0.0139344
23022000 0.2 0.01 0 301.624 -311.313 16256.6 -6085.62 -0.0133685 0.0169056
23023000 0.2 0.01 0 304.932 354.967 16597.3 -6009.2 -0.00861551 0.0109943
23024000 0.2 0.01 0 307.461 541.299 16269.8 -6085.06 -0.010514 0.0133624
23025000 0.2 0.01 0 298.532 -132.562 16632.5 -6027.54 -0.0134907 0.0170369
23026000 0.2 0.01 0 306.08 68.6551 16377.8 -6108.48 -0.00893333 0.0113885
23027000 0.2 0.01 0 291.071 -248.358 16445.6 -6100.02 -0.0123316 0.0156622
23028000 0.2 0.01 0 298.038 444.998 16555.6 -6077.94 -0.0102658 0.0130444
23029000 0.2 0.01 0 314.627 430.759 16505.1 -6043.77 -0.0100934 0.0128284
23030000 0.2 0.01 0 298.76 4.57866 16625.5 -6134.91 -0.0107124 0.0136339
23031000 0.2 0.01 0 300.599 114.217 16505.4 -6120.91 -0.00752863 0.00964377
23032000 0.2 0.01 0 289.754 -36.8723 16742.2 -6123.48 -0.00983013 0.0125726
23033000 0.2 0.01 0 305.649 -1090.22 16578.2 -6104.65 -0.010834 0.0137748
23034000 0.2 0.01 0 307.713 223.112 16729.3 -6049.73 -0.0113563 0.0144118
23035000 0.2 0.01 0 293.245 548.781 16628.8 -6106.13 -0.0118865 0.0150942
23036000 0.2 0.01 0 290.079 581.626 16664.5 -6122.69 -0.0107597 0.0136357
23037000 0.2 0.01 0 313.804 312.39 16699.4 -6190.14 -0.0139529 0.0176574
23038000 0.2 0.01 0 293.909 60.1126 16765.2 -6075.59 -0.0127436 0.0161548
23039000 0.2 0.01 0 301.904 -605.893 16584.6 -6096.04 -0.00715146 0.00918435
23040000 0.2 0.01 0 290.94 49.2611 16388.8 -6032.05 -0.0161748 0.0204419
23041000 0.2 0.01 0 307.503 49.1485 16445.1 -6094.05 -0.0113073 0.0143595
23042000 0.2 0.01 0 310.654 -156.099 16695.6 -6021.24 -0.0104745 0.013369
23043000 0.2 0.01 0 309.408 666.849 16707.3 -6060.04 -0.0109339 0.0138607
23044000 0.2 0.01 0 299.843 -507.679 16821.6 -6163 -0.00768954 0.00987035
23045000 0.2 0.01 0 298.356 -510.452 16849.3 -6107.07 -0.0102853 0.013007
23046000 0.2 0.01 0 290.983 -880.14 16550.2 -6134.21 -0.0155291 0.0196058
23047000 0.2 0.01 0 294.776 -193.684 16891.4 -6082.12 -0.00909942 0.0116444
23048000 0.2 0.01 0 284.001 -57.8463 16777.7 -6170.68 -0.015165 0.0191745
