# Time-averaged data for fix FEPout015
# TimeStep v_param v_param015 v_param2 v_pe c_FEP015[1] c_FEP015[2] c_FEP015[3]
28000000 0.8 0 0 -6114.97 3.17163 80.9635 16548.9
28001000 0.8 0 0 -6073.4 1.94098 644.834 16727.1
28002000 0.8 0 0 -6066.31 0.894352 3745.88 16790.9
28003000 0.8 0 0 -6124.48 3.84351 26.3642 16632.3
28004000 0.8 0 0 -6083.09 4.45205 9.6123 16829.6
28005000 0.8 0 0 -6012.99 3.12021 89.5014 16782.4
28006000 0.8 0 0 -6076.12 2.11528 480.787 16707.1
28007000 0.8 0 0 -6119.66 3.45502 51.2402 16847.5
28008000 0.8 0 0 -6133.52 3.79755 28.7303 16780.1
28009000 0.8 0 0 -6132.61 3.70853 33.1531 16677.5
28010000 0.8 0 0 -6081.93 3.20754 76.7856 16669.4
28011000 0.8 0 0 -6149.39 4.5778 7.66698 16576
28012000 0.8 0 0 -6109.5 3.39988 55.5596 16653.8
28013000 0.8 0 0 -6054.71 4.05206 18.8722 16892
28014000 0.8 0 0 -6030.81 2.49271 257.15 16829.9
28015000 0.8 0 0 -6001.11 1.63545 1065.3 16552.8
28016000 0.8 0 0 -6067.12 2.47156 263.587 16650
28017000 0.8 0 0 -6102.66 2.08781 499.163 16564.5
28018000 0.8 0 0 -6082.84 3.8979 24.277 16778.6
28019000 0.8 0 0 -6116.42 5.064 3.39324 16582.7
28020000 0.8 0 0 -6071.19 4.72195 6.10497 16809.2
28021000 0.8 0 0 -6126.17 4.14844 15.8048 16628.7
28022000 0.8 0 0 -6127.81 4.18192 15.1051 16810.6
28023000 0.8 0 0 -6062.04 3.82874 27.2684 16781.6
28024000 0.8 0 0 -6078.4 3.76293 30.5983 16862.8
28025000 0.8 0 0 -6056.87 4.03502 19.2226 16721.1
28026000 0.8 0 0 -6116.19 4.1567 15.5191 16556
28027000 0.8 0 0 -6025.96 4.05944 18.4699 16738
28028000 0.8 0 0 -6044.13 2.44046 279.149 16736.9
28029000 0.8 0 0 -6018.18 2.56541 227.598 16827.8
28030000 0.8 0 0 -6148.96 3.81711 28.12 16971.5
28031000 0.8 0 0 -6094.72 3.94108 22.4425 16675.7
28032000 0.8 0 0 -6094.56 3.3866 57.3766 16819.7
28033000 0.8 0 0 -6139 3.56666 42.5794 16883.3
28034000 0.8 0 0 -6104.83 2.65953 193.372 16742.3
28035000 0.8 0 0 -6089.26 4.13663 16.1413 16649.6
28036000 0.8 0 0 -6060.03 3.3951 56.6538 16846.3
28037000 0.8 0 0 -6146.83 3.92279 23.3221 16805.7
28038000 0.8 0 0 -6053.87 3.69251 34.289 16791.5
28039000 0.8 0 0 -6054.94 2.92306 123.266 16605.3
28040000 0.8 0 0 -6099.54 3.51946 45.8205 16785.3
28041000 0.8 0 0 -6056.7 4.41412 10.1876 16737.2
28042000 0.8 0 0 -6146.75 4.34 11.5351 16735.6
28043000 0.8 0 0 -6065.53 3.3903 56.5116 16669.3
28044000 0.8 0 0 -6038.26 2.7442 166.438 16609.5
28045000 0.8 0 0 -6060.32 2.94667 117.994 16537.1
28046000 0.8 0 0 -6084.36 4.16306 15.3372 16537.4
28047000 0.8 0 0 -6028.86 3.63552 37.8528 16846.9
28048000 0.8 0 0 -6107.86 2.26544 374.436 16738.4
28049000 0.8 0 0 -6081.47 3.28546 67.8433 16784.7
28050000 0.8 0 0 -6077.42 3.94075 22.2462 16520.8
28051000 0.8 0 0 -6110.79 4.55766 7.89663 16505.3
28052000 0.8 0 0 -6071.06 2.48192 263.383 16928.9
28053000 0.8 0 0 -6088.91 4.07902 17.6443 16523.6
28054000 0.8 0 0 -6111.91 3.07552 97.1229 16896.2
28055000 0.8 0 0 -6065.88 3.18372 79.5015 16583.1
28056000 0.8 0 0 -6049.62 3.60697 39.9367 16943.1
28057000 0.8 0 0 -6114.67 3.82655 27.0631 16594.2
28058000 0.8 0 0 -6095.17 2.15262 443.401 16403.8
28059000 0.8 0 0 -6101.61 3.4985 47.2568 16713.3
28060000 0.8 0 0 -6103.11 2.52212 245.111 16853.3
28061000 0.8 0 0 -6118.89 3.74663 30.9549 16599.2
28062000 0.8 0 0 -6053.81 3.58895 40.7242 16762.8
28063000 0.8 0 0 -6120.17 3.30729 65.4501 16796.5
28064000 0.8 0 0 -6076.61 0.907306 3601.8 16499.7
28065000 0.8 0 0 -5985.73 3.79816 28.743 16804.7
28066000 0.8 0 0 -6083.48 0.0890122 14440.1 16765.4
28067000 0.8 0 0 -6176.36 2.48958 251.654 16384.2
28068000 0.8 0 0 -6117.57 4.30641 12.1417 16650.6
28069000 0.8 0 0 -6176.47 2.91351 127.265 16871.6
28070000 0.8 0 0 -6136.2 3.39731 56.5628 16881.6
28071000 0.8 0 0 -6094.08 3.55417 42.6266 16551.6
28072000 0.8 0 0 -6116.43 2.82552 145.045 16590.1
28073000 0.8 0 0 -6118.56 3.44925 51.2767 16697.1
28074000 0.8 0 0 -6066.84 4.01141 20.1907 16880.9
28075000 0.8 0 0 -6076.83 1.52551 1292.65 16702.8
28076000 0.8 0 0 -6140.39 3.11312 91.252 16908.4
28077000 0.8 0 0 -6050.05 4.95217 4.17805 16925.8
28078000 0.8 0 0 -6084.09 3.55106 44.2368 17087.2
28079000 0.8 0 0 -6055.92 4.28656 12.6095 16725.9
28080000 0.8 0 0 -6084.92 4.05762 18.7039 16898.4
28081000 0.8 0 0 -6070.99 2.72008 176.451 16910.7
28082000 0.8 0 0 -6170.06 4.10962 17.1349 16891.9
28083000 0.8 0 0 -6168.95 2.68424 184.903 16686.8
28084000 0.8 0 0 -6139.9 3.21311 75.9212 16636.4
28085000 0.8 0 0 -6066.67 2.71718 175.812 16767.5
28086000 0.8 0 0 -6110.9 3.93678 22.8315 16842.9
28087000 0.8 0 0 -6132.96 1.70079 965.687 16743
28088000 0.8 0 0 -6028.62 1.67449 1002.94 16638.4
28089000 0.8 0 0 -6023.35 4.70703 6.27175 16841.5
28090000 0.8 0 0 -6040.39 3.23555 72.9336 16594.8
28091000 0.8 0 0 -6143.92 3.37215 57.9744 16587.9
28092000 0.8 0 0 -6141.88 2.10326 482.332 16426.3
28093000 0.8 0 0 -6064.54 4.5075 8.70891 16734.1
28094000 0.8 0 0 -6109.95 3.39165 56.9562 16838.6
28095000 0.8 0 0 -6103.14 2.70569 180.045 16843.5
28096000 0.8 0 0 -6108.57 4.06824 18.5003 17014.7
28097000 0.8 0 0 -6077.9 2.46729 272.421 17085.1
28098000 0.8 0 0 -6119.73 4.91515 4.47784 17048.2
28099000 0.8 0 0 -6090.34 2.75909 163.015 16679.5
28100000 0.8 0 0 -6130.92 4.04279 19.1894 16911
28101000 0.8 0 0 -6150.65 2.60981 210.882 16797.4
28102000 0.8 0 0 -6072.37 3.95294 21.8609 16570
28103000 0.8 0 0 -6123.02 3.90808 23.7614 16704.9
28104000 0.8 0 0 -6137.56 2.89311 127.995 16397.3
28105000 0.8 0 0 -6086.87 3.92432 23.1163 16700.3
28106000 0.8 0 0 -6093.66 3.97088 21.5316 16818.9
28107000 0.8 0 0 -6090.74 4.49626 8.86609 16718.1
28108000 0.8 0 0 -6018.32 3.7184 33.1773 16968.3
28109000 0.8 0 0 -6074.36 2.80258 154.822 17039.7
28110000 0.8 0 0 -6036.75 3.65151 36.4482 16662.6
28111000 0.8 0 0 -6047.85 4.31539 12.1681 16940
28112000 0.8 0 0 -6070.39 3.99255 20.3243 16463.7
28113000 0.8 0 0 -6124.84 1.90423 677.215 16516.9
28114000 0.8 0 0 -6105.71 3.9992 20.3098 16636.4
28115000 0.8 0 0 -6072.93 4.25884 13.3268 16874
28116000 0.8 0 0 -6151.97 3.86133 25.8923 16830.1
28117000 0.8 0 0 -6110.63 4.04691 19.2762 17105.2
28118000 0.8 0 0 -6084.6 3.13494 88.1172 16936.3
28119000 0.8 0 0 -6075.62 4.26954 13.1661 16972.5
28120000 0.8 0 0 -6054.91 3.47449 49.7148 16888.8
28121000 0.8 0 0 -6086.27 3.46407 49.9204 16664.6
28122000 0.8 0 0 -6064.14 3.75182 30.4948 16495.5
28123000 0.8 0 0 -6094.9 0.445413 7836.09 16541.5
28124000 0.8 0 0 -6108.38 2.9474 118.598 16642.1
28125000 0.8 0 0 -6080.46 4.01997 20.1431 17085
28126000 0.8 0 0 -6181.79 4.51781 8.61471 16842.1
28127000 0.8 0 0 -6097.56 2.80561 152.098 16825.4
28128000 0.8 0 0 -6086.94 4.64026 6.96525 16722.1
28129000 0.8 0 0 -6084.34 4.77667 5.47409 16521.2
28130000 0.8 0 0 -6120.69 2.43175 280.633 16581.8
28131000 0.8 0 0 -6085.47 4.63989 6.97488 16734.8
28132000 0.8 0 0 -6130.19 3.8481 26.1536 16626.9
28133000 0.8 0 0 -6051.07 3.45435 50.7425 16665.2
28134000 0.8 0 0 -6068.97 4.61116 7.32467 16747.2
28135000 0.8 0 0 -6123.4 2.56555 231.428 17115
28136000 0.8 0 0 -6068.03 3.86527 25.4119 16627.3
28137000 0.8 0 0 -6143.14 2.22825 398.064 16718.5
28138000 0.8 0 0 -6047.94 3.56087 42.3219 16619
28139000 0.8 0 0 -6053.4 3.65905 36.6583 16972
28140000 0.8 0 0 -6136.58 3.94239 22.3861 16670.3
28141000 0.8 0 0 -6155.39 3.29246 66.2006 16571.7
28142000 0.8 0 0 -6143.73 3.69823 34.5998 17107.2
28143000 0.8 0 0 -6139.19 3.24939 71.783 16716.7
28144000 0.8 0 0 -6112.57 3.8125 28.1021 16830.1
28145000 0.8 0 0 -6105.74 4.21132 14.18 16579
28146000 0.8 0 0 -6099.02 3.83641 27.3119 17026.2
28147000 0.8 0 0 -6096.47 3.40593 56.537 17119.7
28148000 0.8 0 0 -6027.19 2.65142 195.276 16679
28149000 0.8 0 0 -6060.67 3.65726 36.7981 16985.7
28150000 0.8 0 0 -6062.93 4.13581 16.465 16960.3
28151000 0.8 0 0 -6111.55 3.77278 29.5447 16553.4
28152000 0.8 0 0 -6072.52 3.04699 98.4451 16325.9
28153000 0.8 0 0 -6058.14 4.80982 5.13411 16381.1
28154000 0.8 0 0 -6080.57 2.99434 109.219 16581.6
28155000 0.8 0 0 -6069.19 3.22799 74.4209 16719.9
28156000 0.8 0 0 -6086.92 1.57865 1186.39 16759
28157000 0.8 0 0 -6080 4.57197 7.78518 16667.7
28158000 0.8 0 0 -6080.66 3.06734 98.1686 16845.5
28159000 0.8 0 0 -5972.25 3.1971 78.709 16790.3
28160000 0.8 0 0 -6128.51 2.705 177.007 16540.2
28161000 0.8 0 0 -6074.69 3.08866 92.9463 16530
28162000 0.8 0 0 -6082.76 4.01106 20.0799 16778.7
28163000 0.8 0 0 -6161.81 4.12297 16.4588 16592.8
28164000 0.8 0 0 -6054.6 4.06979 18.1422 16729
28165000 0.8 0 0 -6169.74 3.80161 28.5113 16766.1
28166000 0.8 0 0 -6151.15 4.02392 19.4703 16623.8
28167000 0.8 0 0 -6081.8 3.05718 100.378 16933.4
28168000 0.8 0 0 -6100.76 4.52022 8.51683 16718
28169000 0.8 0 0 -6078.5 3.58709 41.0893 16860.4
28170000 0.8 0 0 -6076.45 3.3103 64.6191 16667.2
28171000 0.8 0 0 -6047.99 2.34282 330.274 16810.4
28172000 0.8 0 0 -6135.97 2.43963 276.341 16545.4
28173000 0.8 0 0 -6073.55 0.886288 3800.28 16805.9
28174000 0.8 0 0 -6135.46 5.06612 3.37157 16535.6
28175000 0.8 0 0 -6092.48 3.30318 65.4175 16672.7
28176000 0.8 0 0 -6088.77 3.143 86.4112 16834.2
28177000 0.8 0 0 -6116.38 4.629 7.1289 16794.8
28178000 0.8 0 0 -6084.73 3.90601 24.4237 17111
28179000 0.8 0 0 -6168.6 3.4598 50.8838 16865
28180000 0.8 0 0 -6100.58 1.43769 1521.41 16966.2
28181000 0.8 0 0 -6074.69 3.49014 48.2848 16839.3
28182000 0.8 0 0 -6087.36 3.81718 28.0025 16902.5
28183000 0.8 0 0 -6131.47 4.67141 6.60149 16698.9
28184000 0.8 0 0 -6049.62 3.57632 41.5925 16761.2
28185000 0.8 0 0 -6040.75 3.66679 35.2865 16550.3
28186000 0.8 0 0 -6031.07 0.0324842 15661.8 16538.8
28187000 0.8 0 0 -6042.07 1.84995 765.475 17044.9
28188000 0.8 0 0 -6060.67 4.71949 6.06153 16621
28189000 0.8 0 0 -6172.54 2.44861 268.516 16320.8
28190000 0.8 0 0 -6039.39 4.72248 5.95037 16398.1
28191000 0.8 0 0 -5983.42 4.28978 12.5767 16772.8
28192000 0.8 0 0 -6123.07 3.30269 66.6578 16974.8
28193000 0.8 0 0 -6145.7 0.893091 3677.43 16449.3
28194000 0.8 0 0 -6089 3.99749 20.2761 16561.3
28195000 0.8 0 0 -6051.42 4.49387 8.6995 16338.2
28196000 0.8 0 0 -6065.02 3.34825 61.0058 16769.3
28197000 0.8 0 0 -6096.58 4.04343 18.9017 16675.4
28198000 0.8 0 0 -6112.25 2.98093 110.333 16378.2
28199000 0.8 0 0 -6155.17 2.17568 433.259 16660.7
28200000 0.8 0 0 -6086.26 3.31364 64.27 16670.4
28201000 0.8 0 0 -6030.76 4.61942 7.21031 16715.8
28202000 0.8 0 0 -6038.28 2.69403 184.048 16884.6
28203000 0.8 0 0 -6104.91 4.29744 12.5494 16952.8
28204000 0.8 0 0 -6061.51 1.74571 904.089 16901.9
28205000 0.8 0 0 -6120.32 3.30139 66.0589 16785.7
28206000 0.8 0 0 -6141.54 2.52557 237.688 16437.7
28207000 0.8 0 0 -6145.74 2.16715 440.618 16703.1
28208000 0.8 0 0 -6037.76 3.13657 87.3032 16825.8
28209000 0.8 0 0 -6036.02 1.29929 1895.45 16758.2
28210000 0.8 0 0 -6122.95 4.98618 3.90552 16750.6
28211000 0.8 0 0 -6131.2 2.61867 206.459 16691.5
28212000 0.8 0 0 -6066.9 4.55932 7.97254 16710.5
28213000 0.8 0 0 -6026.2 2.83207 143.917 16643
28214000 0.8 0 0 -6090.03 4.48629 9.00739 16702.7
28215000 0.8 0 0 -6059.04 2.84555 139.441 16494.1
28216000 0.8 0 0 -6120.07 3.9215 23.2126 16690.8
28217000 0.8 0 0 -6158.47 1.07771 2726.68 16623.9
28218000 0.8 0 0 -6162.03 2.40249 299.354 16840.8
28219000 0.8 0 0 -6059.08 0.903794 3683.97 16777
28220000 0.8 0 0 -6075.95 2.43939 278.944 16694.6
28221000 0.8 0 0 -6164.18 3.01777 104.701 16532.8
28222000 0.8 0 0 -6113.94 4.19191 15.0867 17073.8
28223000 0.8 0 0 -6085.02 3.39047 57.3808 16930.6
28224000 0.8 0 0 -6044.1 3.40533 55.2762 16721.3
28225000 0.8 0 0 -6082.94 4.61182 7.22421 16535.9
28226000 0.8 0 0 -5975.62 4.37898 10.861 16822.3
28227000 0.8 0 0 -6104.64 3.7476 31.1703 16742
28228000 0.8 0 0 -6088.22 3.43425 53.8946 17113.5
28229000 0.8 0 0 -6049.3 2.08303 520.23 17125.7
28230000 0.8 0 0 -6105.61 0.651118 5706.54 17009.9
28231000 0.8 0 0 -6045.81 3.79555 29.3362 17076.5
28232000 0.8 0 0 -6112.53 3.94332 22.9185 17093.6
28233000 0.8 0 0 -6088.39 4.41281 10.3679 16996.3
28234000 0.8 0 0 -6097.49 3.51651 45.5678 16610.3
28235000 0.8 0 0 -6132.12 3.7391 31.2225 16532.6
28236000 0.8 0 0 -6138.17 3.75908 30.4182 16655.7
28237000 0.8 0 0 -6032.34 3.67023 35.6264 16806.3
28238000 0.8 0 0 -6063.15 3.10125 92.0971 16728.4
28239000 0.8 0 0 -6091.96 3.23465 74.2129 16860.6
28240000 0.8 0 0 -6031.09 2.38169 311.685 16933.3
28241000 0.8 0 0 -6102.64 4.42999 10.162 17145.7
28242000 0.8 0 0 -6141.75 2.27086 374.1 16876.1
28243000 0.8 0 0 -6087.89 2.05893 527.564 16679
28244000 0.8 0 0 -6127.89 0.839422 4038.49 16509.1
28245000 0.8 0 0 -6171.81 4.1071 16.7819 16473.9
28246000 0.8 0 0 -6134.52 1.71561 929.735 16525.6
28247000 0.8 0 0 -6062 2.47461 266.44 16916.6
28248000 0.8 0 0 -6098.67 3.27891 69.1899 16930.8
28249000 0.8 0 0 -6088.66 1.7469 906.189 16974.8
28250000 0.8 0 0 -6043.16 2.03899 552.135 16881.7
28251000 0.8 0 0 -6152.39 3.40723 55.517 16847.5
28252000 0.8 0 0 -6158.77 3.37646 58.9004 16975.2
28253000 0.8 0 0 -6125.87 4.26056 13.2566 16833.8
28254000 0.8 0 0 -6046.41 2.97496 114.57 16837.6
28255000 0.8 0 0 -6093.59 2.15596 446.107 16596.6
28256000 0.8 0 0 -6070.08 2.81587 145.667 16393.8
28257000 0.8 0 0 -6056.98 4.39294 10.5096 16663.7
28258000 0.8 0 0 -6157.7 2.93526 118.636 16312
28259000 0.8 0 0 -6035.13 3.23028 74.0121 16692
28260000 0.8 0 0 -6093.65 2.25059 378.135 16488
28261000 0.8 0 0 -6114.21 2.83185 141.691 16379.4
28262000 0.8 0 0 -6057.47 0.794338 4427.53 16781.2
28263000 0.8 0 0 -6080.61 3.8032 28.1649 16606.6
28264000 0.8 0 0 -6083.76 3.47071 49.3646 16663.6
28265000 0.8 0 0 -6044.51 0.751115 4826.5 17014
28266000 0.8 0 0 -6052.57 4.24814 13.3415 16592.4
28267000 0.8 0 0 -6093.14 4.34362 11.3388 16551
28268000 0.8 0 0 -6043.33 -0.00391288 16605.4 16496.8
28269000 0.8 0 0 -6041.01 3.14842 84.3669 16586.3
28270000 0.8 0 0 -6052.32 4.02524 19.5486 16727.8
28271000 0.8 0 0 -6021.43 0.365108 9160.25 16899.8
28272000 0.8 0 0 -6025.4 4.02959 19.5342 16837.8
28273000 0.8 0 0 -6090.9 4.37698 10.8525 16752.9
28274000 0.8 0 0 -6060.62 2.62589 201.887 16520.8
28275000 0.8 0 0 -6075.58 2.51073 250.163 16875.1
28276000 0.8 0 0 -6055.22 4.13539 16.4342 16916.7
28277000 0.8 0 0 -6112.91 4.10116 17.1754 16693
28278000 0.8 0 0 -6132.64 4.21196 14.4677 16933.6
28279000 0.8 0 0 -6047.65 3.67045 35.7692 16880
28280000 0.8 0 0 -6086.96 3.60631 39.7156 16830.7
28281000 0.8 0 0 -6124.37 3.44274 51.9949 16747.1
28282000 0.8 0 0 -6069.98 1.95574 633.034 16832.6
28283000 0.8 0 0 -6066.07 4.09586 17.1981 16567.2
28284000 0.8 0 0 -6034.03 2.883 134.829 16982.5
28285000 0.8 0 0 -6033.83 3.62946 38.5382 16978.2
28286000 0.8 0 0 -6054.68 4.2947 12.3029 16543.6
28287000 0.8 0 0 -6060.24 3.79675 28.5861 16673.3
28288000 0.8 0 0 -6030.83 3.38133 57.6825 16760.7
28289000 0.8 0 0 -6059.31 2.34319 326.149 16610.9
28290000 0.8 0 0 -6072.86 3.68654 35.0794 17007.4
28291000 0.8 0 0 -6100.72 2.89615 129.115 16625.6
28292000 0.8 0 0 -6097.19 2.92184 125.712 16900.2
