# Time-averaged data for fix FEPout007
# TimeStep v_param v_param007 v_param2 v_pe c_FEP007[1] c_FEP007[2] c_FEP007[3]
0 1 0.65 0 -6049.71 8.95647 0.00504975 16901.1
1000 1 0.65 0 -6120.54 9.30553 0.00277628 16687.6
2000 1 0.65 0 -6113.07 8.22191 0.0170773 16670.6
3000 1 0.65 0 -6078.22 8.96347 0.00501101 16969.5
4000 1 0.65 0 -6051.19 8.93717 0.00517313 16762.4
5000 1 0.65 0 -6080.9 9.18 0.00347535 16923.3
6000 1 0.65 0 -6020.09 9.80022 0.00122078 16824.5
7000 1 0.65 0 -6012.69 8.56775 0.00970355 16920
8000 1 0.65 0 -6028.28 9.44991 0.00220486 16884.5
9000 1 0.65 0 -6065.84 9.86138 0.0010981 16768.6
10000 1 0.65 0 -6147.12 8.43126 0.0121227 16812.6
11000 1 0.65 0 -6077.15 9.004 0.00459808 16666.5
12000 1 0.65 0 -6135.48 8.65826 0.0082596 16763.4
13000 1 0.65 0 -6086.68 8.16655 0.0188554 16774.1
14000 1 0.65 0 -6104.04 8.26389 0.0159497 16705.7
15000 1 0.65 0 -6065.03 8.64402 0.0084086 16663.1
16000 1 0.65 0 -6151.89 6.47627 0.309392 16157.3
17000 1 0.65 0 -6074.13 10.4822 0.000385884 16693.2
18000 1 0.65 0 -6149.75 9.51766 0.0019815 17000.2
19000 1 0.65 0 -6117.98 9.03273 0.00447816 17033.2
20000 1 0.65 0 -6138.5 9.52137 0.001961 16929.4
21000 1 0.65 0 -6042.88 9.0184 0.0045651 16951.6
22000 1 0.65 0 -6131.2 8.16827 0.018705 16688.2
23000 1 0.65 0 -6092.5 8.30771 0.014743 16619.4
24000 1 0.65 0 -6053.94 8.15932 0.0194154 17064
25000 1 0.65 0 -6137.46 9.07402 0.00409077 16675.7
26000 1 0.65 0 -6118.38 10.0427 0.00080498 16660.8
27000 1 0.65 0 -6093.63 7.34907 0.0735504 16606.1
28000 1 0.65 0 -6133.82 8.66146 0.00805567 16437.6
29000 1 0.65 0 -6064.39 7.00897 0.1311 16731.1
30000 1 0.65 0 -6068.97 8.40217 0.0127872 16889.5
31000 1 0.65 0 -6056.83 7.14952 0.103877 16781.6
32000 1 0.65 0 -6084.64 9.50626 0.00200069 16839.8
33000 1 0.65 0 -6079.13 6.56872 0.272244 16602.2
34000 1 0.65 0 -6044.55 7.08685 0.115368 16778
35000 1 0.65 0 -6087.91 9.20372 0.00324076 16421.4
36000 1 0.65 0 -6027.16 10.0665 0.000770755 16602.2
37000 1 0.65 0 -6122.64 8.88466 0.00561313 16654.6
38000 1 0.65 0 -6129.31 8.47585 0.0110223 16473.7
39000 1 0.65 0 -6106.15 9.58804 0.00173208 16722.5
40000 1 0.65 0 -6071.49 8.81859 0.00626502 16638.8
41000 1 0.65 0 -6055.7 8.43805 0.0118228 16584.5
42000 1 0.65 0 -6048.35 9.93961 0.000941026 16385.2
43000 1 0.65 0 -6093.84 8.69524 0.00790359 17067.4
