# Time-averaged data for fix FEPout010
# TimeStep v_param v_param010 v_param2 v_pe c_FEP010[1] c_FEP010[2] c_FEP010[3]
0 1 0.4 0 -6049.71 10.7083 0.00026736 16901.1
1000 1 0.4 0 -6120.54 11.0721 0.00014341 16687.6
2000 1 0.4 0 -6113.07 9.78006 0.00125122 16670.6
3000 1 0.4 0 -6078.22 10.688 0.000277744 16969.5
4000 1 0.4 0 -6051.19 10.6922 0.000272397 16762.4
5000 1 0.4 0 -6080.9 10.9303 0.000184469 16923.3
6000 1 0.4 0 -6020.09 11.6487 5.49577e-05 16824.5
7000 1 0.4 0 -6012.69 10.2732 0.000555299 16920
8000 1 0.4 0 -6028.28 11.2826 0.000101931 16884.5
9000 1 0.4 0 -6065.84 11.7194 4.86515e-05 16768.6
10000 1 0.4 0 -6147.12 10.0586 0.000790859 16812.6
11000 1 0.4 0 -6077.15 10.7372 0.000251162 16666.5
12000 1 0.4 0 -6135.48 10.3318 0.000498705 16763.4
13000 1 0.4 0 -6086.68 9.72547 0.00137972 16774.1
14000 1 0.4 0 -6104.04 9.86732 0.00108314 16705.7
15000 1 0.4 0 -6065.03 10.3437 0.000485921 16663.1
16000 1 0.4 0 -6151.89 7.82555 0.0321796 16157.3
17000 1 0.4 0 -6074.13 12.4477 1.42746e-05 16693.2
18000 1 0.4 0 -6149.75 11.3136 9.74213e-05 17000.2
19000 1 0.4 0 -6117.98 10.8168 0.000224611 17033.2
20000 1 0.4 0 -6138.5 11.3363 9.33985e-05 16929.4
21000 1 0.4 0 -6042.88 10.7446 0.000252335 16951.6
22000 1 0.4 0 -6131.2 9.70496 0.00142069 16688.2
23000 1 0.4 0 -6092.5 9.92205 0.000983012 16619.4
24000 1 0.4 0 -6053.94 9.74788 0.00135178 17064
25000 1 0.4 0 -6137.46 10.8088 0.000222875 16675.7
26000 1 0.4 0 -6118.38 11.9247 3.42564e-05 16660.8
27000 1 0.4 0 -6093.63 8.87198 0.00571702 16606.1
28000 1 0.4 0 -6133.82 10.3289 0.000491392 16437.6
29000 1 0.4 0 -6064.39 8.50907 0.0105877 16731.1
30000 1 0.4 0 -6068.97 10.0767 0.000770728 16889.5
31000 1 0.4 0 -6056.83 8.63361 0.00861757 16781.6
32000 1 0.4 0 -6084.64 11.2944 9.96677e-05 16839.8
33000 1 0.4 0 -6079.13 8.01174 0.024196 16602.2
34000 1 0.4 0 -6044.55 8.56408 0.00968157 16778
35000 1 0.4 0 -6087.91 10.9652 0.000168813 16421.4
36000 1 0.4 0 -6027.16 11.957 3.23347e-05 16602.2
37000 1 0.4 0 -6122.64 10.5856 0.000323642 16654.6
38000 1 0.4 0 -6129.31 10.11 0.000710911 16473.7
39000 1 0.4 0 -6106.15 11.4194 8.02524e-05 16722.5
40000 1 0.4 0 -6071.49 10.5509 0.000342715 16638.8
41000 1 0.4 0 -6055.7 10.0868 0.000744097 16584.5
42000 1 0.4 0 -6048.35 11.8543 3.79117e-05 16385.2
43000 1 0.4 0 -6093.84 10.4081 0.000446698 17067.4
44000 1 0.4 0 -6032.05 10.13 0.0006967 16695
45000 1 0.4 0 -6015.66 10.2899 0.000544648 17065.6
46000 1 0.4 0 -6103.74 10.4057 0.000446861 17004.1
47000 1 0.4 0 -6138.88 11.0948 0.000137788 16657.9
48000 1 0.4 0 -6074.6 10.0574 0.000782531 16603
49000 1 0.4 0 -6058.86 9.52544 0.00192052 16693.5
50000 1 0.4 0 -6017.61 9.73355 0.00139214 17156
51000 1 0.4 0 -6145.21 10.1988 0.000635444 17089.8
52000 1 0.4 0 -6058.77 8.18225 0.0184621 16862.4
53000 1 0.4 0 -6009.71 10.8597 0.000206894 16861
54000 1 0.4 0 -6114.89 10.574 0.00033358 16833.3
55000 1 0.4 0 -6131.09 10.9909 0.000163034 16556.4
56000 1 0.4 0 -6080.16 10.6649 0.000285092 16757.2
57000 1 0.4 0 -6084.03 9.68304 0.0014937 16912.3
