# Time-averaged data for fix FEPout006
# TimeStep v_param v_param006 v_param2 v_pe c_FEP006[1] c_FEP006[2] c_FEP006[3]
56000000 0.6 0.7 0 -6022.14 -0.228384 25068.9 17090.8
56001000 0.6 0.7 0 -6020.36 -0.442193 35900.8 17099.1
56002000 0.6 0.7 0 -6081.49 -0.55648 42883.3 16861.7
56003000 0.6 0.7 0 -6053.74 3.5456 43.4802 16641.9
56004000 0.6 0.7 0 -6093.74 -0.351271 30016.8 16652.1
56005000 0.6 0.7 0 -6061.71 4.44371 9.62724 16621.5
56006000 0.6 0.7 0 -6073.21 0.534717 6632.27 16262.8
56007000 0.6 0.7 0 -6035.41 3.71716 32.1613 16414.5
56008000 0.6 0.7 0 -6045.65 -0.591762 45113.7 16719.3
56009000 0.6 0.7 0 -6083.52 1.74169 893.888 16598.9
56010000 0.6 0.7 0 -6075.14 1.27776 1974.79 16840.2
56011000 0.6 0.7 0 -6036.96 -0.771605 61109.6 16749.7
56012000 0.6 0.7 0 -6090.89 0.547776 6658.05 16687.6
56013000 0.6 0.7 0 -6076.1 0.00959598 16765.1 17037.2
56014000 0.6 0.7 0 -6028.59 0.546888 6757.12 16910.7
56015000 0.6 0.7 0 -6119.6 -0.123122 20434.9 16621.9
56016000 0.6 0.7 0 -6079.22 -0.362672 30777.6 16750.7
56017000 0.6 0.7 0 -6060.23 1.27227 1988.5 16801.9
56018000 0.6 0.7 0 -6046.1 -1.24342 133717 16610.1
56019000 0.6 0.7 0 -6051.5 1.06605 2802.01 16752.2
56020000 0.6 0.7 0 -6058.35 0.878319 3774.75 16471.4
56021000 0.6 0.7 0 -6077.94 1.65414 1051.61 16860.4
56022000 0.6 0.7 0 -6075.05 1.72093 928.896 16658.6
56023000 0.6 0.7 0 -6024.8 -0.768359 61136 16848.4
56024000 0.6 0.7 0 -6061.92 -0.0108963 17151.9 16841.3
56025000 0.6 0.7 0 -6107.74 2.7738 157.871 16556.6
56026000 0.6 0.7 0 -6087.8 1.82394 767.186 16353.6
56027000 0.6 0.7 0 -6107.73 2.77747 156.307 16493.8
56028000 0.6 0.7 0 -6034.47 -1.09381 104307 16652.9
56029000 0.6 0.7 0 -6056.42 4.57714 7.85657 16966.9
56030000 0.6 0.7 0 -6042.45 1.12924 2546.43 16926.3
56031000 0.6 0.7 0 -6096.17 1.66553 1022.32 16707
56032000 0.6 0.7 0 -6145.34 2.19875 420.464 16806.7
56033000 0.6 0.7 0 -5990.02 0.633115 5864.23 16960
56034000 0.6 0.7 0 -6101.31 0.864032 3930.83 16746.3
56035000 0.6 0.7 0 -6052.22 1.1826 2280.65 16579.2
56036000 0.6 0.7 0 -6074.3 -0.0508684 18328.3 16829.3
56037000 0.6 0.7 0 -6046.22 0.838132 4088 16675.4
56038000 0.6 0.7 0 -6055.23 2.22958 397.924 16749.9
56039000 0.6 0.7 0 -6074.42 1.12048 2536.65 16615.5
56040000 0.6 0.7 0 -6049.37 3.4975 47.3046 16702.4
56041000 0.6 0.7 0 -6092.67 1.52225 1296.28 16658.5
56042000 0.6 0.7 0 -6112.42 0.603265 6097.15 16772.4
56043000 0.6 0.7 0 -6084.08 3.74553 31.1662 16681.8
56044000 0.6 0.7 0 -6055.25 1.83063 771.979 16641.5
56045000 0.6 0.7 0 -6046.82 0.575541 6414.45 16843.5
56046000 0.6 0.7 0 -6014.06 -0.803737 65531.4 17019.2
56047000 0.6 0.7 0 -6102.41 -0.041335 17947.3 16745.1
56048000 0.6 0.7 0 -6127.85 -0.572243 43655.5 16717.4
56049000 0.6 0.7 0 -6086.43 1.86402 747.633 17044.9
56050000 0.6 0.7 0 -6122.91 1.04479 2979.02 17186.5
56051000 0.6 0.7 0 -6114.32 -0.706003 55797 17072.6
56052000 0.6 0.7 0 -6105.95 1.01868 3093.77 17083.5
56053000 0.6 0.7 0 -6132.68 -0.5802 44047.5 16643.9
56054000 0.6 0.7 0 -6084.79 -0.649461 49984 16815.5
56055000 0.6 0.7 0 -6103.76 2.15748 441.184 16455.5
56056000 0.6 0.7 0 -5994.04 1.7479 899.853 16884.7
56057000 0.6 0.7 0 -6071.29 -0.660185 50558.8 16705.6
56058000 0.6 0.7 0 -6120.8 0.33797 9366.8 16511.9
56059000 0.6 0.7 0 -6022.09 1.37845 1663.87 16799.7
56060000 0.6 0.7 0 -6053.54 0.0440385 15709.1 16913.5
56061000 0.6 0.7 0 -6111.9 2.54915 228.041 16406.8
56062000 0.6 0.7 0 -6107.55 3.88949 24.2118 16499.1
56063000 0.6 0.7 0 -6102.25 4.457 9.32682 16466.1
56064000 0.6 0.7 0 -6088.3 3.87489 25.2345 16780
56065000 0.6 0.7 0 -6066.32 -0.0427007 18005.3 16760.7
56066000 0.6 0.7 0 -6147.95 2.38825 300.014 16479.4
56067000 0.6 0.7 0 -6047.13 -0.329504 29501.6 16974.9
56068000 0.6 0.7 0 -6098.91 -0.962098 84134.6 16753.4
56069000 0.6 0.7 0 -6067.13 0.711737 5041.83 16637.1
56070000 0.6 0.7 0 -6037.03 1.2614 1965.89 16310.5
56071000 0.6 0.7 0 -6096.77 4.96189 4.02015 16553.8
56072000 0.6 0.7 0 -6067.49 2.3683 312.055 16576.6
56073000 0.6 0.7 0 -6120.76 7.40724 0.0671093 16704.6
56074000 0.6 0.7 0 -6117.68 4.1129 16.9432 16795
56075000 0.6 0.7 0 -6050.82 2.45281 270.943 16584.9
56076000 0.6 0.7 0 -6080.65 1.15199 2389.46 16500.8
56077000 0.6 0.7 0 -6091.29 1.12273 2526.17 16609.5
56078000 0.6 0.7 0 -6177.5 2.29879 353.978 16734.4
56079000 0.6 0.7 0 -6093.36 3.04255 100.126 16481.3
56080000 0.6 0.7 0 -6059.88 9.89561 0.00102481 16574.4
56081000 0.6 0.7 0 -6110.91 4.20484 14.4712 16736.4
56082000 0.6 0.7 0 -5952.09 0.586872 6432.77 17215.7
56083000 0.6 0.7 0 -6070.78 0.371435 9062.38 16897.7
