# Time-averaged data for fix FEPout000
# TimeStep v_param v_param000 v_param2 v_pe c_FEP000[1] c_FEP000[2] c_FEP000[3]
0 1 1 0 -6049.71 0 16901.1 16901.1
1000 1 1 0 -6120.54 0 16687.6 16687.6
2000 1 1 0 -6113.07 0 16670.6 16670.6
3000 1 1 0 -6078.22 0 16969.5 16969.5
4000 1 1 0 -6051.19 0 16762.4 16762.4
5000 1 1 0 -6080.9 0 16923.3 16923.3
6000 1 1 0 -6020.09 0 16824.5 16824.5
7000 1 1 0 -6012.69 0 16920 16920
8000 1 1 0 -6028.28 0 16884.5 16884.5
9000 1 1 0 -6065.84 0 16768.6 16768.6
10000 1 1 0 -6147.12 0 16812.6 16812.6
11000 1 1 0 -6077.15 0 16666.5 16666.5
12000 1 1 0 -6135.48 0 16763.4 16763.4
13000 1 1 0 -6086.68 0 16774.1 16774.1
14000 1 1 0 -6104.04 0 16705.7 16705.7
15000 1 1 0 -6065.03 0 16663.1 16663.1
16000 1 1 0 -6151.89 0 16157.3 16157.3
17000 1 1 0 -6074.13 0 16693.2 16693.2
18000 1 1 0 -6149.75 0 17000.2 17000.2
19000 1 1 0 -6117.98 0 17033.2 17033.2
20000 1 1 0 -6138.5 0 16929.4 16929.4
21000 1 1 0 -6042.88 0 16951.6 16951.6
22000 1 1 0 -6131.2 0 16688.2 16688.2
23000 1 1 0 -6092.5 0 16619.4 16619.4
24000 1 1 0 -6053.94 0 17064 17064
25000 1 1 0 -6137.46 0 16675.7 16675.7
26000 1 1 0 -6118.38 0 16660.8 16660.8
27000 1 1 0 -6093.63 0 16606.1 16606.1
28000 1 1 0 -6133.82 0 16437.6 16437.6
29000 1 1 0 -6064.39 0 16731.1 16731.1
30000 1 1 0 -6068.97 0 16889.5 16889.5
31000 1 1 0 -6056.83 0 16781.6 16781.6
32000 1 1 0 -6084.64 0 16839.8 16839.8
33000 1 1 0 -6079.13 0 16602.2 16602.2
34000 1 1 0 -6044.55 0 16778 16778
35000 1 1 0 -6087.91 0 16421.4 16421.4
36000 1 1 0 -6027.16 0 16602.2 16602.2
37000 1 1 0 -6122.64 0 16654.6 16654.6
38000 1 1 0 -6129.31 0 16473.7 16473.7
39000 1 1 0 -6106.15 0 16722.5 16722.5
40000 1 1 0 -6071.49 0 16638.8 16638.8
41000 1 1 0 -6055.7 0 16584.5 16584.5
42000 1 1 0 -6048.35 0 16385.2 16385.2
43000 1 1 0 -6093.84 0 17067.4 17067.4
44000 1 1 0 -6032.05 0 16695 16695
45000 1 1 0 -6015.66 0 17065.6 17065.6
46000 1 1 0 -6103.74 0 17004.1 17004.1
47000 1 1 0 -6138.88 0 16657.9 16657.9
48000 1 1 0 -6074.6 0 16603 16603
49000 1 1 0 -6058.86 0 16693.5 16693.5
50000 1 1 0 -6017.61 0 17156 17156
51000 1 1 0 -6145.21 0 17089.8 17089.8
52000 1 1 0 -6058.77 0 16862.4 16862.4
53000 1 1 0 -6009.71 0 16861 16861
54000 1 1 0 -6114.89 0 16833.3 16833.3
55000 1 1 0 -6131.09 0 16556.4 16556.4
56000 1 1 0 -6080.16 0 16757.2 16757.2
57000 1 1 0 -6084.03 0 16912.3 16912.3
58000 1 1 0 -6100.11 0 16932.6 16932.6
59000 1 1 0 -6157.85 0 16720.9 16720.9
60000 1 1 0 -6016.63 0 16847.6 16847.6
61000 1 1 0 -6053.27 0 16522.7 16522.7
62000 1 1 0 -6027.73 0 16579.1 16579.1
63000 1 1 0 -6077.04 0 16706.4 16706.4
64000 1 1 0 -6070.97 0 16546 16546
65000 1 1 0 -6063.65 0 16799 16799
66000 1 1 0 -6096.43 0 16929.3 16929.3
67000 1 1 0 -6080.72 0 16768.5 16768.5
68000 1 1 0 -6143.04 0 16531.2 16531.2
69000 1 1 0 -6094.49 0 16811.8 16811.8
70000 1 1 0 -6083.78 0 16719.7 16719.7
71000 1 1 0 -6176.23 0 16634.4 16634.4
72000 1 1 0 -6089.52 0 16581.5 16581.5
73000 1 1 0 -6054.47 0 16518.4 16518.4
74000 1 1 0 -6046.82 0 16680.3 16680.3
75000 1 1 0 -6144.15 0 16477.4 16477.4
76000 1 1 0 -6114.32 0 16813.6 16813.6
77000 1 1 0 -6086.46 0 17006.1 17006.1
78000 1 1 0 -6042.96 0 16925.7 16925.7
79000 1 1 0 -6054.99 0 16656 16656
80000 1 1 0 -6092.74 0 16439.2 16439.2
81000 1 1 0 -6039.89 0 16570.7 16570.7
82000 1 1 0 -6045.06 0 17042.2 17042.2
83000 1 1 0 -6130.69 0 16664.3 16664.3
84000 1 1 0 -6125.64 0 16667.9 16667.9
85000 1 1 0 -6158.96 0 16754.3 16754.3
86000 1 1 0 -6062.6 0 16645.8 16645.8
87000 1 1 0 -6133.92 0 16700.6 16700.6
88000 1 1 0 -6101.59 0 16364.5 16364.5
89000 1 1 0 -6116.91 0 16933.4 16933.4
90000 1 1 0 -6103.28 0 16817.7 16817.7
91000 1 1 0 -6188.96 0 16673.1 16673.1
92000 1 1 0 -6162.41 0 16650 16650
93000 1 1 0 -6140.98 0 16834.1 16834.1
94000 1 1 0 -6159.23 0 16735 16735
95000 1 1 0 -6098.96 0 17158.4 17158.4
96000 1 1 0 -6048.56 0 17136.1 17136.1
97000 1 1 0 -6122.81 0 16831.7 16831.7
98000 1 1 0 -6120.35 0 16898.5 16898.5
99000 1 1 0 -6129.13 0 16721.9 16721.9
100000 1 1 0 -6125.34 0 16898.8 16898.8
101000 1 1 0 -6167.61 0 16891.1 16891.1
102000 1 1 0 -6168.21 0 16440 16440
103000 1 1 0 -6137.53 0 16659.5 16659.5
104000 1 1 0 -6122.08 0 16849.3 16849.3
105000 1 1 0 -6158.66 0 16637 16637
106000 1 1 0 -6118.2 0 16279.2 16279.2
107000 1 1 0 -6138.31 0 16741.9 16741.9
108000 1 1 0 -6105.07 0 16718.8 16718.8
109000 1 1 0 -6091.94 0 16849.5 16849.5
110000 1 1 0 -6103.01 0 16552 16552
111000 1 1 0 -6096.6 0 16510.7 16510.7
112000 1 1 0 -6115.52 0 16906.6 16906.6
113000 1 1 0 -6106.8 0 16688.5 16688.5
114000 1 1 0 -6087.74 0 16786.4 16786.4
115000 1 1 0 -6083.86 0 16739 16739
116000 1 1 0 -6095.37 0 16758.3 16758.3
117000 1 1 0 -6110.05 0 16920.5 16920.5
118000 1 1 0 -6138.44 0 16657.5 16657.5
119000 1 1 0 -6053.02 0 16900.4 16900.4
120000 1 1 0 -6168.32 0 16599.5 16599.5
121000 1 1 0 -6129.41 0 16729.7 16729.7
122000 1 1 0 -6174.77 0 16862.4 16862.4
123000 1 1 0 -6054.18 0 16724.7 16724.7
124000 1 1 0 -6045.59 0 16151.9 16151.9
125000 1 1 0 -6076.62 0 16771.4 16771.4
126000 1 1 0 -6151.08 0 16928.8 16928.8
127000 1 1 0 -6208.14 0 16831.6 16831.6
128000 1 1 0 -6096.79 0 16800.9 16800.9
129000 1 1 0 -6141.27 0 16582 16582
130000 1 1 0 -6116.64 0 16514 16514
131000 1 1 0 -6035.4 0 16590.6 16590.6
132000 1 1 0 -6041.04 0 17019.9 17019.9
133000 1 1 0 -6127 0 16698.7 16698.7
134000 1 1 0 -6107.62 0 16486.3 16486.3
135000 1 1 0 -6066.36 0 16767.4 16767.4
136000 1 1 0 -6054.56 0 17298.3 17298.3
137000 1 1 0 -6081.9 0 16816.4 16816.4
138000 1 1 0 -6080.52 0 17030.5 17030.5
139000 1 1 0 -6091.6 0 16835.9 16835.9
140000 1 1 0 -6064.66 0 16550.7 16550.7
141000 1 1 0 -6075.8 0 16982.9 16982.9
142000 1 1 0 -6066.07 0 16680.1 16680.1
143000 1 1 0 -6090.04 0 16664.6 16664.6
144000 1 1 0 -6106.98 0 16522.6 16522.6
145000 1 1 0 -6149.94 0 16707.6 16707.6
146000 1 1 0 -6040.59 0 16946.8 16946.8
147000 1 1 0 -6071.84 0 17067.8 17067.8
148000 1 1 0 -6086.32 0 16784.2 16784.2
149000 1 1 0 -6121.5 0 17010.5 17010.5
150000 1 1 0 -6064.2 0 16831.9 16831.9
151000 1 1 0 -6082.69 0 16779.1 16779.1
152000 1 1 0 -6136.1 0 16527 16527
153000 1 1 0 -6074.14 0 16734.4 16734.4
154000 1 1 0 -6110.97 0 16684.5 16684.5
155000 1 1 0 -6117.89 0 16474.4 16474.4
156000 1 1 0 -6049.29 0 16706.2 16706.2
157000 1 1 0 -6050.85 0 16661.8 16661.8
158000 1 1 0 -6080.77 0 16703.2 16703.2
159000 1 1 0 -6046.51 0 16766.2 16766.2
160000 1 1 0 -6065.88 0 16715 16715
161000 1 1 0 -5981.78 0 16570.2 16570.2
162000 1 1 0 -6063.04 0 16945.8 16945.8
163000 1 1 0 -6073.03 0 16755.9 16755.9
