# Time-averaged data for fix FEPout
# TimeStep v_param v_tinst v_pinst v_vinst v_pe c_pe_solute_bond c_pe_solute_pair c_pe_solvent_bond c_pe_solvent_pair c_pe_inter_pair
30121000 2 0.680334 0.430133 118.596 -6.15434 0.307694 0 0 -578.282 -49.7685
30122000 2 0.67445 0.083963 122.447 -5.99756 0.183374 0 0 -564.403 -47.5316
30123000 2 0.703327 -0.802991 127.777 -5.86786 0.51294 0 0 -553.703 -45.3321
30124000 2 0.602445 0.290464 120.166 -6.10909 1.02624 0 0 -576.501 -47.6527
30125000 2 0.633858 0.160045 121.993 -5.97645 0.191932 0 0 -562.612 -47.1772
30126000 2 0.644469 0.582171 124.783 -5.74871 1.12426 0 0 -540.619 -46.8743
30127000 2 0.706695 0.122639 119.014 -6.22313 0.0679745 0 0 -586.561 -48.2671
30128000 2 0.732476 -0.512176 124.831 -6.01289 0.234489 0 0 -566.702 -46.8468
30129000 2 0.663017 0.449393 120.62 -6.08465 0.141807 0 0 -569.029 -51.7477
30130000 2 0.733268 -0.267925 117.969 -6.32278 0.228705 0 0 -595.635 -49.5174
30131000 2 0.693298 -0.486235 127.673 -5.76827 0.0731273 0 0 -547.226 -41.2108
30132000 2 0.749881 -0.619821 123.693 -6.05567 1.20021 0 0 -567.153 -51.7251
30133000 2 0.785028 0.0629535 120.801 -6.18617 0.189268 0 0 -582.002 -49.1759
30134000 2 0.780108 -0.233647 123.947 -5.95886 0.362028 0 0 -563.584 -44.5819
30135000 2 0.709968 -0.498815 125.89 -5.88474 0.0048307 0 0 -553.85 -46.3983
30136000 2 0.673673 -0.542291 125.987 -5.89377 0.00190935 0 0 -553.309 -47.8572
30137000 2 0.662723 0.17389 121.787 -6.03961 1.6664 0 0 -568.733 -48.9731
30138000 2 0.845347 0.326272 125.831 -5.80819 0.383727 0 0 -547.133 -45.6861
30139000 2 0.722282 0.612447 119.919 -6.07062 0.160831 0 0 -570.828 -48.5365
30140000 2 0.732158 -0.107319 123.748 -6.03471 0.0358479 0 0 -565.116 -50.4599
30141000 2 0.681295 -0.299781 123.07 -6.07485 0.0109162 0 0 -567.596 -52.0497
30142000 2 0.642088 0.039862 123.172 -5.88856 1.68729 0 0 -555.236 -47.0835
30143000 2 0.743867 -0.15572 119.904 -6.21448 0.00928323 0 0 -586.095 -47.7921
30144000 2 0.783435 -0.265696 125.005 -5.95274 0.240836 0 0 -563.39 -44.0301
30145000 2 0.675654 0.291264 120.293 -6.18427 0.00520186 0 0 -586.218 -44.5829
30146000 2 0.760781 0.14237 127.878 -5.68551 0.703051 0 0 -533.484 -47.1411
30147000 2 0.688422 0.644676 120.478 -6.02587 1.04433 0 0 -568.685 -46.9984
30148000 2 0.796019 -0.601673 124.863 -5.9931 0.00212181 0 0 -562.475 -48.8234
30149000 2 0.697313 -0.0716279 121.354 -6.08256 0.26833 0 0 -573.977 -46.7118
30150000 2 0.724094 -0.453014 127.004 -5.88374 0.0214198 0 0 -554.594 -45.5692
30151000 2 0.611669 0.790753 119.119 -6.17996 0.53073 0 0 -579.372 -51.5146
30152000 2 0.715287 0.256221 123.971 -5.91561 0.00417249 0 0 -552.657 -50.7393
30153000 2 0.683421 0.631783 119.414 -6.0383 0.0607056 0 0 -569.308 -46.6595
30154000 2 0.686736 0.205879 122.191 -6.03199 1.36189 0 0 -570.404 -46.2201
30155000 2 0.709428 -0.695736 123.47 -6.15845 0.0118004 0 0 -579.129 -49.0449
30156000 2 0.753538 -0.4993 123.634 -6.08697 0.792154 0 0 -571.908 -49.7551
30157000 2 0.683889 0.179694 123.274 -5.96851 0.437511 0 0 -561.354 -47.8713
30158000 2 0.702107 -0.546467 124.731 -5.99613 0.00979936 0 0 -566.787 -44.8288
30159000 2 0.718208 -0.218536 121.034 -6.11622 0.480753 0 0 -576.915 -47.4201
30160000 2 0.873425 0.0937564 123.05 -5.98585 1.26327 0 0 -564.22 -47.6002
30161000 2 0.68385 0.0396737 119.604 -6.20371 0.0980807 0 0 -583.95 -48.9261
30162000 2 0.668685 -0.660549 124.808 -5.93622 0.627955 0 0 -558.286 -47.8362
30163000 2 0.634689 0.146516 120.983 -6.09906 0.00976139 0 0 -571.763 -50.3505
30164000 2 0.749704 0.214205 117.617 -6.29885 0.418951 0 0 -595.643 -47.2584
30165000 2 0.741325 0.428624 121.72 -6.01511 0.257113 0 0 -568.889 -44.91
30166000 2 0.687646 0.0118425 123.424 -5.90648 0.0854172 0 0 -558.245 -44.3022
30167000 2 0.651775 0.0410805 122.825 -6.01476 0.000570257 0 0 -566.155 -47.351
30168000 2 0.666577 -0.564308 124.228 -6.02223 0.0348642 0 0 -569.125 -45.1773
30169000 2 0.694392 -0.392277 125.764 -5.87004 0.21754 0 0 -551.898 -47.0646
30170000 2 0.734463 0.193034 122.714 -6.00201 0.00539612 0 0 -562.693 -49.5178
30171000 2 0.719182 0.706581 119.971 -6.024 0.215985 0 0 -565.645 -49.0187
30172000 2 0.787134 0.0348781 126.678 -5.80648 1.38843 0 0 -541.542 -52.1069
30173000 2 0.572585 0.519532 120.378 -6.01268 0.0746211 0 0 -567.182 -46.1858
30174000 2 0.624789 0.12794 124.243 -5.9242 0.000940599 0 0 -556.303 -47.9672
30175000 2 0.631531 0.262661 121.407 -6.01162 0.0134724 0 0 -564.932 -48.2671
30176000 2 0.715269 -0.0683736 122.252 -6.06654 0.000522074 0 0 -570.586 -48.2014
30177000 2 0.653993 0.499736 124.947 -5.7794 0.00237092 0 0 -544.164 -45.3376
30178000 2 0.737663 1.89037 117.109 -6.09378 0.125238 0 0 -571.048 -50.6422
30179000 2 0.756737 0.164451 125.66 -5.83104 0.00392848 0 0 -549.128 -45.6421
30180000 2 0.588761 -0.182655 120.802 -6.12091 0.012469 0 0 -573.094 -51.2515
30181000 2 0.696763 -1.06598 126.841 -5.91839 0.107103 0 0 -558.017 -45.7654
30182000 2 0.671002 -0.0587509 119.989 -6.10961 0.687711 0 0 -577.343 -46.5246
30183000 2 0.821424 -0.0359899 124.563 -5.98491 0.00115507 0 0 -561.915 -48.5472
30184000 2 0.775011 0.107188 123.928 -5.9562 0.328439 0 0 -558.935 -48.926
30185000 2 0.681619 0.280663 123.855 -5.89809 0.275927 0 0 -551.495 -50.3866
30186000 2 0.681687 -0.164883 119.362 -6.24826 0.000195482 0 0 -589.829 -47.4931
30187000 2 0.686021 0.0500475 124.959 -5.8613 0.0457859 0 0 -549.268 -48.6305
30188000 2 0.6707 0.028685 123.574 -5.9329 0.000201627 0 0 -555.641 -49.515
30189000 2 0.692509 0.437095 119.507 -6.12827 0.598108 0 0 -576.489 -49.1923
30190000 2 0.803321 0.750004 125.411 -5.70199 0.0965566 0 0 -535.395 -46.3051
30191000 2 0.661024 0.160304 119.932 -6.12868 0.0223428 0 0 -575.805 -49.3427
30192000 2 0.769696 0.35161 123.997 -5.87146 0.0135583 0 0 -547.314 -51.5882
30193000 2 0.776728 0.515201 122.685 -5.94813 0.0824616 0 0 -560.878 -45.9139
30194000 2 0.781915 0.0144003 122.911 -6.01 0.99537 0 0 -566.57 -47.4455
30195000 2 0.784527 0.462716 119.604 -6.15672 0.30995 0 0 -577.055 -51.241
30196000 2 0.718122 -0.2499 123.241 -6.01549 0.0488048 0 0 -566.74 -46.8883
30197000 2 0.68872 0.00362588 124.97 -5.8659 3.94179e-06 0 0 -553.372 -44.9501
30198000 2 0.683562 0.306761 116.674 -6.27132 1.13186 0 0 -593.532 -47.2739
30199000 2 0.655204 0.416013 125.051 -5.78184 0.00169409 0 0 -541.951 -47.7992
30200000 2 0.722733 0.272548 120.993 -6.05823 0.0117053 0 0 -572.062 -45.8888
30201000 2 0.70813 0.440774 120.759 -6.082 0.41071 0 0 -571.612 -49.1623
30202000 2 0.669494 -0.0316516 122.584 -6.01387 0.0304911 0 0 -565.326 -48.1191
30203000 2 0.651545 -0.810667 126.084 -5.95099 0.376766 0 0 -562.197 -45.1807
30204000 2 0.586267 0.0358118 129.047 -5.71052 0.000167654 0 0 -534.155 -48.3177
30205000 2 0.692277 0.0465909 123.231 -5.92353 0.101838 0 0 -561.175 -43.127
30206000 2 0.680321 1.37377 118.828 -6.00993 0.0775675 0 0 -565.31 -47.7796
30207000 2 0.671408 -0.331517 126.674 -5.83916 0.0348173 0 0 -549.54 -46.089
30208000 2 0.68882 -0.108842 120.371 -6.20553 1.09164 0 0 -588.054 -46.0013
30209000 2 0.673331 0.336281 120.147 -6.07397 0.379922 0 0 -567.249 -52.6757
30210000 2 0.762538 0.150829 121.105 -6.08698 1.0214 0 0 -576.305 -45.588
30211000 2 0.77655 0.19513 121.646 -6.02538 0.0161529 0 0 -565.915 -48.6899
30212000 2 0.814409 0.225171 123.112 -6.0086 0.043951 0 0 -563.538 -49.3825
30213000 2 0.58294 0.0553709 122.675 -5.98483 9.18488e-05 0 0 -563.406 -47.0461
30214000 2 0.695092 -0.467833 122.707 -6.16127 0.0386764 0 0 -579.319 -49.169
30215000 2 0.697568 -0.588233 125.146 -5.98419 0.545931 0 0 -564.943 -45.9896
30216000 2 0.710283 0.118225 120.427 -6.20413 0.433373 0 0 -582.309 -50.9454
30217000 2 0.661667 0.318972 122.631 -5.97799 0.17603 0 0 -558.432 -51.4989
30218000 2 0.706594 0.484756 120.758 -6.04844 0.0691934 0 0 -569.624 -47.386
30219000 2 0.806901 0.57628 120.335 -6.12879 1.95326 0 0 -577.458 -49.6321
30220000 2 0.757076 -0.181083 121.931 -6.08739 0.708184 0 0 -574.13 -47.4915
30221000 2 0.732488 0.0950545 124.862 -5.88788 0.620394 0 0 -554.225 -46.9587
30222000 2 0.698006 -0.134972 124.621 -5.92114 0.234263 0 0 -550.502 -53.689
30223000 2 0.736518 -0.347551 122.617 -6.13784 0.33853 0 0 -575.589 -50.8089
30224000 2 0.731861 -0.558188 123.666 -6.06301 0.143171 0 0 -569.75 -48.8205
30225000 2 0.758083 0.173228 124.037 -5.89006 0.145336 0 0 -555.129 -45.8022
30226000 2 0.654139 0.44696 117.766 -6.26955 0.28949 0 0 -592.052 -47.7311
30227000 2 0.763096 -0.609207 126.834 -5.86887 0.0163815 0 0 -551.932 -46.7087
30228000 2 0.706957 0.195488 120.416 -6.09826 0.55601 0 0 -575.663 -46.9159
30229000 2 0.620264 -0.133085 126.214 -5.86902 1.44057 0 0 -554.061 -46.0189
30230000 2 0.678335 -0.454006 129.434 -5.79458 0.269921 0 0 -541.492 -49.8249
30231000 2 0.728375 -0.45475 123.41 -6.0534 0.0683602 0 0 -572.516 -44.9995
30232000 2 0.728509 0.98911 119.472 -6.09214 0.527022 0 0 -573.03 -48.8945
30233000 2 0.705632 0.200162 122.94 -5.94514 0.229095 0 0 -557.438 -49.1952
30234000 2 0.660005 -0.111219 120.321 -6.19845 5.36828e-06 0 0 -581.849 -50.3928
30235000 2 0.719833 -0.852036 124.163 -6.10412 0.00592062 0 0 -574.573 -48.0526
30236000 2 0.675266 0.464771 123.305 -5.91489 0.00965016 0 0 -555.282 -48.047
30237000 2 0.762369 0.599424 117.28 -6.26571 0.117138 0 0 -590.276 -48.9438
30238000 2 0.683882 0.103523 121.126 -6.08692 0.0407068 0 0 -572.664 -48.243
30239000 2 0.643843 0.351541 125.148 -5.88347 0.723526 0 0 -550.853 -49.9837
30240000 2 0.625884 0.131096 124.338 -5.88412 0.0181359 0 0 -549.735 -50.463
30241000 2 0.686878 0.2052 120.44 -6.09566 1.82455 0 0 -581.127 -42.4551
30242000 2 0.69389 1.31512 119.392 -5.9672 0.461629 0 0 -557.289 -51.8271
30243000 2 0.673453 0.532189 122.68 -5.86603 0.0261531 0 0 -552.915 -45.4463
30244000 2 0.74986 -0.245159 126.103 -5.90291 0.375738 0 0 -558.591 -43.8816
30245000 2 0.663776 0.454974 118.375 -6.21603 1.84116 0 0 -586.739 -49.1378
30246000 2 0.698207 0.1304 123.658 -5.90904 0.416833 0 0 -551.174 -51.9646
30247000 2 0.753734 -0.250027 123.623 -5.98675 0.128923 0 0 -559.499 -51.278
30248000 2 0.700793 0.9417 117.632 -6.18316 0.000442062 0 0 -581.689 -48.9929
30249000 2 0.778504 -0.303887 124.082 -6.01622 0.00148923 0 0 -560.928 -52.728
30250000 2 0.623936 1.43404 115.27 -6.2664 0.664373 0 0 -586.471 -53.3656
30251000 2 0.747818 0.168849 121.207 -6.02059 0.868089 0 0 -567.266 -47.7025
30252000 2 0.767501 1.49414 119.69 -5.95543 1.3679 0 0 -560.077 -48.745
30253000 2 0.687341 0.292791 122.948 -5.93321 0.0940082 0 0 -559.645 -45.6361
30254000 2 0.670803 -0.0434206 123.269 -6.00266 0.116301 0 0 -563.874 -48.5141
30255000 2 0.703093 -0.0989417 123.057 -6.02002 0.39691 0 0 -565.697 -48.7423
30256000 2 0.694055 0.568306 121.886 -5.98628 0.789159 0 0 -565.114 -46.2754
30257000 2 0.787796 0.399726 119.309 -6.1429 0.658812 0 0 -577.002 -50.2318
30258000 2 0.700308 1.03362 119.642 -6.02155 0.228062 0 0 -566.455 -47.9716
30259000 2 0.688263 0.00582549 121.618 -6.05334 0.334932 0 0 -569.127 -48.6482
30260000 2 0.694401 -0.395863 126.265 -5.87699 0.00702418 0 0 -552.877 -46.582
30261000 2 0.615243 -0.294653 118.095 -6.38407 0.341691 0 0 -598.896 -52.621
30262000 2 0.721304 -0.819242 125.421 -6.0096 0.283817 0 0 -568.88 -44.3831
30263000 2 0.665723 0.187154 122.64 -5.9509 0.0417642 0 0 -559.798 -47.236
30264000 2 0.778764 0.904717 120.189 -6.04705 7.94833e-05 0 0 -568.734 -48.0646
30265000 2 0.701051 0.0663819 122.112 -6.01017 0.0537896 0 0 -571.206 -41.8843
30266000 2 0.570014 0.278654 123.773 -5.87309 0.00131427 0 0 -552.31 -46.7472
30267000 2 0.637158 -0.490797 122.976 -6.09151 0.0869834 0 0 -571.992 -49.4291
30268000 2 0.616801 -0.194891 122.634 -5.9588 2.27412 0 0 -561.451 -48.6207
30269000 2 0.663467 -0.192148 123.625 -5.95465 0.182734 0 0 -560.637 -46.9204
30270000 2 0.704999 0.0856654 121.905 -6.08274 0.16678 0 0 -574.61 -45.9966
30271000 2 0.69241 0.0576893 122.206 -5.99358 0.595413 0 0 -563.871 -48.0697
30272000 2 0.725404 -0.47381 127.181 -5.86554 0.672178 0 0 -549.306 -49.6512
30273000 2 0.687986 -0.218926 121.522 -6.09892 0.0954893 0 0 -573.036 -49.1499
30274000 2 0.745344 0.381654 116.113 -6.41179 0.247319 0 0 -604.701 -49.5495
30275000 2 0.722454 0.474206 121.689 -5.95004 0.0823507 0 0 -560.208 -46.7791
30276000 2 0.750121 0.673401 120.123 -6.05814 0.0877092 0 0 -570.353 -47.6649
30277000 2 0.758169 -0.0763532 121.534 -6.11267 0.315298 0 0 -574.761 -49.0465
30278000 2 0.642777 -0.702523 127.451 -5.83698 0.702115 0 0 -551.697 -44.3768
30279000 2 0.631888 0.0181319 123.863 -5.89885 0.088284 0 0 -554.788 -46.9825
30280000 2 0.609117 -0.0517474 122.822 -5.97046 0.484257 0 0 -565.277 -44.1944
30281000 2 0.675146 -0.580608 125.849 -5.88376 0.22808 0 0 -552.085 -48.2868
30282000 2 0.670217 0.460167 119.861 -6.09545 0.654796 0 0 -575.358 -47.032
30283000 2 0.679248 0.236255 124.687 -5.82399 0.0271682 0 0 -545.766 -48.3079
30284000 2 0.650434 0.0524692 119.768 -6.17009 0.458106 0 0 -581.721 -48.0867
30285000 2 0.753592 0.161728 127.9 -5.71559 0.942793 0 0 -536.512 -47.421
30286000 2 0.719174 -0.0190457 123.285 -5.95042 1.20077 0 0 -560.084 -48.0597
30287000 2 0.64239 -0.105127 121.971 -6.09898 0.0550744 0 0 -575.113 -47.0381
30288000 2 0.589444 -0.898256 126.066 -5.87299 2.16146 0 0 -550.016 -51.1902
30289000 2 0.649462 0.200866 122.529 -5.95554 0.0634184 0 0 -569.029 -38.5
30290000 2 0.644029 0.508342 122.586 -5.98128 0.0202235 0 0 -563.352 -46.7584
30291000 2 0.697646 0.118169 122.81 -6.00991 0.0523284 0 0 -563.228 -49.8347
30292000 2 0.647418 0.519655 122.499 -5.92813 0.00866961 0 0 -559.672 -45.0057
30293000 2 0.735219 -0.13058 125.439 -5.89241 0.464055 0 0 -553.67 -47.8203
