# Time-averaged data for fix FEPout
# TimeStep v_param v_tinst v_pinst v_vinst v_pe c_pe_solute_bond c_pe_solute_pair c_pe_solvent_bond c_pe_solvent_pair c_pe_inter_pair
3037000 1.1 0.707003 0.0423062 124.362 -5.75886 0.102052 0 0 -563.156 -24.35
3038000 1.1 0.733026 0.525333 119.397 -5.89132 0.142477 0 0 -576.061 -24.996
3039000 1.1 0.705476 0.215571 133.717 -5.16671 1.68346 0 0 -506.259 -22.4288
3040000 1.1 0.738599 -0.692524 123.805 -5.85281 0.767855 0 0 -571.534 -26.2204
3041000 1.1 0.692405 -0.309518 125.562 -5.72366 1.48711 0 0 -561.6 -23.7004
3042000 1.1 0.646564 -0.207141 124.955 -5.7415 0.174069 0 0 -560.76 -25.0462
3043000 1.1 0.70269 -0.0998425 122.404 -5.80871 0.380003 0 0 -569.177 -23.6911
3044000 1.1 0.745111 0.33384 124.374 -5.64698 0.190593 0 0 -550.876 -25.3064
3045000 1.1 0.732101 0.838803 121.122 -5.77462 0.319545 0 0 -565.353 -23.9778
3046000 1.1 0.680187 0.0608811 122.468 -5.78905 0.00173139 0 0 -565.957 -24.5273
3047000 1.1 0.678234 -0.876043 128.253 -5.67085 0.00642457 0 0 -554.254 -24.1791
3048000 1.1 0.659951 -0.0465198 118.47 -6.15011 0.280114 0 0 -598.718 -28.8729
3049000 1.1 0.739702 -0.272227 125.952 -5.68385 0.348718 0 0 -554.555 -25.5465
3050000 1.1 0.65408 0.297308 124.564 -5.65282 0.0121074 0 0 -552.812 -23.7876
3051000 1.1 0.7034 0.543821 118.748 -5.95234 0.00028562 0 0 -580.331 -26.8079
3052000 1.1 0.667182 -0.228576 126.853 -5.5796 0.0289116 0 0 -545.906 -23.2421
3053000 1.1 0.623325 0.681697 120.936 -5.79542 0.289828 0 0 -568.196 -23.2262
3054000 1.1 0.708317 -0.405082 127.159 -5.53261 4.72154 0 0 -546.315 -22.7327
3055000 1.1 0.698918 0.347225 120.874 -5.82223 0.474871 0 0 -569.626 -24.7167
3056000 1.1 0.724254 0.336281 131.226 -5.31197 1.87092 0 0 -520.849 -22.843
3057000 1.1 0.694085 1.14346 120.217 -5.77832 0.649864 0 0 -564.535 -25.5038
3058000 1.1 0.699116 0.0790727 125.816 -5.59772 0.0754995 0 0 -549.614 -21.4286
3059000 1.1 0.69004 0.11657 123.825 -5.74127 0.000642791 0 0 -559.98 -25.6303
3060000 1.1 0.672024 0.499983 123.832 -5.64589 0.0455687 0 0 -551.723 -24.2031
3061000 1.1 0.778512 -0.803856 126.229 -5.79515 0.00493036 0 0 -565.603 -25.5073
3062000 1.1 0.644838 0.153948 124.204 -5.65856 0.0257178 0 0 -555.308 -21.8903
3063000 1.1 0.749382 0.015793 124.122 -5.75386 0.0798008 0 0 -564.021 -22.952
3064000 1.1 0.768982 0.651224 126.361 -5.53306 2.24627 0 0 -542.904 -23.7138
3065000 1.1 0.660774 0.422858 120.522 -5.88043 0.823076 0 0 -579.858 -20.7686
3066000 1.1 0.683008 0.157855 126.563 -5.58268 0.52548 0 0 -547.875 -22.084
3067000 1.1 0.637665 0.164573 122.423 -5.81548 0.501872 0 0 -570.3 -23.3808
3068000 1.1 0.681084 -0.550504 124.223 -5.84192 0.221548 0 0 -569.838 -26.2598
3069000 1.1 0.716155 -0.793593 127.052 -5.73655 0.0567561 0 0 -561.954 -23.2305
3070000 1.1 0.647229 0.422703 125.046 -5.55215 0.625575 0 0 -544.808 -22.1364
3071000 1.1 0.778034 0.968947 120.318 -5.85209 0.0777308 0 0 -570.853 -26.1374
3072000 1.1 0.687581 0.355246 121.106 -5.82755 0.0164497 0 0 -570.49 -23.9362
3073000 1.1 0.642262 -0.0955214 124.891 -5.67353 0.0397017 0 0 -555.407 -23.3328
3074000 1.1 0.724729 -1.50342 131.376 -5.66614 0.286448 0 0 -555.033 -23.1999
3075000 1.1 0.675573 -0.0761544 123.596 -5.75225 0.0612257 0 0 -563.826 -22.9645
3076000 1.1 0.716773 0.604061 122.238 -5.75752 0.802957 0 0 -564.605 -23.4652
3077000 1.1 0.711009 0.358532 126.297 -5.53987 1.75823 0 0 -542.175 -24.6499
3078000 1.1 0.697582 -0.431541 121.011 -5.96774 0.913263 0 0 -583.444 -26.1793
3079000 1.1 0.640582 -0.0856667 125.631 -5.6166 0.525252 0 0 -549.807 -23.6112
3080000 1.1 0.626778 0.231963 120.433 -5.90367 0.773108 0 0 -579.438 -23.5095
3081000 1.1 0.826996 0.0350187 128.047 -5.54187 0.449897 0 0 -542.786 -22.9353
3082000 1.1 0.663216 0.112021 122.668 -5.73575 0.694664 0 0 -561.123 -24.6184
3083000 1.1 0.693533 0.621412 122.744 -5.68293 0.0258967 0 0 -557.62 -22.065
3084000 1.1 0.696458 0.0871914 125.6 -5.5852 0.000185169 0 0 -544.866 -24.8253
3085000 1.1 0.675862 0.168055 125.768 -5.60074 0.0874497 0 0 -552.754 -18.6089
3086000 1.1 0.646598 -0.314988 127.097 -5.63073 0.0786689 0 0 -552.001 -22.4124
3087000 1.1 0.584025 0.433988 118.898 -5.94517 0.0014378 0 0 -582.974 -23.4357
3088000 1.1 0.777056 -0.168486 124.478 -5.71701 0.303573 0 0 -557.169 -26.2696
3089000 1.1 0.845767 -0.240526 125.777 -5.68321 0.40397 0 0 -555.194 -24.8976
3090000 1.1 0.612335 0.101775 120.521 -5.92324 0.480309 0 0 -577.506 -27.1441
3091000 1.1 0.767306 -0.945287 130.149 -5.55701 0.0501886 0 0 -544.45 -22.415
3092000 1.1 0.648527 0.471145 122.032 -5.75213 0.153987 0 0 -565.767 -21.1036
3093000 1.1 0.704178 -1.03869 128.29 -5.70344 0.208023 0 0 -559.032 -22.9266
3094000 1.1 0.599638 -0.215351 126.9 -5.58516 0.005587 0 0 -549.538 -20.1542
3095000 1.1 0.61719 0.282006 125.939 -5.55421 0.0132328 0 0 -544.054 -22.4881
3096000 1.1 0.7172 -0.92788 126.368 -5.78483 0.153028 0 0 -565.736 -24.4696
3097000 1.1 0.645203 0.595013 121.337 -5.81734 0.627693 0 0 -568.6 -25.3965
3098000 1.1 0.723605 0.545529 125.519 -5.58362 0.0363004 0 0 -549.097 -20.4684
3099000 1.1 0.676013 1.04453 119.868 -5.81746 0.0156041 0 0 -567.005 -26.3911
3100000 1.1 0.66151 -0.201321 123.108 -5.76972 0.780416 0 0 -567.098 -22.1939
3101000 1.1 0.703076 -0.71501 126.95 -5.73155 1.12106 0 0 -562.703 -23.0359
3102000 1.1 0.683519 -0.110348 128.269 -5.57397 0.0284689 0 0 -547.851 -20.7228
3103000 1.1 0.759592 0.177807 123.061 -5.73822 0.287383 0 0 -562.195 -23.3907
3104000 1.1 0.722851 0.289679 123.836 -5.73398 0.628381 0 0 -564.329 -21.1647
3105000 1.1 0.672454 -0.335057 126.413 -5.69053 0.0976981 0 0 -559.341 -21.1906
3106000 1.1 0.681034 -0.298255 122.421 -5.93606 1.85544 0 0 -583.665 -23.6682
3107000 1.1 0.726994 0.0936628 124.9 -5.7207 0.516218 0 0 -558.305 -25.7229
3108000 1.1 0.615328 -0.321773 122.213 -5.89699 0.0211069 0 0 -574.864 -26.6504
3109000 1.1 0.717609 -0.346855 127.978 -5.58 0.282075 0 0 -546.138 -23.3033
3110000 1.1 0.674477 -0.200616 123.126 -5.77146 0.25104 0 0 -564.832 -24.1074
3111000 1.1 0.673833 0.0719003 121.262 -5.88288 0.0172124 0 0 -574.509 -25.5623
3112000 1.1 0.67268 -0.183725 125.485 -5.65464 0.000726613 0 0 -552.804 -23.9696
3113000 1.1 0.615457 -0.0841706 127.776 -5.51461 0.0348607 0 0 -539.4 -23.1245
3114000 1.1 0.791453 0.0424663 122.246 -5.8675 0.250045 0 0 -574.295 -24.4409
3115000 1.1 0.694676 -0.362427 126.347 -5.60128 0.88578 0 0 -550.693 -21.5237
3116000 1.1 0.689765 0.516592 119.636 -5.93741 0.00688756 0 0 -580.886 -24.7368
3117000 1.1 0.692057 -0.332938 128.939 -5.51826 0.0653512 0 0 -540.408 -22.5198
3118000 1.1 0.717226 0.438059 119.108 -5.99748 0.849011 0 0 -587.66 -24.9314
3119000 1.1 0.685326 0.536993 122.063 -5.80357 0.151698 0 0 -569.495 -22.6215
3120000 1.1 0.689772 0.204298 124.089 -5.67763 0.113622 0 0 -554.709 -24.5226
3121000 1.1 0.777482 -0.0768299 125.078 -5.71779 0.468056 0 0 -561.179 -22.5036
3122000 1.1 0.672349 0.7795 130.331 -5.23964 0.439354 0 0 -516.149 -18.733
3123000 1.1 0.646952 0.592111 121.381 -5.74943 0.41751 0 0 -564.046 -22.8131
3124000 1.1 0.729663 -0.266538 127.562 -5.61672 1.78382 0 0 -552.433 -22.2554
3125000 1.1 0.711757 0.523213 117.875 -6.00124 0.375236 0 0 -586.998 -25.5034
3126000 1.1 0.73779 -0.381571 127.265 -5.63323 0.227591 0 0 -550.133 -24.6835
3127000 1.1 0.607052 0.257358 119.428 -5.97371 0.0863552 0 0 -582.937 -26.4675
3128000 1.1 0.698865 -0.0130766 126.756 -5.57617 0.993409 0 0 -546.782 -22.9809
3129000 1.1 0.725065 -0.86933 127.073 -5.71035 0.140712 0 0 -558.945 -23.6513
3130000 1.1 0.668088 0.399516 120.545 -5.82894 0.498256 0 0 -567.915 -27.135
3131000 1.1 0.788492 -0.0774592 128.73 -5.54339 1.31746 0 0 -543.534 -23.2092
3132000 1.1 0.746772 0.0924549 119.539 -5.97765 0.790189 0 0 -586.506 -24.0051
3133000 1.1 0.776809 -0.14359 123.917 -5.81594 0.00532986 0 0 -567.49 -25.7406
3134000 1.1 0.652854 0.686665 119.338 -5.94388 0.0482138 0 0 -582.258 -24.0651
3135000 1.1 0.649403 -0.0535687 123.735 -5.74991 0.753161 0 0 -564.341 -22.9025
3136000 1.1 0.602134 -0.395566 126.268 -5.64804 0.498502 0 0 -553.033 -23.5659
3137000 1.1 0.61568 -0.485615 122.714 -5.93095 0.31171 0 0 -581.362 -23.9065
3138000 1.1 0.769242 -0.428281 124.228 -5.79077 0.22427 0 0 -567.706 -23.1764
3139000 1.1 0.788907 0.120028 128.403 -5.48793 0.0876743 0 0 -537.591 -22.2656
3140000 1.1 0.630815 -0.277361 124.535 -5.74173 0.00180535 0 0 -562.775 -22.8825
3141000 1.1 0.665773 -0.519231 124.785 -5.78618 0.163124 0 0 -566.254 -24.1
3142000 1.1 0.6561 0.025827 121.717 -5.86605 0.00374201 0 0 -573.305 -25.036
3143000 1.1 0.832384 0.103041 123.811 -5.7443 0.230097 0 0 -560.213 -25.9361
3144000 1.1 0.754614 0.44811 123.954 -5.69972 0.214885 0 0 -558.674 -22.9121
3145000 1.1 0.696029 0.434491 121.505 -5.80084 0.00413914 0 0 -568.397 -23.2932
3146000 1.1 0.728729 -0.134706 130.113 -5.50938 0.0533024 0 0 -540.337 -21.6731
3147000 1.1 0.687244 -0.128733 123.554 -5.77171 0.650805 0 0 -562.717 -26.648
3148000 1.1 0.713035 0.338005 121.455 -5.81876 0.00297531 0 0 -569.997 -23.5192
3149000 1.1 0.73122 0.457459 123.78 -5.66667 0.00136214 0 0 -553.083 -24.9182
3150000 1.1 0.75236 -0.266191 123.761 -5.78512 0.00280123 0 0 -566.073 -24.0124
3151000 1.1 0.768431 0.80649 119.387 -5.86971 0.72714 0 0 -570.458 -28.9797
3152000 1.1 0.753417 -0.247537 130.434 -5.41828 0.279762 0 0 -530.663 -22.2816
3153000 1.1 0.647635 0.100195 121.915 -5.82348 0.0138804 0 0 -571.462 -22.5469
3154000 1.1 0.690871 -0.296204 127.034 -5.59227 0.273693 0 0 -547.769 -22.9158
3155000 1.1 0.578578 -0.420862 122.867 -5.89562 0.0180216 0 0 -578.044 -23.3275
3156000 1.1 0.610455 -0.300549 130.957 -5.45875 0.0602382 0 0 -533.373 -23.4796
3157000 1.1 0.744715 0.343226 121.999 -5.86312 0.113395 0 0 -573.49 -24.6615
3158000 1.1 0.738626 -0.358234 126.623 -5.63951 0.00744863 0 0 -552.145 -23.0926
3159000 1.1 0.633154 0.942239 116.921 -6.01502 0.0129761 0 0 -588.776 -24.7698
3160000 1.1 0.751846 0.120519 124.191 -5.684 0.0343946 0 0 -554.579 -25.2233
3161000 1.1 0.669727 0.00271782 125.222 -5.6426 0.520541 0 0 -553.837 -22.229
3162000 1.1 0.715744 -0.921552 124.779 -5.88179 6.0758e-06 0 0 -575.946 -23.9965
3163000 1.1 0.629209 -0.384742 122.346 -5.91571 0.690436 0 0 -581.331 -22.7623
3164000 1.1 0.714395 -0.240152 125.888 -5.67264 0.00896712 0 0 -553.52 -25.0982
3165000 1.1 0.656798 0.0871912 120.565 -5.95905 0.0419849 0 0 -583.225 -24.6398
3166000 1.1 0.777159 -0.394813 129.661 -5.52688 0.0865347 0 0 -542.552 -21.277
3167000 1.1 0.603022 0.081883 120.069 -5.92985 0.143693 0 0 -579.53 -25.4581
3168000 1.1 0.680746 -0.375574 126.33 -5.70033 0.119667 0 0 -556.213 -25.3398
3169000 1.1 0.637074 0.71689 121.984 -5.74808 0.113933 0 0 -562.551 -23.8664
3170000 1.1 0.709557 1.40496 117.852 -5.87862 1.1247 0 0 -575.22 -25.5241
3171000 1.1 0.747935 0.191446 123.254 -5.72416 0.442294 0 0 -560.075 -24.232
3172000 1.1 0.66842 0.873839 116.579 -6.06967 0.00194312 0 0 -593.811 -25.2981
3173000 1.1 0.714167 -0.166271 127.222 -5.58194 0.012598 0 0 -544.871 -24.4997
3174000 1.1 0.734566 -0.0251513 121.161 -5.91695 0.351855 0 0 -578.664 -25.2173
3175000 1.1 0.76238 -0.301047 124.436 -5.76682 0.611645 0 0 -567.708 -21.1192
3176000 1.1 0.696245 -0.552392 129.16 -5.56218 0.0533083 0 0 -544.807 -22.5885
3177000 1.1 0.728165 -0.128512 122.257 -5.87674 0.00793353 0 0 -575.36 -24.0751
3178000 1.1 0.786273 0.303262 122.961 -5.74267 0.212569 0 0 -563.26 -22.7052
3179000 1.1 0.797869 0.255484 125.424 -5.59516 0.266387 0 0 -549.091 -21.8813
3180000 1.1 0.709225 -0.324615 122.717 -5.83738 0.0818695 0 0 -571.888 -23.607
3181000 1.1 0.700232 -0.218773 127.117 -5.60378 0.127891 0 0 -548.188 -23.5249
3182000 1.1 0.680621 -0.327491 121.454 -5.93988 0.0929398 0 0 -581.865 -24.0963
3183000 1.1 0.754138 0.152301 127.869 -5.46144 0.343487 0 0 -535.366 -22.0437
3184000 1.1 0.69448 0.874672 118.617 -5.92992 0.0532828 0 0 -581.414 -23.4905
3185000 1.1 0.710413 -0.0479975 126.028 -5.63133 2.17072e-05 0 0 -551.723 -22.6735
3186000 1.1 0.840643 0.856632 119.077 -5.93329 1.22307 0 0 -582.385 -24.0334
3187000 1.1 0.700108 0.781817 120.893 -5.76323 0.262926 0 0 -565.056 -23.0556
3188000 1.1 0.674295 0.303058 123.156 -5.6999 0.513925 0 0 -558.813 -23.0907
3189000 1.1 0.692947 -0.130564 122.943 -5.81617 0.025659 0 0 -567.414 -25.8607
3190000 1.1 0.615555 -1.08201 129.401 -5.58473 0.0311289 0 0 -545.859 -23.8146
3191000 1.1 0.639739 -0.223446 124.051 -5.7283 0.103425 0 0 -560.51 -23.8801
3192000 1.1 0.769563 0.397739 123.022 -5.73089 0.35313 0 0 -561.636 -23.2676
3193000 1.1 0.81601 0.441279 124.282 -5.62853 0.388412 0 0 -552.186 -22.3129
3194000 1.1 0.836373 -0.721525 125.791 -5.75577 0.222062 0 0 -562.978 -24.3328
3195000 1.1 0.648418 0.0590717 121.363 -5.88176 0.159773 0 0 -574.38 -25.7189
3196000 1.1 0.656078 0.0727129 128.513 -5.43626 0.0718381 0 0 -534.637 -19.9336
3197000 1.1 0.724078 0.0709425 126.139 -5.62418 0.203741 0 0 -550.712 -23.1586
3198000 1.1 0.67419 0.302547 123.547 -5.71278 0.132981 0 0 -559.047 -23.7896
3199000 1.1 0.740597 -0.0834761 123.423 -5.8669 1.53895 0 0 -574.024 -25.9383
3200000 1.1 0.675267 0.0947798 126.702 -5.58978 0.0638544 0 0 -546.746 -23.4751
3201000 1.1 0.655106 -0.0065681 125.411 -5.58903 2.25486 0 0 -551.98 -20.3559
3202000 1.1 0.758636 0.454157 121.542 -5.79877 0.130531 0 0 -566.723 -24.882
3203000 1.1 0.712981 0.460994 125.035 -5.58197 0.0040691 0 0 -543.927 -25.4373
3204000 1.1 0.649321 0.0112458 125.331 -5.61663 0.0203698 0 0 -548.554 -24.3626
3205000 1.1 0.669841 -0.266674 125.248 -5.69153 0.252224 0 0 -562.442 -18.3455
3206000 1.1 0.60025 0.541908 123.619 -5.65374 0.0978181 0 0 -556.048 -20.7319
3207000 1.1 0.800904 -0.00387655 125.877 -5.67015 1.01221 0 0 -556.685 -22.6823
3208000 1.1 0.670593 0.112148 122.859 -5.7332 0.0136436 0 0 -558.225 -26.5746
3209000 1.1 0.727354 0.48388 119.314 -5.9324 0.0187451 0 0 -579.416 -25.7077
3210000 1.1 0.679666 0.300876 125.418 -5.58591 0.478772 0 0 -548.66 -21.5813
3211000 1.1 0.627181 -0.159511 124.355 -5.67538 0.956609 0 0 -555.703 -24.1427
3212000 1.1 0.653141 -0.377404 123.759 -5.8256 0.000115813 0 0 -568.722 -25.4897
3213000 1.1 0.687939 0.0326501 124.765 -5.7197 1.40648 0 0 -562.406 -22.4095
3214000 1.1 0.644357 -0.407093 124.467 -5.82254 0.519282 0 0 -568.337 -26.0822
3215000 1.1 0.643534 0.252088 120.665 -5.87646 0.0175822 0 0 -575.34 -24.0772
3216000 1.1 0.719025 0.866833 127.977 -5.34441 1.03373 0 0 -524.502 -21.6615
3217000 1.1 0.73613 0.276839 122.174 -5.84635 0.158731 0 0 -572.145 -24.3411
3218000 1.1 0.700731 0.0445577 126.429 -5.57897 0.096447 0 0 -545.495 -23.6566
3219000 1.1 0.668251 0.562199 121.908 -5.73277 0.104235 0 0 -559.996 -24.8508
3220000 1.1 0.744355 0.188659 122.001 -5.86168 0.811243 0 0 -574.275 -24.4277
3221000 1.1 0.706147 -0.472468 130.909 -5.50376 1.49396 0 0 -541.17 -21.7072
3222000 1.1 0.632365 0.30131 124.953 -5.57164 0.00189247 0 0 -548.167 -20.1424
3223000 1.1 0.701038 0.487267 121.389 -5.80734 0.240826 0 0 -567.386 -25.2036
3224000 1.1 0.760665 -0.310441 127.558 -5.531 0.812095 0 0 -539.548 -25.4261
3225000 1.1 0.58466 -0.406181 124.235 -5.78477 0.332668 0 0 -565.682 -24.6978
3226000 1.1 0.660172 0.245024 127.199 -5.49103 0.366676 0 0 -536.111 -24.3409
3227000 1.1 0.677013 0.820155 120.332 -5.86795 0.102836 0 0 -576.344 -22.2897
3228000 1.1 0.738557 -0.518658 124.668 -5.74329 2.49424 0 0 -564.269 -24.0409
3229000 1.1 0.774306 0.454684 120.907 -5.84064 0.700306 0 0 -570.892 -25.5534
3230000 1.1 0.773782 0.590941 124.687 -5.64529 1.03589 0 0 -553.477 -23.3782
3231000 1.1 0.76858 -0.221921 121.395 -5.98139 0.114397 0 0 -582.44 -27.776
3232000 1.1 0.633453 -0.033634 125.51 -5.69729 0.00744695 0 0 -554.932 -26.1985
3233000 1.1 0.68278 -0.281148 125.431 -5.69289 0.0325343 0 0 -558.942 -21.7645
3234000 1.1 0.765564 -0.286947 124.771 -5.7624 1.01779 0 0 -567.73 -21.053
3235000 1.1 0.647256 -0.275656 125.776 -5.6986 0.51842 0 0 -558.676 -23.0999
3236000 1.1 0.612315 -0.0144598 123.143 -5.79211 0.419957 0 0 -567.989 -23.2257
3237000 1.1 0.825345 -0.464775 127.571 -5.64499 0.0262248 0 0 -551.902 -23.9125
3238000 1.1 0.699177 0.225595 120.352 -5.91438 0.000969317 0 0 -579.021 -24.2464
3239000 1.1 0.620714 0.98777 117.459 -5.95549 0.226021 0 0 -581.266 -26.4198
3240000 1.1 0.701914 0.489261 123.908 -5.65792 0.665725 0 0 -553.783 -23.9909
3241000 1.1 0.841295 0.0441183 122.167 -5.86614 1.17687 0 0 -573.926 -25.5971
3242000 1.1 0.679513 -0.253599 124.535 -5.74674 0.252444 0 0 -562.401 -24.0196
3243000 1.1 0.640195 -0.568343 127.98 -5.64542 1.16146 0 0 -553.544 -23.4503
3244000 1.1 0.638292 -0.198576 124.475 -5.75992 0.797819 0 0 -565.474 -22.8361
3245000 1.1 0.755689 -0.553296 121.621 -5.97336 0.0614393 0 0 -584.927 -24.4179
3246000 1.1 0.712509 -0.19426 127.04 -5.58314 0.126559 0 0 -544.667 -24.9393
3247000 1.1 0.687455 1.01337 117.352 -6.01179 0.402593 0 0 -587.398 -26.2066
3248000 1.1 0.690209 0.233082 120.964 -5.85766 0.477538 0 0 -574.346 -23.6135
3249000 1.1 0.675663 -0.405613 130.638 -5.43082 0.160344 0 0 -531.021 -23.083
3250000 1.1 0.634708 0.450353 120.037 -5.85503 0.162089 0 0 -574.537 -22.8378
3251000 1.1 0.739978 -0.647183 128.263 -5.60129 0.206514 0 0 -546.619 -24.9186
3252000 1.1 0.742257 0.346884 121.779 -5.81122 0.332785 0 0 -568.819 -24.258
3253000 1.1 0.724839 -0.00166164 123.815 -5.72629 0.0976129 0 0 -561.467 -22.7128
3254000 1.1 0.604947 0.222975 124.321 -5.65624 0.197173 0 0 -555.652 -21.4816
3255000 1.1 0.652576 -0.542448 122.532 -5.91663 0.0199677 0 0 -579.165 -24.3514
3256000 1.1 0.699464 -0.606881 125.875 -5.78 0.0252975 0 0 -564.543 -25.0428
3257000 1.1 0.60086 -0.833354 126.291 -5.75295 0.0429997 0 0 -565.326 -21.5179
3258000 1.1 0.662512 0.108038 124.471 -5.75802 0.250736 0 0 -562.669 -24.8992
3259000 1.1 0.676334 -0.696955 129.858 -5.55318 0.0245372 0 0 -544.244 -22.2053
3260000 1.1 0.676946 0.0768659 122.762 -5.77339 0.292539 0 0 -563.591 -25.5876
3261000 1.1 0.669633 0.198069 124.154 -5.72602 0.000816672 0 0 -560.401 -23.654
3262000 1.1 0.699317 0.59479 121.943 -5.76233 0.0071189 0 0 -563.195 -24.57
3263000 1.1 0.673917 0.409331 125.37 -5.58791 0.0143538 0 0 -548.677 -21.3032
3264000 1.1 0.737911 0.430876 122.685 -5.73736 0.160044 0 0 -559.639 -25.7321
3265000 1.1 0.759421 0.697979 120.204 -5.84424 0.541563 0 0 -570.968 -25.6863
3266000 1.1 0.718273 -0.497502 124.781 -5.72372 2.52576 0 0 -561.643 -24.7021
3267000 1.1 0.688141 0.941554 116.993 -6.01993 0.106689 0 0 -588.944 -25.1948
3268000 1.1 0.723914 0.0191511 128.524 -5.48873 0.0218651 0 0 -535.519 -24.3539
3269000 1.1 0.660803 0.305163 121.508 -5.82459 0.00620746 0 0 -568.095 -26.0192
3270000 1.1 0.636983 -0.155274 124.765 -5.6892 0.121376 0 0 -555.979 -24.4413
3271000 1.1 0.716298 -0.265589 125.689 -5.67883 0.0516678 0 0 -556.446 -22.8461
3272000 1.1 0.744713 0.444457 123.908 -5.66421 0.0927447 0 0 -553.773 -24.0699
3273000 1.1 0.802453 0.409965 121.964 -5.81727 0.256362 0 0 -568.467 -25.1511
3274000 1.1 0.772165 -0.20329 122.82 -5.90203 0.272971 0 0 -576.821 -25.4593
3275000 1.1 0.77445 -0.17963 127.048 -5.58878 0.00100331 0 0 -549.503 -20.554
3276000 1.1 0.704288 0.304294 117.551 -6.10289 0.041163 0 0 -596.433 -26.1032
3277000 1.1 0.659497 -0.0399869 123.762 -5.73965 0.065359 0 0 -565.967 -19.5431
3278000 1.1 0.720479 -0.292263 127.411 -5.60841 0.0986176 0 0 -546.516 -25.6403
3279000 1.1 0.735419 0.253489 122.415 -5.77404 0.695555 0 0 -564.541 -25.1068
3280000 1.1 0.704846 0.70755 120.985 -5.8405 0.303014 0 0 -569.677 -26.3564
3281000 1.1 0.631605 0.167428 128.75 -5.44459 0.0205088 0 0 -534.115 -21.2537
