# Time-averaged data for fix FEPout
# TimeStep v_param v_tinst v_pinst v_vinst v_pe c_pe_solute_bond c_pe_solute_pair c_pe_solvent_bond c_pe_solvent_pair c_pe_inter_pair
27054000 1.9 0.728803 -0.206469 120.462 -6.20434 0.218159 0 0 -586.218 -46.8435
27055000 1.9 0.62523 -0.698025 123.277 -6.03696 0.95617 0 0 -572.747 -43.9791
27056000 1.9 0.63542 -0.821179 127.338 -5.87222 0.809115 0 0 -555.326 -44.4501
27057000 1.9 0.685023 -0.493757 122.654 -6.05866 0.462698 0 0 -573.243 -45.2036
27058000 1.9 0.72787 -0.619918 125.571 -5.89322 0.0545795 0 0 -555.795 -45.3685
27059000 1.9 0.730456 0.344491 119.239 -6.16893 0.232265 0 0 -580.226 -49.2379
27060000 1.9 0.847829 0.127786 125.988 -5.76994 0.0477004 0 0 -547.014 -41.5674
27061000 1.9 0.693266 0.2216 121.518 -6.03505 0.235 0 0 -569.366 -46.4439
27062000 1.9 0.699908 -0.204454 124.632 -5.94537 0.32191 0 0 -561.061 -45.6886
27063000 1.9 0.633131 -0.46985 127.989 -5.729 0.37412 0 0 -543.644 -41.088
27064000 1.9 0.698426 0.223447 121.665 -6.03914 0.0197652 0 0 -570.258 -45.7542
27065000 1.9 0.747391 0.26772 127.878 -5.66738 0.755463 0 0 -531.768 -47.0596
27066000 1.9 0.763871 -0.0406429 120.133 -6.20812 0.0398684 0 0 -585.199 -48.069
27067000 1.9 0.724365 -0.30527 125.264 -5.88197 0.00028753 0 0 -557.943 -42.0182
27068000 1.9 0.571443 -0.571597 122.627 -6.11839 0.184847 0 0 -578.236 -46.025
27069000 1.9 0.588774 -0.147703 121.858 -6.06399 0.227233 0 0 -570.878 -47.8758
27070000 1.9 0.684285 -0.0832194 123.159 -5.99434 0.104304 0 0 -563.886 -47.6403
27071000 1.9 0.76211 0.25365 119.886 -6.12355 0.00087842 0 0 -581.865 -42.7376
27072000 1.9 0.644029 0.316568 125.783 -5.79776 0.000415519 0 0 -544.613 -46.7582
27073000 1.9 0.737194 0.521237 118.495 -6.20134 0.654784 0 0 -586.183 -47.0075
27074000 1.9 0.671457 0.234404 120.964 -5.99625 1.1543 0 0 -565.61 -47.1618
27075000 1.9 0.736884 -0.336899 124.592 -5.95125 0.666181 0 0 -563.769 -43.9242
27076000 1.9 0.610699 -0.247682 121.161 -6.12116 1.02283 0 0 -580.662 -44.7193
27077000 1.9 0.762342 -0.532211 127.059 -5.85533 0.144689 0 0 -553.333 -44.0554
27078000 1.9 0.717866 -0.310389 121.135 -6.18977 0.0349605 0 0 -588.399 -42.9922
27079000 1.9 0.662527 -0.549499 123.778 -6.05615 3.744 0 0 -579.941 -41.5297
27080000 1.9 0.659931 0.139576 120.634 -6.06079 0.348359 0 0 -574.559 -43.9892
27081000 1.9 0.648896 -0.236299 124.581 -5.90565 1.25793 0 0 -560.678 -42.9566
27082000 1.9 0.832919 -0.916025 129.43 -5.78527 0.0701566 0 0 -547.554 -42.614
27083000 1.9 0.814164 0.12385 120.522 -6.12376 0.00388801 0 0 -578.811 -45.8163
27084000 1.9 0.773928 -0.599065 123.562 -5.98818 0.55833 0 0 -566.085 -45.2673
27085000 1.9 0.683573 -0.318365 120.148 -6.23199 0.0862066 0 0 -589.134 -46.6152
27086000 1.9 0.665228 0.0819743 123.901 -5.9001 0.310769 0 0 -561.793 -40.3282
27087000 1.9 0.610866 0.26489 120.065 -6.04918 1.84703 0 0 -575.145 -43.7188
27088000 1.9 0.706935 0.288743 130.331 -5.52762 0.807289 0 0 -523.272 -41.3517
27089000 1.9 0.682996 0.220103 119.674 -6.10672 0.81471 0 0 -576.223 -47.4772
27090000 1.9 0.695481 -0.418161 125.204 -5.97685 0.30915 0 0 -564.529 -45.4186
27091000 1.9 0.664604 -0.746328 125.017 -5.99591 0.0180185 0 0 -566.231 -45.3698
27092000 1.9 0.680242 0.417121 123.035 -5.96474 0.010418 0 0 -562.018 -46.3959
27093000 1.9 0.677462 0.708283 119.781 -6.03773 0.079412 0 0 -571.521 -44.4074
27094000 1.9 0.666194 0.357868 119.709 -6.07791 0.558926 0 0 -577.857 -42.6487
27095000 1.9 0.87592 -0.223098 123.343 -6.01687 0.171846 0 0 -567.245 -46.6469
27096000 1.9 0.697225 0.79281 121.16 -5.96163 0.339861 0 0 -563.075 -45.3512
27097000 1.9 0.716894 -0.185515 123.105 -5.96743 0.00679922 0 0 -563.585 -45.0999
27098000 1.9 0.686683 0.444283 124.364 -5.8329 2.60264 0 0 -554.933 -42.6258
27099000 1.9 0.61465 -0.292056 121.353 -6.1446 1.24072 0 0 -580.21 -47.7801
27100000 1.9 0.709898 -0.40963 126.239 -5.80762 0.0108159 0 0 -550.494 -41.894
27101000 1.9 0.69328 0.0680692 120.566 -6.08637 0.0716963 0 0 -576.156 -44.726
27102000 1.9 0.624133 -0.272262 121.118 -6.08777 0.156099 0 0 -577.213 -43.8953
27103000 1.9 0.795333 -0.581082 128.245 -5.75647 0.00698275 0 0 -544.523 -42.6439
27104000 1.9 0.663151 -0.0456906 121.645 -6.08017 0.00896838 0 0 -574.229 -45.9567
27105000 1.9 0.702824 -0.532796 124.649 -5.89802 0.303755 0 0 -559.625 -42.2768
27106000 1.9 0.605898 -0.293651 127.748 -5.78838 0.437153 0 0 -548.018 -42.8337
27107000 1.9 0.625132 -0.576196 123.658 -6.01017 0.219199 0 0 -568.232 -45.0243
27108000 1.9 0.64084 -0.264812 123.44 -5.94616 0.000192425 0 0 -564.111 -42.3974
27109000 1.9 0.682985 -0.45414 129.329 -5.69335 0.735736 0 0 -540.825 -40.6322
27110000 1.9 0.677134 -0.204441 123.03 -5.9834 0.00149753 0 0 -563.528 -46.7806
27111000 1.9 0.821073 -0.0743607 122.111 -6.07051 0.252261 0 0 -573.393 -46.0507
27112000 1.9 0.727743 0.362135 121.553 -6.03065 0.756582 0 0 -573.278 -42.605
27113000 1.9 0.626383 0.371147 122.665 -5.97403 0.0616253 0 0 -562.495 -46.9177
27114000 1.9 0.662068 -0.00618704 121.471 -6.01765 0.889962 0 0 -574.107 -40.5832
27115000 1.9 0.715567 0.197697 121.398 -6.02365 0.168255 0 0 -569.452 -45.1289
27116000 1.9 0.747833 0.237627 120.451 -6.14109 0.289385 0 0 -581.73 -44.9508
27117000 1.9 0.636533 0.0539668 127.236 -5.73045 0.183878 0 0 -540.697 -43.9926
27118000 1.9 0.672496 -0.739768 126.66 -5.83982 0.756574 0 0 -550.253 -46.1659
27119000 1.9 0.738784 0.0355846 120.881 -6.12143 0.119886 0 0 -576.099 -48.4067
27120000 1.9 0.795916 -0.580277 131.396 -5.5795 0.889365 0 0 -525.82 -44.1781
27121000 1.9 0.621854 1.09903 119.69 -5.96321 0.272837 0 0 -560.665 -47.8556
27122000 1.9 0.652945 -0.217404 124.391 -5.87755 0.612266 0 0 -556.928 -43.1953
27123000 1.9 0.644985 -0.326779 128.225 -5.73236 0.0668398 0 0 -538.091 -46.6767
27124000 1.9 0.707625 0.121826 121.116 -6.09584 0.0553706 0 0 -577.11 -44.7213
27125000 1.9 0.687638 0.709475 119.355 -6.09213 0.0361524 0 0 -577.782 -43.6506
27126000 1.9 0.742103 0.492245 120.122 -6.05611 0.0187091 0 0 -574.05 -43.6916
27127000 1.9 0.743065 0.0525009 125.047 -5.87905 1.36808 0 0 -557.663 -43.3686
27128000 1.9 0.73419 -0.175675 123.003 -5.98842 1.45893 0 0 -567.988 -44.2902
27129000 1.9 0.792481 1.07838 123.114 -5.75443 0.0518824 0 0 -543.625 -43.3781
27130000 1.9 0.767192 -0.231186 124.702 -5.86882 0.421812 0 0 -556.4 -42.6413
27131000 1.9 0.622357 0.0809421 120.049 -6.14718 0.0390358 0 0 -581.609 -45.4417
27132000 1.9 0.60827 -0.384896 122.623 -5.95395 1.16943 0 0 -567.376 -41.0969
27133000 1.9 0.72804 -0.712507 124.883 -5.99435 0.00820135 0 0 -570.361 -41.0714
27134000 1.9 0.668929 0.0388269 121.111 -6.09608 0.0291401 0 0 -575.281 -46.5483
27135000 1.9 0.674483 -0.870031 125.881 -5.93714 0.00929829 0 0 -560.826 -44.7718
27136000 1.9 0.600218 0.363753 125.34 -5.77162 0.415714 0 0 -544.824 -44.2977
27137000 1.9 0.654182 0.544059 121.512 -5.99447 0.0484386 0 0 -565.326 -46.1584
27138000 1.9 0.800361 0.586076 115.796 -6.36821 0.130977 0 0 -599.016 -50.6723
27139000 1.9 0.721522 0.712017 118.264 -6.14447 0.341732 0 0 -582.594 -44.4835
27140000 1.9 0.691667 0.286061 123.783 -5.86998 0.0170733 0 0 -552.04 -46.7148
27141000 1.9 0.794401 -0.0241995 124.178 -5.87271 0.0372402 0 0 -555.635 -43.4187
27142000 1.9 0.678079 0.00190904 123.727 -5.9084 0.207107 0 0 -555.665 -47.1984
27143000 1.9 0.675039 -0.520494 123.106 -6.06225 0.144985 0 0 -575.711 -42.7832
27144000 1.9 0.745541 -1.39801 127.069 -6.01608 0.0284798 0 0 -570.269 -43.3998
27145000 1.9 0.651048 -0.419523 123.328 -6.04821 0.0693238 0 0 -570.01 -46.9772
27146000 1.9 0.686952 0.367443 118.576 -6.20729 0.0980206 0 0 -586.324 -46.9172
27147000 1.9 0.694531 0.205405 123.137 -5.9056 0.290473 0 0 -556.144 -46.5169
27148000 1.9 0.74093 -0.730545 126.422 -5.88466 0.0350198 0 0 -555.312 -44.9585
27149000 1.9 0.728191 -0.242615 119.55 -6.28507 0.231827 0 0 -593.39 -47.9196
27150000 1.9 0.767779 0.585801 125.681 -5.731 0.0174505 0 0 -543.193 -41.3866
27151000 1.9 0.712806 0.340172 123.923 -5.85557 0.00905637 0 0 -550.649 -46.6279
27152000 1.9 0.722556 -0.16637 122.746 -6.11662 0.65155 0 0 -577.931 -46.6159
27153000 1.9 0.656612 -0.213763 124.03 -5.97406 0.339922 0 0 -561.778 -47.9153
27154000 1.9 0.621657 -0.140972 128.984 -5.60097 0.173768 0 0 -530.204 -41.2685
27155000 1.9 0.635395 0.261343 120.616 -6.07167 0.0747505 0 0 -570.91 -48.4745
27156000 1.9 0.73499 0.136836 118.547 -6.19088 2.29973 0 0 -585.675 -48.0947
27157000 1.9 0.703239 0.146083 126.1 -5.83143 2.58717 0 0 -552.219 -45.1737
27158000 1.9 0.703405 0.115204 118.829 -6.24676 0.0590439 0 0 -590.974 -46.2555
27159000 1.9 0.690311 0.0951604 123.536 -5.87552 0.579001 0 0 -556.473 -43.4091
27160000 1.9 0.69589 -0.250133 121.34 -6.13862 0.00921163 0 0 -579.568 -46.5806
27161000 1.9 0.6075 -0.0647056 121.113 -6.11513 0.0803573 0 0 -576.467 -47.3566
27162000 1.9 0.683237 -0.422783 126.592 -5.77894 1.11442 0 0 -546.074 -44.492
27163000 1.9 0.698706 0.180122 124.951 -5.84226 0.958001 0 0 -553.534 -43.3344
27164000 1.9 0.660073 -0.0165907 117.901 -6.255 0.048923 0 0 -595.707 -42.3512
27165000 1.9 0.680745 -0.299357 123.752 -5.99902 0.126641 0 0 -567.433 -44.5933
27166000 1.9 0.603713 -0.171284 122.116 -6.06077 0.0723928 0 0 -573.786 -44.4845
27167000 1.9 0.73058 -0.552542 123.643 -6.01317 0.000787878 0 0 -569.621 -43.7234
27168000 1.9 0.723082 0.200286 122.635 -5.99913 0.382589 0 0 -566.489 -45.805
27169000 1.9 0.72146 0.185791 123.33 -5.89534 0.00185856 0 0 -558.697 -42.6296
27170000 1.9 0.602625 0.547154 117.172 -6.23691 0.365831 0 0 -586.207 -50.3236
27171000 1.9 0.680612 -0.40997 123.468 -5.91977 1.26252 0 0 -560.794 -44.2855
27172000 1.9 0.65801 -0.181532 125.538 -5.89499 0.0413469 0 0 -552.52 -48.8104
27173000 1.9 0.718611 0.251937 121.811 -6.01213 0.120674 0 0 -567.367 -45.9907
27174000 1.9 0.70179 0.636919 120.601 -6.05941 1.30903 0 0 -572.978 -46.3902
27175000 1.9 0.657467 -0.298791 121.456 -6.11452 0.107814 0 0 -578.293 -45.4957
27176000 1.9 0.621572 0.23749 122.386 -5.96423 0.0140344 0 0 -566.866 -41.4995
27177000 1.9 0.75161 -0.111502 127.399 -5.74379 0.441238 0 0 -542.637 -43.671
27178000 1.9 0.699084 -0.124255 123.683 -5.92741 0.230407 0 0 -559.734 -45.092
27179000 1.9 0.729979 0.285997 121.923 -5.99786 0.407854 0 0 -566.099 -46.0905
27180000 1.9 0.759637 0.452437 123.572 -5.8521 0.00354467 0 0 -553.692 -43.2262
27181000 1.9 0.783682 -0.617199 123.423 -6.06644 0.11457 0 0 -574.035 -44.8565
27182000 1.9 0.649292 -0.218786 123.151 -5.99742 0.0342917 0 0 -567.961 -43.8105
27183000 1.9 0.764895 -0.549934 120.644 -6.21459 0.110661 0 0 -590.967 -43.0319
27184000 1.9 0.65656 0.111295 123.059 -5.9613 0.0243788 0 0 -562.663 -45.4142
27185000 1.9 0.80515 -0.881772 131.294 -5.65497 0.538858 0 0 -538.131 -39.2145
27186000 1.9 0.691906 -0.13759 119.97 -6.17978 0.28859 0 0 -584.352 -46.2739
27187000 1.9 0.722567 -0.607575 126.275 -5.91238 0.00195066 0 0 -557.696 -45.3684
27188000 1.9 0.705214 -0.361523 125.228 -5.87814 0.209395 0 0 -554.444 -45.3363
27189000 1.9 0.785262 0.217813 121.735 -6.08508 0.91367 0 0 -574.05 -47.5414
27190000 1.9 0.708091 0.469973 119.854 -6.05818 0.210051 0 0 -576.098 -42.0468
27191000 1.9 0.726045 -0.66285 124.594 -6.01414 0.141553 0 0 -570.086 -43.4971
27192000 1.9 0.691448 -1.00609 126.327 -5.96642 0.17506 0 0 -563.374 -45.3755
27193000 1.9 0.717815 -0.335252 121.676 -6.10445 0.000138051 0 0 -577.53 -45.1242
27194000 1.9 0.660343 0.053817 119.225 -6.26387 0.587074 0 0 -591.737 -47.7651
27195000 1.9 0.714772 0.0937317 126.648 -5.76963 0.60426 0 0 -545.118 -43.9882
27196000 1.9 0.688025 0.248484 120.947 -6.05907 0.0847103 0 0 -571.784 -46.3256
27197000 1.9 0.777668 -0.268434 120.791 -6.1692 0.0226269 0 0 -583.854 -45.4267
27198000 1.9 0.739641 -0.506903 124.285 -5.98994 0.0511522 0 0 -562.966 -48.0584
27199000 1.9 0.751509 -0.218163 122.917 -6.00961 0.140585 0 0 -568.27 -44.8514
27200000 1.9 0.630459 0.25103 118.455 -6.21243 0.178383 0 0 -586.481 -47.3649
27201000 1.9 0.661152 -0.126894 125.062 -5.86173 0.124489 0 0 -552.071 -45.9498
27202000 1.9 0.744024 0.371506 120.395 -6.09599 0.08651 0 0 -573.401 -48.4767
27203000 1.9 0.688321 0.320363 119.559 -6.1 0.493652 0 0 -575.85 -46.8439
27204000 1.9 0.637318 -0.123696 126.28 -5.80661 0.0202842 0 0 -548.997 -43.2975
27205000 1.9 0.682045 -0.165819 118.534 -6.26585 0.385465 0 0 -593.841 -45.6615
27206000 1.9 0.770872 0.00482812 125.934 -5.81454 0.0116209 0 0 -548.108 -44.9867
27207000 1.9 0.68777 -0.47303 121.61 -6.16456 0.268963 0 0 -583.398 -45.6558
27208000 1.9 0.683259 -0.454096 124.585 -5.96356 0.0147243 0 0 -565.825 -42.4732
27209000 1.9 0.747793 0.519138 123.179 -6.01464 1.202 0 0 -567.83 -46.8656
27210000 1.9 0.701807 -0.249191 121.497 -6.12443 1.77334e-05 0 0 -579.418 -45.2739
27211000 1.9 0.723064 -0.549733 123.642 -6.01082 0.082919 0 0 -566.712 -46.4744
27212000 1.9 0.695287 -0.57836 123.557 -6.04351 0.0383035 0 0 -571.501 -44.9755
27213000 1.9 0.602292 0.0564159 120.475 -6.13083 0.00792207 0 0 -577.492 -47.8607
27214000 1.9 0.721061 0.177062 124.853 -5.84484 0.530553 0 0 -551.308 -45.3956
27215000 1.9 0.76568 -0.321629 125.89 -5.85586 0.310994 0 0 -553.85 -43.7584
27216000 1.9 0.580647 0.0923579 120.238 -6.10613 0.1156 0 0 -577.161 -45.7808
27217000 1.9 0.76344 -0.3529 124.564 -5.93823 0.0237505 0 0 -560.991 -44.732
27218000 1.9 0.637827 0.39876 120.979 -6.04757 0.239162 0 0 -572.62 -44.4707
27219000 1.9 0.727551 -0.258823 125.333 -5.877 0.413573 0 0 -558.881 -40.9869
27220000 1.9 0.61859 0.667181 121.06 -5.97112 0.00044146 0 0 -563.902 -45.152
27221000 1.9 0.745548 -0.365459 127.784 -5.80095 0.00738014 0 0 -549.999 -41.7059
27222000 1.9 0.713141 -0.305435 121.257 -6.10563 0.265875 0 0 -576.337 -46.7036
27223000 1.9 0.709589 0.273647 120.091 -6.13413 0.40805 0 0 -581.751 -44.3388
27224000 1.9 0.73573 0.176675 125.543 -5.76655 0.081127 0 0 -544.583 -43.6865
27225000 1.9 0.731608 1.30631 114.807 -6.3534 0.48947 0 0 -601.132 -47.4039
27226000 1.9 0.731769 0.301061 122.433 -6.00308 0.310165 0 0 -567.417 -45.2073
27227000 1.9 0.783926 0.397744 120.265 -6.0791 0.00723739 0 0 -576.867 -43.2091
27228000 1.9 0.721444 0.398511 123.211 -5.90958 0.0584661 0 0 -558.349 -44.4867
27229000 1.9 0.738224 0.665577 121.275 -5.93038 0.190139 0 0 -560.12 -44.969
27230000 1.9 0.734063 -0.00269979 124.243 -5.84559 0.849778 0 0 -555.274 -41.8264
27231000 1.9 0.613797 0.00116877 119.112 -6.17796 0.0761537 0 0 -586.998 -43.23
27232000 1.9 0.672158 -0.0834525 125.005 -5.85358 0.575804 0 0 -553.687 -43.9547
27233000 1.9 0.721704 0.358878 123.025 -5.94447 0.720846 0 0 -565.268 -41.7886
27234000 1.9 0.704653 -0.30657 122.026 -6.0687 0.00281092 0 0 -575.498 -43.512
27235000 1.9 0.70148 -0.124883 123.16 -5.95987 0.0172285 0 0 -565.982 -41.9421
27236000 1.9 0.683498 0.237786 122.464 -6.00336 0.853178 0 0 -563.334 -49.8611
27237000 1.9 0.740675 -0.542122 125.047 -5.93625 0.896263 0 0 -561.704 -44.6901
27238000 1.9 0.678047 -0.357255 118.65 -6.3004 0.0043477 0 0 -597.377 -45.2687
27239000 1.9 0.738244 -0.682231 125.708 -5.93132 0.252815 0 0 -561.055 -44.1928
27240000 1.9 0.692053 0.101402 125.212 -5.82548 0.00511173 0 0 -547.98 -46.2238
27241000 1.9 0.602049 0.427488 119.982 -6.09653 0.364859 0 0 -573.617 -48.5934
27242000 1.9 0.696604 -0.761855 127.359 -5.78976 0.00899385 0 0 -550.087 -40.4769
27243000 1.9 0.661712 -0.0974871 122.302 -6.00525 0.0617803 0 0 -571.009 -41.5885
27244000 1.9 0.736433 -0.294905 124.563 -5.96386 0.331477 0 0 -563.969 -44.6766
27245000 1.9 0.662129 -0.190263 121.377 -6.11977 0.0170898 0 0 -576.395 -47.8386
27246000 1.9 0.679446 0.575408 120.86 -5.99256 0.167139 0 0 -566.67 -44.738
27247000 1.9 0.680457 0.322127 121.902 -6.00494 0.323274 0 0 -565.115 -47.7121
27248000 1.9 0.675364 -0.316925 127.35 -5.83915 0.000416744 0 0 -549.439 -46.155
27249000 1.9 0.662816 -0.897487 121.497 -6.21622 0.106539 0 0 -590.207 -43.9537
27250000 1.9 0.738451 -0.736292 123.235 -6.03582 0.996866 0 0 -573.259 -43.3915
27251000 1.9 0.667214 0.276307 120.518 -6.02921 0.336651 0 0 -571.774 -43.5429
27252000 1.9 0.803595 0.0776379 125.302 -5.87099 0.0340148 0 0 -552.009 -46.8662
27253000 1.9 0.678568 -0.381522 119.269 -6.28615 0.0406358 0 0 -596.482 -44.7459
27254000 1.9 0.691357 -0.128163 125.027 -5.86412 0.0860682 0 0 -553.081 -45.1459
27255000 1.9 0.761498 0.340388 123.286 -5.8978 0.0215518 0 0 -558.185 -43.4119
27256000 1.9 0.717064 -0.165792 124.102 -5.95357 0.653243 0 0 -566.234 -41.6833
27257000 1.9 0.676646 0.783171 117.617 -6.17009 0.982872 0 0 -583.219 -47.1128
27258000 1.9 0.68375 -0.344266 127.057 -5.77618 0.0110653 0 0 -548.136 -41.0459
27259000 1.9 0.670645 -0.0219905 120.703 -6.12154 0.141226 0 0 -578.056 -46.4822
27260000 1.9 0.682564 0.609958 124.51 -5.76122 0.000731524 0 0 -544.56 -43.0849
27261000 1.9 0.645097 0.185659 119.945 -6.15925 0.00211687 0 0 -579.997 -48.2485
27262000 1.9 0.747148 -0.829497 125.394 -5.95912 0.093914 0 0 -564.08 -43.8445
27263000 1.9 0.650216 -0.340166 120.644 -6.21269 0.13481 0 0 -585.667 -48.1615
27264000 1.9 0.725861 0.128943 126.841 -5.73199 0.32924 0 0 -544.613 -40.3793
27265000 1.9 0.708938 0.13403 120.517 -6.13321 0.0298313 0 0 -581.537 -44.0806
27266000 1.9 0.66654 -0.620796 125.231 -5.94073 0.112645 0 0 -561.167 -44.9004
27267000 1.9 0.631274 -0.358292 123.275 -6.03769 0.0197714 0 0 -568.576 -47.2874
27268000 1.9 0.706325 -0.173256 121.48 -6.09256 0.103978 0 0 -576.69 -44.8548
27269000 1.9 0.724985 0.245432 123.949 -5.85877 0.138599 0 0 -554.869 -42.8639
27270000 1.9 0.810965 0.415716 123.599 -5.87565 0.355304 0 0 -555.381 -44.2908
27271000 1.9 0.83204 0.279765 121.848 -6.00944 0.0078312 0 0 -566.871 -46.1
27272000 1.9 0.765161 0.13282 122.977 -5.97311 0.0414726 0 0 -564.432 -44.8663
27273000 1.9 0.643781 -0.361803 125.049 -5.84922 1.299 0 0 -555.004 -42.9157
27274000 1.9 0.616511 0.150387 121.241 -6.05448 0.271256 0 0 -572.37 -45.4583
27275000 1.9 0.715782 0.648043 118.751 -6.11966 0.5532 0 0 -579.726 -45.0321
27276000 1.9 0.702007 0.350824 125.367 -5.78759 0.0535774 0 0 -544.95 -45.4376
27277000 1.9 0.678204 0.713423 118.066 -6.16176 0.00078245 0 0 -583.831 -44.6694
27278000 1.9 0.689054 -0.142835 125.373 -5.84095 1.34061 0 0 -554.131 -42.9869
27279000 1.9 0.712098 0.0912919 119.211 -6.1783 0.427558 0 0 -585.406 -45.2084
27280000 1.9 0.747771 0.226197 123.001 -5.89597 0.208643 0 0 -555.91 -45.688
27281000 1.9 0.754411 -0.108896 120.614 -6.12343 0.164177 0 0 -579.312 -45.4414
